회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,총자본정상영업이익률,유보율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,타인자본회전률,순운전자본회전률,시장구분
제이씨현시스템(주),033320,201612,199711,,0,0,0,도매 및 소매업,1,1.4412552526566684,2.124098460687925,0.5206349206349205,-0.3101194577668015,-0.2418250950570342,-0.5745856353591159,1.461904761904762,1.1803278688524594,KOSDAQ
(주)엘지생명과학,068870,201512,200208,42752.0,0,0,0,제조업,1,0.1627387046600004,0.6166051629276995,-0.1222222222222222,-0.5738270830064334,-0.2699619771863117,0.1325966850828729,-0.6333333333333335,0.0491803278688525,KOSPI
(주)동양에스텍,060380,201412,200202,,0,1,1,제조업,1,-1.2738986045156009,-0.6370117880356284,-0.4142857142857143,-0.1091697992208978,0.3536121673003803,0.1314917127071823,0.176190476190476,0.5245901639344264,KOSDAQ
(주)셀피글로벌,068940,201312,201010,,0,1,1,제조업,1,-1.5499602715401206,-1.125228445407452,-0.5714285714285714,-0.4499348474201625,0.4752851711026616,0.1679558011049724,0.4380952380952381,-0.2950819672131146,KOSDAQ
(주)룽투코리아,060240,201312,200201,,0,1,1,정보통신업,0,-1.4268450272885784,-2.5342875276936154,-1.5587301587301583,-0.6324575826005089,-0.8958174904942965,-1.3127071823204417,-0.4952380952380953,-0.6885245901639343,KOSDAQ
화일약품(주),061250,201612,200204,,0,0,0,제조업,1,0.122970442608854,0.5801133757131166,-0.4142857142857143,0.2240702965636278,-0.3980988593155893,-0.6187845303867402,0.3761904761904763,-0.1147540983606554,KOSDAQ
(주)티케이케미칼,104480,201312,201104,,1,0,1,제조업,1,-0.1642558313419127,6.030962740106674,-0.7015873015873016,-0.4667039616861896,-0.4893536121673003,-0.6530386740331491,0.1666666666666667,1.3114754098360657,KOSDAQ
무림에스피(주),001810,201512,200001,,0,0,0,제조업,1,-0.202716610555742,-0.2921520421149473,-0.1984126984126984,0.3326329146739984,-0.085551330798479,0.0154696132596685,-0.2571428571428572,0.19672131147541,KOSDAQ
태경산업(주),015890,201612,199601,,0,0,0,제조업,1,1.172971913713754,1.4412983507399402,-0.3095238095238096,0.0423594102838743,-0.2482889733840304,-0.2475138121546961,-0.1857142857142858,0.2131147540983608,KOSPI
아이텍(주),119830,201412,201010,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.3732322680850766,-0.2447336294971089,-0.4873015873015873,-0.1611827069361913,0.2859315589353612,2.477348066298342,-0.7619047619047621,0.1311475409836066,KOSDAQ
(주)우정바이오,215380,202012,201505,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.6620928258403104,-4.874182993897838,-2.031746031746032,-0.4438357472762128,-0.9555133079847908,-1.971270718232044,-0.6476190476190478,-0.7540983606557374,KOSDAQ
SK이노베이션(주),096770,201312,200707,,0,0,0,제조업,1,-0.5990648605099238,-0.2448892350363154,-0.0761904761904762,1.5432497151706588,-0.3121673003802281,-0.5403314917127071,0.6333333333333335,1.885245901639344,KOSPI
우리이앤엘(주),153490,201312,201302,,0,1,1,제조업,1,-2.0353976937624334,-1.4327186224388142,-1.0634920634920637,-0.3792767040299086,-0.7330798479087453,-1.065193370165746,-0.5333333333333334,-0.6885245901639343,KOSDAQ
데브시스터즈(주),194480,201512,201410,,0,1,1,정보통신업,0,-2.0353976937624334,-1.3345746764352164,-1.126984126984127,1.64624536939125,-1.1977186311787071,-1.971270718232044,2.7952380952380955,-1.2295081967213113,KOSDAQ
(주)케이씨티시,009070,201412,197809,,0,0,0,운수 및 창고업,0,-0.4030591252173843,-0.2807276189923041,0.0492063492063491,-0.039500883482627,-0.1064638783269961,-0.1071823204419889,-0.0809523809523809,1.5573770491803285,KOSPI
광동제약(주),009290,201512,198911,,0,0,0,제조업,1,3.922669333258433,-0.0193983957226124,0.749206349206349,-0.2675690242121995,-0.0836501901140684,-0.323756906077348,1.0571428571428574,1.3442622950819674,KOSPI
(주)대성미생물연구소,036480,201612,200004,,0,0,0,제조업,1,-0.1728338351100992,-0.113576289270243,1.5968253968253965,0.2589525102504452,2.6486692015209123,1.2541436464088394,0.9714285714285714,0.2459016393442625,KOSDAQ
(주)테라젠이텍스,066700,201512,200405,,0,0,0,제조업,1,-0.5041392082769504,0.6026000402672738,-0.4111111111111112,-0.4331043328171156,-0.5722433460076045,-0.7469613259668507,-0.2476190476190476,-0.622950819672131,KOSDAQ
(주)터보테크,032420,201312,199704,42031.0,0,0,0,제조업,1,1.2978665602670696,0.9986536760956608,-0.8904761904761904,-0.6940830541892085,-0.950190114068441,-1.971270718232044,-0.8476190476190478,-1.1311475409836065,KOSDAQ
(주)스튜디오산타클로스엔터테인먼트,204630,201612,201412,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.939090627035693,-1.7783200943980455,-0.8714285714285713,0.3064422598052927,-0.8034220532319392,-1.0718232044198894,-0.1476190476190476,-0.9344262295081964,KOSDAQ
한국주강(주),025890,201312,199707,,0,0,0,제조업,1,-1.4146806317609608,-4.874182993897838,-1.2158730158730158,0.1068706977124964,-1.1977186311787071,-1.2408839779005525,2.1619047619047618,-0.622950819672131,KOSPI
리노공업(주),058470,201412,200112,,0,0,0,제조업,1,0.6723407965255828,0.1277801026908265,2.519047619047619,0.6592076627620601,4.26615969581749,2.477348066298342,2.7952380952380955,-0.3770491803278686,KOSDAQ
(주)텔콘알에프제약,200230,201612,201411,,1,0,1,제조업,1,0.0958762116513971,-4.874182993897838,-2.253968253968254,-0.0208829368463421,-0.7159695817490493,-1.247513812154696,-0.4333333333333334,-0.9344262295081964,KOSDAQ
(주)아이컴포넌트,059100,201312,200812,,1,0,1,제조업,1,-0.8400833916422318,0.4348919720331829,-1.0873015873015872,-0.2683876953724611,-0.3733840304182509,-0.0839779005524861,-0.742857142857143,-0.5409836065573768,KOSDAQ
(주)세종메디칼,258830,202012,201805,,0,0,0,제조업,1,-0.4916737198892205,-1.336751248629578,-0.8571428571428571,0.1723166347157506,0.1452471482889734,0.7149171270718231,-0.1333333333333334,-0.9180327868852458,KOSDAQ
(주)비엠티,086670,201412,200711,,0,0,0,제조업,1,0.7386060229130716,-0.227808403170686,0.2444444444444442,0.183702986103057,-0.4764258555133079,-0.5613259668508287,-0.4285714285714287,-0.7377049180327866,KOSDAQ
아비코전자(주),036010,202012,200207,,1,0,1,제조업,1,-0.1029243399029335,0.1791105839343469,-0.9603174603174603,0.2051658150212513,0.5631178707224335,-0.1624309392265193,1.761904761904762,0.3114754098360658,KOSDAQ
영풍제지(주),006740,201312,199607,,0,0,0,제조업,1,-0.9929697277860592,-0.938392046201992,-0.2380952380952381,-0.1329249073878249,2.3551330798479087,0.6961325966850828,1.385714285714286,0.3278688524590167,KOSPI
디에스알제강(주),069730,201312,200301,,0,0,0,제조업,1,0.1787419849992633,1.4881019665648607,-0.3476190476190476,0.1775765969204321,-0.226615969581749,-0.1734806629834253,-0.2952380952380953,-0.0819672131147538,KOSPI
(주)동진쎄미켐,005290,201512,199912,,0,0,0,제조업,1,0.1665000310178949,0.6083969591002688,0.7285714285714284,-0.3033517761753047,-0.1897338403041824,0.0143646408839778,-0.442857142857143,-0.0819672131147538,KOSDAQ
성창기업지주(주),000180,201312,197606,,1,0,1,"전문, 과학 및 기술 서비스업",0,-0.4672430119902467,-4.874182993897838,-0.8142857142857143,-0.2064483998389946,-1.011406844106464,-1.3447513812154694,-0.1238095238095239,-0.1475409836065571,KOSPI
비케이탑스(주),030790,201312,201011,,1,0,1,정보통신업,0,2.551050613152929,-4.874182993897838,-2.295238095238095,-0.6940830541892085,-0.656273764258555,-0.9226519337016572,-0.4571428571428573,1.1639344262295086,KOSPI
(주)이루온,065440,202012,200301,,0,0,0,정보통신업,0,-0.2988993598268478,1.4939241325639112,-0.1190476190476191,-0.583105356156066,0.2342205323193917,0.4475138121546961,-0.2095238095238096,-0.6557377049180326,KOSDAQ
(주)프로텍,053610,201312,200108,,0,0,0,제조업,1,-1.0752124900495872,-0.5853990205923224,0.7888888888888886,0.4962307015329618,0.6566539923954373,0.4607734806629834,0.680952380952381,0.0819672131147541,KOSDAQ
KCW(주),068060,201312,200301,42265.0,0,0,0,제조업,1,0.2303236474101186,-0.3207134119874785,-0.2047619047619048,0.1148322747460415,-0.1433460076045627,-0.0939226519337016,-0.2238095238095239,0.1311475409836066,KOSDAQ
(주)스틸플라워,087220,201412,200910,43228.0,1,0,1,제조업,1,1.060241597930192,-1.9632618833574649,-1.83015873015873,0.1434175427585124,-0.9129277566539924,-1.816574585635359,-0.7000000000000002,-0.8196721311475408,KOSDAQ
(주)티엘아이,062860,201512,200607,,0,0,0,제조업,1,-0.1599613730724021,-0.7190517076229503,-0.473015873015873,0.7361491073073223,0.7228136882129279,0.8397790055248618,-0.1095238095238095,-0.0491803278688521,KOSDAQ
와이엠티(주),251370,202012,201704,,0,0,0,제조업,1,0.8285292401606263,0.0434317250028914,1.346031746031746,0.1230872089453469,0.3269961977186311,1.1049723756906076,-0.4333333333333334,-0.5573770491803276,KOSDAQ
(주)한섬,020000,201612,199607,,0,0,0,제조업,1,0.6514942132489244,0.0752974709486954,0.4349206349206347,4.217186636557761,0.1942965779467681,-0.2563535911602209,1.2523809523809524,-0.1311475409836063,KOSPI
한국콜마홀딩스(주),024720,201512,200204,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.6310159034560416,0.7353669542287922,1.249206349206349,0.9747985727832772,-0.1174904942965779,0.2773480662983426,-0.3857142857142858,0.1147540983606558,KOSPI
(주)데이타솔루션,263800,202012,201708,,0,0,0,도매 및 소매업,1,-0.5610517714273761,0.2436840416169318,-0.580952380952381,-0.5554615599778958,0.0596958174904943,0.1425414364640884,-0.0666666666666667,-0.2622950819672129,KOSDAQ
(주)삼보판지,023600,201412,199605,,0,0,0,제조업,1,-0.1143722957286931,0.1614185932983212,-0.1047619047619048,1.8031914530730868,0.047148288973384,0.5535911602209945,-0.4523809523809525,0.39344262295082,KOSDAQ
(주)동국알앤에스,075970,201412,200402,,0,0,0,제조업,1,-0.4480345970210597,-0.4673185403418946,-0.3619047619047619,-0.5101617557767484,-0.0159695817490494,0.194475138121547,-0.3571428571428573,0.2131147540983608,KOSDAQ
에스지씨에너지(주),005090,201512,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,0.0778087540611048,0.7532003043451175,-0.4238095238095238,0.0165439796969552,-0.4536121673003802,-0.1580110497237568,-0.8476190476190478,-0.8688524590163933,KOSPI
(주)선광,003100,201512,199912,,0,0,0,운수 및 창고업,0,-0.6541657559824383,-0.5597057832820628,-0.473015873015873,2.178170133511622,-0.2882129277566539,1.7226519337016573,-0.8476190476190478,-1.1311475409836065,KOSDAQ
(주)삼양제넥스,003940,201412,198706,42390.0,0,0,0,제조업,1,-0.6432824701677319,0.2723352836900734,0.184126984126984,1.5565053657072296,0.1543726235741445,0.087292817679558,0.119047619047619,-0.2950819672131146,KOSPI
(주)인터파크,108790,201612,201402,44028.0,0,0,0,도매 및 소매업,1,0.6816885508106338,-0.7284547410780581,-0.3936507936507937,-0.1031457439333055,-0.3722433460076045,-0.3690607734806629,-0.3952380952380953,-0.5573770491803276,KOSDAQ
동양파일(주),228340,201612,201604,,0,0,0,제조업,1,0.0979220476397672,0.0893613844151513,2.519047619047619,0.1975658177501553,1.784790874524715,1.803314917127072,-0.2714285714285715,-0.344262295081967,KOSDAQ
대봉엘에스(주),078140,201412,200512,,0,0,0,제조업,1,0.8396320676769681,0.0183233381567812,1.165079365079365,-0.1847536140920595,1.414068441064639,0.0563535911602209,2.390476190476191,0.2295081967213116,KOSDAQ
(주)토비스,051360,202012,200411,,0,1,1,제조업,1,-1.9147719059812365,-1.400776119718711,-1.0269841269841269,0.8060022240566522,0.5897338403041825,0.4497237569060772,0.2761904761904762,-0.1475409836065571,KOSDAQ
(주)MH에탄올,023150,201512,199612,,0,0,0,제조업,1,0.0100634336684004,0.2827274846526242,1.4285714285714284,0.0896035584906433,1.0950570342205324,1.2817679558011046,-0.2476190476190476,-0.2622950819672129,KOSPI
해태제과식품(주),101530,201612,201605,,0,0,0,제조업,1,-0.1708699995060168,-0.3186646900336045,0.011111111111111,0.7584783632034603,-0.1946768060836501,-0.0519337016574585,-0.4333333333333334,0.7377049180327871,KOSPI
(주)와이지엔터테인먼트,122870,202012,201111,,0,0,0,정보통신업,0,-0.3132576302158334,4.970680395557872,-0.3888888888888889,1.7763117499778278,0.7737642585551331,1.0950276243093922,-0.0047619047619048,-0.4262295081967212,KOSDAQ
(주)케이비지,318000,202012,201908,,0,0,0,제조업,1,0.2113588303631846,0.1234868475708985,1.1174603174603173,0.4077801049263537,3.1114068441064635,0.8209944751381215,2.366666666666668,-0.344262295081967,KOSDAQ
(주)뉴파워프라즈마,144960,201612,201611,,0,0,0,제조업,1,1.567708062134284,0.6388051770012576,1.1968253968253966,0.8951828024478269,0.9159695817490496,1.0232044198895025,0.019047619047619,-0.5245901639344259,KOSDAQ
(주)쎄트렉아이,099320,201512,200806,,0,0,0,제조업,1,0.7281318494405198,1.2614498745473923,0.5730158730158729,1.021878986757994,-0.0711026615969581,-0.2220994475138121,0.2142857142857142,-0.1967213114754096,KOSDAQ
(주)에이치비테크놀러지,078150,201512,200412,,0,0,0,제조업,1,0.3356171419271984,3.398959147923143,0.6650793650793649,-0.6234385553182925,1.0125475285171104,0.0961325966850828,0.9190476190476192,2.295081967213114,KOSDAQ
(주)천보,278280,202012,201902,,0,0,0,제조업,1,0.624563757682281,0.0965240486779218,1.2174603174603174,2.374160009278273,1.620912547528517,0.7325966850828729,1.3000000000000005,-0.344262295081967,KOSDAQ
(주)넥스지,081970,201412,200708,43384.0,0,0,0,정보통신업,0,1.0078770538923767,-0.3706406100655903,-0.3428571428571429,0.0312050157253085,1.461596958174905,0.487292817679558,1.9285714285714293,-0.5245901639344259,KOSDAQ
(주)서연,007860,201312,198909,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.98154296685216,1.543764618674642,1.2285714285714284,1.1340778692718605,-0.1368821292775665,-0.2187845303867402,0.1857142857142855,0.9016393442622952,KOSPI
풍국주정공업(주),023900,202012,199411,,0,0,0,제조업,1,-0.2804104595892266,0.0413620456927071,0.2587301587301587,0.7416000927827316,1.7517110266159694,0.9392265193370164,0.6714285714285714,0.2459016393442625,KOSDAQ
(주)카프로,006380,201312,197405,,1,0,1,제조업,1,-1.1210950085254208,-4.314528731225823,-2.295238095238095,0.440970398215297,-1.1977186311787071,-1.5635359116022096,0.1714285714285714,0.9016393442622952,KOSPI
(주)켐트로닉스,089010,201512,200701,,1,0,1,제조업,1,-0.3749560139094441,-0.1493150763597803,-0.9253968253968252,0.4671474085646648,-0.51787072243346,-0.6541436464088397,-0.2761904761904762,0.1639344262295083,KOSDAQ
(주)동일기연,032960,201312,199707,,0,0,0,제조업,1,-0.6281725299633729,-0.2164501116797769,0.0952380952380951,0.2874490888872213,2.603041825095057,1.3513812154696132,0.8714285714285714,-0.9836065573770488,KOSDAQ
(주)동운아나텍,094170,201512,201506,,0,0,0,제조업,1,1.2886299549515623,0.570581451488303,2.519047619047619,0.0228750366696458,2.5577946768060835,0.5403314917127071,1.4666666666666668,0.7213114754098363,KOSDAQ
신화인터텍(주),056700,201412,200112,,0,0,0,제조업,1,-0.7147874232707375,-0.7520782418292973,-0.4396825396825397,-0.2977575232468498,0.3950570342205324,1.2099447513812154,-0.4476190476190477,-0.2622950819672129,KOSDAQ
(주)한일진공,123840,201512,201010,,0,0,0,제조업,1,3.922669333258433,1.6966769361217766,0.503174603174603,0.3219697228115897,0.1231939163498098,-0.1160220994475137,0.4333333333333332,-0.721311475409836,KOSDAQ
(주)퍼시스,016800,201312,199612,,0,0,0,제조업,1,-0.2478342023126817,-0.3197885306404753,0.1126984126984126,0.9527285627545556,2.256273764258555,0.7403314917127072,1.504761904761905,-0.163934426229508,KOSPI
(주)네오오토,212560,202012,201511,,0,0,0,제조업,1,-0.1764809031011825,3.126635615017961,-0.3825396825396825,0.6502500358168634,0.320532319391635,0.6154696132596684,-0.2333333333333334,0.39344262295082,KOSDAQ
(주)알엔투테크놀로지,148250,202012,201606,,0,0,0,제조업,1,0.5655696237775467,0.474411460319547,0.5063492063492062,-0.0869769885181369,0.1593155893536121,0.9977900552486187,-0.5476190476190478,-0.7377049180327866,KOSDAQ
(주)지씨셀,144510,202012,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.300837616992592,1.718861711885166,0.703174603174603,-0.1729306380859467,0.147148288973384,-0.1502762430939225,0.680952380952381,1.7049180327868854,KOSDAQ
(주)프럼파스트,035200,201312,200201,,0,0,0,제조업,1,0.3428934363530556,1.1516058958538042,1.03015873015873,-0.2880085141800666,-0.6220532319391635,-0.7966850828729282,0.4,0.6557377049180331,KOSDAQ
(주)와이지플러스,037270,201312,200308,,1,1,1,정보통신업,0,-1.2475506953937838,-0.4079324186025968,-1.826984126984127,-0.61250247306913,-0.8102661596958174,-1.1182320441988949,-0.3095238095238096,-0.622950819672131,KOSPI
(주)이노와이어리스,073490,201512,200502,,1,0,1,제조업,1,-0.234663242828465,-4.874182993897838,-1.1285714285714286,0.96483807366676,0.1714828897338403,-0.2220994475138121,0.5809523809523809,-0.1967213114754096,KOSDAQ
(주)누리플랜,069140,201312,201010,,1,0,1,제조업,1,-0.7824156823519314,-1.3183675309738516,-1.83015873015873,0.0330402035762285,-0.4049429657794676,-0.4243093922651933,-0.442857142857143,-0.6885245901639343,KOSDAQ
(주)네오크레마,311390,202012,201908,,0,0,0,제조업,1,2.453852881963836,1.0077265595872176,-0.2968253968253969,-0.0429870581734081,-0.4095057034220532,-0.5999999999999999,0.3761904761904763,-0.0491803278688521,KOSDAQ
(주)넥스트엔터테인먼트월드,160550,201412,201412,,0,1,1,정보통신업,0,-2.0353976937624334,-0.8210711166525193,-0.1746031746031746,0.5035919197156483,-1.1809885931558934,-1.971270718232044,-0.5476190476190478,-1.2295081967213113,KOSDAQ
(주)클리오,237880,202012,201611,,0,0,0,제조업,1,-0.7909982577193534,-0.8006489984289398,-0.2730158730158731,0.5263646224902614,1.011787072243346,0.5580110497237568,0.219047619047619,0.0327868852459016,KOSDAQ
(주)그린플러스,186230,202012,201908,,0,0,0,제조업,1,1.3096989254005855,0.1674330198747729,0.4555555555555554,-0.2908806855006514,-0.5555133079847908,-0.7016574585635358,-0.4761904761904764,-0.3770491803278686,KOSDAQ
(주)한화,000880,201512,197606,,0,0,0,제조업,1,0.3976350842112545,0.5170633714116609,-0.6222222222222222,-0.0275687513218127,-0.3703422053231938,1.1447513812154697,-0.8476190476190478,1.377049180327869,KOSPI
한국알콜산업(주),017890,201312,199208,,0,0,0,제조업,1,-0.4570168845913186,0.0790616487481138,-0.2857142857142857,0.3663826332557871,0.1825095057034221,0.0044198895027624,0.2238095238095237,0.4262295081967213,KOSDAQ
(주)STX,011810,201312,199009,,1,1,1,도매 및 소매업,1,-2.0353976937624334,-1.585222322692608,-2.295238095238095,-0.6940830541892085,-0.1832699619771862,0.1093922651933701,-0.7047619047619049,-0.4918032786885244,KOSPI
(주)엔지스테크널러지,208860,201612,201607,,0,0,0,정보통신업,0,-2.0353976937624334,-1.0181257867795988,-0.3,-0.3746648564937677,-0.6482889733840305,-0.9215469613259668,-0.542857142857143,-1.2131147540983604,KOSDAQ
(주)디지텍시스템스,091690,201312,200707,42025.0,0,0,0,제조업,1,-0.2423660744078884,-2.979403681007565,-2.149206349206349,-0.48167882165931,-1.1977186311787071,-1.971270718232044,-0.4476190476190477,-0.5901639344262293,KOSDAQ
(주)제닉,123330,201512,201108,,0,0,0,제조업,1,0.6817306602488936,0.7024910496826917,-0.1015873015873016,0.5400364308666318,0.052851711026616,-0.0342541436464087,0.2857142857142858,0.5737704918032789,KOSDAQ
상신전자(주),263810,202012,201710,,0,0,0,제조업,1,0.146750843321059,0.0079809356390612,0.1492063492063491,-0.4363653729388247,-0.3703422053231938,-0.5812154696132596,0.8047619047619049,0.3278688524590167,KOSDAQ
(주)티웨이항공,091810,202012,201808,,1,0,1,운수 및 창고업,0,-2.0353976937624334,-4.874182993897838,-2.295238095238095,-0.6366396277775125,-0.3615969581749048,0.6044198895027624,-0.8476190476190478,-0.7868852459016391,KOSPI
(주)엔피케이,048830,201512,200010,,0,0,0,제조업,1,-0.4264834246296223,-4.874182993897838,-1.3349206349206348,-0.4748360952114559,-0.2406844106463878,-0.3093922651933701,-0.0285714285714286,1.0983606557377052,KOSDAQ
(주)마니커에프앤지,195500,202012,201908,,0,0,0,제조업,1,-0.5207923700327757,-0.2069592167545106,0.0984126984126982,-0.2610674107477879,-0.0722433460076045,-0.0331491712707182,0.1714285714285714,0.6557377049180331,KOSDAQ
(주)캐스텍코리아,071850,201412,201405,,0,0,0,제조업,1,-0.0997499778529125,0.0187658706027014,0.3825396825396824,0.3086799609766747,0.0813688212927757,0.2928176795580109,-0.3190476190476192,-0.0491803278688521,KOSDAQ
메가엠디(주),133750,201512,201512,,0,0,0,교육 서비스업,0,0.030414449795421,0.4928849706797301,1.465079365079365,-0.3760975310242258,1.149429657794677,1.365745856353591,0.176190476190476,0.2131147540983608,KOSDAQ
평화산업(주),090080,201412,200606,,1,0,1,제조업,1,3.821672517746675,-2.042128796598214,-0.7904761904761904,-0.5755599369623206,-0.1840304182509505,-0.2541436464088397,0.3380952380952381,1.5573770491803285,KOSPI
덕양산업(주),024900,202012,199706,,1,0,1,제조업,1,-0.3887281376223236,1.063832160667949,-0.726984126984127,-0.5949965547588671,-0.4403041825095056,-0.6132596685082872,0.2238095238095237,1.1475409836065578,KOSPI
부산방직공업(주),025270,201412,199503,42600.0,1,0,1,제조업,1,0.3778641361895264,-1.2655610712201042,-1.1015873015873014,-0.144195280360761,-0.4901140684410646,-0.5657458563535911,-0.5095238095238096,-0.622950819672131,KOSDAQ
(주)인포피아,036220,201312,200706,42499.0,1,0,1,제조업,1,-0.6477388072384962,-4.874182993897838,-1.7238095238095237,0.3347887487293541,-0.6638783269961978,-0.934806629834254,-0.4666666666666668,-0.6557377049180326,KOSDAQ
(주)쎌바이오텍,049960,201612,200212,,0,0,0,제조업,1,0.7675355756584171,0.1445962016876779,2.519047619047619,0.5151215385560006,4.26615969581749,2.477348066298342,2.7952380952380955,-0.442622950819672,KOSDAQ
(주)디딤,217620,202012,201506,,0,0,0,숙박 및 음식점업,1,-1.9407020993472672,-4.874182993897838,-2.295238095238095,-0.6270952865007947,-0.3661596958174904,-0.1182320441988949,-0.6809523809523812,0.0163934426229508,KOSDAQ
(주)덕신하우징,090410,202012,201408,,0,0,0,제조업,1,-1.019645011874453,-4.874182993897838,-1.7936507936507935,0.3238390219608539,-0.0361216730038022,-0.0839779005524861,0.0666666666666665,0.39344262295082,KOSDAQ
한국기업평가(주),034950,201412,200202,,0,0,0,임대업,1,-0.1170332285236181,-0.0615162444354823,1.6206349206349202,-0.5605646102101938,2.4410646387832693,2.2033149171270714,0.2904761904761904,-0.7377049180327866,KOSDAQ
(주)서원인텍,093920,201612,200712,,0,0,0,제조업,1,-0.3021033067363629,-0.3474127658493676,0.3587301587301587,0.4263434734852878,1.1003802281368822,0.0972375690607734,1.5476190476190477,1.0983606557377052,KOSDAQ
(주)한컴위드,054920,201412,200111,,1,0,1,정보통신업,0,-0.908626229601971,-1.0798320787356153,-0.6952380952380953,-0.1681823453564288,-0.4570342205323193,-0.0430939226519336,-0.8476190476190478,-0.9508196721311472,KOSDAQ
(주)파커스,065690,201512,200207,,0,0,0,제조업,1,0.1763075766903282,1.2578802488919476,-0.2380952380952381,0.1614828863616207,2.1011406844106464,0.4574585635359115,1.3571428571428574,-0.0655737704918029,KOSDAQ
(주)아모레퍼시픽,090430,201312,200606,,0,0,0,제조업,1,0.3131463795203538,-0.0110085540696583,1.1158730158730157,4.270038682212322,1.026235741444867,0.4994475138121547,0.8095238095238095,1.8688524590163935,KOSPI
에이치디씨랩스(주),039570,201512,201509,,0,0,0,건설업,1,1.5163216065926608,0.7255104671693752,0.392063492063492,1.8616582184351105,-0.1946768060836501,-0.3790055248618784,0.1619047619047618,0.1475409836065575,KOSPI
서울식품공업(주),004410,201512,197312,,0,0,0,제조업,1,0.6198125191130796,0.5101767656083878,-0.2095238095238095,-0.6940830541892085,-0.2007604562737642,-0.0430939226519336,-0.3380952380952382,0.5737704918032789,KOSPI
동국제약(주),086450,201312,200705,,0,0,0,제조업,1,0.7914279507224811,-0.1374193686223356,1.0730158730158728,-0.2854160555059046,0.773003802281369,0.2784530386740332,0.6714285714285714,-0.0655737704918029,KOSDAQ
(주)이랜텍,054210,201512,200205,,0,0,0,제조업,1,0.1878870539016323,1.8461164948471829,0.13015873015873,0.3113747535458695,-0.3813688212927756,-0.4850828729281767,-0.1523809523809525,0.2459016393442625,KOSDAQ
남양유업(주),003920,201512,197806,,0,0,0,제조업,1,0.1445038653287618,2.633965070276926,-0.3841269841269841,4.652617359921954,-0.503041825095057,-0.7259668508287291,2.7952380952380955,1.377049180327869,KOSPI
(주)미래아이앤지,007120,201312,199911,,0,1,1,정보통신업,0,-1.336710634137552,-4.874182993897838,-2.295238095238095,-0.6584572141984867,-1.1977186311787071,-1.830939226519337,-0.2000000000000001,0.1147540983606558,KOSPI
(주)에스에너지,095910,201312,200710,,0,0,0,제조업,1,0.8456772188436886,-0.4242696090946089,0.3904761904761904,0.3064149707666174,-0.5695817490494296,-0.7458563535911602,0.1523809523809523,0.4754098360655738,KOSDAQ
메가스터디(주),072870,201512,200412,,0,1,1,정보통신업,0,-1.3166866756125852,-0.4820964704122401,0.265079365079365,4.652617359921954,2.2425855513307984,1.4375690607734803,-0.0523809523809525,-0.4754098360655736,KOSDAQ
(주)와이엔텍,067900,201512,200512,,0,0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",0,-0.1237641964182557,0.0663689549906584,0.2333333333333332,0.0009278273149633,0.3277566539923954,1.8375690607734805,-0.6666666666666669,0.098360655737705,KOSDAQ
(주)웅진씽크빅,095720,201412,200706,,0,0,0,교육 서비스업,0,-0.1822922766462252,0.4314111662117469,-0.0952380952380953,0.2090272139938191,0.073384030418251,-0.1005524861878453,0.1380952380952381,0.6885245901639346,KOSPI
(주)썬코어,051170,201612,200110,43174.0,0,0,0,제조업,1,-0.4931854324567933,-0.9737806423128068,-2.295238095238095,-0.6940830541892085,-0.6612167300380228,-1.114917127071823,-0.8380952380952383,-1.147540983606557,KOSDAQ
(주)골프존뉴딘홀딩스,121440,201412,201105,,0,0,0,도매 및 소매업,1,0.7643152053388174,0.28706547428918,1.611111111111111,1.028728535465517,0.0612167300380228,0.4342541436464088,-0.3000000000000001,-0.2131147540983604,KOSDAQ
보성파워텍(주),006910,201312,199409,,0,0,0,제조업,1,-0.2226404871790829,-0.7645086883131884,-0.5238095238095238,-0.6234794888763056,-0.4422053231939163,-0.5392265193370165,-0.2952380952380953,-0.1475409836065571,KOSDAQ
(주)플레이그램,009810,201312,198808,,1,0,1,도매 및 소매업,1,-0.5262755336427237,-2.161246652680551,-2.0587301587301585,-0.6343268817497731,-1.1977186311787071,-1.559116022099447,2.7952380952380955,-0.9999999999999998,KOSPI
(주)윌링스,313760,202012,201907,,0,0,0,제조업,1,2.28651091305373,-1.226015421735996,-0.7492063492063492,0.2334031477906113,-1.1977186311787071,-1.249723756906077,1.80952380952381,0.8360655737704918,KOSDAQ
(주)네오티스,085910,201612,200710,,0,0,0,제조업,1,0.4964508798584859,0.2734700419621445,-0.2380952380952381,-0.0529748463286008,-0.0479087452471482,0.3370165745856353,-0.4238095238095239,-0.6065573770491801,KOSDAQ
