,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
399,(주)네오오토,212560,201712,201511,,0,0,0,제조업,1,1.668265313,-47.53779561,5.012649167,-8.748196869,11.58,-84.02328473,1.25,3.22,3.04,1.18,2.27,5.84,0.67,96.19,77.17,16285.70737,525.1613246,1907.40274,9207.662309,1741.6,52.88556296,102.3,80.85,27.08,137.81,89.09,1.7,26.74,37.09,12.6,13.47,-21.45489429,21.82,33.92,66.23,23.32,22.12021085,282.1754717,902.2735849,422.0968774,1293.462264,0.94,1.811968936,1.97,3.56,4.47,17.64,11.05,1.76
400,(주)네오오토,212560,201812,201511,,0,0,0,제조업,1,3.939435981,40.20622271,6.937692118,-10.14087144,-1.89,50.83031345,2.1,5.03,4.15,1.73,3.23,7.73,0.78,96.64,78.57,14634.19473,736.3088563,2727.299671,9846.395469,1869.36,54.41110966,98.49,76.68,33.77,97.85,83.79,2.49,28.09,43.21,12.81,15.84,-21.80555383,17.1,27.52,51.76,21.15,30.50769768,234.3175962,974.6730769,450.3992788,1370.269231,0.82,1.536074899,1.78,3.12,3.97,14.46,8.62,1.56
401,(주)네오오토,212560,201912,201511,,0,0,0,제조업,1,-1.014908091,-56.92149824,2.345145055,2.774778868,4.81,-67.17608618,0.67,2.11,1.76,0.56,1.01,3.18,0.66,97.59,79.0,15040.26127,317.1908236,1777.866512,10077.2537,1915.54,56.25809709,115.42,92.74,39.36,115.43,77.75,0.84,28.75,44.26,12.58,14.98,-22.67845184,17.3,26.61,50.01,20.61,34.97173391,223.9205505,887.6972477,452.7496239,1294.137615,0.84,1.509784453,1.87,3.1,3.92,14.89,8.4,1.6
403,(주)네오위즈,95660,201112,200707,,0,0,0,정보통신업,0,25.98114257,252.8834594,-11.24341585,31.93840428,29.46,-4.366272171,15.99,10.86,13.68,20.15,41.9,30.13,0.33,85.03,60.87,30469.91085,3308.648439,-78.02365393,12252.42537,2728.69,43.58389834,120.37,120.14,40.1,156.51,129.44,16.86,14.44,26.73,8.15,7.64,1.122679366,34.22,182.94,2488.1,32.09,41.27819556,156.2915947,90.25996678,7.113112957,491.14701,1.26,2.446564248,2.43,3.5,3.5,2219.28,7.87,1.73
404,(주)네오위즈,95660,201212,200707,,0,0,0,정보통신업,0,-0.065572161,-92.02151119,5.700813339,1.024519207,-25.25,3.500727157,16.39,0.86,0.92,17.66,39.38,2.94,0.26,92.35,55.92,30782.08094,263.9801455,4349.182715,13945.92236,2425.65,46.09876299,157.55,157.52,50.6,151.68,116.93,12.72,13.87,24.69,7.48,6.94,0.050100364,28.76,163.13,2666.89,26.68,54.44545125,136.2305667,116.0177778,6.784357778,685.95,1.08,2.403130769,1.95,2.41,2.41,2643.51,5.95,1.4
406,(주)네오위즈홀딩스,42420,201112,200006,,0,0,0,정보통신업,0,2.766969454,142.9572788,-20.53384113,32.39040394,150.0,4.932711098,15.95,10.52,11.49,17.43,29.68,11.85,-0.4,84.93,36.74,79418.7935,8351.895288,62.52554094,26505.13833,3410.07,53.58103484,149.22,148.97,56.97,147.31,86.63,29.73,17.41,41.24,8.08,7.78,0.504801502,36.76,268.18,2943.5,35.37,47.35662203,2920.771,8.2,0.2722,28136.4,1.09,1.939321393,2.65,2.55,2.55,1811.41,7.76,1.44
407,(주)네오위즈홀딩스,42420,201212,200006,,0,0,0,정보통신업,0,-1.459093676,-81.79813912,2.710662506,2.1649197,150.0,-6.344624292,14.62,1.87,2.0,15.64,28.59,6.79,-0.53,92.66,42.22,81138.14661,1520.200361,11471.74645,29025.10531,3534.69,55.8483151,165.29,165.12,63.33,146.02,79.06,20.9,17.34,39.26,7.66,7.11,0.270799375,32.62,252.82,3133.5,30.28,62.15538442,803.6412,2.32,0.04356,11729.8,1.07,1.954811966,2.36,2.13,2.13,1577.03,6.13,1.3
409,(주)네오크레마,311390,201912,201908,,0,0,0,제조업,1,46.22650354,-71.20102629,63.57142937,-9.053037088,0.0,-79.63680017,3.36,5.19,2.17,1.41,1.76,2.72,0.93,95.06,0.0,2725.558021,141.3576351,-139.31629,5228.776185,939.33,80.20626441,900.67,627.95,241.57,344.39,24.68,3.38,-10.82,-16.26,-2.14,-5.11,34.06200223,11.96,26.07,82.38,28.56,55.3698798,97.015,370.8448276,90.98186207,790.7413793,0.42,0.52227249,2.12,0.83,1.19,2.75,5.36,0.75
411,(주)네오티스,85910,201112,200710,,0,0,0,제조업,1,-4.391397591,175.0227597,-4.939648662,-25.01556457,20.61,1302.032855,19.64,13.62,6.15,8.86,10.09,7.0,-1.3,78.64,47.49,3125.755264,425.8014799,518.3406013,6324.65551,1255.76,86.58067844,417.32,373.58,121.88,440.12,15.5,61.44,65.67,224.85,8.81,20.59,-43.74452346,21.26,67.61,93.53,49.69,50.34890529,72.86969849,111.6984925,77.90737186,342.7286432,0.45,0.494218,3.71,1.05,1.19,8.38,3.19,0.86
412,(주)네오티스,85910,201212,200710,,0,0,0,제조업,1,3.178438437,8.507093227,1.860017903,19.86282843,17.09,-31.89624946,11.16,12.33,6.23,5.63,6.55,7.24,-0.85,83.06,50.78,3746.618669,462.0248087,540.8095101,6442.256766,1279.28,85.47434512,273.98,227.41,71.97,339.8,16.99,33.52,48.37,111.28,7.03,14.13,-46.57104683,23.63,49.67,102.27,47.53,54.62394059,71.36120172,153.8540773,69.65835622,302.0214592,0.5,0.586925217,3.61,1.3,1.5,9.82,3.57,1.01
417,(주)네오티스,85910,201712,200710,,0,0,0,제조업,1,-4.54452743,-352.7689835,-18.22113433,8.244801334,-1.36,29.05836638,7.51,-16.68,-8.74,3.94,6.38,-14.48,0.23,115.39,55.94,3947.201834,-658.211907,702.6744381,4185.88595,791.37,56.86847014,107.57,92.11,22.86,385.04,75.84,7.31,13.76,25.08,5.93,11.06,204.2050959,12.3,34.16,76.88,22.93,131.5825483,29.70215596,125.8807339,49.87100917,360.3211009,0.52,0.848859983,1.37,1.34,1.57,9.07,3.26,0.75
418,(주)네오티스,85910,201812,200710,,0,0,0,제조업,1,6.924203724,328.0798724,-3.313337569,3.961356891,0.46,43.68874521,10.38,7.03,3.79,5.6,10.36,6.83,1.39,92.73,63.81,4103.564586,288.5883353,473.7987619,4121.693044,783.3,51.42355411,112.74,93.92,32.66,465.98,94.46,6.77,15.39,26.28,7.48,14.33,147.760438,24.64,78.66,189.88,47.23,66.11634019,78.74251142,119.8721461,42.56947489,384.7534247,0.54,0.997321992,1.17,1.31,1.55,8.38,3.3,0.69
419,(주)네오티스,85910,201912,200710,,0,0,0,제조업,1,0.313786233,-54.16998199,-1.951282939,-6.164294951,-5.02,-28.46179399,7.92,3.43,1.68,3.87,7.61,3.13,1.59,94.33,62.91,3850.608761,132.260086,290.8170186,4023.996343,765.58,50.26241852,107.74,92.4,33.56,512.19,98.96,4.37,9.74,14.06,4.84,9.93,198.1561249,23.5,64.36,198.11,48.17,69.28647411,79.30658654,133.8461538,38.29016346,406.2932692,0.49,0.961257687,0.99,1.14,1.35,7.37,3.05,0.6
421,(주)네오팜,92730,201112,200701,,0,0,0,제조업,1,3.064214007,-29.90464467,1.355130263,15.57276035,3.13,294.634965,7.08,5.34,2.7,3.58,4.04,3.05,-1.54,95.8,45.28,2270.977989,121.1919686,527.1184926,4003.625672,718.66,87.85711458,452.37,404.0,85.31,542.51,13.82,37.77,51.43,346.05,6.25,12.53,-48.36177334,14.99,50.23,338.28,30.08,71.82778153,77.21636364,153.7121212,22.8260303,515.1666667,0.51,0.567230672,4.39,1.28,1.42,12.75,5.24,1.04
422,(주)네오팜,92730,201212,200701,,0,0,0,제조업,1,0.415130397,-28.36397778,0.173075219,10.80048429,18.18,-82.55941267,1.11,3.45,1.9,0.61,0.7,2.17,-1.87,97.84,45.04,2516.25461,86.81710553,75.63692187,4010.595026,720.05,87.64533106,482.73,418.51,50.8,485.84,14.1,28.19,53.31,410.51,6.59,11.98,-64.22125327,14.95,53.55,413.17,27.18,80.96020368,65.42410256,122.1794872,15.83448718,437.7179487,0.55,0.627950918,4.5,1.25,1.42,10.34,5.47,1.03
427,(주)네오팜,92730,201712,200701,,0,0,0,제조업,1,21.9003424,49.29570498,23.36223648,26.58779824,14.29,46.94825822,26.17,21.55,22.4,27.2,32.59,26.83,-0.79,74.16,68.31,7188.286205,1549.235201,1426.848926,6524.923414,1247.25,83.92640793,488.6,434.88,47.08,258.16,19.15,2550.8375,108.65,15493.81,17.46,18.46,13.8260831,40.47,271.1,7279.44,42.78,37.24480326,223.6266346,85.72115385,3.030817308,555.625,1.04,1.245078573,6.29,1.38,1.56,11.92,9.26,1.13
428,(주)네오팜,92730,201812,200701,,0,0,0,제조업,1,28.63344609,32.96482779,24.60034238,23.56936122,12.5,36.50043639,28.91,23.19,23.71,29.57,35.86,28.76,-1.09,70.6,73.67,8882.519346,2059.937916,2168.438424,8152.937643,1561.01,81.29502459,457.09,404.01,65.31,252.2,23.01,9212.39,98.32,3112.42,18.39,20.24,14.86466209,41.03,287.49,6731.24,45.15,33.52426894,256.9829915,89.22222222,3.799350427,636.4017094,1.02,1.240294055,5.83,1.29,1.45,11.34,8.36,1.06
429,(주)네오팜,92730,201912,200701,,0,0,0,제조업,1,68.30397434,25.21650249,78.27214357,25.5991822,9.4,19.82458085,27.58,23.12,19.67,23.47,27.83,23.33,-1.48,72.19,54.26,10142.15568,2344.892835,2342.286394,12931.92781,2540.84,86.10989937,792.45,746.93,42.98,280.52,16.13,1337.32,103.83,380.16,14.42,21.27,6.573466445,28.51,341.72,9136.24,42.04,32.82031313,262.5332031,80.0,2.992273438,962.859375,0.85,1.009097008,5.42,1.04,1.13,13.12,9.44,0.89
431,(주)네오퍼플,28090,201112,199611,41397.0,1,0,1,제조업,1,1.055574732,-68.79437411,17.47667007,-11.80174567,-36.99,-342.4167864,-11.27,-16.22,-12.21,-8.49,-22.43,-33.54,3.43,116.96,-42.36,605.5121326,-98.21517573,-38.57808651,300.4044675,14.99,37.83062712,85.06,69.66,0.16,192.11,164.34,-2.55,-7.71,-9.74,-4.8,-6.37,-103.0698547,-0.66,-2.28,-19.46,-0.88,-1075.436322,-5.746304348,271.7826087,37.3161087,934.9782609,0.75,1.989969692,1.21,1.5,1.83,8.27,6.08,0.69
432,(주)네이블커뮤니케이션즈,153460,201212,201207,,0,0,0,정보통신업,0,75.18883221,55.95459368,93.07378839,37.1861222,0.0,24.98995493,17.9,20.2,22.05,19.55,28.57,32.23,-5.55,77.78,48.42,5909.719219,1193.608292,1316.972136,4879.509689,977.86,70.80957423,265.42,264.41,85.08,259.09,41.22,71.34,42.97,2148.96,12.54,14.62,-1.006652878,52.18,212.34,0.0,60.85,66.25913657,91.25421053,42.97368421,0.0,174.8736842,1.09,1.211105735,3.46,1.51,1.52,201.28,2.99,1.1
437,(주)네이블커뮤니케이션즈,153460,201712,201207,,0,0,0,정보통신업,0,-18.83863889,-4307.242085,-19.17525494,-37.59615311,2.33,-3430.065615,-48.1,-47.02,-18.38,-18.8,-21.69,-21.21,-1.92,145.24,27.42,2063.282253,-970.2536625,-1059.322231,4089.730895,743.57,86.46355199,530.53,496.82,260.15,167.59,15.66,4.93,-11.5,0.0,-1.56,-3.57,-33.71631711,20.02,88.39,146738.62,45.9,195.2580791,35.13392045,39.75,0.0,175.4943182,0.39,0.451010479,2.93,0.53,0.55,13.13,3.73,0.45
438,(주)네이블커뮤니케이션즈,153460,201812,201207,,0,0,0,정보통신업,0,-9.224633926,62.9788171,-8.767448015,17.51625553,-13.64,63.1376729,-15.09,-14.81,-7.96,-8.11,-9.36,-9.19,-1.53,111.99,20.44,2424.692045,-359.199383,-140.0252741,3731.07929,671.86,86.89902165,560.63,543.39,375.2,209.25,15.08,4.93,-106.61,0.0,-13.97,-24.73,-17.2368583,35.53,152.2,0.0,62.92,116.8278637,65.53894737,43.05921053,0.0,184.4539474,0.54,0.620063654,4.03,0.75,0.78,15.59,7.75,0.63
439,(주)네이블커뮤니케이션즈,153460,201912,201207,,0,0,0,정보통신업,0,-7.447812451,84.10071381,-1.530646483,-21.93209831,-24.34,79.71051255,-3.92,-3.02,-1.38,-1.8,-2.0,-1.54,-2.0,100.06,19.21,1892.906202,-57.1101379,-299.9564779,3673.958433,660.44,92.45476212,959.85,955.93,448.85,275.59,8.16,-454.29,-73.37,-17654.46,-5.54,-11.62,-3.925293303,35.65,148.23,0.0,74.84,97.15731485,80.44252174,54.26956522,0.0,225.6434783,0.46,0.51124294,4.39,0.64,0.65,35.41,8.79,0.56
441,(주)네이처셀,7390,201112,199211,,0,1,1,제조업,1,15.44834058,-515.2101646,48287.8463,-22.89703556,0.0,-224.6944344,-3.77,-7.12,-6.41,-3.39,-20.5,-38.72,2.35,108.09,-114.6,905.2652151,-64.45911961,89.2981544,317.7622926,90.65,30.53183815,85.98,49.74,0.47,99.12,227.53,-1.42,6.9,11.18,4.79,5.51,-36.24508493,7.86,26.94,147.87,9.04,136.5484943,29.43642857,127.2142857,19.90718571,374.3714286,0.9,2.848836349,1.08,1.62,2.81,3.81,5.87,0.76
442,(주)네패스,33640,201112,199912,,0,0,0,제조업,1,-5.172307014,-118.2921713,-13.1224715,-3.548707995,10.91,-35.98492125,6.89,-0.83,-0.71,5.89,13.1,-1.63,1.45,92.36,46.48,12650.06281,-105.1867903,197.0110296,7228.350161,1174.93,44.86253742,132.84,109.95,31.8,218.21,122.9,3.47,17.1,23.92,9.43,10.92,69.70719399,21.21,42.48,68.37,24.56,46.94092514,146.4976112,289.8126464,114.0889391,629.1264637,0.85,1.925216493,1.55,2.42,2.82,17.09,6.62,1.32
443,(주)네패스,33640,201212,199912,,0,0,0,제조업,1,5.975739044,119.1972658,9.362930257,5.234348697,31.62,117.8396974,14.27,4.12,3.63,12.59,27.62,7.56,1.22,82.33,50.19,13312.21121,547.9258951,2501.628074,8023.945193,1313.04,46.29643158,107.66,85.92,22.09,266.85,116.0,7.99,16.19,26.52,8.69,10.14,283.8810446,25.34,48.47,86.65,29.54,39.66598875,135.1248754,290.6298932,119.9197117,557.7775801,0.88,1.935384679,1.62,2.9,3.57,15.52,6.36,1.58
446,(주)넥센,5720,201112,198712,,0,0,0,제조업,1,-65.15733756,-58.44190258,-47.00399801,-79.63690158,-2.27,-87.26889799,5.67,13.96,7.93,3.22,5.31,13.09,0.97,86.17,5.4,92506.11455,12918.21461,6021.278144,84978.27518,2004.63,61.21179986,117.83,85.35,16.73,390.07,63.37,3.15,6.86,10.7,2.66,4.94,182.1558,16.69,88.14,459.66,31.0,38.15143313,57.58440655,83.63847203,13.04328649,585.1773533,0.57,0.879602746,1.44,2.06,2.94,6.86,6.24,1.06
447,(주)넥센,5720,201212,198712,,0,0,0,제조업,1,38.10634347,89.65730268,64.76213484,1.464944886,13.78,54.63456172,8.64,26.1,11.98,3.97,5.83,17.71,0.84,76.61,3.53,52339.67196,13662.07287,7716.72592,74621.00848,1813.56,73.02623883,106.79,78.24,13.41,245.93,36.94,5.24,15.51,29.06,4.18,10.58,420.5715442,17.98,120.43,609.41,45.45,28.4188158,61.30263789,78.23021583,13.59309472,663.2961631,0.46,0.67418133,1.44,2.1,2.89,7.74,5.86,1.11
452,(주)넥센,5720,201712,198712,,0,0,0,제조업,1,11.83276076,-17.65288435,11.73139877,-2.295625119,13.19,-32.69646039,23.38,26.06,7.96,7.14,8.45,9.42,-0.13,73.02,6.75,5495.360076,1432.199087,-246.2811651,9408.486828,3110.34,84.48785874,165.06,139.42,24.87,274.93,18.36,75.08,2.47,7.31,0.38,1.32,39.40944614,14.14,102.42,587.53,48.88,35.1747832,102.1364725,129.9247881,21.66849258,692.7478814,0.31,0.361398442,1.97,2.27,2.76,12.96,5.91,1.37
453,(주)넥센,5720,201812,198712,,0,0,0,제조업,1,252.3973241,8.186217779,105.3002387,333.087626,0.32,95.60086821,10.56,6.51,3.61,5.85,10.26,6.63,0.51,94.43,5.59,23799.7245,1549.442023,2373.028433,9774.278319,3278.79,49.22108193,154.73,108.32,22.07,287.59,103.16,12.87,3.13,4.83,1.59,4.47,84.7920381,10.98,24.95,57.77,30.87,57.19361521,84.56053854,122.3949314,20.88166209,697.3621964,0.55,0.971504772,1.29,2.14,2.98,7.6,5.75,1.31
454,(주)넥센,5720,201912,198712,,0,0,0,제조업,1,7.13475454,28.37439486,7.103740359,68.47788354,-1.37,56.7850055,9.82,4.96,2.87,5.68,11.55,5.96,0.6,91.41,4.38,40097.27212,1989.086821,5657.44613,10006.00634,3527.17,49.20683304,175.78,116.19,26.03,296.93,103.22,10.21,11.02,17.97,5.6,10.01,78.63083056,21.21,36.86,95.21,37.94,54.20046394,87.62517131,127.4828694,20.32015632,697.0299786,0.58,1.175269818,1.14,1.98,2.91,6.18,5.74,1.23
456,(주)넥솔론,110570,201112,201110,42842.0,0,0,0,제조업,1,44.32627985,-167.7149883,8.3112714,30.32730958,0.0,-121.3055317,-1.74,-4.09,-2.6,-1.1,-6.44,-15.17,4.62,105.83,15.84,7439.629546,-304.3907307,-1181.98569,2390.305722,378.06,17.53054449,61.39,35.6,3.52,122.52,470.43,-0.37,-5.62,-7.86,-4.64,-8.5,-25.79061876,5.37,10.54,14.25,9.84,67.33635002,61.69902985,754.6236674,440.6818348,1149.317697,0.63,3.112422321,0.77,2.42,3.63,7.24,7.74,0.95
457,(주)넥솔론,110570,201212,201110,42842.0,1,0,1,제조업,1,-6.093071108,-540.5499189,-53.59261619,-35.92187505,-12.37,-881.928473,-26.62,-40.9,-15.23,-9.91,-114.38,-175.77,11.02,134.73,0.0,3016.879116,-1233.903531,622.308524,769.2081115,52.85,8.663329916,41.38,29.09,10.4,48.27,1054.29,-2.39,8.41,12.83,7.68,20.63,-20.95260294,-1.96,-3.12,-3.92,-5.26,-200.2698285,-15.53354015,835.703163,628.8880779,1178.158151,0.37,2.724427979,0.41,1.57,2.23,5.29,8.18,0.46
458,(주)넥스지,81970,201112,200708,43384.0,0,0,0,정보통신업,0,17.56345358,14.68003467,16.13220615,8.380818316,-1.19,27.92938723,14.7,13.93,9.78,10.32,11.67,11.06,-2.53,83.28,66.43,3848.022569,536.1088542,263.5387153,5128.298611,925.65,88.08013652,624.92,548.19,74.08,277.18,13.53,95.71,83.83,0.0,9.99,15.12,-76.73146976,22.97,97.64,0.0,34.75,44.97019114,92.80060241,95.04819277,0.0,404.0481928,0.7,0.750360426,6.08,0.95,1.14,5.94,3.9,0.83
459,(주)넥스지,81970,201212,200708,43384.0,0,0,0,정보통신업,0,5.661927253,-13.92560914,8.975474073,-16.00073721,16.87,-24.05457923,13.29,14.28,7.71,7.18,8.02,8.61,-3.62,84.0,67.36,3232.31059,461.4524306,539.0868056,5588.541667,1017.7,90.84232025,786.25,653.94,96.23,312.51,10.08,132.67,71.23,0.0,6.52,12.42,-132.314097,19.46,83.64,0.0,37.04,49.2602394,71.09474227,85.0,0.0,365.3092784,0.54,0.603226029,5.14,0.83,0.97,5.72,3.26,0.73
464,(주)넥스지,81970,201712,200708,43384.0,0,0,0,정보통신업,0,4.183916812,362.1953695,2.868282915,-13.48596734,-25.97,-46.06450951,-2.77,9.81,5.24,-1.48,-1.63,5.78,-0.92,91.53,69.06,3747.932986,367.6194444,422.8060764,6168.229167,1172.29,90.7422091,796.01,716.56,221.13,441.15,10.2,-169.56,65.15,0.0,6.03,11.28,11.41578439,26.29,603.28,0.0,49.17,64.60759047,79.12289474,18.43859649,0.0,342.2719298,0.53,0.597493811,5.77,0.86,0.95,8.6,4.91,0.76
465,(주)넥스턴바이오사이언스,89140,201112,200611,,0,0,0,제조업,1,18.70601815,23.09625238,8.460554829,9.120254577,-1.92,34.27680134,14.71,11.24,10.47,13.7,17.62,13.46,-0.54,85.21,69.95,4724.552759,530.8387931,594.7451724,4097.241379,800.86,77.2530145,358.5,255.54,36.74,246.57,29.44,40.44,44.29,140.18,10.07,11.31,-102.9578621,23.47,91.7,981.49,26.35,38.62514405,141.5592157,154.372549,14.42296078,603.1568627,0.93,1.153112244,4.18,1.32,1.84,4.74,4.05,1.03
466,(주)넥스턴바이오사이언스,89140,201212,200611,,0,0,0,제조업,1,-7.649173776,-20.99341803,1.74014608,-22.11610543,3.92,-16.66619104,15.73,11.4,8.22,11.35,14.01,10.15,-1.02,85.72,76.3,3679.66569,419.3975862,530.1136207,4168.448276,865.61,85.10733798,569.28,302.81,118.36,121.49,17.5,158.14,77.1,0.0,11.48,15.28,-266.4693478,22.5,83.44,1054.11,29.95,48.6153461,120.6009434,144.5283019,11.44103774,536.0,0.72,0.890342098,3.8,1.02,1.63,2.75,4.4,0.83
471,(주)넥스턴바이오사이언스,89140,201712,200611,,0,1,1,제조업,1,-3.83706652,-60.52267636,2.084122965,-41.23190134,11.11,-47.7696635,23.05,15.51,7.01,10.43,11.09,7.46,-1.93,81.78,50.2,3689.490078,572.2727012,429.1169896,7746.156677,1567.24,96.84668902,2781.54,2581.81,1444.37,684.46,3.26,1532.55,340.39,0.0,10.73,23.27,-199.7311023,11.76,122.72,4203.26,25.49,30.55532115,159.1305714,130.1857143,3.785885714,1353.614286,0.45,0.481211437,7.52,0.52,0.56,6.83,4.99,0.49
472,(주)넥스트아이,137940,201112,201106,,0,0,0,제조업,1,61.52471304,-36.85861745,100.5498962,2.277521376,0.0,-23.16954064,28.61,24.97,20.72,23.74,26.36,23.01,-2.33,70.02,61.87,3184.246697,795.2307255,921.4603909,4313.854465,831.14,90.93947451,830.66,746.86,22.84,127.92,9.96,17771.19,270.47,0.0,24.51,36.51,-83.79817665,29.59,134.76,21692.8,44.08,33.27046508,126.3220968,93.74193548,0.0,426.8870968,0.83,0.738153196,8.34,1.08,1.18,13.52,11.69,0.97
473,(주)넥스트아이,137940,201212,201106,,0,0,0,제조업,1,28.92227495,9.226583415,22.18427438,44.65977984,19.35,35.39273516,26.78,18.86,14.2,20.17,23.4,16.95,-1.42,77.92,67.9,3153.729306,594.6910573,349.4880079,3539.057868,657.02,86.18660902,511.41,473.51,54.17,159.24,16.03,4655.9,60.43,0.0,8.35,11.08,9.212422812,27.27,157.64,32625.4,36.21,37.7648555,120.2975676,103.5540541,0.0,445.3108108,0.75,0.961193848,5.45,1.1,1.19,14.86,6.11,0.92
478,(주)넥스트아이,137940,201712,201106,,0,0,0,제조업,1,40.51930908,-176.2301863,15.05960927,50.81900463,0.87,-65.08619908,2.17,-4.54,-2.27,1.09,1.83,-2.85,1.62,102.44,36.85,868.6101077,-39.43874904,-28.41603523,952.0215179,883.97,54.17943358,303.29,284.14,100.53,152.19,84.57,0.84,1.27,1.67,0.58,1.36,9.42101207,9.06,81.3,659.25,21.17,96.76147465,44.83646552,84.0862069,0.0,973.2844828,0.5,0.845421327,1.22,0.77,0.81,15.83,6.23,0.61
479,(주)넥스트아이,137940,201812,201106,,0,0,0,제조업,1,27.7896885,-158.6065405,57.76310097,46.62829779,5.17,549.5165554,9.61,-8.01,-4.41,5.3,8.64,-10.14,1.45,101.52,15.45,1131.005529,-90.57006758,14.47280067,788.9395652,972.1,66.88736432,359.94,337.73,221.35,212.47,49.51,5.06,-0.71,-1.02,-0.23,-0.48,8.544871704,9.8,86.3,1158.86,19.95,113.9699804,-34.1202459,77.02459016,0.0,794.5163934,0.55,0.898889282,1.42,0.83,0.88,13.28,7.86,0.64
480,(주)넥스트아이,137940,201912,201106,,0,0,0,제조업,1,-1.700367317,56.5532814,-5.825855921,0.883410275,1.64,-55.96990146,4.19,-3.45,-1.72,2.1,3.2,-7.29,0.2,98.83,-0.32,1140.996948,-39.3497224,-83.81061648,665.5413256,927.04,64.08020165,200.4,194.4,92.71,215.94,56.05,3.95,-4.26,-5.96,-1.53,-3.04,5.976390918,7.93,81.46,1244.88,15.73,101.883486,-5.990564516,73.16129032,0.0,800.9758065,0.5,0.763044508,1.45,0.72,0.76,15.71,5.44,0.52
483,(주)넥슨게임즈,225570,201812,201509,,1,0,1,정보통신업,0,-31.57303248,-309.0241326,-36.73294178,5.250870188,23.71,-188.62391,-45.67,-53.32,-34.74,-29.75,-44.71,-52.21,-1.84,142.49,-67.54,982.5302453,-523.8908793,-434.5499318,777.7639094,55.74,63.46403057,491.3,491.3,278.64,0.0,57.57,-236.72,-6.47,0.0,-2.36,-2.95,0.0,71.46,1159.28,2866.48,89.13,138.9095967,51.64601966,4.454545455,0.0,72.27518428,0.65,0.979079869,1.95,0.81,0.81,0.0,12.99,0.7
484,(주)넵튠,217270,201712,201506,,0,0,0,정보통신업,0,130.317587,112.445378,111.7363737,11.95983278,33.75,-176.2872733,-41.97,156.32,40.58,-10.89,-14.19,54.16,0.32,40.8,37.34,1078.152131,1685.404594,-261.151419,4840.49654,799.94,74.7621879,183.23,183.2,99.03,0.0,33.76,-51.27,-7.37,-22.04,-1.86,-9.99,0.035210771,53.93,6980.3,17746.95,289.74,22.5845674,534.6116822,3.570093458,0.0,986.5514019,0.26,0.338206987,1.12,1.71,1.71,20800.1,9.05,1.16
485,(주)넵튠,217270,201812,201506,,0,0,0,정보통신업,0,17.5172701,-215.0634944,-16.55153293,-11.46802121,-14.02,-113.2204976,-101.08,-203.17,-30.78,-15.32,-24.29,-42.69,0.68,282.09,2.99,850.1613269,-1727.280463,-626.0848312,3841.485905,584.32,53.088282,31.76,31.76,12.38,0.0,88.37,-48.7,-15.1,-21.79,-7.08,-50.5,-0.002808239,-12.18,-1925.68,-6593.78,-86.84,-122.9523332,-273.318913,3.347826087,0.0,1344.880435,0.15,0.240303816,0.41,1.37,1.37,12852.75,8.35,0.47
486,(주)넵튠,217270,201912,201506,,0,0,0,정보통신업,0,-10.75579249,43.69952542,-9.887799384,-0.754853999,-61.96,44.91611296,-56.1,-115.26,-16.95,-8.25,-15.47,-25.05,1.13,113.12,-25.96,771.7989438,-889.5461329,-254.3027759,3190.566289,494.74,53.60462098,33.89,33.89,21.94,0.0,86.55,-24.07,-18.01,-27.23,-8.35,-53.58,-0.002601988,-18.32,-3160.01,-11309.54,-117.5,0.0,-689.44,5.771428571,0.0,3228.742857,0.15,0.275775498,0.32,1.34,1.34,24039.63,8.77,0.33
488,(주)노랑풍선,104620,201912,201901,,0,0,0,임대업,1,16.77866214,-136.910745,39.94450706,-17.24116942,-11.66,-158.0675845,-2.68,-2.16,-1.55,-1.93,-4.27,-3.44,-0.23,102.37,60.37,16111.08726,-347.4516593,1345.251959,11829.86581,2259.0,48.88671332,112.79,110.89,30.64,0.0,104.55,-4.42,7.15,27.61,3.66,5.47,14.82373713,24.91,77.82,2388.33,37.31,94.87755945,49.87840868,63.65641953,0.0,207.3508137,0.72,1.365924085,1.31,1.33,1.34,140.0,5.44,0.66
