,회사명,거래소코드,회계년도,상장일,상장폐지일,1주당매출액,1주당순이익,1주당Cashflow,1주당순자산,노동소득분배율
17462,엘에스전선아시아(주),229640,Dec-20,2016-09-22,,18926.19073,270.4700319,-447.4467964,9729.769055,41.67419172
17463,엘지디스플레이(주),34220,Dec-11,2004-07-23,,67887.71147,-2201.9576,10245.10104,27072.36435,45.21027365
17464,엘지디스플레이(주),34220,Dec-12,2004-07-23,,82248.11824,660.5216037,12771.08579,27000.26857,32.95746856
17465,엘지디스플레이(주),34220,Dec-13,2004-07-23,,75550.16451,1170.918437,10018.48997,27283.38919,35.01784447
17466,엘지디스플레이(주),34220,Dec-14,2004-07-23,,73936.18838,2563.900913,8005.576614,29691.47245,37.54384767
17467,엘지디스플레이(주),34220,Dec-15,2004-07-23,,79325.42926,2860.288132,7620.059712,31663.18023,38.50673592
17468,엘지디스플레이(주),34220,Dec-16,2004-07-23,,74071.85878,2603.317853,10175.36682,34194.82991,40.2619324
17469,엘지디스플레이(주),34220,Dec-17,2004-07-23,,77666.28463,5413.546695,18904.14814,38649.11182,36.49723736
17470,엘지디스플레이(주),34220,Dec-18,2004-07-23,,68014.26265,-501.4956023,12531.93474,36925.66033,47.24490382
17471,엘지디스플레이(주),34220,Dec-19,2004-07-23,,65607.98478,-8026.696425,7564.075584,29808.90162,84.13007309
17472,엘지디스플레이(주),34220,Dec-20,2004-07-23,,67716.77151,-197.4088895,6391.413233,28683.02034,41.85062359
17473,엘지전자(주),66570,Dec-11,2002-04-22,,300035.6305,-2393.385449,9567.165777,58035.946,81.00102422
17474,엘지전자(주),66570,Dec-12,2002-04-22,,281805.5934,502.2346319,9685.346113,55426.33439,68.53841562
17475,엘지전자(주),66570,Dec-13,2002-04-22,,321512.7596,1231.539638,12226.15422,54374.89935,66.56130193
17476,엘지전자(주),66570,Dec-14,2002-04-22,,326491.8673,2772.473859,11221.27574,52471.93658,63.51111549
17477,엘지전자(주),66570,Dec-15,2002-04-22,,312491.3933,1377.745708,14481.66722,49553.8373,68.28895494
17478,엘지전자(주),66570,Dec-16,2002-04-22,,306176.3407,698.5143032,17463.49352,48472.41892,69.56113226
17479,엘지전자(주),66570,Dec-17,2002-04-22,,339517.7338,10338.32136,11979.34196,52782.48139,59.61831104
17480,엘지전자(주),66570,Dec-18,2002-04-22,,339215.6885,8144.57226,25114.58505,51776.1596,61.31302399
17481,엘지전자(주),66570,Dec-19,2002-04-22,,344549.3759,995.1015464,20400.85359,49179.57652,70.52098137
17482,엘지전자(주),66570,Dec-20,2002-04-22,,349835.2847,11412.63376,25595.74508,54866.58286,59.65132099
17483,엘컴텍(주),37950,Dec-11,2000-08-24,,10711.4269,-1208.332743,-208.4288981,3219.593847,179.8630628
17484,엘컴텍(주),37950,Dec-12,2000-08-24,,4691.513568,-3120.231368,-486.1582619,-555.2884263,-38.44602176
17485,엘컴텍(주),37950,Dec-13,2000-08-24,,746.3327487,-28.1319751,-34.39462115,765.0100541,53.18557724
17486,엘컴텍(주),37950,Dec-14,2000-08-24,,419.1608475,12.68038494,-44.15346841,721.9387796,42.50322511
17487,엘컴텍(주),37950,Dec-15,2000-08-24,,753.6953782,112.9662062,32.87650377,819.3786486,25.40627574
17488,엘컴텍(주),37950,Dec-16,2000-08-24,,776.2557477,70.14007126,179.90583,908.7537551,29.8574741
17489,엘컴텍(주),37950,Dec-17,2000-08-24,,595.4956001,64.31078218,49.39045042,946.0668702,39.06293023
17490,엘컴텍(주),37950,Dec-18,2000-08-24,,475.4927495,28.81703369,58.56121125,926.9662499,27.9695583
17491,엘컴텍(주),37950,Dec-19,2000-08-24,,546.5809599,-6.73336537,81.30127541,876.9588601,36.97087074
17492,엘컴텍(주),37950,Dec-20,2000-08-24,,428.5773985,-190.9953447,1.035128101,656.1353212,-24.6400872
17493,엘티씨(주),170920,Dec-11,2013-10-08,,,,,,
17494,엘티씨(주),170920,Dec-12,2013-10-08,,17703.76038,1806.755669,2778.591514,4609.265575,23.28527381
17495,엘티씨(주),170920,Dec-13,2013-10-08,,15087.0655,2618.368397,2926.427786,11064.58015,18.86329695
17496,엘티씨(주),170920,Dec-14,2013-10-08,,12164.53289,1401.966359,1040.674712,11650.0212,29.01956338
17497,엘티씨(주),170920,Dec-15,2013-10-08,,11188.23408,948.4734758,1511.777541,12640.4626,36.36479833
17498,엘티씨(주),170920,Dec-16,2013-10-08,,9442.600562,-247.7895112,-145.1202489,12427.88675,72.09465755
17499,엘티씨(주),170920,Dec-17,2013-10-08,,8742.192461,-271.15405,594.0760455,12291.98147,69.2957686
17500,엘티씨(주),170920,Dec-18,2013-10-08,,12868.9135,176.2252719,1714.349697,12161.52835,53.16547981
17501,엘티씨(주),170920,Dec-19,2013-10-08,,12241.20821,166.2763933,641.7726836,12013.92085,54.7164861
17502,엘티씨(주),170920,Dec-20,2013-10-08,,12349.75101,-564.275893,1308.255155,11368.45172,73.71726033
17503,엠에프엠코리아(주),251960,Dec-11,2016-09-08,2020-12-30,,,,,
17504,엠에프엠코리아(주),251960,Dec-12,2016-09-08,2020-12-30,,,,,
17505,엠에프엠코리아(주),251960,Dec-13,2016-09-08,2020-12-30,,,,,
17506,엠에프엠코리아(주),251960,Dec-14,2016-09-08,2020-12-30,,,,,
17507,엠에프엠코리아(주),251960,Dec-15,2016-09-08,2020-12-30,,,,,
17508,엠에프엠코리아(주),251960,Dec-16,2016-09-08,2020-12-30,,,,,
17509,엠에프엠코리아(주),251960,Dec-17,2016-09-08,2020-12-30,,,,,
17510,엠에프엠코리아(주),251960,Dec-18,2016-09-08,2020-12-30,,,,,
17511,엠에프엠코리아(주),323230,Dec-19,2019-06-19,,,,,,
17512,엠에프엠코리아(주),251960,Dec-19,2016-09-08,2020-12-30,13806.61298,113.1419231,283.3894231,2122.211538,68.41153196
17513,엠에프엠코리아(주),323230,Dec-20,2019-06-19,,5501.406498,-290.8730055,40.19437705,1464.169197,116.5529568
17514,엠케이전자(주),33160,Dec-11,1997-11-10,,39055.28411,398.519919,1119.20303,4957.955229,38.86225568
17515,엠케이전자(주),33160,Dec-12,1997-11-10,,32615.88396,315.028495,1027.435643,4904.790569,39.97122412
17516,엠케이전자(주),33160,Dec-13,1997-11-10,,26239.41596,1214.251184,963.0835728,5135.627064,29.73232662
17517,엠케이전자(주),33160,Dec-14,1997-11-10,,21533.21432,-1550.252803,316.5983796,5242.738009,-236.7530251
17518,엠케이전자(주),33160,Dec-15,1997-11-10,,20777.34904,6980.19139,629.6916193,5076.695655,12.63227597
17519,엠케이전자(주),33160,Dec-16,1997-11-10,,28412.04325,3416.577887,-5511.677326,4968.935498,26.05566259
17520,엠케이전자(주),33160,Dec-17,1997-11-10,,31463.71172,6788.292927,-4000.737079,5546.300665,17.22163517
17521,엠케이전자(주),33160,Dec-18,1997-11-10,,32395.65132,6108.92571,2329.274092,4734.568619,19.38605145
17522,엠케이전자(주),33160,Dec-19,1997-11-10,,33548.49498,3526.86165,-1360.154944,4533.446896,30.92809081
17523,엠케이전자(주),33160,Dec-20,1997-11-10,,40158.28853,3674.205231,15154.84873,4964.854369,32.61906832
17524,엠텍비젼(주),74000,Dec-11,2004-01-06,2014-03-27,948.5707502,-1670.752004,-140.9455881,649.467257,-32.39346336
17525,엠텍비젼(주),74000,Dec-12,2004-01-06,2014-03-27,571.7205248,-462.6081922,-230.4293584,198.2180732,313.2667412
17526,엠텍비젼(주),74000,Dec-13,2004-01-06,2014-03-27,1774.132417,-535.1528572,37.4126941,603.9571038,61.29920957
17527,연합과기공고유한공사,900030,Dec-11,2008-12-04,2012-09-14,2020.39865,-2270.5314,-13.22285,,0
17528,영보화학(주),14440,Dec-11,1997-08-27,,6536.743,310.21615,583.12585,4163.5,51.85768343
17529,영보화학(주),14440,Dec-12,1997-08-27,,6891.08175,250.5757,394.71275,4366.5,58.89883766
17530,영보화학(주),14440,Dec-13,1997-08-27,,8191.94055,423.01055,717.7713,4730.95,54.57168665
17531,영보화학(주),14440,Dec-14,1997-08-27,,7871.6064,167.8596,647.33525,4783.6,61.82161418
17532,영보화학(주),14440,Dec-15,1997-08-27,,7867.6147,444.90345,1172.6063,5066.65,54.56804461
17533,영보화학(주),14440,Dec-16,1997-08-27,,7890.18985,561.0173,1014.80195,5267,47.35308252
17534,영보화학(주),14440,Dec-17,1997-08-27,,8230.90815,1478.70195,753.574,6847.7,34.01668586
17535,영보화학(주),14440,Dec-18,1997-08-27,,7195.76855,282.87355,703.60275,6959.65,60.81438903
17536,영보화학(주),14440,Dec-19,1997-08-27,,6559.8034,237.68625,225.44095,7260.2,60.37028428
17537,영보화학(주),14440,Dec-20,1997-08-27,,5368.42765,132.9449,454.2854,7697.1,63.55145907
17538,영신금속공업(주),7530,Dec-11,1994-08-05,,16466.99506,105.4826594,-203.7486922,4471.181166,73.92217758
17539,영신금속공업(주),7530,Dec-12,1994-08-05,,17632.16721,77.91013716,7.581160432,4541.418294,72.75018858
17540,영신금속공업(주),7530,Dec-13,1994-08-05,,17620.17827,379.2890731,356.7831586,5064.541882,66.7884537
17541,영신금속공업(주),7530,Dec-14,1994-08-05,,17458.4897,326.4661444,509.2938658,5276.36562,70.92031713
17542,영신금속공업(주),7530,Dec-15,1994-08-05,,17714.49577,318.9065954,622.0374869,5724.802669,74.11696212
17543,영신금속공업(주),7530,Dec-16,1994-08-05,,18632.10301,173.7548959,-176.8227647,6021.800842,77.87155672
17544,영신금속공업(주),7530,Dec-17,1994-08-05,,18715.04638,-2594.905456,-943.3292844,3172.429925,149.8711021
17545,영신금속공업(주),7530,Dec-18,1994-08-05,,9154.069347,200.6963627,596.1815692,2536.825464,63.45203653
17546,영신금속공업(주),7530,Dec-19,1994-08-05,,9333.613705,449.7296339,660.0212827,3032.813609,55.09760328
17547,영신금속공업(주),7530,Dec-20,1994-08-05,,8616.179437,-161.7712286,829.1002518,2846.73039,74.22052992
17548,영진약품(주),3520,Dec-11,1973-06-25,,631.1534456,14.53006418,47.83782232,506.0240964,0
17549,영진약품(주),3520,Dec-12,1973-06-25,,775.1852269,10.10149758,13.39483166,512.7125324,78.67556095
17550,영진약품(주),3520,Dec-13,1973-06-25,,881.7851762,66.10927823,33.51868033,576.7650039,68.16383045
17551,영진약품(주),3520,Dec-14,1973-06-25,,943.4151616,5.118184889,34.99679653,567.4417295,76.58618046
17552,영진약품(주),3520,Dec-15,1973-06-25,,958.244066,19.06499268,49.5527024,565.3867808,79.37663576
17553,영진약품(주),3520,Dec-16,1973-06-25,,1087.34294,23.6582761,17.5201948,597.7254814,79.69152197
17554,영진약품(주),3520,Dec-17,1973-06-25,,1066.247116,10.21210624,17.23295389,654.2086137,81.92886442
17555,영진약품(주),3520,Dec-18,1973-06-25,,1019.224154,-33.3580234,6.966810507,610.2265486,99.72485463
17556,영진약품(주),3520,Dec-19,1973-06-25,,1205.713813,27.50204435,50.75431347,632.8901065,74.12138252
17557,영진약품(주),3520,Dec-20,1973-06-25,,1139.813698,-0.72786381,79.26831165,625.6782288,85.99482829
17558,영창케미칼(주),112290,Dec-11,2022-07-14,,,,,,
17559,영창케미칼(주),112290,Dec-12,2022-07-14,,,,,,
17560,영창케미칼(주),112290,Dec-13,2022-07-14,,,,,,
17561,영창케미칼(주),112290,Dec-14,2022-07-14,,,,,,
17562,영창케미칼(주),112290,Dec-15,2022-07-14,,,,,,
17563,영창케미칼(주),112290,Dec-16,2022-07-14,,,,,,
17564,영창케미칼(주),112290,Dec-17,2022-07-14,,,,,,
17565,영창케미칼(주),112290,Dec-18,2022-07-14,,,,,,
17566,영창케미칼(주),112290,Dec-19,2022-07-14,,,,,,
17567,영창케미칼(주),112290,Dec-20,2022-07-14,,,,,,
17568,영풍정밀(주),36560,Dec-11,1999-12-28,,7517.520762,1091.867556,675.6946667,14296.38095,39.77350396
17569,영풍정밀(주),36560,Dec-12,1999-12-28,,7611.330095,829.3904127,-42.33219048,16536.38095,51.23663025
17570,영풍정밀(주),36560,Dec-13,1999-12-28,,6276.745333,584.1671111,1248.555302,16385.77778,56.94736034
17571,영풍정밀(주),36560,Dec-14,1999-12-28,,5421.581524,634.6866032,850.7627302,18045.90476,54.9927554
17572,영풍정밀(주),36560,Dec-15,1999-12-28,,4618.506984,577.8487619,1022.411111,18879.93651,56.70020884
17573,영풍정밀(주),36560,Dec-16,1999-12-28,,3848.013968,446.6173968,655.5405079,19091.80952,63.13146081
17574,영풍정밀(주),36560,Dec-17,1999-12-28,,4181.962222,581.1911746,720.1060317,19788.44444,54.44277645
17575,영풍정밀(주),36560,Dec-18,1999-12-28,,4184.849079,718.9856508,672.5546032,18078.98413,52.24476565
17576,영풍정밀(주),36560,Dec-19,1999-12-28,,4761.261397,798.6691429,1111.435429,18057.14286,54.12513397
17577,영풍정밀(주),36560,Dec-20,1999-12-28,,5767.683302,846.5467937,505.6747937,17867.74603,54.12851599
17578,영풍제지(주),6740,Dec-11,1996-07-03,,52096.47928,2175.455405,1464.737387,42203.15315,55.06183651
17579,영풍제지(주),6740,Dec-12,1996-07-03,,51091.88874,3702.881532,9899.756757,45769.81982,35.82926834
17580,영풍제지(주),6740,Dec-13,1996-07-03,,42504.37973,1662.389189,1237.037387,45981.53153,62.13845371
17581,영풍제지(주),6740,Dec-14,1996-07-03,,37438.70631,691.0824324,3335.004955,44786.93694,66.35799762
17582,영풍제지(주),6740,Dec-15,1996-07-03,,3459.186486,-232.0499099,11.33747748,4012.477477,113.5731021
17583,영풍제지(주),6740,Dec-16,1996-07-03,,3941.600676,247.552027,159.0018919,4251.666667,46.64325208
17584,영풍제지(주),6740,Dec-17,1996-07-03,,4732.470225,174.7090991,177.2929279,4399.954955,51.4753026
17585,영풍제지(주),6740,Dec-18,1996-07-03,,5009.926351,645.4227027,1176.939459,5006.441441,27.0981514
17586,영풍제지(주),6740,Dec-19,1996-07-03,,4489.80045,417.8914865,326.2813964,5383.603604,34.55559827
17587,영풍제지(주),6740,Dec-20,1996-07-03,,4421.40473,383.9865315,515.5052703,5695.315315,34.77595363
17588,영화금속(주),12280,Dec-11,1990-01-25,,4787.184675,122.7628758,234.8360129,976.7742038,46.88970331
17589,영화금속(주),12280,Dec-12,1990-01-25,,3645.724159,112.203252,275.1188662,913.620196,53.01941717
17590,영화금속(주),12280,Dec-13,1990-01-25,,3507.502034,107.5722413,346.2955962,960.6805989,54.62875114
17591,영화금속(주),12280,Dec-14,1990-01-25,,3396.181403,153.1148668,252.874827,1113.558045,54.53516054
17592,영화금속(주),12280,Dec-15,1990-01-25,,3667.629557,270.2380009,325.1799971,1276.231378,48.92124708
17593,영화금속(주),12280,Dec-16,1990-01-25,,3440.808285,203.3325291,154.0337523,1488.393898,56.74096966
17594,영화금속(주),12280,Dec-17,1990-01-25,,3970.408202,102.5431868,85.45909853,1544.256248,67.23636048
17595,영화금속(주),12280,Dec-18,1990-01-25,,4988.804912,22.68257825,148.6389982,1530.615186,76.20790478
17596,영화금속(주),12280,Dec-19,1990-01-25,,5118.137561,5.811070496,73.87964086,1555.917156,73.69275547
17597,영화금속(주),12280,Dec-20,1990-01-25,,3359.850794,-169.4328283,130.4804118,1380.048378,95.10930512
17598,영화테크(주),265560,Dec-11,2017-10-26,,,,,,
17599,영화테크(주),265560,Dec-12,2017-10-26,,,,,,
17600,영화테크(주),265560,Dec-13,2017-10-26,,,,,,
17601,영화테크(주),265560,Dec-14,2017-10-26,,,,,,
17602,영화테크(주),265560,Dec-15,2017-10-26,,157983.5172,9309.988264,6955.711498,82927.65922,56.05783818
17603,영화테크(주),265560,Dec-16,2017-10-26,,199265.1219,18140.37429,20486.58108,103565.6076,46.75171902
17604,영화테크(주),265560,Dec-17,2017-10-26,,11066.70832,1085.520356,1386.061413,8861.403643,48.91597053
17605,영화테크(주),265560,Dec-18,2017-10-26,,10006.39297,729.4292519,1322.278951,9010.325364,59.038107
17606,영화테크(주),265560,Dec-19,2017-10-26,,8337.633791,-277.6239502,321.7605316,8616.880165,92.10313271
17607,영화테크(주),265560,Dec-20,2017-10-26,,6556.934308,80.22035176,296.6548739,9641.184713,74.55270993
17608,예스이십사(주),53280,Dec-11,2008-05-07,,20656.20023,255.4926163,659.6767442,3215.290698,69.74970683
17609,예스이십사(주),53280,Dec-12,2008-05-07,,19770.63349,425.9844767,536.9293605,3506.511628,61.51213043
17610,예스이십사(주),53280,Dec-13,2008-05-07,,19210.82831,217.0192442,-89.20953488,3672.55814,72.98754263
17611,예스이십사(주),53280,Dec-14,2008-05-07,,24186.0682,829.8027326,961.0656395,3986.976744,45.87586115
17612,예스이십사(주),53280,Dec-15,2008-05-07,,21111.62471,107.2516279,1438.894419,4718.372093,48.31397972
17613,예스이십사(주),53280,Dec-16,2008-05-07,,24475.58291,39.68325581,665.5264535,4555.406977,78.90546238
17614,예스이십사(주),53280,Dec-17,2008-05-07,,26558.17983,-16.19418605,214.6812791,4563.837209,85.16918248
17615,예스이십사(주),53280,Dec-18,2008-05-07,,29444.37733,-315.7585465,732.1225581,3890.988372,108.9464399
17616,예스이십사(주),53280,Dec-19,2008-05-07,,30989.6975,-9.707383721,1748.878488,3789.534884,66.27917421
17617,예스이십사(주),53280,Dec-20,2008-05-07,,35791.70128,-8.002616279,738.6806395,9587.093023,63.72664698
17618,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,2016-11-04,,3223.358071,820.3597381,142.9199286,,
17619,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,2016-11-04,,2820.857725,585.8972332,408.1517084,,1.937586432
17620,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,2016-11-04,,3473.221045,759.6824945,648.5102503,,2.56278453
17621,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,2016-11-04,,4216.127097,773.9320685,653.0902767,,2.826009215
17622,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,2016-11-04,,5263.151866,558.629899,913.504664,,3.763180501
17623,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-20,2016-11-04,,3819.98718,99.53814296,400.788891,,51.40010971
17624,오로라월드(주),39830,Dec-11,2001-01-03,,8615.298307,245.9903427,-926.1562647,6572.584129,74.0409383
17625,오로라월드(주),39830,Dec-12,2001-01-03,,9386.719924,459.1958108,807.371626,6910.96908,69.53483357
17626,오로라월드(주),39830,Dec-13,2001-01-03,,11087.67032,570.8385945,519.1477382,7334.368371,66.92700784
17627,오로라월드(주),39830,Dec-14,2001-01-03,,11426.60429,802.1693058,-56.37928103,7307.052288,64.53330836
17628,오로라월드(주),39830,Dec-15,2001-01-03,,11362.64814,572.3288076,1002.086336,7635.031112,69.93415354
17629,오로라월드(주),39830,Dec-16,2001-01-03,,13322.45698,585.3572786,724.3945632,7754.237013,67.04337879
17630,오로라월드(주),39830,Dec-17,2001-01-03,,13343.26812,1212.318439,361.7498646,8547.239635,58.93651169
17631,오로라월드(주),39830,Dec-18,2001-01-03,,13641.49248,553.0931748,697.5018791,8819.935909,67.89890187
17632,오로라월드(주),39830,Dec-19,2001-01-03,,14593.80938,349.8965427,1930.034777,9118.275853,64.96948632
17633,오로라월드(주),39830,Dec-20,2001-01-03,,13155.79682,743.5159144,908.7784972,9601.231639,60.66244119
17634,오상자이엘(주),53980,Dec-11,2002-04-09,,2735.153228,42.80560284,83.9709514,2384.476347,63.52817276
17635,오상자이엘(주),53980,Dec-12,2002-04-09,,3148.370964,271.6069438,503.4781344,2528.838938,46.43552008
17636,오상자이엘(주),53980,Dec-13,2002-04-09,,3197.223803,234.2682594,264.7093627,2914.799592,54.45156763
17637,오상자이엘(주),53980,Dec-14,2002-04-09,,3394.106006,170.316166,197.9200333,3056.443778,60.81765136
17638,오상자이엘(주),53980,Dec-15,2002-04-09,,3221.502262,-1363.170997,181.281913,2248.268272,-61.79747445
17639,오상자이엘(주),53980,Dec-16,2002-04-09,,3423.658722,-209.2217539,312.1273288,2142.565519,118.1369838
17640,오상자이엘(주),53980,Dec-17,2002-04-09,,3772.33644,171.3061874,-116.7032776,2228.942022,65.79797078
17641,오상자이엘(주),53980,Dec-18,2002-04-09,,3646.106842,-72.23121046,90.13047303,2168.20238,87.74029289
