회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률,순운전자본회전률
(주)중앙에너비스,440,201912,199303,,0,0,0,도매 및 소매업,1,4.820346979,-0.308693157,-13.70113133,-16.33,-55.20633731,1.04,0.62,98.82,43.63,10550.9832,7238.487072,1584.49,73.28251108,32.58,18.94,1.15,1122.72,36.46,1.55,8.9,1.6,573.195122,3.127292683,750.304878,33.55,30.05,3.45
(주)중앙에너비스,440,202012,199303,,0,0,0,도매 및 소매업,1,15.83447056,36.52751733,-18.47368642,-1.22,-79.84214435,0.19,0.27,68.44,61.74,8601.827648,9884.810499,2174.73,86.37393734,331.76,311.45,90.76,11752.83,15.78,0.7,102.36,2.44,558.0864198,2.062814815,879.9012346,32.05,28.54,2.21
(주)지누스,13890,201912,201910,,1,0,1,제조업,1,46.67654892,112.280405,31.42241774,0.0,95.65778279,16.36,1.46,89.06,53.32,57517.56978,19605.18905,5222.05,49.55099466,172.82,126.45,29.05,231.97,101.81,8.05,-2.36,-0.69,61.41121495,0.0,4379.018692,6.51,4.84,1.12
(주)지니뮤직,43610,201112,200007,,0,0,0,정보통신업,0,-14.46014761,-9.217221586,-21.63952705,10.26,-999.018474,-7.63,-1.57,107.46,-116.41,1055.928567,676.8936317,35.38,72.37280549,244.2,244.08,59.25,133.16,38.17,-94.28,725.26,13.48,26.72093023,0.0,215.8139535,842.16,4.65,1.12
(주)지니뮤직,43610,201212,200007,,0,0,0,정보통신업,0,162.3910295,98.34374204,-0.123973643,1.55,491.5945518,0.81,-1.03,105.5,-63.57,867.7505249,1107.633806,120.93,54.70725538,312.0,311.98,160.89,118.99,82.79,4.45,14.84,3.57,22.89312977,0.0,501.3358779,9664.83,2.73,0.52
(주)지니뮤직,43610,201312,200007,,0,0,0,정보통신업,0,13.61626898,-13.15196026,61.90866454,24.43,-465.701998,-2.91,0.17,108.86,-88.84,1404.963286,959.3909344,91.88,41.81811224,196.97,196.97,7.34,168.02,139.13,-1.83,15.28,3.38,14.60736196,0.0,509.1840491,19566.24,3.14,0.77
(주)지니뮤직,43610,201412,200007,,0,0,0,정보통신업,0,0.469409324,62.26197057,69.86788103,16.56,128.7988528,9.03,-1.2,96.12,-49.03,2064.858249,1346.850933,169.37,67.53786395,245.6,245.59,130.47,155.3,48.07,116.67,0.0,8.07,11.37894737,0.0,438.8736842,45583.46,3.5,0.98
(주)지니뮤직,43610,201512,200007,,0,0,0,정보통신업,0,8.55228982,6.095718107,3.288783768,-3.68,-74.23003186,2.23,-0.9,96.03,-40.78,2132.766972,1428.95295,185.79,66.00946131,241.37,241.15,87.02,125.97,51.49,204.1,0.0,10.38,10.1420765,0.0,494.6338798,2620.44,3.59,0.92
(주)지니뮤직,43610,201612,200007,,0,0,0,정보통신업,0,21.61113972,14.01963832,24.7899571,3.83,153.0869217,4.88,-0.69,94.78,-23.63,2661.47899,1629.293349,225.86,61.88886085,220.4,220.19,69.11,103.97,61.58,496.06,0.0,9.94,7.115789474,0.0,579.3684211,1483.91,3.93,0.95
(주)지니뮤직,43610,201712,200007,,0,0,0,정보통신업,0,26.72097344,33.54683999,39.85660345,2.11,-50.97710142,1.92,-0.8,101.2,-21.46,3163.915465,1849.479739,269.9,65.22252452,249.39,248.76,100.05,100.4,53.32,230.64,0.0,7.64,5.850515464,0.0,719.0412371,803.19,4.73,1.04
(주)지니뮤직,43610,201812,200007,,0,0,0,정보통신업,0,59.14846074,59.83971304,10.0172491,24.74,186.8456642,3.1,-0.57,95.34,-9.4,2946.42415,2502.329932,408.39,65.50581485,188.32,187.86,45.4,94.35,52.66,647.11,0.0,1.51,14.76859504,0.0,917.3636364,509.27,3.32,0.82
(주)지니뮤직,43610,201912,200007,,0,0,0,정보통신업,0,5.350500048,4.993405272,34.59388226,5.79,17.97008953,3.57,-0.29,95.97,-4.25,3965.706651,2627.288123,433.38,65.28377713,205.6,205.16,35.61,109.32,53.18,27.35,42.13,1.34,17.47265625,0.0,913.5976563,708.24,4.22,1.08
(주)지니뮤직,43610,202012,200007,,0,0,0,정보통신업,0,7.122149328,6.133030258,7.158780062,-3.91,41.05272652,4.73,-0.1,94.91,1.67,4249.602868,2788.415705,465.61,64.68097529,206.15,206.03,27.02,144.37,54.6,45.07,27.38,0.73,17.64227642,0.0,1018.447154,1198.44,3.56,1.06
(주)지니틱스,303030,202012,201808,,0,0,0,제조업,1,-2.517559936,5.640712298,-26.48426377,8.75,-71.36161138,3.68,-0.2,100.85,-0.01,1134.943136,849.0451501,749.59,72.50485058,312.99,249.61,134.91,119.25,37.92,16.06,87.63,9.69,54.65517241,2.507494253,479.0574713,7.24,7.72,0.97
(주)지디,155960,201312,201302,43385.0,0,0,0,제조업,1,64.46468956,108.7499241,5.674606885,60.1,-26.58762605,21.31,-1.1,72.52,52.8,7521.112893,10496.16468,1999.24,86.86005328,276.55,275.33,95.94,122.77,15.13,106.78,692.96,26.23,298.0061538,146.6663354,446.0984615,552.16,13.19,1.6
(주)지디,155960,201412,201302,43385.0,0,0,0,제조업,1,10.56466443,0.980415388,-18.95902531,-0.31,-94.61508337,0.83,-1.97,96.4,52.96,4040.094184,6992.903068,1289.86,79.33062797,176.23,171.51,97.05,198.96,26.05,4.78,81.32,11.35,282.0216049,137.4779414,468.0771605,63.57,18.78,1.09
(주)지디,155960,201512,201302,43385.0,0,1,1,제조업,1,-13.50222143,-16.24768748,-33.55818666,-8.95,-611.9343317,-4.94,-2.85,108.38,46.44,2677.157183,6160.617735,1073.71,76.81264948,153.44,153.0,94.46,185.45,30.19,-22.38,31.26,5.83,272.6644068,101.5789559,465.5423729,393.68,22.57,0.68
(주)지란지교시큐리티,208350,201712,201412,,0,0,0,정보통신업,0,142.1008719,129.0270122,110.2544554,5.56,202.3072482,12.31,0.17,79.93,9.75,1082.745343,816.1061328,874.04,70.10243601,220.95,220.95,90.62,286.43,42.65,28.61,67.61,9.47,2.353383459,0.0,342.7368421,0.0,3.04,0.79
(주)지란지교시큐리티,208350,201812,201412,,0,0,0,정보통신업,0,29.20433404,51.25575908,28.76025007,-9.02,-66.78130408,3.57,-0.12,97.04,12.81,1262.416831,800.3134113,890.38,82.0668846,360.73,360.73,140.47,305.19,21.85,12.51,183.37,6.88,12.74380165,0.0,341.9256198,0.0,3.64,0.91
(주)지란지교시큐리티,208350,201912,201412,,0,0,0,정보통신업,0,11.89034392,5.616567887,13.11868427,5.79,23.11275767,3.68,-0.51,93.57,17.5,7140.147717,4236.677864,951.29,77.46533245,266.12,266.12,81.51,302.22,29.09,20.38,65.61,5.76,72.078125,0.0,383.203125,0.0,3.67,0.89
(주)지란지교시큐리티,208350,202012,201412,,0,0,0,정보통신업,0,6.89947732,-0.466988424,2.919482643,13.28,-111.0373816,-0.37,-0.11,102.85,20.27,7213.493982,4343.482759,914.36,72.12717989,291.17,289.15,143.94,177.01,38.64,-1.58,48.23,6.25,67.66206897,0.0,393.6827586,298.12,4.26,0.82
(주)지씨셀,144510,201612,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,223.2772334,436.8184183,22.99315817,0.0,-37.94604341,5.6,-0.88,95.56,7.24,4019.258097,4557.206169,811.44,88.22917358,972.03,972.03,3.87,1865.69,13.34,6.39,0.0,1.09,8.392857143,3.938087912,149.7637363,0.0,10.65,1.36
(주)지씨셀,144510,201712,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.544274192,0.470842384,7.960401766,8.52,-17.40828361,3.0,-1.59,96.69,7.51,4339.20719,4578.619742,815.73,87.29649666,964.39,962.42,843.44,2270.39,14.55,6.39,0.0,2.32,9.443037975,4.267265823,140.1417722,1020.97,9.37,0.93
(주)지씨셀,144510,201812,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.454983847,-1.245881709,10.53276944,5.57,-73.63718114,0.77,-1.43,98.33,7.03,4796.245879,4521.580049,804.32,83.32985263,498.85,489.39,322.5,734.83,20.01,6.39,0.0,2.93,20.03117506,10.58652038,137.3333333,130.98,9.18,1.1
(주)지씨셀,144510,201912,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.85268834,0.297065918,14.37237314,3.6,-847.9873763,-4.78,-0.9,105.19,7.61,5485.580233,4553.700407,734.74,70.32015715,176.96,168.3,105.19,638.72,42.21,-13.24,3.06,0.33,23.21990741,14.26431019,150.2708333,51.79,8.41,1.62
(주)지씨셀,144510,202012,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,12.19147929,8.278118458,47.78859216,1.85,150.5888732,8.91,-0.15,89.86,16.14,8107.061798,5020.724738,793.87,67.86731358,151.58,148.52,53.42,1678.97,47.35,26.02,65.34,6.1,26.13409091,16.50565227,163.275,104.26,8.93,2.17
(주)지아이바이오,35450,201112,199911,41493.0,1,0,1,정보통신업,0,2.998441592,-9.006980623,5.051465195,0.0,-1031.716736,-5.93,3.86,120.87,-142.17,114.5127798,306.6255703,-38.67,66.94745544,167.58,149.72,17.59,194.38,49.37,-2.23,-108.37,-15.09,9.625,0.693125,1679.0625,5.52,1.47,0.37
(주)지앤에스티,36920,201112,199912,41401.0,1,0,1,도매 및 소매업,1,28.07545829,-42.45867935,192.9521463,-4.35,1.247720234,-25.47,0.94,132.2,-235.34,532.3453055,187.2804645,-58.46,38.93611113,106.37,98.77,11.64,118.03,156.83,-19.5,-67.98,-18.82,31.81818182,14.86418182,441.4545455,29.48,5.56,1.35
(주)지어소프트,51160,201112,200205,,0,0,0,정보통신업,0,-30.24529686,-38.34139985,1.94331463,-22.3,-972.9191255,-22.71,-0.57,120.33,-71.14,4127.612521,1509.424179,207.43,47.3679249,143.29,143.29,35.51,102.55,111.11,-54.28,107.02,2.84,4.835443038,3.344936709,159.9620253,0.0,2.85,0.94
(주)지어소프트,51160,201212,200205,,1,0,1,정보통신업,0,-23.22821639,-0.622898892,-20.64499042,-5.49,73.11201275,-8.35,-0.35,99.42,-80.37,3263.341106,1419.352769,204.38,61.31532759,191.42,185.5,56.42,136.13,63.09,-53.46,-181.35,-6.01,3.495535714,2.683517857,123.9732143,123.35,3.27,1.0
(주)지에스,78930,201112,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,-63.00611837,-31.32060989,-79.90664647,-3.85,-43.82112299,9.55,0.37,89.76,5.27,89687.56815,49115.92376,1170.58,65.12606384,85.76,74.05,9.85,94.07,53.55,11.49,11.3,2.53,44.08,0.0,215668.6,36.62,20.9,2.16
(주)지에스,78930,201212,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,21.94364286,5.651492661,15.8285621,8.0,-26.45305594,5.91,0.71,93.32,4.34,103883.8206,48777.06494,1239.69,56.42496562,104.17,91.84,28.79,80.25,77.23,4.88,12.64,3.78,39.74074074,0.0,197885.1111,35.05,17.59,2.16
(주)지에스,78930,201312,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.599098866,3.507076973,-2.588236275,7.41,-19.31097273,4.36,0.9,94.79,6.65,101195.0618,50137.29432,1288.59,58.75583816,130.38,114.65,34.08,74.28,70.2,3.85,21.92,6.21,37.55172414,0.0,185527.4138,33.64,15.89,2.15
(주)지에스,78930,201412,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.28183531,-2.783066543,13.38737517,-10.34,-106.2173763,-0.25,1.32,102.32,7.09,114742.4244,50499.25764,1147.61,47.88711033,94.08,82.18,21.43,88.78,108.82,-0.17,11.01,4.29,112.1923077,0.0,226776.2308,36.08,16.39,2.32
(주)지에스,78930,201512,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,26.20777734,12.19102915,13.2066142,-3.85,102.170216,9.28,1.48,90.18,6.49,129896.0137,50318.49773,1235.05,42.5687252,82.39,70.42,21.45,106.9,134.91,7.26,6.89,3.03,116.16,0.0,234254.92,40.69,16.84,2.57
(주)지에스,78930,201612,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.929314228,10.15605126,9.44012765,0.0,10.90203556,8.91,1.55,88.29,7.7,142158.3632,51144.80007,1370.91,43.8532942,65.58,56.68,13.36,116.55,128.03,7.36,8.83,3.7,113.04,0.0,234033.44,43.57,15.95,2.55
(주)지에스,78930,201712,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.173162294,8.322053784,20.40877328,4.0,18.07123834,9.78,1.34,88.46,11.5,171171.1413,53526.14658,1532.68,43.91365466,64.59,52.62,16.25,97.17,127.72,8.13,11.9,4.9,153.6153846,0.0,238523.8462,37.34,16.66,2.39
(주)지에스,78930,201812,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.850835603,8.924708237,9.466061014,11.54,6.691807879,9.9,1.4,89.21,15.33,187374.306,56153.56436,1693.24,46.5069826,71.9,60.9,14.31,124.67,115.02,7.67,14.29,5.69,135.3793103,0.0,215036.5862,34.26,17.71,2.34
(주)지에스,78930,201912,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.315982721,4.50891854,0.234879935,6.9,-7.995838607,8.58,1.47,90.24,16.51,187814.4106,57172.42172,1775.05,44.4618832,65.09,55.44,15.38,143.67,124.91,6.18,13.47,5.77,125.7741935,0.0,199128.0,36.87,18.02,2.26
(주)지에스,78930,202012,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.060794989,-2.20920896,-13.16676434,45.16,-54.72185415,3.74,1.51,97.27,12.4,163085.3298,54708.34044,1664.37,43.94580216,85.97,76.54,18.58,139.91,127.55,2.98,15.57,6.79,99.06666667,0.0,132375.1333,36.81,17.42,2.01
(주)지에스글로벌,1250,201112,197606,,0,0,0,도매 및 소매업,1,79.44855091,120.9193765,62.50277518,18.18,-147.3161661,-0.43,0.43,100.33,23.86,128558.522,10737.75336,300.03,24.21758361,99.47,82.1,16.68,163.08,312.92,-0.24,-19.98,-9.47,10.96832579,0.012357466,2863.932127,24.2,11.75,2.57
(주)지에스글로벌,1250,201212,197606,,0,0,0,도매 및 소매업,1,7.313651426,5.722978266,17.35051271,8.6,111.7808683,2.8,0.53,99.21,27.42,150864.0848,11278.05368,319.04,23.85861474,98.31,80.94,13.46,120.68,319.14,1.54,-7.85,-3.79,8.529166667,0.0043625,2582.841667,29.23,11.5,2.55
(주)지에스글로벌,1250,201312,197606,,0,0,0,도매 및 소매업,1,-38.78534432,-5.963612753,-29.36610759,-1.25,-55.55046056,1.49,0.14,99.23,29.48,106561.1753,11716.90624,348.94,36.6509933,119.28,92.9,20.64,111.94,172.84,2.91,21.2,6.53,7.299578059,0.0,2789.088608,22.92,9.49,2.29
(주)지에스글로벌,1250,201412,197606,,0,0,0,도매 및 소매업,1,22.3178484,-1.933696091,15.35732432,-4.64,70.27527375,3.0,0.15,99.29,30.33,122926.1206,11958.4105,346.1,29.3843253,111.81,82.86,8.45,156.87,240.32,4.32,-8.21,-3.18,6.376106195,0.0,3624.747788,22.84,9.85,2.96
(주)지에스글로벌,1250,201512,197606,,0,0,0,도매 및 소매업,1,-6.525284517,-19.46071132,-18.33815497,2.65,23.65372495,3.49,0.26,99.67,7.39,100383.7381,8988.556018,259.48,25.31799798,128.48,101.32,11.97,227.22,294.98,4.24,-14.95,-6.43,7.163793103,0.0,3205.241379,17.23,6.55,2.21
(주)지에스글로벌,1250,201612,197606,,0,0,0,도매 및 소매업,1,65.65487623,74.7515344,12.89851589,1.72,25.95518513,3.42,0.62,99.31,5.36,30942.37796,4385.889877,51.83,26.70829315,90.59,72.94,5.93,185.22,274.42,2.18,7.1,2.71,2.733050847,0.0,4337.152542,19.51,6.16,2.0
(주)지에스글로벌,1250,201712,197606,,0,0,0,도매 및 소매업,1,5.385271382,9.429090801,32.64159487,0.42,31.8897242,3.53,0.49,99.39,7.55,41042.46362,4423.3291,78.42,27.73313763,92.91,69.79,8.67,129.96,260.58,2.5,12.95,5.55,2.907172996,0.0,4695.924051,19.05,7.67,2.04
(주)지에스글로벌,1250,201812,197606,,0,0,0,도매 및 소매업,1,-4.424492708,3.979173816,19.81285769,0.42,16.88027357,4.11,0.37,99.23,10.25,49174.14852,4554.451194,85.78,30.17162891,106.85,82.42,9.07,153.42,231.44,2.81,6.95,2.68,3.021008403,0.0,4358.726891,20.68,9.02,2.46
(주)지에스글로벌,1250,201912,197606,,0,0,0,도매 및 소매업,1,-9.787503496,-5.748309624,-4.167207642,-1.26,3.825939473,4.59,0.45,100.13,2.68,47124.95965,4186.153439,74.38,31.52253996,107.19,82.67,12.29,176.14,217.23,3.12,2.21,0.95,3.493617021,0.0,3786.680851,22.36,9.0,2.64
(주)지에스글로벌,1250,202012,197606,,0,0,0,도매 및 소매업,1,-20.61184107,-21.29584088,-27.62326417,5.53,-44.57554521,2.99,0.5,102.3,-20.22,34107.50755,3339.057698,38.94,31.25094515,103.79,87.02,17.12,269.75,219.99,2.09,17.71,8.02,3.705645161,0.0,2696.423387,22.03,8.14,2.26
(주)지에스리테일,7070,201112,201112,,0,0,0,도매 및 소매업,1,15.35193937,3.031224841,14.62133989,0.0,11.86203776,3.69,-0.55,96.82,62.19,51709.19227,18511.63636,1757.37,47.9154333,103.85,89.98,3.17,18.63,108.7,5.19,10.34,3.14,195.2227011,0.0,750.0022989,39.32,122.22,2.16
(주)지에스리테일,7070,201212,201112,,0,0,0,도매 및 소매업,1,-2.679273459,6.262968463,13.01102091,27.96,36.39407185,4.76,0.07,96.43,64.39,58437.08609,19735.77922,1879.81,52.31810693,121.34,96.55,8.59,24.15,91.14,3.05,14.75,3.81,167.3572872,0.0,640.9660903,31.91,99.87,2.74
(주)지에스리테일,7070,201312,201112,,0,0,0,도매 및 소매업,1,-1.157276035,5.914846874,4.642715448,-1.8,10.37609116,5.35,0.27,96.44,66.28,61150.15371,20959.7013,1996.91,56.06142832,146.44,114.57,9.26,22.76,78.38,3.58,43.13,8.96,161.0290418,0.0,646.632289,31.16,85.66,3.74
(주)지에스리테일,7070,201412,201112,,0,0,0,도매 및 소매업,1,1.388808474,4.144988662,5.390644975,0.43,-7.57149909,4.94,0.24,96.9,67.48,64446.5414,21864.07792,2083.83,57.58541702,126.89,104.54,19.14,21.39,73.66,3.66,66.27,11.35,169.6958106,0.0,655.8533698,36.13,87.82,4.1
(주)지에스리테일,7070,201512,201112,,0,0,0,도매 및 소매업,1,62.16992807,28.39543056,26.41388765,101.05,57.55580349,5.9,0.26,96.43,69.21,81469.37844,23295.71429,2228.06,45.59232713,55.11,41.83,7.45,31.33,119.34,5.4,33.94,8.58,90.52865232,0.0,406.6533409,52.69,77.15,4.83
(주)지에스리테일,7070,201612,201112,,0,0,0,도매 및 소매업,1,-0.298682246,9.193841531,17.99518571,7.36,-3.425621137,4.61,0.36,95.18,71.99,96129.94439,25741.61039,2484.2,49.93315491,61.4,48.73,3.61,40.87,100.27,4.5,53.64,9.3,96.46761603,0.0,367.7677215,54.68,56.21,4.45
(주)지에스리테일,7070,201712,201112,,0,0,0,도매 및 소매업,1,7.856052786,1.519353584,11.68009676,25.89,-24.00502078,3.38,0.01,97.73,73.09,107358.0149,26631.7013,2536.88,46.99950979,41.38,28.54,5.05,38.93,112.77,5.93,44.43,8.61,89.62443439,0.0,325.3285571,42.94,48.5,3.67
(주)지에스리테일,7070,201812,201112,,0,0,0,도매 및 소매업,1,0.129723019,2.716057193,5.141737282,-14.47,8.777527094,3.54,0.04,97.92,73.76,112878.082,27312.53247,2611.59,48.21349935,41.24,28.19,3.59,44.88,107.41,6.11,35.8,7.52,104.6531792,0.0,383.1772313,38.19,47.49,3.5
(주)지에스리테일,7070,201912,201112,,0,0,0,도매 및 소매업,1,38.25894943,4.423577999,3.627824949,-13.3,32.49584526,3.93,0.34,97.78,75.07,116973.1012,28321.23377,2744.29,36.41446814,45.04,34.72,3.25,50.31,174.62,3.27,19.19,8.01,102.8300373,0.0,630.7978303,44.16,50.25,3.6
(주)지에스리테일,7070,202012,201112,,0,0,0,도매 및 소매업,1,1.817237277,3.898688811,-1.605540105,-21.34,5.749243217,3.55,0.12,97.6,76.26,115095.0512,30097.0,2892.85,37.15888974,54.88,43.67,2.19,47.06,169.11,3.68,27.27,11.22,122.4523775,0.0,805.7931332,47.64,49.68,3.42
(주)지에스이,53050,201112,200110,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,32.61019909,73.14898628,15.35729379,0.0,38.98047992,6.49,1.48,94.8,14.33,3732.043922,1484.048072,305.79,35.18481974,64.29,63.86,0.67,84.09,184.21,3.39,20.06,6.69,1473.254545,0.0,2088.254545,497.97,6.35,1.25
