회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
삼성중공업(주),10140,201212,199401,,0,0,0,제조업,1,1.346584589,-6.430006516,13.75886908,8.196900349,2.42,3.937808892,5.5,-0.19,14.21,62727.64682,3447.714367,-1855.01,22633.74939,414.29,107.38,10.42,37.35,63.09,1.08,3.86,51.51863114,55.86,247.05,19.15,52.46705625,184.5496882,343.8376037,67.58370401,1208.629591,23.38,22.94
삼아알미늄(주),6110,201212,198012,,0,0,0,제조업,1,-6.443991843,6.155443449,0.946477361,-5.056121255,5.06,-17.0818449,1.84,0.98,28.15,13644.64764,251.1519091,1624.761364,9953.181818,1890.63,71.17,11.37,269.51,2.3,10.23,18.06,-69.366891,33.75,342.89,17.93,56.81962972,99.64481481,304.8444444,29.06970741,642.4185185,3.72,4.77
삼아제약(주),9300,201212,200007,,0,0,0,제조업,1,5.021761043,21.66988545,9.715589214,-0.502384632,13.1,22.43954404,21.12,-3.03,79.57,8881.002669,1876.051648,2198.00471,19046.31083,1828.38,654.87,7.3,1038.72,17.97,52.15,97.68,-110.5367675,68.41,465.15,45.27,51.58770198,78.08387195,127.9756098,16.78689329,441.4268293,5.61,3.13
삼아제약(주),9300,201812,200007,,0,0,0,제조업,1,3.404966804,51.69476291,3.074216261,8.342593789,0.33,22.99907931,13.15,-2.84,83.66,10509.79576,1381.661381,2002.379749,25259.49765,2449.69,607.7,196.14,696.64,2589.16375,69.82,0.0,-91.33435953,80.62,532.3,50.88,58.71294461,110.6007143,137.1915584,21.52112013,563.9155844,5.91,3.33
삼아제약(주),9300,201912,200007,,0,0,0,제조업,1,9.842621661,15.86235623,4.503778674,6.89011234,0.0,11.06609683,14.25,-3.03,84.73,11233.9325,1600.825432,2075.442072,26482.41758,2563.46,502.28,87.83,564.08,170.85,58.42,155.92,15.86435441,91.34,709.54,51.28,57.86197636,118.7751299,130.5357143,16.91149026,620.9642857,6.37,3.26
삼양식품(주),3230,201212,197506,,0,0,0,제조업,1,-9.720880521,-44.97524624,2.318088176,9.077128279,-6.75,-49.14418831,1.62,0.28,63.1,43255.19915,699.7365597,485.4178573,20197.6234,321.65,68.17,8.12,113.67,2.71,10.38,25.09,-42.7373238,43.12,417.75,21.4,78.7175875,47.9552085,127.7222659,12.84172777,215.9032258,27.35,8.81
삼양식품(주),3230,201812,197506,,0,0,0,제조업,1,3.506064589,21.30567181,15.41740063,2.371267853,-1.48,27.36986948,7.52,0.11,75.41,62306.49574,4686.64021,5043.394179,29635.54433,513.05,76.59,38.28,94.97,35.19,22.95,68.82,-261.0742697,64.75,263.6,31.15,55.24333398,90.32602451,144.6746086,35.88426617,263.8162015,21.24,12.02
삼양식품(주),3230,201912,197506,,0,0,0,제조업,1,14.1264803,70.03153788,22.70150161,15.81427059,10.55,41.8798632,11.04,0.01,79.64,72159.81357,7968.766424,6971.095239,35597.03518,653.23,105.03,58.53,110.94,50.45,24.77,72.11,78.59977894,74.7,269.73,33.0,49.00954996,97.76893473,132.9753695,31.05641872,269.6151478,21.29,11.7
삼양통상(주),2170,201212,198911,,0,0,0,제조업,1,3.495043126,-49.2772885,2.406312651,-0.912625785,5.68,-57.07991995,3.69,-1.62,58.47,54151.14233,1997.773,3780.09,69262.66667,1319.58,344.77,11.98,594.13,15.37,24.85,46.19,27.57549088,49.0,280.73,12.17,57.94220404,68.1357438,158.5413223,23.52178512,1044.847107,4.86,4.63
삼양통상(주),2170,201812,198911,,0,0,0,제조업,1,5.39461685,1.461619883,7.832084544,7.391308915,-5.84,6.465165919,13.81,-1.02,70.65,61066.08967,8431.510667,14232.77933,95970.33333,1863.75,736.62,43.22,1502.26,98.01,108.66,319.03,21.71077208,111.32,569.24,29.19,32.86457735,181.0480657,165.6861314,29.22823723,1174.062044,3.23,4.05
삼양통상(주),2170,201912,198911,,0,0,0,제조업,1,13.48288398,74.74065936,12.26096818,4.863137653,-3.28,53.88217035,23.01,-1.44,75.61,64035.81767,14733.27733,17393.009,107515.0,2142.13,723.63,22.3,931.96,140.13,110.46,366.94,17.91915514,175.8,1032.83,42.61,24.85691644,290.7302264,165.1773585,24.1982,1375.116981,4.41,3.97
삼영무역(주),2810,201212,198803,,0,0,0,도매 및 소매업,1,4.145182062,42.22671747,10.35296156,-2.175553915,1.27,-40.317405,8.01,-0.49,79.41,16670.11014,1334.91852,433.0206625,10987.01294,2420.92,433.81,16.63,348.05,28.17,16.51,690.86,16.07555006,110.61,4821.0,11.71,17.6129805,133.33575,240.4375,6.25e-05,2739.6375,17.28,3.93
삼영무역(주),2810,201812,198803,,0,0,0,도매 및 소매업,1,6.586033854,1.27167518,8.032201027,3.798188273,0.0,-31.35759175,10.75,-1.22,85.69,16351.95516,1757.230915,540.6599155,17610.8969,3971.35,636.84,66.73,241.3,291.04,9.77,0.0,7.618876535,147.99,8459.55,14.81,15.25655183,168.7881818,278.9090909,3.03e-05,5083.924242,18.87,4.37
삼영무역(주),2810,201912,198803,,0,0,0,도매 및 소매업,1,32.1979917,20.44614571,18.85184725,1.850293247,3.03,35.12065312,12.71,-1.36,87.58,15576.10603,1979.468822,463.7875066,17799.65861,4049.47,343.64,39.32,163.49,46.43,7.53,25.47,14.44555431,52.4,314.44,16.03,8.215528764,205.6579412,270.0,0.518544118,5186.661765,11.23,4.07
삼영엠텍(주),54540,201212,200111,,0,0,0,제조업,1,4.981879381,-42.65548769,2.451484486,-8.09068906,-2.05,-37.92830352,4.13,1.77,73.07,8551.370645,353.4452673,1063.758068,5456.769584,991.84,103.48,39.26,248.53,2.6,21.35,28.75,90.64083921,-13.56,-60.26,-5.79,-64.05574513,125.5805236,163.1623037,30.80521466,666.9267016,4.88,3.09
삼영엠텍(주),54540,201812,200111,,0,0,0,제조업,1,-3.177750027,-25.00033861,0.570905394,8.821417638,3.31,72.39308866,1.84,-0.11,70.22,5313.153231,97.96692308,213.4555385,6534.076923,1022.05,146.06,44.04,313.75,0.93,9.62,13.41,48.67634627,29.87,326.2,17.03,69.18737374,83.92072,207.016,24.588912,911.792,5.4,3.14
삼영엠텍(주),54540,201912,200111,,0,0,0,제조업,1,7.497811024,175.5439434,2.789561193,1.06380114,14.4,270.2494214,5.03,-0.13,71.07,5369.674615,269.9419231,762.3696923,6661.461538,1057.89,133.28,40.04,256.65,3.85,15.82,22.91,62.24736797,41.34,515.62,22.59,61.14118922,90.5648951,174.5174825,18.52512587,850.7272727,3.9,4.23
삼영이엔씨(주),65570,201212,200301,,0,0,0,제조업,1,10.17375212,-7.872324727,10.84627945,-1.337511769,15.87,1.889901061,17.62,0.56,81.73,4935.436477,869.7573864,596.6272727,6864.545455,1331.14,254.43,34.4,1525.31,39.23,44.62,101.84,-222.2785321,189.04,1751.95,40.13,37.00896361,59.69342466,31.57876712,3.40725,245.1746575,1.79,2.02
삼영이엔씨(주),65570,201812,200301,,0,0,0,제조업,1,1.512503865,-80.87792661,-2.200135764,-7.183211383,-3.91,-82.31487648,1.7,0.41,81.22,4009.704886,68.35306818,829.2394318,9613.75,1790.51,264.1,79.16,1458.22,5.96,42.26,76.93,66.16540065,66.86,604.96,34.09,78.02993402,47.10762963,61.49259259,4.518225926,345.4851852,1.08,1.95
삼영이엔씨(주),65570,201912,200301,,0,0,0,제조업,1,-8.120563772,-945.0634599,-9.615881786,4.950684565,3.7,-358.1124348,-25.43,-0.02,78.86,4208.212727,-1070.156818,516.3301136,8543.636364,1608.72,203.03,19.03,694.8,-17.38,58.65,134.14,-281.0324549,-8.47,-70.14,-3.75,-64.05574513,-4.958071429,58.50714286,3.73955,307.9357143,1.17,2.48
삼영전자공업(주),5680,201212,197612,,0,0,0,제조업,1,-2.789409513,-57.04174478,-0.246784658,-10.85463675,-5.9,-49.06010148,3.0,-1.59,2.51,14356.98025,431.08985,1421.8687,19432.8,4162.94,790.63,116.13,417.73,160.69,111.32,0.0,25.17937709,42.82,0.0,27.54,61.09151421,70.2740374,186.7480748,0.0,450.0473047,4.87,5.52
삼영전자공업(주),5680,201812,197612,,0,0,0,제조업,1,2.094230072,43.01087475,2.047110036,8.852964564,-4.19,46.69524831,6.06,-1.71,3.31,12484.1454,756.502,578.3972,22060.9,4704.71,933.26,102.36,306.69,688.0,47.71,3402.53,16.13339461,47.42,0.0,28.04,68.28637521,78.75062402,215.0624025,0.0,722.8361934,5.8,5.86
삼영전자공업(주),5680,201912,197612,,0,0,0,제조업,1,-1.050906449,-43.46158371,0.81620918,-19.51498658,-10.3,-64.59535794,4.26,-2.22,1.98,10047.8661,427.71425,1124.29145,22234.7,4743.93,933.26,163.03,358.87,500.77,93.1,3402.53,13.53064669,39.82,0.0,28.79,75.76182366,68.20326957,238.1373913,0.0,796.5286957,4.47,5.38
삼영화학공업(주),3720,201212,197606,,0,0,0,제조업,1,-6.51173415,-72.89222779,-2.155276479,-10.51534343,0.37,-74.83853081,2.35,0.0,50.59,6343.406206,149.3745882,431.8712059,4006.794118,640.15,116.37,16.85,143.91,7.72,17.39,32.94,71.6399075,31.75,46.68,14.4,50.14450218,82.24624088,158.9635036,90.12641971,640.7007299,9.08,5.94
삼익티에이치케이(주),4380,201212,198909,,0,0,0,제조업,1,-20.81814264,-61.4225937,1.836742269,-32.44562632,1.46,-86.59224522,5.08,1.15,7.24,8896.220286,452.01,1129.890762,5616.809524,1032.36,91.6,27.4,208.62,1.79,47.56,76.72,-68.65781838,47.63,167.08,26.79,53.17463489,103.1916701,218.5979381,61.76255052,414.7360825,4.04,4.17
삼익티에이치케이(주),4380,201812,198909,,0,0,0,제조업,1,16.34203781,-35.87741262,3.734068673,-23.72348041,2.0,-27.01597665,6.4,0.28,23.84,13479.392,862.1537143,1009.097381,8955.238095,1700.04,78.4,32.92,123.4,24.9,18.54,31.68,-87.38341571,54.96,242.42,27.96,51.6435302,129.5522586,278.9934534,54.17060393,583.8330606,3.48,5.42
삼익티에이치케이(주),4380,201912,198909,,0,0,0,제조업,1,10.05804405,-81.96419841,0.153703772,-18.03775684,-1.47,-70.77604328,1.41,1.09,23.95,11048.01205,155.4963333,-333.0679524,8969.0,1702.79,59.07,14.98,170.13,2.8,3.48,4.7,-80.05922998,35.3,175.49,26.59,64.82002954,102.4856478,340.7906977,59.14003987,652.1611296,2.39,4.61
삼정펄프(주),9770,201212,200610,,0,0,0,제조업,1,3.954596636,-0.093782432,12.33401232,-1.652477734,0.93,7.412964117,10.46,-1.31,71.81,80619.96213,8431.928967,11422.89036,71013.81666,1320.38,414.76,35.93,242.47,187.85,79.98,617.56,-72.50927621,76.11,163.18,26.79,44.99670804,132.5035583,184.4018405,81.20262577,514.3006135,10.36,8.61
삼정펄프(주),9770,201812,200610,,0,0,0,제조업,1,-2.226942758,-101.6699106,-1.6662854,-5.425115078,-23.36,-156.0960971,-0.13,-1.35,77.2,54245.68005,-69.6640081,734.1545162,72139.23682,1342.78,780.6,44.44,153.98,-17.38,21.29,286.7,14.19252522,54.66,139.18,16.73,75.81950631,97.37618026,178.1974249,69.96478541,866.1974249,7.38,9.82
삼정펄프(주),9770,201912,200610,,0,0,0,제조업,1,2.209773115,103.7288869,2.372842795,8.444374431,-3.86,164.0364957,3.18,-1.07,77.73,58826.38839,1868.225271,6727.490439,73850.85667,1377.02,475.04,56.02,236.55,80.75,43.06,309.56,-69.29216688,73.76,236.08,18.14,58.50462693,119.0912054,166.8705357,50.75487946,920.9107143,8.76,9.88
삼지전자(주),37460,201212,199912,,0,0,0,제조업,1,-2.591779375,125.7585786,3.683216786,13.2218045,5.37,73.18455108,5.41,0.6,16.44,5769.254568,312.1570955,165.9116267,5315.474605,1029.84,373.46,19.01,220.75,1.84,2.02,5.97,-62.52879391,198.76,958.64,15.83,44.32085666,72.03248408,36.24203822,7.514012739,559.6624204,6.82,6.16
삼지전자(주),37460,201812,199912,,0,0,0,제조업,1,21.33579483,-31.87428791,12.57841209,10.34656577,8.76,-38.03488583,2.07,0.35,19.49,88220.33791,1822.930716,-1278.74669,7965.182141,2190.19,103.78,10.48,169.63,5.6,-3.31,-6.26,94.05029643,198.9,13189.86,10.78,71.64332815,44.16684564,356.5771812,2.676919463,1554.597315,13.8,10.8
삼지전자(주),37460,201912,199912,,0,0,0,제조업,1,-1.486585234,14.12179866,9.365952695,3.845102913,-4.03,11.50991374,2.27,0.37,19.28,91612.50069,2080.361322,2978.491373,7965.365981,2359.54,177.66,30.19,348.56,5.71,6.08,10.41,33.80825861,259.9,14130.02,11.55,69.90660139,31.86552448,290.6363636,3.436132867,1677.146853,15.74,11.2
삼진제약(주),5500,201212,198806,,0,0,0,제조업,1,-1.882692042,50.63358907,-5.956347073,-7.957144137,-1.23,-27.56147206,5.73,0.76,6.97,13359.86187,765.3556115,2441.11518,8110.719424,848.78,151.67,3.52,495.5,10.0,25.48,54.19,-36.84619751,135.26,785.86,35.5,68.42574031,116.8753014,108.8333333,14.87224645,362.0319149,7.4,1.86
삼진제약(주),5500,201812,198806,,0,0,0,제조업,1,3.483391007,-28.68949102,6.12635243,6.011549353,3.62,26.82873967,9.82,-0.22,13.09,18706.22813,1836.416187,2164.16,14771.22302,1568.18,265.39,80.04,356.34,1706.8,74.93,0.0,-160.9302567,188.79,2061.5,51.23,50.45523493,193.889476,111.4425036,9.405269287,364.2969432,4.6,3.71
삼진제약(주),5500,201912,198806,,0,0,0,제조업,1,-2.445682047,-53.45658977,-3.821126934,-6.957400419,2.77,-24.59637493,4.91,-0.16,5.65,17404.76094,854.7307194,1700.221799,14206.76259,1511.15,299.86,103.87,338.86,1859.3,57.54,1803.74,-188.9852057,142.43,1226.87,40.87,71.61012396,140.0567564,104.5113314,11.41580878,345.8229462,4.04,4.13
삼천당제약(주),250,201212,200010,,0,0,0,제조업,1,23.89988162,-76.33639495,3.023268015,-1.180263855,-5.88,-11.84211577,1.75,-1.28,68.47,3832.50715,67.0205,80.1158,4220.4,741.31,169.23,25.74,582.98,203.8,4.52,8.97,48.14706779,47.83,202.38,30.97,68.99072475,78.09049342,91.78289474,12.81499342,337.3980263,4.92,3.13
삼천당제약(주),250,201812,200010,,0,0,0,제조업,1,11.06347068,-36.62961917,3.525390208,-0.714588535,-0.77,-41.53504901,9.12,-0.89,75.17,7236.119839,660.1402536,1132.463755,5760.430526,1261.69,311.93,133.97,895.34,66.83,48.44,133.13,21.59775045,103.81,481.23,34.56,65.01366293,86.7012987,98.24675325,12.48367273,471.9428571,7.23,5.17
삼천당제약(주),250,201912,200010,,0,0,0,제조업,1,11.10150834,34.30963212,8.472469063,16.65548452,4.42,62.64456251,10.5,-0.66,75.46,8441.330658,886.6319461,1384.392513,5950.335326,1346.32,308.49,133.33,825.48,30.86,41.55,116.63,19.63964911,114.22,623.99,33.88,61.12310872,88.45651741,82.66169154,12.79861692,483.7313433,8.21,6.2
삼천리자전거(주),24950,201212,199501,,0,0,0,도매 및 소매업,1,7.68942413,545.0194456,7.263764255,21.38183165,4.88,308.4596265,7.03,-0.05,25.06,8209.123208,577.0168056,454.0985448,5785.177575,1098.66,96.86,11.12,2096.89,19.5,14.17,30.79,-77.5394181,66.27,4919.47,18.47,44.39712781,156.021938,235.4418605,3.212868217,733.379845,8.49,21.88
삼현철강(주),17480,201212,200101,,0,0,0,제조업,1,3.789693074,-48.98960277,4.087176984,16.46829374,-6.49,-49.51667736,3.43,-0.13,76.8,15748.36498,540.2335494,1367.588196,7415.577642,1271.64,268.98,82.18,214.86,23.2,25.0,76.81,-64.03457374,39.58,216.96,8.34,40.98004863,143.2511111,363.4930556,66.0256875,1171.375,14.08,4.94
삼현철강(주),17480,201812,200101,,0,0,0,제조업,1,6.82538965,15.15701832,3.267190873,34.73313807,1.04,-0.996958827,3.17,-0.17,80.51,14518.35847,460.5526117,491.5101615,9225.945033,1604.08,459.89,243.04,287.75,540.83,5.57,0.0,-109.2453284,45.51,309.15,8.09,35.02601124,190.1438144,417.7938144,62.25217526,1722.71134,10.73,5.0
삼현철강(주),17480,201912,200101,,0,0,0,제조업,1,2.454069459,-9.455079344,2.942546443,4.221330884,-4.12,-11.96739719,2.76,-0.18,80.91,15131.22642,417.0069968,465.1155934,9497.423723,1653.93,489.45,261.97,270.64,1449.64,34.04,3402.53,-98.76710832,45.32,372.49,7.29,38.82603709,186.2966667,411.0537634,50.79305376,1840.903226,10.49,4.93
삼호개발(주),10960,201212,200505,,0,0,0,건설업,1,4.822787071,44.59610337,6.763443696,15.05227026,8.06,219.1452351,3.95,-1.24,8.12,8523.06988,336.61996,605.6068,5012.72,872.52,151.47,25.24,248.71,13.16,17.24,96.9,13.41364283,92.66,469.24,15.42,55.06559295,112.768678,124.7152542,23.73697288,720.8101695,33.43,3.78
삼호개발(주),10960,201812,200505,,0,0,0,건설업,1,8.005096822,-3.742304085,9.770407527,12.40092601,28.79,0.877483253,6.91,-1.18,13.04,11946.71496,825.26628,278.85044,7359.04,1373.19,164.95,20.85,119.39,117.29,6.69,82.83,22.70884215,429.47,15257.48,36.64,77.14249059,41.79123894,9.792997307,0.275974221,178.5390728,19.97,8.88
삼호개발(주),10960,201912,200505,,0,0,0,건설업,1,7.905096261,4.336244054,3.632684631,22.06927083,10.54,-3.45517344,5.9,-0.89,10.93,14583.26784,861.05184,1209.92908,7862.0,1471.9,170.54,25.12,105.49,87.36,17.23,205.5,20.04420314,522.69,12312.77,37.4,81.21880979,41.72059868,9.077619213,0.385467456,178.5390728,21.88,11.05
삼화왕관(주),4450,201212,197605,,0,0,0,제조업,1,2.732477147,-1.400014289,4.383463544,2.031372285,3.85,-7.362459477,8.16,-0.11,6.5,43235.05892,3529.664465,4459.359286,47429.44487,910.04,244.34,112.43,223.45,53.36,41.4,253.44,-69.04304601,33.2,169.96,27.24,49.59962789,134.2269841,410.9206349,78.9748254,666.7936508,10.45,5.82
삼화왕관(주),4450,201812,197605,,0,0,0,제조업,1,3.392062758,17.36537474,3.491962846,3.014744752,6.74,-1.411116789,9.11,-0.79,6.74,50152.75353,4567.438691,6905.109082,64478.90552,1259.1,303.27,191.2,226.94,45.85,35.41,128.91,-54.95891839,43.25,258.18,29.03,47.18047024,152.2675728,374.2669903,58.97840291,834.0970874,12.25,5.39
삼화왕관(주),4450,201912,197605,,0,0,0,제조업,1,38.89820158,-15.13866777,4.451965593,7.341346565,6.8,-16.0603384,7.2,-0.78,6.04,53834.64098,3875.989322,7595.197967,67746.20436,1319.5,142.66,52.38,209.69,18.96,17.49,25.57,46.186433,33.76,168.73,27.96,50.41652609,145.6465,358.0,61.28076818,1042.972727,10.41,5.84
삼화전기(주),9470,201212,198611,,0,0,0,제조업,1,-1.65522627,350.7826234,-1.27951805,3.315273183,0.33,190.6119333,1.08,1.64,1.21,27446.11873,296.5535802,-584.996719,4540.190087,304.6,72.17,4.69,173.67,0.64,-0.09,-0.16,-220.2334296,83.43,186.13,24.11,72.356255,50.85914191,65.52145215,19.14815842,196.8514851,10.79,3.82
삼화전기(주),9470,201812,198611,,0,0,0,제조업,1,-4.433223894,-30.31291467,15.39808558,-1.147384883,7.93,-18.03307164,3.44,0.26,9.55,30944.93424,1063.465138,1496.494008,6349.583146,541.58,94.29,19.66,125.92,8.36,17.04,61.93,118.7859385,119.36,400.99,22.27,78.92916803,46.07207343,61.30021598,7.27537149,220.3844492,10.58,4.98
삼화전기(주),9470,201912,198611,,0,0,0,제조업,1,-2.283515005,-49.24915054,3.91457272,-4.679065919,-6.05,-27.34302732,1.83,0.29,5.61,29497.00037,539.7175913,1027.317345,6499.42091,566.55,102.9,13.98,133.06,5.84,13.06,42.38,93.01830077,166.94,491.98,24.26,79.1141055,68.63928736,46.57241379,7.122868966,229.6712644,10.32,5.56
삼화콘덴서공업(주),1820,201212,197606,,0,0,0,제조업,1,-2.938107314,-15.77611382,3.546757242,2.476078476,-18.39,-10.6485727,1.63,0.6,1.45,16313.4406,266.623088,1027.99442,4614.333814,426.47,70.34,7.17,150.73,5.3,15.77,31.28,-431.3743671,6.93,15.3,2.41,0.0,89.74746479,144.1521127,68.61038873,319.6760563,11.02,5.14
삼화콘덴서공업(주),1820,201812,197606,,0,0,0,제조업,1,59.78378967,298.267842,84.58382078,37.69284434,46.15,268.941305,22.56,0.18,50.73,26401.60375,5957.43444,5859.393362,11284.75228,1129.58,128.56,28.6,222.43,105.59,44.03,202.93,54.60649762,147.74,311.37,29.77,0.0,201.9602547,98.30730051,42.43541596,341.9320883,10.79,4.81
삼화콘덴서공업(주),1820,201912,197606,,0,0,0,제조업,1,-2.369258802,-51.84783162,20.82420941,-7.25359466,1.02,-54.17496535,11.72,0.02,19.87,24486.53843,2868.633862,2507.159404,13537.46994,1383.16,146.67,35.71,222.24,65.0,71.36,413.79,48.07826421,38.34,85.63,14.18,0.0,137.1364538,153.6470588,68.61312437,316.6689076,9.72,4.22
삼화페인트공업(주),390,201212,199309,,0,0,0,제조업,1,5.609343731,23.44535387,5.74791562,4.341409198,3.39,5.711287895,3.68,1.26,72.59,19414.99848,713.9983929,1363.409598,9613.973214,1915.95,104.66,21.76,161.83,3.91,15.38,30.21,92.52658429,54.62,744.36,19.61,63.22304132,91.87668689,187.6055825,8.772978155,489.3847087,5.48,4.09
삼화페인트공업(주),390,201812,199309,,0,0,0,제조업,1,2.890155785,-59.40265924,-3.636361392,7.396266653,3.18,-10.10028619,0.15,0.78,77.13,19827.85824,30.28732333,358.531271,9756.966205,2262.75,110.14,19.85,128.1,1.78,7.02,14.33,87.31763367,35.65,201.48,16.21,77.0361724,86.19411894,238.1927313,41.00638106,562.6640969,5.0,4.13
삼화페인트공업(주),390,201912,199309,,0,0,0,제조업,1,0.476938686,386.2331863,0.137820013,3.062221285,1.65,42.67833444,0.72,0.86,77.46,20435.03114,147.2670173,975.0327843,9672.393374,2273.98,83.91,17.34,133.64,2.17,6.33,12.93,160.2003586,39.56,236.21,17.79,72.1582626,87.94631636,234.3271939,37.64834236,547.5048754,5.4,4.08
상신브레이크(주),41650,201212,200410,,0,0,0,제조업,1,5.893498025,42.3138426,2.846527844,11.82116464,0.31,43.98039109,3.7,0.0,23.17,13332.48858,493.2458218,732.7356094,3668.359612,747.41,66.29,7.06,222.12,5.546666667,12.97,19.09,437.5652862,73.32,164.27,25.49,60.20500387,82.16160126,78.91208791,44.17997645,277.1145997,6.01,5.45
상신브레이크(주),41650,201812,200410,,0,0,0,제조업,1,7.858742343,-58.90886828,1.181341632,-1.511712355,0.45,-42.35876784,2.62,1.56,43.58,17637.34275,461.9166847,793.0655359,8424.116676,1556.49,83.51,18.28,247.02,3.32,9.15,13.36,168.417561,69.78,180.13,30.74,65.30920515,123.2766963,108.1807407,31.53489185,507.5066667,5.53,4.07
상신브레이크(주),41650,201912,200410,,0,0,0,제조업,1,5.346397572,-44.64050842,1.967113807,3.487342648,-2.67,-24.22710576,1.4,1.64,42.0,18252.41733,255.7147282,342.3587601,8774.954649,1577.91,75.01,21.25,228.19,2.31,4.43,6.36,213.5992749,68.37,168.12,30.71,65.61915358,125.7066514,114.8356164,37.98252207,546.0715373,4.52,4.4
상신이디피(주),91580,201212,200705,,0,0,0,제조업,1,7.493023693,-91.01900716,1.022566667,-6.404850239,-2.36,-63.94687602,0.45,1.16,31.04,10138.42975,45.75526447,732.385514,3546.509312,627.95,44.91,13.77,105.35,2.23,19.53,28.72,-148.6926852,51.58,87.16,24.26,69.99188074,95.69956522,237.8115942,131.8221111,410.0628019,9.05,10.44
상신이디피(주),91580,201812,200705,,0,0,0,제조업,1,38.11652953,244.0009278,50.47271889,50.40829666,30.73,156.3349871,5.59,1.25,36.75,11855.3153,662.8052791,1991.900229,4492.047011,806.59,66.43,36.4,118.94,7.62,22.48,32.15,-98.0074784,51.57,86.56,25.63,39.56502565,101.7620513,214.3888889,94.97823077,519.7777778,14.06,12.15
상신이디피(주),91580,201912,200705,,0,0,0,제조업,1,3.799026265,-42.62192145,8.216275872,-5.957078622,-8.12,-45.74606463,3.41,1.48,35.42,11149.08484,380.3049337,433.1268333,4471.281203,881.08,71.78,42.74,183.33,3.66,17.86,22.41,-360.7344239,42.35,75.78,24.44,48.79138708,87.26697674,221.5534884,105.2819209,582.744186,11.25,10.58
상신전자(주),263810,201812,201710,,0,0,0,제조업,1,-1.779011303,-57.59404486,4.791913683,-2.260293648,8.25,-51.24430958,2.37,0.29,57.62,10230.99882,242.1267273,-536.1423994,3958.318345,698.48,129.95,16.91,134.55,7.99,-1.59,-4.49,76.18930627,223.27,833.79,16.1,63.47010246,89.11619048,33.95238095,3.885857143,452.352381,5.15,6.2
상신전자(주),263810,201912,201710,,0,0,0,제조업,1,-0.857867828,27.34158126,6.530194191,-1.292965655,1.9,-0.437955373,3.05,0.32,57.35,5754.741301,175.7003543,69.61050405,2425.951851,384.99,145.39,28.34,168.49,7.68,-9.55,-20.93,69.65132984,199.32,903.74,17.15,64.10467079,90.58766355,38.98130841,3.55428972,441.728972,4.56,6.21
새론오토모티브(주),75180,201212,200510,,0,0,0,제조업,1,-0.353509543,-17.3705419,3.929188527,8.119262335,7.57,2.774711959,6.38,-0.39,61.11,9181.898385,585.85125,1008.649844,6591.302083,1336.89,252.28,63.22,258.96,92.91,44.7,289.51,22.86120978,81.15,112.83,29.43,51.51755165,108.3451613,120.6920821,78.03593548,445.0557185,11.1,3.31
새론오토모티브(주),75180,201812,200510,,0,0,0,제조업,1,0.164404786,-44.28184594,1.241112976,-8.664896353,1.78,-42.83079579,4.41,-0.7,63.48,8727.121719,385.0076563,1661.241302,9461.875,2216.16,493.16,273.93,315.48,3087.84,45.41,3402.53,13.75916855,78.13,109.07,35.05,64.27373118,118.0088,108.7175,67.125915,519.3875,8.55,3.67
새론오토모티브(주),75180,201912,200510,,0,0,0,제조업,1,-4.30810771,-212.5593011,-4.216572931,-8.852663975,-9.5,-140.0510854,-5.45,-0.74,63.81,7954.538958,-433.3619271,841.3197917,9873.59375,2118.49,477.89,267.45,257.94,-17.38,56.43,1367.68,13.27249582,47.85,81.4,24.43,106.4560456,135.1659945,109.4033149,66.33675414,585.9834254,9.51,4.23
샘표식품(주),248170,201812,201608,,0,0,0,제조업,1,4.865480332,56.44741699,14.47316591,0.343886041,-1.98,5.950650326,6.53,0.2,13.54,60331.97965,3938.35653,5769.542669,28830.06887,5669.94,94.66,27.18,190.04,25.64,40.55,89.84,108.7825192,65.79,199.21,25.51,52.40603074,98.45380952,152.030303,50.93000866,289.4011544,7.92,9.73
샘표식품(주),248170,201912,201608,,0,0,0,제조업,1,9.878652353,49.04639898,19.23292508,1.884850167,-0.87,44.45387324,9.55,0.13,15.04,61469.14707,5869.978587,9302.970085,33812.90051,6778.91,112.73,24.95,194.92,37.33,50.05,117.81,83.38821804,71.3,231.91,30.08,44.50703298,114.5436827,167.6186317,53.02180786,317.3930131,8.14,9.69
