회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,총자본증가율,순이익증가율,자기자본증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,총자본투자효율,설비투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,유동자산회전률,당좌자산회전률,재고자산회전률,자기자본구성비율,총자본회전률,타인자본회전률,순운전자본회전률
(주)SNT에너지,100840,201112,200802,,0,0,0,제조업,9.49985093,-249.7925639,-3.661690281,2.22,-183.0175364,-3.38,-2.13,-1.57,-2.49,-4.02,-2.53,0.15,102.62,76.67,27569.43457,-586.5906277,-2438.252794,22668.28445,4775.29,72.18,-14.12,-5.92,-8.38,-1.83,-4.14,-2.6,0.0,-27.57027174,1.46,1.58,18.73,58.07919994,0.74,1.93,0.91
(주)SNT에너지,100840,201212,200802,,0,0,0,제조업,5.89131805,145.7294739,14.14136286,5.98,143.5955237,6.56,3.94,3.19,5.32,8.8,5.29,-0.27,95.11,72.32,32564.60114,1282.740819,3759.590081,25873.82344,5074.77,59.73,4.27,1.6,2.03,-1.34,-3.2,-1.7,-1973.751912,-20.0574359,1.5,1.68,14.06,62.60417905,0.81,2.05,0.94
(주)SNT에너지,100840,201312,200802,,0,0,0,제조업,6.445735983,78.14904309,8.105755924,7.18,11.0463951,8.37,8.06,5.36,5.56,8.81,8.49,-0.56,90.16,74.22,28336.2002,2285.190495,2841.211911,27971.186,5494.23,57.28,20.6,7.5,11.65,11.6,30.03,18.01,39.89592521,172.9437321,1.17,1.31,11.41,63.58049045,0.66,1.8,0.77
(주)SNT에너지,100840,201412,200802,,0,0,0,제조업,-2.298373815,-30.42328549,4.818130776,4.31,-18.01169455,5.68,4.64,3.66,4.47,6.79,5.55,-0.31,93.92,75.09,34263.96364,1589.960466,-3496.919238,29318.89566,5763.77,46.6,-2.4,-0.76,-0.96,10.48,26.6,13.15,49.05022201,146.4270642,1.38,1.54,13.66,68.2116401,0.79,2.31,0.93
(주)SNT에너지,100840,201512,200802,,0,0,0,제조업,3.837053075,139.9620463,11.40395236,6.42,146.181537,13.04,10.39,8.71,10.93,15.45,12.31,-0.18,86.36,77.63,36712.53203,3815.301671,311.2161965,32662.33917,6432.47,36.64,-13.31,-3.57,-4.34,16.98,45.23,20.65,30.11322367,231.4545259,1.47,1.6,18.29,73.18241494,0.84,2.86,1.05
(주)SNT에너지,100840,201612,200802,,0,0,0,제조업,10.07167717,-93.85961459,-0.691604331,-6.03,-96.47637586,0.47,0.65,0.5,0.36,0.52,0.72,-0.09,98.68,77.51,35865.04187,234.274227,4942.792209,32436.49758,6387.29,51.45,15.74,5.35,7.32,6.05,17.82,8.28,75.91191483,96.55591743,1.28,1.34,29.08,66.02632399,0.77,2.5,0.9
(주)SNT에너지,100840,201712,200802,,0,1,1,제조업,-13.72696557,176.0535674,1.748375357,-10.55,1506.660871,10.43,2.49,1.41,5.92,8.28,1.98,-0.1,96.8,78.47,25984.76035,646.7223611,-787.5415054,33003.50111,6500.71,28.42,22.15,4.9,8.0,7.56,19.42,12.33,63.94620718,116.3751282,0.96,0.98,40.44,77.86988416,0.57,1.99,0.69
(주)SNT홀딩스,36530,201112,200210,,0,0,0,"전문, 과학 및 기술 서비스업",6.886024318,-7.791063142,7.591926828,0.0,0.091018683,7.24,5.24,4.19,5.79,9.31,6.88,-0.01,92.91,70.91,111492.2538,5842.934158,5828.544162,25988.60865,6053.63,62.08,9.54,3.65,4.66,14.88,32.51,19.0,48.60095359,-343.6088889,1.67,2.25,6.44,61.69945603,0.8,2.11,1.06
(주)SNT홀딩스,36530,201212,200210,,0,0,0,"전문, 과학 및 기술 서비스업",-2.349571484,-27.45826677,0.535114109,0.0,-28.88774228,5.14,3.79,3.01,4.08,6.52,5.6,-0.11,95.25,71.43,111820.854,4238.56571,3840.31559,26040.40641,6539.94,57.43,9.53,3.48,4.32,13.94,29.63,17.33,57.84897304,1111.38,1.64,2.25,6.01,63.52211605,0.79,2.12,1.05
(주)SNT홀딩스,36530,201312,200210,,0,0,0,"전문, 과학 및 기술 서비스업",3.579555216,-15.00436598,4.274764453,-11.11,-1.044982685,5.38,3.41,2.55,4.01,6.3,4.41,-0.19,95.53,70.47,105630.4887,3602.595799,6310.49867,26592.55856,6793.14,56.38,9.78,3.52,4.8,13.37,29.4,18.23,61.3042469,1102.7075,1.52,2.13,5.33,63.94846622,0.75,2.06,0.99
(주)SNT홀딩스,36530,201412,200210,,0,0,0,"전문, 과학 및 기술 서비스업",-5.108346682,24.59344158,-1.333292015,0.0,-22.75182731,4.22,4.32,3.2,3.13,4.8,5.51,-0.24,95.25,70.78,104022.7035,4488.598092,6384.500526,26727.31316,7118.65,50.39,13.86,4.64,6.1,13.74,30.84,18.05,59.10541609,935.4225,1.5,2.11,5.22,66.49251459,0.74,2.13,1.0
(주)SNT홀딩스,36530,201512,200210,,0,0,0,"전문, 과학 및 기술 서비스업",6.370655606,73.79935803,12.77307699,0.0,146.5975508,10.02,7.22,5.53,7.68,11.2,5.75,-0.28,89.46,72.73,104927.7134,7574.453828,7824.511993,27451.06791,7370.38,41.85,16.84,4.97,6.68,17.68,42.17,23.78,43.88689703,4584.28,1.51,2.04,5.84,70.49468131,0.77,2.44,1.06
(주)SNT홀딩스,36530,201612,200210,,0,0,0,"전문, 과학 및 기술 서비스업",1.883875307,-91.28450952,0.107472354,0.0,-55.25201112,4.7,0.66,0.46,3.3,4.72,0.47,-0.3,97.69,72.56,97137.71797,640.9665634,9088.106807,26953.89576,7190.35,44.37,19.44,5.98,8.59,10.42,25.68,14.98,65.42289175,826.4225,1.31,1.67,6.08,69.26556669,0.7,2.33,0.94
(주)SNT홀딩스,36530,201712,200210,,0,0,0,"전문, 과학 및 기술 서비스업",-2.895851587,154.8947191,-0.757692402,-12.5,-16.11155647,4.02,1.71,1.19,2.78,3.98,1.14,-0.3,98.05,72.48,95271.13888,1633.789921,6582.950903,26856.17057,7297.38,41.26,19.79,5.78,8.22,10.27,25.21,14.61,66.72353576,629.3057143,1.26,1.55,6.66,70.79074157,0.69,2.31,0.91
(주)SNT홀딩스,36530,201812,200210,,0,0,0,"전문, 과학 및 기술 서비스업",-1.506883918,185.0873017,-1.054283563,42.86,19.81125792,5.18,5.26,3.46,3.41,4.81,4.36,-0.48,92.95,73.84,85949.29344,4522.376874,7908.720902,25918.54482,7869.89,40.62,19.09,5.51,8.32,13.41,33.17,20.23,50.58828112,686.434,1.19,1.46,6.43,71.11604263,0.66,2.26,0.88
(주)SNT홀딩스,36530,201912,200210,,0,0,0,"전문, 과학 및 기술 서비스업",5.811450601,68.86666535,8.159352782,0.0,73.81535328,8.35,8.23,5.72,5.81,8.07,8.78,-0.61,90.6,75.51,92745.6537,7636.787021,5470.220474,25573.04437,9259.26,37.56,17.86,4.88,7.21,14.32,37.79,21.18,43.94839327,1060.111,1.24,1.52,6.72,72.69407138,0.7,2.48,0.94
(주)SNT홀딩스,36530,202012,200210,,0,0,0,"전문, 과학 및 기술 서비스업",1.511469219,-37.44289232,-0.516871344,-10.0,0.640743452,8.85,5.42,3.46,5.64,7.84,4.62,-0.43,93.0,77.06,88062.11593,4777.35308,16026.38776,25986.68808,10362.75,40.37,26.84,7.72,12.21,11.94,35.33,18.88,49.39128789,2755.547778,1.14,1.39,6.44,71.24154257,0.64,2.27,0.85
(주)STX,11810,201112,199009,,0,0,0,도매 및 소매업,-78.0164777,766.1629906,-55.06736808,-39.04,-45.16695439,3.93,3.73,3.93,4.14,13.26,14.56,2.05,97.59,39.81,99556.19535,3709.57162,930.9004014,19429.24483,1050.65,173.19,-0.52,-0.33,-0.29,10.01,66.29,8.78,26.9641995,604.1530612,3.21,4.01,16.02,36.60446966,1.05,1.53,1.39
(주)STX,11810,201212,199009,,0,0,0,도매 및 소매업,-3.19335903,-320.7777373,-21.36301621,-4.34,-275.105282,-6.67,-7.97,-9.53,-7.98,-24.01,-35.59,1.78,108.17,37.31,101994.1332,-8128.732977,4150.003908,18603.35503,655.36,236.31,4.3,3.02,2.49,-2.76,-16.56,-2.27,-117.376115,245.7466667,4.23,5.1,24.74,29.73416967,1.2,1.79,1.68
(주)STX,11810,201312,199009,,1,1,1,도매 및 소매업,-73.50478949,-225.0232213,-133.8278114,-52.8,-134.1164185,-39.27,-65.14,-49.79,-30.01,0.0,-521.17,3.01,148.06,0.0,39841.75539,-25954.38646,2127.240468,-8492.273038,-416.07,0.0,10.3,14.21,7.79,-92.75,-577.77,-50.83,-10.3417342,-8579.158192,2.15,2.45,17.71,-37.96315884,0.76,0.91,0.83
(주)TCC스틸,2710,201112,198412,,0,0,0,제조업,42.93297362,-57.66349604,41.81268227,-2.78,-27.43072417,2.22,0.89,1.05,2.63,5.07,2.02,1.36,98.75,45.48,32151.50269,284.86675,-640.3749375,12851.0625,1343.62,101.53,-6.46,-3.25,-2.87,11.18,60.97,9.88,62.27496014,150.4366667,2.88,4.91,6.96,49.62080671,1.18,2.46,1.55
(주)TCC스틸,2710,201212,198412,,0,0,0,제조업,20.40027424,-97.26668258,0.246987287,1.27,-48.04523837,1.18,0.02,0.02,1.19,2.63,0.07,1.78,99.86,43.11,29490.43971,7.328294118,-271.1984118,12338.58824,1254.33,142.04,-2.31,-1.36,-1.48,9.11,39.33,9.94,62.90922628,138.7078683,2.49,4.52,5.56,41.31499211,1.0,1.82,1.32
(주)TCC스틸,2710,201312,198412,,1,0,1,제조업,-0.604258967,-16118.35753,-8.964950568,-2.51,-230.532425,-1.55,-3.98,-3.66,-1.42,-3.59,-8.85,2.24,104.23,41.41,27824.04189,-1108.657222,-1623.335444,11671.44444,1064.71,164.27,-5.0,-3.11,-3.38,7.37,26.42,8.0,100.605043,119.2485209,2.28,4.54,4.6,37.83977371,0.92,1.52,1.27
(주)가비아,79940,201112,200510,,0,0,0,정보통신업,27.48236786,32.61866942,36.62566069,23.23,23.63744105,15.48,13.28,11.9,13.88,19.05,18.06,-0.44,83.57,77.31,4148.883091,550.8066155,757.7789304,1907.946208,351.5,33.47,61.1,15.32,18.83,39.7,116.43,48.81,48.11902948,78.62586387,2.03,2.03,2306.01,74.92288749,0.9,3.3,1.41
(주)가비아,79940,201212,200510,,0,0,0,정보통신업,31.23739501,34.27340864,21.12267188,10.47,-6.856484807,11.03,13.64,12.54,10.15,14.16,21.3,-5.46,84.5,0.0,5178.44784,706.3112773,991.6991134,2336.962993,447.19,44.62,43.49,13.42,16.56,36.43,82.09,44.97,52.29388203,82.08246445,2.27,2.28,525.34,69.14843377,0.92,3.24,1.54
(주)가비아,79940,201312,200510,,0,0,0,정보통신업,7.023066528,0.919075024,16.3795734,8.06,-7.696337593,9.95,13.45,10.77,7.97,11.03,15.65,-3.97,85.09,79.33,5299.733032,712.8028079,960.8388291,2611.264634,534.07,32.99,57.53,14.27,18.42,35.98,88.61,46.45,51.85906385,73.94438596,2.04,2.05,413.22,75.19374547,0.8,2.89,1.42
(주)가비아,79940,201412,200510,,0,0,0,정보통신업,8.015646473,-28.96127834,10.07208766,8.33,19.18224544,10.42,8.4,7.12,8.83,11.63,8.18,-0.32,90.17,79.74,5942.222573,498.8840608,1198.581837,2818.328206,582.67,30.51,63.03,14.73,18.05,34.68,92.13,42.5,55.4201535,78.66740891,2.03,2.03,1718.42,76.62531136,0.85,3.52,1.45
(주)가비아,79940,201512,200510,,0,0,0,정보통신업,6.634083479,26.32331157,11.37131491,6.07,35.38728866,12.38,9.31,8.38,11.15,14.22,11.99,-0.42,89.16,81.04,6770.889598,630.2068665,1422.749452,3137.63235,664.04,24.95,84.54,16.88,19.36,39.68,112.95,45.5,54.92115711,85.64938931,1.95,1.95,0.0,80.02939964,0.9,4.16,1.48
(주)가비아,79940,201612,200510,,0,0,0,정보통신업,19.71343442,19.31242359,14.09778365,2.29,10.5749851,12.28,9.96,8.82,10.87,13.94,10.68,-0.36,89.16,82.65,7548.859592,751.9150861,1320.317762,3355.131518,699.68,31.1,62.2,14.76,18.17,36.1,105.07,44.44,58.27443668,86.31679104,1.82,1.84,149.85,76.27529165,0.89,4.02,1.4
(주)가비아,79940,201712,200510,,0,0,0,정보통신업,6.030227139,-4.992019305,4.111102986,2.61,1.298068675,10.94,8.32,7.46,9.81,12.98,8.88,-0.28,90.55,83.08,8586.041237,714.3793398,1510.443358,3521.284924,745.49,33.52,57.21,14.36,16.48,36.5,108.49,41.89,59.9664236,82.95625455,1.84,1.88,76.48,74.89472539,0.9,3.67,1.32
(주)가비아,79940,201812,200510,,0,0,0,정보통신업,13.53843992,58.64799346,14.30577361,1.82,43.07917217,14.13,11.92,10.77,12.77,16.99,12.58,-0.28,86.32,84.14,9510.301659,1133.348488,1615.753589,3681.601905,853.3,32.62,56.79,13.97,16.44,41.1,137.57,48.35,57.61979066,88.59203571,1.79,1.83,70.39,75.40089093,0.9,3.64,1.27
(주)가비아,79940,201912,200510,,0,0,0,정보통신업,32.00968327,37.55867011,18.19082721,-1.07,30.50368396,16.01,14.23,12.01,13.51,19.05,15.73,0.03,83.72,85.34,10956.73318,1559.019108,2729.863301,3995.660655,1007.26,48.13,45.28,14.71,19.83,66.57,209.21,89.74,61.72431114,106.8301805,1.8,1.85,64.12,67.50787859,0.84,2.9,1.25
(주)가비아,79940,202012,200510,,0,0,0,정보통신업,30.06717252,12.55473432,28.33782898,7.58,20.25832179,16.89,14.05,10.33,12.41,18.53,14.99,-0.29,84.09,86.22,12488.83728,1754.749815,3700.06488,4311.566375,1231.0,50.13,50.12,16.74,25.74,35.27,87.57,54.25,48.46402049,104.7991611,1.61,1.65,59.27,66.61030919,0.74,2.23,1.11
(주)강원랜드,35250,201112,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",3.866238169,-9.485238253,7.469802391,2.14,-13.66902279,38.6,30.12,14.33,18.36,22.43,17.5,-3.11,61.71,17.36,5916.067435,1781.688427,1953.009173,10648.76449,2166.21,20.11,99.17,16.61,35.57,28.7,64.84,61.49,32.49743563,249.0287059,1.13,1.13,600.07,83.25445203,0.48,2.63,0.8
(주)강원랜드,35250,201212,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",7.201202725,-19.66190423,5.079568924,1.24,-17.1272683,31.24,23.63,10.9,14.41,17.49,13.23,-3.55,69.19,12.44,6058.652864,1431.374555,2087.214618,11139.36351,2280.19,22.54,80.84,14.87,33.34,24.52,53.88,54.99,39.58936737,217.9085835,1.11,1.11,752.16,81.60675168,0.46,2.62,0.79
(주)강원랜드,35250,201312,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",6.721867694,-2.819014965,6.141140325,14.86,-4.156014781,28.51,21.86,9.91,12.92,15.87,12.17,-3.03,70.29,11.69,6362.921457,1391.023892,1983.762434,11797.49977,2416.09,23.21,74.52,14.04,31.99,27.01,63.73,61.55,39.79571704,225.4613809,1.21,1.21,1010.64,81.16268829,0.45,2.43,0.82
(주)강원랜드,35250,201412,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",8.803584759,20.75032897,7.453677967,-1.8,32.24675992,34.29,24.01,11.1,15.85,19.65,13.76,-3.0,65.36,12.46,6995.129211,1679.665926,2385.771469,12695.93649,2591.54,24.76,69.79,13.85,31.23,26.79,68.77,60.41,32.30880889,250.6071039,1.22,1.22,1109.28,80.1557172,0.46,2.39,0.82
(주)강원랜드,35250,201512,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",9.352670699,22.89713674,10.80809917,0.81,16.02354386,36.44,27.03,12.5,16.85,20.88,15.49,-2.49,64.66,15.17,7636.314017,2064.26133,2687.577041,14010.6338,2864.9,23.12,78.31,14.7,33.22,27.67,79.18,62.51,29.3702341,276.6015608,1.05,1.05,1155.97,81.22254906,0.46,2.4,0.74
(주)강원랜드,35250,201612,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",7.808507152,2.922035249,8.505439456,0.25,3.899205631,36.46,26.79,11.85,16.13,19.79,14.55,-2.29,65.73,13.99,7929.92683,2124.579773,2788.096929,15203.93754,3103.31,22.33,80.65,14.72,34.53,26.22,82.57,61.49,29.9242168,286.0012565,0.95,0.95,1157.58,81.7476154,0.44,2.39,0.69
(주)강원랜드,35250,201712,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",5.194032632,-3.738590457,7.640002955,1.76,-14.17986492,33.09,27.27,10.72,13.0,15.72,12.96,-2.33,66.19,12.83,7499.608793,2045.150437,2164.386827,16363.38141,3335.69,19.55,77.4,12.66,33.02,23.89,82.84,62.33,32.17510842,273.9177633,0.81,0.81,1229.89,83.64840993,0.39,2.27,0.6
(주)강원랜드,35250,201812,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",1.089049143,-32.06643128,2.443170287,40.64,-18.87320515,29.95,20.67,7.06,10.23,12.15,8.39,-3.05,72.47,7.99,6721.77217,1389.343677,1701.027585,16763.78713,3415.74,17.97,64.16,9.77,28.75,19.7,64.76,57.96,39.7815375,162.9483288,0.73,0.73,1174.68,84.76890796,0.34,2.16,0.55
(주)강원랜드,35250,201912,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",4.889296892,12.58828005,3.651801708,-0.9,16.35782737,32.97,22.02,7.72,11.56,13.72,9.16,-2.74,69.67,8.46,7105.155167,1564.23815,1906.459385,17380.68762,3538.18,19.38,53.57,8.69,25.39,20.46,68.09,59.73,32.12003965,176.1451739,0.84,0.84,635.31,83.76879529,0.35,2.23,0.62
(주)강원랜드,35250,202012,200309,,0,1,1,"예술, 스포츠 및 여가관련 서비스업",-17.94650054,-182.437142,-12.66167297,-27.86,-186.1181601,-90.18,-57.65,-6.83,-10.68,-12.39,-7.92,-5.28,173.05,0.0,2236.971803,-1289.513224,-3064.760211,15166.57201,3098.14,12.15,-31.4,-3.4,-25.89,0.81,2.23,6.14,1177.274476,1.955149475,0.28,0.28,165.13,89.16410007,0.12,0.86,0.22
(주)강원에너지,114190,201212,200911,,0,1,1,제조업,66.15740553,55.95123303,47.36466589,0.0,76.19348869,10.91,8.43,10.05,13.01,32.16,24.85,-0.73,89.58,54.5,8405.516425,708.508114,-248.294482,2850.595721,581.28,147.2,-5.92,-3.52,-2.95,21.02,445.26,17.62,39.28224006,185.7486139,1.32,1.39,27.95,40.45334408,1.19,2.0,0.8
(주)갤럭시아에스엠,11420,201112,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",28.7682389,559.5868548,15.7754875,12.12,37.16385178,10.91,6.15,6.45,11.45,20.44,12.95,0.97,91.36,-7.82,2412.109075,148.2724051,303.2955561,1250.610016,143.1,78.49,30.0,13.19,12.57,36.11,2183.53,34.42,26.76776547,403.7189189,1.92,1.92,2342.1,56.02708389,1.05,2.39,1.17
(주)갤럭시아에스엠,11420,201212,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",-2.507814392,-86.6290492,2.505478255,8.11,-59.83667642,3.77,0.71,0.88,4.72,8.01,1.49,0.56,98.48,-6.74,2805.450132,19.82543033,142.7687527,1281.849786,149.31,69.76,15.5,6.37,5.09,25.7,333.76,20.53,38.24126393,243.02775,2.22,2.23,1468.49,58.90813703,1.25,3.05,1.44
(주)갤럭시아에스엠,11420,201312,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",-14.42142299,-546.4388995,-17.03827947,25.0,-63.98137074,1.61,-3.74,-4.26,1.83,3.15,-7.07,0.31,103.29,-13.86,2366.542686,-88.50843301,230.7145641,1145.271349,119.07,75.11,22.7,9.74,7.89,12.06,146.82,9.78,33.98484783,78.5672,2.08,2.09,566.87,57.10682009,1.14,2.71,1.3
(주)갤럭시아에스엠,11420,201412,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",20.29248395,85.30185692,7.967235255,26.0,-156.651855,-0.96,-0.58,-0.62,-1.02,-1.89,-1.14,0.7,100.3,-17.29,2236.517466,-13.00909612,-3.588241697,1192.615143,136.52,95.1,10.1,4.92,5.08,12.1,179.31,12.48,59.33870974,53.96857143,1.88,1.91,138.2,51.25561696,1.06,2.3,1.13
(주)갤럭시아에스엠,11420,201512,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",51.71372899,113.6964105,114.3415348,47.62,120.1462037,3.36,2.98,3.27,3.69,5.76,5.11,0.24,95.97,-2.9,2267.642878,67.6514368,88.99084141,1839.043728,261.09,38.09,6.28,1.73,1.91,15.59,368.5,17.14,57.8137881,109.8562366,1.76,1.77,240.27,72.4140635,1.1,3.05,1.18
(주)갤럭시아에스엠,11420,201612,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",-14.91168226,-183.8417554,-9.835754376,15.05,-276.7631379,-7.06,-2.97,-2.46,-5.84,-7.85,-3.3,-0.15,103.2,-9.03,1910.236336,-56.72015217,-43.39598726,1627.861326,225.57,30.32,4.62,1.07,1.19,9.68,218.57,10.75,109.0787118,46.85299065,1.28,1.28,9330.64,76.73391108,0.83,3.23,0.94
(주)갤럭시아에스엠,11420,201712,198911,,1,1,1,"예술, 스포츠 및 여가관련 서비스업",-14.73788188,-277.5542358,-9.705247407,17.76,4.526226848,-9.51,-15.82,-10.9,-6.55,-8.31,-13.83,-0.03,117.38,-24.57,1353.239991,-214.1493371,-268.2155167,1469.855654,193.97,23.06,-45.97,-8.61,-11.51,-0.32,-44.44,-0.43,3378.402638,-2.18984127,1.12,1.12,0.0,81.26316434,0.69,3.25,0.85
(주)경농,2100,201112,197706,,0,0,0,제조업,-13.26769375,-94.5194626,-6.054754713,-4.94,-45.34691591,6.33,0.42,0.29,4.42,5.37,0.36,0.81,98.23,1.98,5589.848906,23.49575299,652.9193357,6731.453202,1278.16,21.53,46.0,8.15,11.68,15.24,53.46,21.84,67.52361481,93.53707792,1.28,5.02,1.73,82.28281335,0.7,3.94,1.02
(주)경농,2100,201212,197706,,0,0,0,제조업,55.03623894,1922.967877,6.12141086,-0.65,65.83909445,9.29,7.53,3.83,4.73,8.39,7.43,1.33,91.22,5.24,6314.402895,475.3115355,405.5431212,6984.222112,1319.33,77.55,7.48,3.27,6.42,14.5,42.13,28.52,47.92215548,106.6718627,0.96,3.43,1.34,56.32211089,0.51,1.16,0.56
(주)경농,2100,201312,197706,,0,0,0,제조업,-4.984212111,35.30349487,7.525104588,1.63,47.54082458,9.57,7.1,5.31,7.15,11.93,8.89,1.75,91.18,10.92,9052.241152,643.113119,855.7778418,7500.363041,1409.85,56.89,14.74,5.34,6.97,20.75,56.85,27.05,46.99232713,136.6358199,1.44,5.56,1.95,63.73720619,0.75,1.87,0.88
(주)경농,2100,201412,197706,,0,0,0,제조업,11.18751832,-49.10983309,3.52934286,9.32,-21.98556127,7.77,3.77,2.63,5.42,8.83,4.73,1.45,94.21,15.14,8689.162792,327.2813397,677.9807992,7790.934341,1449.95,68.5,14.38,5.84,8.83,16.63,43.44,25.11,55.70309917,113.3140882,1.4,5.24,1.91,59.34722865,0.7,1.81,0.87
(주)경농,2100,201512,197706,,0,0,0,제조업,11.14413908,-1.674994947,3.405095672,1.76,-17.34904953,6.17,3.55,2.32,4.03,7.05,4.13,1.45,95.69,17.7,9054.996024,321.7993938,-454.2832644,7977.963972,1485.56,81.11,1.71,0.77,1.24,14.83,39.45,23.88,58.85428499,106.0123699,1.31,4.51,1.84,55.21484,0.65,1.53,0.78
(주)경농,2100,201612,197706,,0,0,0,제조업,1.445682244,-8.804476883,5.32524718,-3.18,-24.29962062,4.49,3.12,2.0,2.88,5.11,3.86,1.2,96.36,19.71,9403.802782,293.4666405,737.4312354,8147.014418,1531.29,74.44,2.24,0.96,1.51,15.03,39.56,23.65,62.12534561,112.5188358,1.29,4.75,1.76,57.326409,0.64,1.46,0.75
(주)경농,2100,201712,197706,,0,0,0,제조업,4.661277896,58.33727235,4.448493022,0.9,-7.860416182,4.09,4.88,3.07,2.57,4.49,5.83,1.4,94.07,23.34,9521.333318,464.6670739,729.0943331,8434.496986,1583.5,74.8,11.07,4.74,7.7,16.59,41.06,26.98,56.15636961,133.9497041,1.29,4.92,1.75,57.20985976,0.63,1.47,0.75
(주)경농,2100,201812,197706,,0,0,0,제조업,6.367462053,-51.60023739,4.840364542,3.55,74.83590704,6.95,2.29,1.41,4.26,7.5,3.08,1.28,94.89,30.49,9803.479065,224.8977607,488.9992278,8623.877742,1639.37,77.34,8.48,3.7,6.21,16.22,40.68,27.25,59.39254041,134.8708857,1.28,4.59,1.77,56.38850863,0.61,1.42,0.73
(주)경농,2100,201912,197706,,0,0,0,제조업,3.810538371,-17.70575181,0.214133864,3.43,-41.15866756,3.82,1.76,1.1,2.39,4.31,2.47,1.61,96.84,31.24,10488.36267,185.0779213,-47.03036869,8800.258163,1648.84,83.71,2.84,1.29,2.11,15.09,40.26,24.6,62.26365006,121.0581215,1.28,4.54,1.79,54.43498937,0.62,1.4,0.75
(주)경농,2100,202012,197706,,0,0,0,제조업,0.175683612,231.1593698,4.699184297,1.1,64.33551193,5.75,5.35,3.58,3.85,6.91,6.69,1.05,93.19,33.54,11446.54184,612.9028778,731.5289914,9094.056496,1729.2,75.77,4.64,2.0,2.99,17.84,48.71,26.69,53.74785432,132.1256831,1.32,4.69,1.83,56.89303809,0.67,1.51,0.78
(주)경동나비엔,9450,201112,199308,,0,0,0,제조업,12.51894039,23.11564402,9.344704821,6.88,-3.313199158,3.64,2.77,3.77,4.95,7.56,5.8,0.07,96.51,5.57,26786.50254,743.1230087,1216.196227,11245.95844,1216.19,56.57,19.97,7.21,5.56,23.05,63.67,17.78,65.76482666,71.81128755,2.75,4.85,6.36,63.87064514,1.36,3.94,1.73
(주)경동나비엔,9450,201212,199308,,0,0,0,제조업,13.87435129,-3.13781851,4.616387393,12.16,12.10645428,3.67,2.42,3.26,4.95,8.1,5.41,0.03,97.0,6.49,29751.08611,719.8051573,2170.31126,11947.1628,1270.59,70.42,17.42,7.2,5.69,22.83,67.24,18.05,69.32541967,69.76091837,2.76,4.9,6.3,58.67797339,1.35,3.46,1.66
(주)경동나비엔,9450,201312,199308,,0,0,0,제조업,18.36654987,21.37011428,6.485042473,-7.91,42.07705702,4.78,2.69,3.4,6.05,10.9,6.19,0.13,96.31,7.46,32511.26315,873.6283421,1641.557014,12676.70421,1360.07,89.44,14.5,6.84,5.86,22.33,70.54,19.13,65.84129955,77.38862881,2.96,5.59,6.31,52.78794132,1.27,2.84,1.57
(주)경동나비엔,9450,201412,199308,,0,0,0,제조업,13.21357111,-15.71973361,1.46351855,5.68,-31.94244252,3.14,2.19,2.48,3.56,7.14,4.92,0.49,97.5,6.94,33673.61578,736.296294,-1041.339738,13186.06446,1380.39,111.38,1.81,0.95,0.89,20.16,44.16,18.88,68.79652786,73.76486239,2.92,6.18,5.53,47.30925993,1.13,2.26,1.36
(주)경동나비엔,9450,201512,199308,,0,0,0,제조업,0.105913485,78.59172239,8.448884413,4.46,79.89887838,4.73,3.27,4.17,6.03,12.23,8.48,0.45,95.78,12.91,40192.37161,1314.964233,3431.809701,14538.07878,1505.49,95.11,7.77,3.79,2.97,26.79,56.57,21.03,63.32989552,96.07010038,3.22,6.94,6.0,51.25208175,1.27,2.51,1.5
(주)경동나비엔,9450,201612,199308,,0,0,0,제조업,6.88172339,123.6743314,15.86088841,14.3,89.20849172,7.86,6.42,9.01,11.02,20.61,16.79,0.24,91.88,14.87,45782.99354,2941.237457,4814.408089,16499.30021,1758.06,79.99,27.5,12.22,9.01,33.01,72.7,24.32,53.31704379,100.3787816,3.5,7.45,6.58,55.55778422,1.4,3.01,1.69
