회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,자본집약도_계산,총자본회전률,타인자본회전률,유동자산회전률,재고자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,총자본투자효율,당좌자산회전률
알서포트(주),131370,202012,201101,,0,0,0,정보통신업,0,30.22,-2.08,-0.97,93.63,20.23,870.2682668,-23.26750275,344.8428929,1005.968358,1076.93,79.78948387,25.33,73.43,78.56,232.36,15.88,25.86,112.47,6993.51,39.19,83.73179457,37.57478261,255.3359684,0.6,2.91,1.18,119.29,0.94,294.16,291.38,118.28,24.06,1.19
알에스오토메이션(주),140670,201712,201708,,0,0,0,제조업,1,13.22,9.86,0.65,96.29,48.28,9606.268606,321.0594366,-553.8742676,4309.282292,762.79,51.49749943,94.18,5.62,-0.93,-1.85,-0.45,-0.4,95.0,1025.38,17.97,63.60756876,66.67100437,325.7379913,1.24,2.14,1.8,5.83,1.04,169.8,117.78,16.18,20.62,2.6
알에스오토메이션(주),140670,201812,201708,,0,0,0,제조업,1,2.75,2.6,0.44,99.84,48.25,10838.49276,112.6918843,-56.01440822,4326.529088,768.52,53.62826696,86.47,1.93,-8.12,-16.46,-3.77,-2.81,84.54,853.44,13.9,80.2500319,68.40885417,372.90625,1.32,2.77,1.89,5.8,1.2,175.99,115.13,13.66,18.61,2.8
알에스오토메이션(주),140670,201912,201708,,0,0,0,제조업,1,0.38,0.38,0.48,101.03,48.55,9026.552926,16.38258886,862.2708208,4296.100027,768.04,53.68222725,86.28,0.29,10.84,22.39,5.02,4.47,72.69,675.35,14.11,86.47009803,60.22010811,383.772973,1.12,2.42,1.64,4.96,1.06,188.84,129.56,33.52,15.86,2.44
알에스오토메이션(주),140670,202012,201708,,0,0,0,제조업,1,-4.14,-7.46,0.32,102.7,45.1,10847.87897,-307.7177765,-72.98613445,3947.319277,704.47,47.00672131,112.74,-3.96,8.89,20.97,4.71,3.64,55.69,420.58,8.93,110.7205642,45.69555556,396.5238095,1.32,2.66,1.93,6.49,1.22,160.13,115.07,21.22,11.57,2.74
알에프머트리얼즈(주),327260,201912,201912,,0,0,0,제조업,1,4.4,4.66,0.71,93.22,45.39,4678.173647,345.6310125,24.67644825,7414.390954,1382.89,86.36238826,15.79,6.07,2.11,3.13,0.29,0.53,17.42,48.79,7.61,0.0,12.09470588,291.6666667,0.54,4.0,0.73,3.54,0.63,681.44,541.53,305.29,4.15,0.91
알에프머트리얼즈(주),327260,202012,201912,,0,0,0,제조업,1,-1.93,-2.09,0.52,104.6,37.88,5064.100753,-64.73524351,-84.83929769,8112.689026,1522.53,55.29155206,80.86,-1.82,-1.16,-2.53,-0.52,-1.68,-3.88,-16.13,-4.2,0.0,-11.88670213,432.3617021,0.31,0.69,0.52,1.84,0.36,219.16,157.38,114.1,-1.3,0.72
알에프에이치아이씨(주),218410,201812,201506,,0,0,0,제조업,1,18.35,17.22,0.03,75.58,53.65,4816.066179,1131.662541,2143.284945,6975.999555,1295.2,69.87874055,43.11,17.88,37.79,80.96,11.38,24.67,119.41,612.65,41.42,30.25532584,151.111098,877.5882353,0.56,2.2,0.76,2.23,0.61,407.65,299.42,184.31,19.11,1.15
알에프에이치아이씨(주),218410,201912,201506,,0,0,0,제조업,1,9.46,11.22,-1.44,81.92,49.68,4520.102884,845.7466124,1134.92984,8351.444852,1571.36,82.83593224,20.72,15.97,84.14,288.81,14.44,28.6,91.66,308.85,36.19,38.31941919,121.3342007,892.5687732,0.44,1.87,0.58,2.17,0.47,447.97,325.6,256.93,14.99,0.8
알에프에이치아이씨(주),218410,202012,201506,,0,0,0,제조업,1,-1.39,1.02,-1.76,99.29,48.56,2954.269818,65.87843986,-1013.627188,8262.795197,1597.04,69.52229461,43.84,-2.7,1.52,2.09,0.46,2.05,27.91,165.08,29.6,73.98478246,55.51178707,1018.859316,0.26,1.01,0.51,1.11,0.34,473.53,307.45,60.36,6.68,0.56
애경산업(주),18250,201812,201803,,0,0,0,제조업,1,34.37,28.06,-0.24,88.72,42.45,26634.46601,2314.356338,1569.625375,11733.77811,1076.83,75.36067096,32.7,315.29,17.11,0.0,4.22,2.47,189.73,1010.0,24.06,41.12352202,188.727613,471.212051,2.22,6.86,3.51,10.05,2.42,310.24,222.27,151.93,41.03,5.38
애경산업(주),18250,201912,201803,,0,0,0,제조업,1,18.72,12.86,-0.09,92.07,46.46,26555.79402,1576.795891,1227.448686,12751.56489,1181.71,74.96459355,33.4,302.51,32.57,812.06,8.15,5.25,178.45,930.43,23.11,50.6260628,159.2765846,479.8361884,1.63,6.55,2.48,8.55,1.87,296.75,208.65,134.39,35.9,3.5
애경산업(주),18250,202012,201803,,0,0,0,제조업,1,6.66,3.41,-0.02,97.75,47.04,22269.48484,433.9355246,730.9272817,12553.07898,1183.7,76.65542509,30.45,91.63,25.5,181.28,5.95,4.4,100.81,621.73,20.3,67.475359,126.2918786,503.4924154,1.33,5.48,2.18,7.02,1.62,286.56,193.09,116.88,27.48,3.16
애경케미칼(주),161000,201312,201209,,0,0,0,제조업,1,19.43,16.62,0.45,97.03,23.95,367086.2959,8307.919164,18359.99782,50792.13483,920.81,39.25086214,154.77,4.75,23.58,46.74,14.32,5.0,67.32,158.82,6.12,31.91203967,275.1186508,1461.099206,2.29,4.71,4.84,15.51,2.47,104.0,71.54,14.11,17.52,7.04
애경케미칼(주),161000,201412,201209,,0,0,0,제조업,1,24.03,15.3,0.24,96.93,29.87,362381.5468,8178.832397,8092.990012,57472.22222,1049.48,45.6192657,119.21,10.77,19.6,38.43,10.66,3.65,58.77,127.64,5.96,31.62957515,253.6046429,1406.150794,2.29,4.99,4.88,14.03,2.53,115.03,70.79,14.29,17.41,7.48
애경케미칼(주),161000,201512,201209,,0,0,0,제조업,1,16.69,14.43,0.22,96.32,37.15,284676.937,8723.974407,22741.26217,64003.1211,1203.15,61.78582756,61.85,14.12,38.85,99.78,14.85,5.42,60.43,133.62,7.54,35.04287366,227.2744215,1232.859504,2.29,5.31,4.51,12.28,2.51,143.83,94.43,25.17,20.66,7.12
애경케미칼(주),161000,201612,201209,,0,0,0,제조업,1,32.71,23.11,0.14,91.98,48.03,27083.11941,1665.653059,2102.012734,7707.365793,1501.44,61.97079014,61.37,38.03,45.14,132.81,17.17,8.08,94.14,214.93,11.64,21.33365436,360.5337052,1474.326693,2.29,6.14,4.12,14.23,2.51,167.38,125.2,46.96,24.73,5.79
애경케미칼(주),161000,201712,201209,,0,0,0,제조업,1,27.13,23.22,0.07,91.17,58.65,29956.88155,2020.326748,975.268789,9254.993758,1833.87,65.67136439,52.27,34.96,31.37,86.91,10.77,5.14,108.44,260.84,12.39,19.25517697,412.0173646,1510.454874,2.22,6.14,3.49,13.04,2.26,200.82,144.52,63.12,25.98,4.76
애경케미칼(주),161000,201812,201209,,0,0,0,제조업,1,16.19,16.36,0.08,93.86,61.99,32189.69254,1645.677809,1447.314482,10143.10237,2088.21,68.5987025,45.78,20.9,24.79,65.03,7.79,3.76,73.76,159.71,9.53,24.13353554,300.1157934,1603.332103,2.16,6.58,3.42,11.97,2.29,205.43,145.66,59.41,19.71,4.79
애경케미칼(주),161000,201912,201209,,0,0,0,제조업,1,13.35,8.62,-0.01,95.47,65.53,31742.26523,947.976623,1569.1054,11295.63046,2202.09,73.04817723,36.9,26.23,36.38,126.03,9.81,4.75,56.69,124.97,7.15,30.7372911,283.8846014,1636.496377,2.05,7.03,3.38,11.75,2.34,246.04,175.92,51.7,14.76,4.75
애경케미칼(주),161000,202012,201209,,0,0,0,제조업,1,15.31,11.72,0.04,93.78,67.58,28366.1637,1383.459488,1813.121536,12125.03121,2397.51,73.51421049,36.03,42.48,38.44,117.78,10.18,5.96,75.82,169.79,10.77,28.69799946,304.9043416,1698.483986,1.77,6.64,3.06,11.32,2.16,234.87,174.92,54.11,18.4,4.19
어보브반도체(주),102120,201112,200906,,0,0,0,제조업,1,10.87,8.76,0.16,94.16,39.07,3889.295738,192.5320051,343.556656,2883.218813,484.69,77.15130103,29.62,18.52,19.03,46.35,4.35,4.17,1130.1,2055.66,14.65,44.60173201,68.42925532,657.5851064,1.34,5.55,2.28,5.18,1.69,279.21,162.65,41.83,15.28,4.08
어보브반도체(주),102120,201212,200906,,0,0,0,제조업,1,13.95,11.37,0.08,92.43,42.62,4219.746979,344.5164689,372.4164507,3053.038912,550.06,79.36603138,26.0,34.28,43.23,110.78,8.92,8.48,1426.37,2278.73,17.58,36.39904721,82.73095238,613.0857143,1.09,5.02,2.07,4.84,1.55,316.64,178.38,48.93,18.49,3.61
어보브반도체(주),102120,201312,200906,,0,0,0,제조업,1,15.64,14.89,-0.04,90.74,52.5,5060.16477,508.3622223,633.2325734,3687.816705,641.71,79.59581974,25.63,78.55,53.84,213.57,10.99,9.94,1682.08,2904.82,18.65,34.59059656,109.2502817,567.5070423,1.18,5.74,2.18,5.06,1.68,359.6,206.13,69.83,20.62,3.84
어보브반도체(주),102120,201412,200906,,0,0,0,제조업,1,10.77,10.16,-0.16,93.19,56.24,5270.246608,386.7002397,592.3602262,4003.515992,706.55,79.85950582,25.22,86.9,61.24,254.84,12.33,11.63,463.98,957.45,16.73,40.53625906,79.64057143,498.5714286,1.1,5.45,2.07,4.97,1.63,372.48,221.13,55.61,17.75,3.55
어보브반도체(주),102120,201512,200906,,0,0,0,제조업,1,9.09,9.09,-0.11,93.32,60.28,5551.042567,372.9497373,745.5057669,4296.878065,780.52,81.91075144,22.08,92.97,71.51,268.86,12.94,12.05,520.48,1130.91,16.38,40.09729471,82.99230337,512.7359551,1.09,5.73,2.1,6.07,1.69,446.92,316.88,120.13,17.58,3.22
어보브반도체(주),102120,201612,200906,,0,0,0,제조업,1,12.01,9.01,-0.11,93.39,63.03,5910.84021,398.073948,870.0360196,4649.462392,853.63,81.05597087,23.37,116.05,75.21,319.3,14.25,13.67,535.79,1081.15,16.04,37.75387902,87.90546512,580.494186,1.09,5.88,1.97,7.84,1.61,439.33,343.6,172.94,16.72,2.63
어보브반도체(주),102120,201712,200906,,0,0,0,제조업,1,9.79,-6.43,-0.2,104.47,60.61,6061.082715,-283.669727,408.5252439,4260.737599,795.52,82.28625187,21.53,199.87,70.2,0.0,12.44,10.55,182.24,375.45,4.69,142.2401885,19.57452514,503.8659218,1.12,6.11,1.89,7.35,1.57,560.58,394.49,122.69,5.54,2.54
어보브반도체(주),102120,201812,200906,,0,0,0,제조업,1,10.16,10.8,-0.31,92.35,65.11,6274.065928,472.1586964,666.7633658,4531.991558,871.51,82.87531531,20.66,130.56,57.61,0.0,9.87,8.57,833.7,1861.33,17.9,41.63664965,99.1820442,526.6850829,1.18,6.81,1.9,7.2,1.62,621.98,476.47,183.07,20.61,2.58
어보브반도체(주),102120,201912,200906,,0,0,0,제조업,1,16.46,15.8,-0.46,89.58,69.8,7262.795544,765.6372094,1009.456374,5209.897356,1001.4,81.78950264,22.27,490.93,72.74,2368.81,13.25,11.54,1461.65,3252.0,27.69,50.48901855,173.2510309,570.7216495,1.23,6.97,1.91,7.82,1.62,497.7,371.44,85.26,31.79,2.53
어보브반도체(주),102120,202012,200906,,0,0,0,제조업,1,18.39,14.65,-0.27,90.9,72.43,8258.461895,804.1823053,1256.102684,5786.483844,1125.48,72.34057339,38.24,56.97,51.05,87.21,14.12,13.72,1435.28,3002.66,26.26,53.06361128,170.7421569,684.3676471,1.15,4.9,1.62,8.58,1.26,285.79,244.51,73.93,27.03,2.0
에버테크노(주),70480,201112,200705,41837.0,0,1,1,제조업,1,12.64,9.33,1.78,97.81,69.57,19968.45121,656.9246787,-802.3110424,7013.564969,1183.18,35.70070179,180.11,2.08,-1.32,-2.78,-0.85,-0.79,78.27,338.41,18.63,65.69154653,64.12002882,340.0259366,1.05,1.59,1.69,24.08,0.92,124.05,114.4,12.88,20.06,1.82
에스넷시스템(주),38680,201112,200004,,0,0,0,정보통신업,0,4.29,5.29,-0.7,97.77,9.89,10535.38214,203.8945669,573.2201404,3539.486097,726.53,61.84592042,61.69,28.2,13.6,707.66,5.19,3.31,1405.88,4096.68,17.81,79.37019144,65.52890625,331.4570313,1.57,3.6,1.98,12.46,1.31,216.77,188.37,73.69,27.95,2.35
에스넷시스템(주),38680,201212,200004,,0,0,0,정보통신업,0,2.39,10.89,-0.78,94.75,13.26,8823.074901,441.2487796,-164.5395723,3578.614656,725.58,60.86467065,64.3,20.61,7.69,1200.89,3.01,2.32,236.78,6718.97,25.39,70.41965254,69.2825,355.8083333,1.31,3.38,1.83,13.07,1.23,194.86,165.79,40.16,33.0,2.12
에스넷시스템(주),38680,201312,200004,,0,0,0,정보통신업,0,8.2,5.81,-0.41,97.24,15.7,11745.26375,254.5498769,846.1267237,3724.055946,760.14,54.7379254,82.69,41.77,9.52,463.15,4.31,2.9,233.4,7933.06,18.4,74.25629659,83.0922973,448.8603604,1.6,3.77,2.25,13.19,1.44,167.94,136.53,55.63,27.33,2.71
에스넷시스템(주),38680,201412,200004,,0,0,0,정보통신업,0,7.2,6.94,-0.35,96.64,16.77,13539.5414,341.179387,-1091.274922,3850.772758,788.42,53.08030759,88.39,101.55,-3.05,-40.41,-1.43,-0.91,269.38,12079.96,18.8,72.70859128,80.19162791,405.4302326,1.64,3.56,2.19,12.88,1.37,165.4,139.66,22.63,29.7,2.65
에스넷시스템(주),38680,201512,200004,,0,0,0,정보통신업,0,-0.54,4.62,-0.33,97.72,17.7,12313.10897,224.7954382,507.0638869,3801.939819,785.22,51.78219772,93.12,-6.03,-6.89,-40.41,-3.32,-2.37,249.47,21237.6,19.53,77.50815193,79.66404858,410.9838057,1.42,2.98,1.83,13.91,1.14,166.45,148.28,25.41,27.36,2.11
에스넷시스템(주),38680,201612,200004,,0,0,0,정보통신업,0,-2.65,-3.5,-0.23,99.95,15.37,13023.68105,-136.0282273,525.8062178,3699.794995,752.99,51.10139275,95.69,-11.7,12.28,831.31,6.0,3.97,1331.31,15000.84,16.2,87.66674579,73.83862069,481.4334975,1.5,3.08,1.8,21.26,1.15,186.89,175.26,21.07,24.53,1.97
에스넷시스템(주),38680,201712,200004,,0,0,0,정보통신업,0,6.42,2.15,-0.33,98.71,16.07,13276.20744,110.7713956,236.0910258,3721.816473,762.7,48.36754061,106.75,53.72,8.01,384.33,4.14,2.87,1434.43,19583.22,17.39,83.11866954,80.11169811,531.0707547,1.49,2.96,1.73,19.54,1.11,170.84,151.37,27.96,25.05,1.9
에스넷시스템(주),38680,201812,200004,,0,0,0,정보통신업,0,12.28,6.63,-0.19,97.45,25.76,16846.36952,232.4432364,69.27733159,4132.821863,799.06,49.88400774,100.47,79.45,3.26,90.67,1.64,0.91,1880.24,25298.64,17.2,76.38923512,123.9246774,443.6653226,1.82,3.57,2.18,21.37,1.38,172.99,157.5,62.74,31.05,2.42
에스넷시스템(주),38680,201912,200004,,0,0,0,정보통신업,0,10.22,8.59,-0.16,97.2,26.48,19706.07025,431.9927292,-182.6802316,4115.092706,852.71,45.55877367,119.5,42.52,-0.97,-9.23,-0.53,-0.29,1874.95,41089.61,17.06,77.09379081,91.5996633,423.3434343,1.97,3.75,2.36,17.42,1.47,160.08,132.09,51.04,31.39,2.73
에스넷시스템(주),38680,202012,200004,,0,0,0,정보통신업,0,5.75,5.01,0.05,98.56,21.52,20309.96873,264.1997012,-148.281065,3805.112404,885.7,35.64264751,180.56,6.0,-1.82,-5.67,-1.17,-0.81,1880.24,55824.36,16.99,83.4805543,65.69504225,438.2478873,1.64,2.73,2.03,11.7,1.24,157.85,130.69,53.45,24.49,2.45
에스디엔(주),99220,201112,200905,,0,0,0,도매 및 소매업,1,19.72,18.67,4.6,90.72,47.33,7476.229718,596.9861926,-404.5053369,3146.270454,626.43,35.86361381,178.83,1.66,-2.77,-3.18,-1.78,-2.25,77.65,130.83,20.24,16.08528581,223.553617,1948.702128,0.83,1.28,1.33,15.34,0.71,98.64,88.92,5.1,16.03,1.46
에스디엔(주),99220,201212,200905,,0,0,0,도매 및 소매업,1,-23.25,-37.54,5.3,128.63,11.19,1478.184797,-1033.023227,1290.319422,1912.273143,373.22,33.92222338,194.79,-2.13,10.73,11.54,7.09,28.6,-17.67,-35.53,-5.86,-49.52426252,-75.62221774,1275.758242,0.26,0.58,0.51,2.7,0.34,71.64,55.62,1.83,-3.59,0.56
에스디엔(주),99220,201312,200905,,1,0,1,도매 및 소매업,1,4.19,-3.73,5.3,100.63,0.66,1575.015142,-69.64343782,469.4246181,1774.307767,311.02,45.62286649,119.19,0.37,30.47,33.97,16.57,28.6,31.76,56.59,26.39,30.47390368,89.61589744,1296.525641,0.33,0.58,0.89,4.22,0.38,77.05,61.94,5.18,9.23,1.13
에스맥(주),97780,201112,200801,,0,0,0,제조업,1,34.37,28.06,0.15,90.9,74.48,54116.78137,4218.771305,-563.9204248,9748.193386,1937.67,53.53074072,86.81,43.77,17.54,105.13,8.15,2.86,187.4,441.49,13.62,23.91396182,274.1071038,845.9508197,2.29,6.64,4.46,17.7,2.53,178.02,133.51,30.31,38.87,5.97
에스맥(주),97780,201212,200801,,0,0,0,제조업,1,34.37,28.06,-0.03,93.14,80.11,29589.83101,1631.28686,4064.673935,6313.666553,1210.53,55.36798003,80.61,92.65,35.96,203.36,16.05,6.39,107.46,300.98,12.21,34.75019444,194.7697071,758.9832636,2.29,6.11,4.06,17.8,2.51,147.78,117.39,48.21,30.67,5.27
에스맥(주),97780,201312,200801,,0,0,0,제조업,1,34.37,22.97,0.14,90.17,84.27,32238.64655,1598.796213,1789.559185,7856.653301,1451.25,58.80352914,70.06,46.46,52.23,138.52,18.84,8.77,78.26,154.83,12.14,29.47981021,246.9059036,904.1124498,2.29,6.2,4.72,24.32,2.53,135.83,110.97,45.45,29.79,5.86
에스맥(주),97780,201412,200801,,0,0,0,제조업,1,-3.48,-11.01,0.4,96.61,82.64,12967.98121,-767.357837,1057.186059,6602.70301,1234.26,66.75821921,49.79,-3.94,42.14,62.58,14.01,10.65,20.09,32.19,8.24,84.58531681,41.2064977,780.235023,1.16,3.08,2.41,12.24,1.43,161.21,125.79,57.83,10.84,3.01
에스맥(주),97780,201512,200801,,1,0,1,제조업,1,-23.25,-42.5,0.45,118.87,70.09,11019.59362,-2238.020276,-200.0801432,3832.851849,761.05,55.87096999,78.98,-21.04,12.87,19.38,5.68,3.89,-17.67,-62.13,-5.86,0.0,-75.62221774,796.7323944,1.27,3.34,2.8,14.57,1.67,136.87,114.83,33.83,-3.59,3.46
에스비더블유생명과학(주),151910,201212,201208,,0,0,0,제조업,1,34.37,28.06,1.28,95.01,28.82,16041.59382,883.6107494,552.7761446,4247.854692,804.62,33.60506269,197.57,4.78,7.57,14.48,5.02,4.21,66.06,92.95,20.8,55.6252353,66.82635965,389.1885965,1.55,2.17,2.74,9.41,1.38,110.27,81.54,26.75,24.79,3.87
에스비더블유생명과학(주),151910,201312,201208,,0,0,0,제조업,1,17.05,9.22,0.94,97.66,25.88,20784.91412,394.840086,763.6637047,5131.216875,967.18,32.21194892,210.44,3.5,5.36,8.57,3.63,2.82,50.31,66.31,19.04,63.92679392,79.23411184,515.9177632,1.59,2.36,3.13,8.62,1.49,79.55,44.27,19.63,24.5,4.92
에스비더블유생명과학(주),151910,201412,201208,,0,0,0,제조업,1,7.64,0.75,1.8,99.67,24.14,15697.48632,37.02458793,-1213.925562,5061.153249,949.74,31.10884606,221.45,1.3,-2.28,-3.16,-1.57,-1.63,43.25,56.16,21.8,60.70891203,55.4870726,412.676815,1.01,1.47,2.18,4.35,0.97,81.17,36.09,6.48,21.05,4.39
에스비더블유생명과학(주),151910,201512,201208,,0,1,1,제조업,1,-22.21,-42.5,2.47,116.63,-16.96,7483.414162,-2238.020276,838.8766163,3431.089733,498.67,19.72428395,388.92,-4.69,-1.38,-2.22,-1.14,-2.49,26.14,34.64,25.46,91.28537212,28.02084633,414.6592428,0.46,0.61,0.95,1.64,0.43,80.04,33.02,3.96,11.66,2.27
에스씨아이평가정보(주),36120,201112,199912,,0,0,0,정보통신업,0,-23.25,-19.04,-0.41,107.92,-39.27,1149.215606,-72.96295775,78.48653521,594.1197573,18.83,69.81878389,43.23,778.6875,37.85,0.0,11.42,4.94,-17.67,-62.13,-5.86,0.0,-16.2722381,174.564,2.18,7.95,4.82,0.0,2.53,179.63,179.63,131.38,-3.59,4.82
에스씨아이평가정보(주),36120,201212,199912,,0,0,0,정보통신업,0,-0.25,2.53,-0.57,98.71,-35.79,1035.373521,8.909774648,4.661830986,594.1197573,18.83,75.91438575,31.73,778.6875,36.79,0.0,8.86,4.02,950.67,41927.1,37.76,76.63902564,64.85574766,174.564,2.14,7.87,4.04,0.0,2.53,221.7,221.7,129.53,50.49,4.04
에스씨아이평가정보(주),36120,201312,199912,,0,0,0,정보통신업,0,6.28,4.26,-0.54,98.09,-30.12,1043.041211,15.52008451,45.23659155,594.1197573,18.83,75.54508888,32.37,778.6875,20.74,0.0,5.07,2.39,1090.42,15936.25,34.41,74.51731634,56.63248889,174.564,2.17,8.17,4.04,0.0,2.53,236.25,236.25,138.82,50.49,4.04
에스씨아이평가정보(주),36120,201412,199912,,0,0,0,정보통신업,0,1.1,1.22,-0.31,99.37,-28.55,1039.920113,4.549690141,1.824507042,594.1197573,18.83,76.93851398,29.97,778.6875,20.87,0.0,4.81,2.26,1088.49,19450.41,33.15,77.70576497,59.98544118,174.564,2.12,8.17,3.95,0.0,2.53,229.03,229.03,97.25,50.49,3.95
에스씨아이평가정보(주),36120,201512,199912,,0,0,0,정보통신업,0,7.12,5.22,-0.16,97.35,-22.01,1010.925634,20.16661972,68.6356338,594.1197573,18.83,78.36604286,27.61,778.6875,32.19,0.0,6.96,3.48,1455.55,35143.26,36.1,73.14027323,66.77762887,174.564,2.03,8.17,3.68,0.0,2.53,269.67,269.67,204.72,50.49,3.68
에스씨아이평가정보(주),36120,201612,199912,,0,0,0,정보통신업,0,1.5,-2.68,-0.23,99.35,-13.12,993.8362817,-10.34876056,34.65408451,594.1197573,18.83,77.2645536,29.43,778.6875,30.51,0.0,6.94,3.49,970.62,30458.89,37.3,78.74832064,76.519125,174.564,1.99,8.17,3.44,0.0,2.48,258.54,258.54,74.97,50.49,3.44
에스씨아이평가정보(주),36120,201712,199912,,0,0,0,정보통신업,0,0.04,-0.86,-0.2,99.64,-6.17,1204.753042,-8.085605634,31.61349296,594.1197573,18.83,77.37607139,29.24,18.6,21.77,0.0,4.93,2.75,1198.55,6699.57,43.75,82.6046174,53.72598071,174.564,2.06,8.17,3.29,0.0,2.42,296.62,296.62,98.9,50.49,3.29
에스씨아이평가정보(주),36120,201812,199912,,0,0,0,정보통신업,0,7.01,10.01,-0.28,95.51,8.16,1404.619014,23.84453521,36.27822535,594.1197573,18.83,79.9204802,25.12,2276.67,24.89,0.0,5.0,2.42,1755.43,10558.74,45.94,76.858075,84.20269076,174.564,2.08,8.17,3.01,0.0,2.33,388.12,388.12,111.62,50.49,3.01
에스씨아이평가정보(주),36120,201912,199912,,0,0,0,정보통신업,0,31.73,25.42,-0.34,87.69,25.68,1480.843521,144.0311831,267.2507887,650.7887324,25.3,75.7325182,32.04,332.49,68.97,882.66,16.74,10.25,1061.82,19292.85,47.05,61.03334615,79.26047445,174.564,1.87,8.17,2.47,0.0,1.94,355.85,355.85,168.25,50.49,2.47
에스씨아이평가정보(주),36120,202012,199912,,0,0,0,정보통신업,0,31.46,26.34,-0.36,84.94,34.49,1434.526056,179.662169,255.7867606,748.4788732,46.82,78.8682808,26.79,486.99,121.58,1275.2,18.84,18.23,1573.23,52037.18,51.59,58.50768266,90.83683398,174.564,1.49,6.61,1.93,0.0,1.54,447.56,447.56,175.07,50.49,1.93
에스엔유프리시젼(주),80000,201112,200501,,0,0,0,제조업,1,-6.68,-15.57,0.27,121.82,-9.23,3788.553926,-823.4448677,515.6827989,4840.587526,887.89,62.62384806,59.68,-6.45,-6.62,-9.47,-2.48,-5.05,0.96,7.05,0.36,170.9206997,0.774055556,438.7333333,0.47,1.38,0.82,22.24,0.65,316.28,295.62,96.22,0.18,0.85
에스엔유프리시젼(주),80000,201212,200501,,0,0,0,제조업,1,-17.74,-30.53,4.33,128.63,-47.93,2163.920763,-1283.80187,-583.1184816,3569.682487,633.71,58.39613772,71.24,-6.54,-1.33,-1.64,-0.55,-1.56,-17.67,-62.13,-5.86,-49.52426252,-27.26145749,505.7004049,0.31,0.8,0.64,10.24,0.44,159.44,150.08,36.15,-3.59,0.68
에스엔유프리시젼(주),80000,201312,200501,,0,0,0,제조업,1,15.91,10.49,1.88,92.88,-33.11,4961.784513,395.3314342,357.4624868,3968.880469,713.55,61.36578452,62.96,5.56,-4.52,-5.92,-1.74,-2.27,80.72,530.65,27.85,47.93310588,116.6599174,546.0991736,0.79,1.97,1.58,27.94,1.01,198.28,187.42,35.05,21.36,1.68
에스엔유프리시젼(주),80000,201412,200501,,0,0,0,제조업,1,-14.06,-17.35,2.5,115.12,-58.25,4079.599843,-633.9489573,-142.661036,3338.248472,587.42,53.59793235,86.57,-4.62,3.72,4.69,1.72,2.63,28.82,211.92,11.66,144.6847821,36.13475836,473.1115242,0.64,1.51,1.27,23.2,0.76,120.32,113.77,15.06,7.64,1.34
에스엔유프리시젼(주),80000,201512,200501,,0,0,0,제조업,1,3.8,2.63,2.97,98.79,-54.82,3427.324874,88.80302758,388.4701424,3412.146836,602.2,55.04660912,81.66,1.17,4.41,6.25,1.98,3.59,71.6,819.43,32.05,57.96090912,88.01694118,496.7058824,0.55,1.21,1.07,24.41,0.59,126.71,122.38,10.6,17.72,1.12
에스엔유프리시젼(주),80000,201612,200501,,0,0,0,제조업,1,-19.91,-22.77,2.35,128.63,-62.65,1851.603584,-580.612256,-163.701184,2868.48,486.62,66.82353046,49.65,-11.1,3.17,5.96,1.05,2.44,6.83,185.7,3.52,170.9206997,7.739467681,510.0570342,0.44,1.14,0.81,30.09,0.49,182.92,179.15,32.91,1.52,0.83
에스엔유프리시젼(주),80000,201712,200501,,0,0,0,제조업,1,6.4,6.22,0.71,96.2,-52.88,3718.900224,183.884224,376.829824,3046.528,522.23,63.58471646,57.27,6.08,6.11,13.82,2.22,2.87,110.17,1952.53,21.22,54.6536128,127.091701,771.7938144,0.82,2.35,1.34,104.21,0.93,274.31,272.43,77.3,16.47,1.36
에스엔유프리시젼(주),80000,201812,200501,,0,1,1,제조업,1,10.18,9.12,0.05,87.14,-44.03,2405.765048,286.2694174,608.6616009,3145.30807,539.56,78.9427059,26.67,16.4,72.69,184.88,15.31,25.3,147.4,3920.18,33.46,41.22833021,170.064321,843.3395062,0.61,2.87,0.92,10.2,0.78,562.45,511.56,256.5,20.24,1.01
에스엔케이폴리텍(주),91340,201112,200707,,0,0,0,제조업,1,2.69,3.82,-2.91,88.38,42.1,1975.053924,205.5216456,308.1491139,5398.481013,979.7,89.74071481,11.43,105.95,91.76,0.0,9.41,28.6,47.57,237.59,43.17,66.12364889,85.25582278,601.5696203,0.33,3.62,0.54,3.91,0.49,888.16,745.91,117.28,14.17,0.63
