,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당순이익,1주당 CASH FLOW,이자보상배율,CASH FLOW 대 부채비율,설비투자효율,부가가치율,종업원1인당부가가치율_계산,재고자산회전률
2463,나라엠앤디(주),51490,201812,200106,,0,0,0,제조업,1,3.364721683,98.82489508,1.891679585,0.666675261,8.73,-29.60508303,2.64,1.1,64.3,263.6741549,63.03852113,2.95,4.22,61.36,30.45,100.4631387,2.66
2464,나라엠앤디(주),51490,201912,200106,,0,0,0,제조업,1,13.41842314,-70.09889767,1.060650068,10.03565928,0.73,-55.23691649,0.72,1.18,63.94,78.84147887,471.7688732,1.11,2.78,53.57,28.1,93.60521739,2.69
2465,나이스정보통신(주),36800,201212,200005,,0,0,0,정보통신업,0,34.02337219,-8.989023374,20.80590039,18.60506769,9.29,0.014577464,5.89,0.18,70.69,1049.2944,2479.4096,21.38,24.94,184.81,20.89,243.1179085,63.22
2466,나이스정보통신(주),36800,201812,200005,,0,0,0,정보통신업,0,10.35110072,-17.8553829,14.10488077,13.25208972,0.6,-18.19088095,7.24,-0.44,91.63,3004.6504,8811.7861,126.78,20.3,626.98,19.89,424.1054167,63.57
2467,나이스정보통신(주),36800,201912,200005,,0,0,0,정보통신업,0,17.71182415,-1.902800406,12.11392933,9.138688787,4.17,-0.661705388,6.51,-0.69,91.63,2947.4779,8802.8954,305.29,21.44,715.92,18.19,345.8712571,64.39
2468,나이스평가정보(주),30190,201212,200005,,0,0,0,정보통신업,0,12.2935247,-27.41818992,6.723783097,-20.33061992,4.68,-6.410753266,6.05,-0.35,20.16,367.5833017,876.1485252,3087.84,47.43,137.57,10.19,39.69014118,711.59
2469,나이스평가정보(주),30190,201812,200005,,0,0,0,정보통신업,0,14.21897216,24.89510825,15.63292729,6.484325378,6.51,14.0338139,9.98,-0.38,60.45,630.9047939,813.3275862,3087.84,66.78,473.19,44.77,215.9444628,0.0
2470,나이스평가정보(주),30190,201912,200005,,0,0,0,정보통신업,0,19.03580207,6.464233082,13.01923084,7.072064135,1.98,5.627992673,9.92,-0.3,64.61,671.6879503,1014.452765,126.41,58.47,345.82,46.38,231.5030794,0.0
2471,남양유업(주),3920,201212,197806,,0,0,0,제조업,1,2.09730178,27.29577341,6.332987634,13.26258196,9.28,29.82779516,4.47,-0.67,6.26,15144.68944,-1855.01,-17.38,-19.99,105.56,15.28,73.82720249,10.24
2472,남양유업(주),3920,201812,197806,,0,0,0,제조업,1,1.638777878,-59.86026847,-0.687217629,-7.474616425,1.41,69.03486004,0.19,-0.36,0.3,2272.933767,26708.71309,-17.38,16.66,53.25,15.53,68.38468837,8.11
2473,남양유업(주),3920,201912,197806,,0,0,0,제조업,1,0.351969511,767.8950912,2.634461204,-4.530559643,-1.27,-95.13997648,2.84,-0.31,1.52,15144.68944,-1855.01,0.43,10.92,65.05,21.33,82.31877764,7.1
2474,남해화학(주),25860,201212,199511,,0,0,0,제조업,1,-10.75925315,-197.9974271,-7.036287299,-2.72979318,-1.24,-358.1124348,-1.7,0.27,0.18,-501.526354,-362.8283372,-8.95,-8.59,17.47,1.85,68.20635678,7.5
2475,남해화학(주),25860,201812,199511,,0,0,0,제조업,1,-1.661675714,-68.729611,0.782788093,10.72431432,10.5,-39.54725854,0.67,-0.02,1.73,168.0869259,160.8187614,12.02,15.92,53.16,6.9,177.1455785,9.91
2476,남해화학(주),25860,201912,199511,,0,0,0,제조업,1,6.064963974,92.09663196,2.18254907,-4.468703123,2.07,-9.825160003,1.35,-0.02,2.68,322.8893233,911.6898314,8.99,18.1,56.93,7.77,186.6883806,8.72
2477,남화산업(주),111710,201812,201811,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,11.17762309,-50.66508608,12.73080849,-5.386808982,0.0,-14.74506743,24.25,-1.54,87.48,204.7107538,234.0524577,267.415,44.3,26.61,64.5,149.7452,414.2
2478,남화산업(주),111710,201912,201811,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.290059218,-26.91752569,1.741558117,11.58677318,2.67,48.5688208,20.52,-2.9,88.51,149.6076841,318.8950845,267.415,46.11,23.41,64.5,130.9409091,593.19
2479,남화토건(주),91590,201212,201201,,0,0,0,건설업,1,9.708989625,-12.39177222,9.785210317,1.218416226,-2.99,-12.61682347,8.29,-1.69,3.48,616.6252129,583.3183986,3087.84,13.2,480.94,20.51,106.7287692,711.59
2480,남화토건(주),91590,201812,201201,,0,0,0,건설업,1,-0.576399772,-94.50499859,-0.227531,-22.08219757,-7.89,-77.78264904,0.87,-1.42,5.69,38.15792164,57.8488075,3087.84,-7.91,177.25,10.7,91.91571429,711.59
2481,남화토건(주),91590,201912,201201,,0,0,0,건설업,1,3.780169548,767.8950912,3.293896387,3.87675778,-10.0,42.02167498,9.54,-1.84,5.78,436.3706133,-222.1548552,3087.84,-4.09,372.99,20.99,148.4804762,0.0
2482,네이버(주),35420,201212,200811,,0,0,0,정보통신업,0,23.37464322,20.41461692,20.64225127,12.63394509,-7.11,13.182209,22.79,-1.36,91.63,11312.16548,12373.35457,75.23,49.52,128.53,29.27,270.9258557,0.0
2483,네이버(주),35420,201812,200811,,0,0,0,정보통신업,0,23.21836814,-18.465068,12.13820306,19.41736963,28.36,-20.06934288,11.24,-0.68,91.63,3809.774521,5906.718735,68.68,24.33,215.2,50.69,449.6854812,119.32
2484,네이버(주),35420,201912,200811,,0,0,0,정보통신업,0,24.47413712,-36.80205792,9.325474071,18.01526276,-2.59,-24.66359226,6.02,-0.01,91.63,2407.699095,8232.604395,20.35,20.1,220.49,47.84,584.2620561,117.16
2485,넥센타이어(주),2350,201212,197605,,0,0,0,제조업,1,7.018312368,51.99050273,19.95447537,18.92820892,17.16,54.77896889,7.84,1.47,17.31,1315.271081,1447.491349,5.61,4.88,40.84,28.61,115.8939146,6.28
2486,넥센타이어(주),2350,201812,197605,,0,0,0,제조업,1,16.04414858,-17.43088291,6.665813281,0.976371395,-1.54,-1.607662358,5.22,0.67,9.64,994.0042361,1507.026538,9.49,11.36,50.15,34.62,152.8159046,6.91
2487,넥센타이어(주),2350,201912,197605,,0,0,0,제조업,1,5.976242925,14.39859307,9.082865988,1.933581684,2.08,13.66300296,5.86,0.68,9.75,1137.126861,2798.000817,9.97,11.94,37.99,38.29,158.7405916,5.87
2488,넷마블(주),251270,201812,201705,,0,0,0,정보통신업,0,1.59584675,-40.4428158,1.931948401,-16.64012385,13.02,-52.59469787,10.63,-2.65,3.89,2520.728641,2760.051,417.01,41.9,511.91,37.52,174.1230474,711.59
2489,넷마블(주),251270,201912,201705,,0,0,0,정보통신업,0,6.866154221,-21.01262646,2.12687037,7.787408067,2.69,-16.13855624,7.79,-2.17,4.61,1979.941574,4446.378898,23.1,26.63,530.19,35.73,140.5698753,516.95
2490,농업회사법인(주)농우바이오,54050,201812,200204,,0,0,0,"농업, 임업 및 어업",0,10.14778048,210.4222607,30.90737202,-0.410712295,1.9,-47.87729124,24.25,0.31,33.99,1787.143756,1672.102243,8.12,13.64,75.98,47.71,85.7959751,1.34
2491,농업회사법인(주)농우바이오,54050,201912,200204,,0,0,0,"농업, 임업 및 어업",0,9.692108583,-75.61606605,1.355946142,16.57255383,-3.73,-24.21779954,5.76,0.46,34.0,435.7759532,18.97912369,4.7,23.33,68.06,43.6,92.03674569,1.38
2492,다믈멀티미디어(주),93640,201212,200710,,0,0,0,제조업,1,-6.14051824,523.0901065,20.4011167,12.90792264,6.12,272.6186026,1.86,0.32,-78.62,84.55644986,461.1028129,5.84,-2.05,1874.95,16.31,88.93288462,13.49
2493,다스코(주),58730,201212,200408,,0,0,0,제조업,1,-1.590002504,123.1283407,7.74839632,25.14970479,16.79,72.665202,7.08,0.0,27.41,587.9692245,157.1247347,17.92,2.31,81.64,18.77,124.8652941,4.64
2494,다스코(주),58730,201812,200408,,0,0,0,제조업,1,-5.966337721,-2.618836535,4.868039879,7.894596812,0.0,-7.700219208,7.54,0.4,24.37,1179.239286,1642.746753,15.59,6.72,81.36,19.04,175.2688506,4.97
2495,다스코(주),58730,201912,200408,,0,0,0,제조업,1,1.081365743,-89.60085704,-2.674066805,-10.21365288,-4.21,-84.23876201,0.87,0.29,15.73,122.6307792,716.0680519,2.99,19.87,56.86,14.59,128.22296,5.66
2496,대덕GDS(주),4130,201212,198707,43453.0,0,0,0,제조업,1,0.630350923,129.6147691,7.39292399,7.95522734,2.36,190.6295958,6.61,-0.89,51.18,1576.888998,1955.363816,40.85,32.48,97.05,20.59,166.6286,9.46
2497,대동금속(주),20400,201212,199307,,0,0,0,제조업,1,-0.953710351,-82.86102675,0.372264551,-9.655112973,1.72,-60.01653972,0.37,1.61,71.62,468.075,5878.670833,0.84,4.19,36.71,19.9,101.7231356,10.53
2498,대동금속(주),20400,201812,199307,,0,0,0,제조업,1,22.60352438,2.80862564,19.86709795,8.236393044,2.68,18.56913798,1.06,1.19,41.6,1792.710417,388.0833333,1.97,1.57,29.7,18.79,132.099913,9.88
2499,대동금속(주),20400,201912,199307,,0,0,0,제조업,1,25.23069312,-99.91144694,4.571241393,9.480848496,13.91,71.19595391,0.0,1.79,39.84,0.298371876,5158.956638,2.05,9.29,20.13,16.93,114.4292366,9.08
2500,대동기어(주),8830,201212,199105,,0,0,0,제조업,1,-8.614251057,-348.6782181,-5.660099141,-12.99561447,1.57,-231.9783794,-2.51,1.15,84.02,-2136.550778,702.4151268,-2.51,-1.03,21.41,12.5,74.14489691,6.59
2501,대림비앤코(주),5750,201212,199212,,0,0,0,제조업,1,2.688290398,-495.7619506,-4.588781177,14.52889495,5.8,-358.1124348,-4.54,2.58,-2.84,-307.5041333,-357.2548667,-1.23,-9.18,23.1,26.23,40.79869906,4.82
2502,대림비앤코(주),5750,201812,199212,,0,0,0,제조업,1,-0.984547016,-41.76972826,0.540773998,6.137118558,-5.61,-39.20540753,1.59,0.92,9.38,235.2598691,780.4199076,2.98,8.88,49.95,24.64,59.54572571,6.44
2503,대림비앤코(주),5750,201912,199212,,0,0,0,제조업,1,2.483748664,-48.33349438,-0.425946146,-4.341137917,-5.83,-43.89337018,0.86,0.89,9.19,121.5505535,106.6103895,1.7,4.94,50.16,25.74,74.34622573,5.23
2504,대림통상(주),6570,201212,197511,,1,0,1,제조업,1,-4.75971662,-264.9009396,-6.159609143,-6.080368709,-5.04,-114.1802735,-4.54,3.19,1.4,-487.5083744,103.2988506,-0.1,2.78,19.79,17.47,55.02815642,3.93
2505,대모엔지니어링(주),317850,201912,201907,,0,0,0,제조업,1,28.10029108,-44.50999904,28.99775713,-11.81667252,0.0,-75.63552415,3.85,-0.22,66.67,207.923555,-310.7693989,5.79,-0.78,28.18,22.16,85.71247706,3.72
2506,대보마그네틱(주),290670,201812,201811,,0,0,0,제조업,1,78.45578966,-9.444000788,95.66329653,56.63339415,0.0,-9.373240525,16.51,-0.06,26.93,1053.419848,1038.41892,536.95,45.59,213.76,35.37,202.5675,4.17
2507,대보마그네틱(주),290670,201912,201811,,0,0,0,제조업,1,67.81714138,12.32710331,18.32902279,15.76070499,22.22,10.685392,16.02,1.04,33.64,592.7311958,263.1874105,7.48,9.34,130.86,34.54,187.3593182,4.97
2508,대봉엘에스(주),78140,201212,200512,,0,0,0,제조업,1,6.180271014,9.711420623,8.167633731,16.82953978,-4.17,33.85250236,7.87,-0.4,66.43,315.0789797,-84.96254796,123.49,14.17,62.97,16.58,82.89695652,6.26
2509,대봉엘에스(주),78140,201812,200512,,0,0,0,제조업,1,8.060744727,-15.00608802,8.172084216,9.400296912,-1.65,-13.31059854,9.19,-0.51,78.77,595.3761751,791.2790772,697.96,78.99,91.68,24.15,83.40142857,5.9
2510,대봉엘에스(주),78140,201912,200512,,0,0,0,제조업,1,17.47422296,-5.482885488,11.63348107,-3.183272782,-4.2,-7.206534543,8.97,-0.64,79.11,562.7323812,545.3284552,102.68,43.03,102.23,27.16,79.17491228,5.01
2511,대상(주),1680,201212,197004,,0,0,0,제조업,1,3.560305479,62.14227559,14.46074604,14.59841545,7.14,29.16840652,3.55,0.87,41.34,2442.417299,4067.311408,4.44,8.87,72.1,17.99,83.01395018,8.83
2512,대상(주),1680,201812,197004,,0,0,0,제조업,1,-2.372397585,26.32048945,5.005879515,-0.405653725,-3.83,24.23575891,2.21,0.65,68.34,1815.703862,3375.023099,5.1,11.33,66.63,20.33,96.13865827,9.24
2513,대상(주),1680,201912,197004,,0,0,0,제조업,1,9.007497624,66.47887278,10.06471889,0.244315816,4.66,8.032040042,3.67,0.61,71.21,3022.763323,4644.159233,5.33,10.5,71.68,21.6,104.4395262,8.89
2514,대상홀딩스(주),84690,201212,200508,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.5687769,39.3587183,6.050870611,16.47405277,-15.38,24.23636685,11.52,0.37,15.47,1023.521293,718.0268987,7.83,12.41,235.49,24.69,686.434,55.7
2515,대상홀딩스(주),84690,201812,200508,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.812724829,-23.14244136,2.004959154,0.424296069,46.15,16.07869072,1.34,0.59,19.7,1229.285579,3843.061524,4.89,10.69,67.68,18.8,686.434,9.67
2516,대상홀딩스(주),84690,201912,200508,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.14279497,202.8810906,10.46083539,4.546238917,33.33,17.00982926,3.89,0.59,18.28,3723.273569,5334.91325,5.25,10.1,75.55,20.63,325.8342857,9.74
2517,대성산업(주),128820,201212,201007,,1,0,1,도매 및 소매업,1,9.502496186,-46.10056637,-13.10873178,7.336541048,-21.68,-294.7005331,-6.23,4.44,-26.21,-2136.550778,-1855.01,-0.25,-13.54,7.82,6.95,53.79598398,7.2
2518,대성에너지(주),117580,201212,201012,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,10.71601566,-21.45231758,1.507044703,11.59167021,-2.17,-33.82296894,1.31,0.12,5.33,465.2581455,1278.830473,3.45,11.42,19.86,6.81,164.7861728,711.59
2519,대성에너지(주),117580,201812,201012,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,1.246172154,-13.16353348,0.602975362,0.653344888,-1.42,-19.70312907,1.67,0.21,3.11,468.9105091,1824.789127,6.17,14.26,21.51,11.72,207.9910048,711.59
2520,대성에너지(주),117580,201912,201012,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,6.628838639,1.071567135,1.485502173,0.501646879,-1.91,52.07446185,1.68,0.29,4.07,473.9352,1730.093564,7.49,12.51,21.3,12.21,198.1446341,711.59
2521,대성홀딩스(주),16710,201212,199912,,0,0,0,"전문, 과학 및 기술 서비스업",0,12.34426848,-15.5764395,3.565692963,10.62373175,-23.33,-47.27399502,2.78,0.3,20.67,2049.228939,2833.719642,1.75,7.1,44.95,13.98,243.234058,404.11
2522,대성홀딩스(주),16710,201812,199912,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.00787209,-26.11403868,2.20534073,0.742280774,-5.0,-24.81110964,2.61,0.29,21.23,1477.932167,3504.080404,2.79,10.24,35.26,18.33,292.3461404,711.59
2523,대성홀딩스(주),16710,201912,199912,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.656178266,-24.61140608,1.350952305,0.960489395,-19.3,29.43316943,1.95,0.39,20.9,1114.19228,3541.618895,3.65,9.51,31.6,17.31,271.4171739,711.59
2524,대아티아이(주),45390,201212,200105,,0,0,0,제조업,1,22.28547901,2.314455295,10.47623965,-13.31969979,-8.99,112.5516092,5.03,-0.42,57.8,40.13461951,125.1393716,9.36,24.27,598.66,35.72,82.04098837,200.08
2525,대아티아이(주),45390,201812,200105,,0,0,0,제조업,1,-1.942827227,-5.853422501,3.994802141,19.69815488,7.8,9.727551618,6.13,-0.34,72.72,88.43604217,103.6273265,598.8,12.21,538.33,32.59,94.99572368,31.2
2526,대아티아이(주),45390,201912,200105,,0,0,0,제조업,1,18.97925383,-62.89262898,3.323142907,11.21754752,8.55,15.70098772,2.04,-0.39,72.09,32.81629028,370.6747974,69.53,32.69,396.42,30.83,88.38484848,41.75
2527,대양전기공업(주),108380,201212,201107,,0,0,0,제조업,1,22.45668137,31.48147804,13.77827027,50.51813116,-0.77,45.40076057,9.67,-0.8,62.18,1417.086137,2434.13394,153.69,52.66,78.22,28.34,85.42215584,7.97
2528,대양전기공업(주),108380,201812,201107,,0,0,0,제조업,1,3.480324922,7.2267768,6.429661862,-14.06665397,3.06,-35.63465384,10.32,-1.87,76.51,1326.156516,-209.2532997,3087.84,26.99,55.12,31.17,83.91102426,7.73
2529,대양전기공업(주),108380,201912,201107,,0,0,0,제조업,1,2.495693949,-1.490536446,6.366753467,43.90760083,1.62,56.54100879,7.06,-0.83,78.44,1306.38967,556.0663562,661.38,3.16,63.27,25.42,98.63618037,6.64
2530,대양제지공업(주),6580,201212,199312,,0,0,0,제조업,1,-4.767553509,262.6966414,9.262899486,-9.31292979,12.79,112.0556858,6.07,2.2,0.0,4358.431657,7701.842458,3.7,11.36,31.97,20.13,261.1158763,14.17
2531,대양제지공업(주),6580,201812,199312,,0,0,0,제조업,1,-4.900009507,108.5386214,29.43607158,7.17135652,-15.09,643.2236429,10.83,0.79,87.91,1136.517691,1637.426257,17.64,22.23,51.67,23.84,589.6485556,29.56
2532,대양제지공업(주),6580,201912,199312,,0,0,0,제조업,1,5.082521483,-15.80804181,19.24935692,-7.921922684,1.11,-21.36700799,9.9,0.4,89.46,956.8564991,1200.706518,21.87,44.88,49.7,23.17,407.2056044,29.95
2533,대영포장(주),14160,201212,199003,,0,0,0,제조업,1,-12.11448123,114.1656585,12.33428386,2.439980935,-0.33,643.2236429,5.27,1.51,37.18,129.9286039,232.1804157,4.55,10.58,30.62,18.37,143.4444667,18.87
2534,대영포장(주),14160,201812,199003,,0,0,0,제조업,1,5.326345819,127.917209,8.58643395,-3.849900389,2.24,128.8840212,3.54,0.38,40.81,98.00383966,150.3209631,8.12,11.5,30.2,15.13,124.4127397,21.47
2535,대영포장(주),14160,201912,199003,,0,0,0,제조업,1,-2.963913428,1.576322201,7.262183453,-9.988025069,-0.27,41.0223229,4.0,0.37,44.86,99.54869594,266.7196853,12.71,36.63,34.84,19.03,141.2340934,21.13
2536,대우조선해양(주),42660,201212,200102,,1,0,1,제조업,1,-6.166895277,-149.8531236,-9.428922621,-2.307082932,4.39,-107.1353991,-2.06,0.0,0.0,-1456.836991,-1855.01,-2.197142857,-4.27,-4.72,-2.17,-26.2845685,13.89
2537,대원강업(주),430,201212,197706,,0,0,0,제조업,1,3.460285868,15.05891323,11.27549349,0.398058364,-2.13,-8.136283256,4.88,1.1,82.35,787.4070645,1243.513435,5.26,10.5,47.19,24.54,136.7962085,8.31
2538,대원강업(주),430,201812,197706,,0,0,0,제조업,1,-6.910040362,-9.050538962,2.143031838,-3.185581038,-4.39,10.69044658,2.4,0.94,84.04,384.7949355,1933.768145,3.87,20.7,41.3,27.41,154.9226816,10.73
2539,대원강업(주),430,201912,197706,,0,0,0,제조업,1,-3.479403087,-11.14289781,2.904935743,-3.536050274,-6.09,-36.21098863,2.21,0.91,83.91,341.917629,99.39382258,2.54,13.68,43.19,28.09,135.1467349,11.15
2540,대원산업(주),5710,201212,199306,,0,0,0,제조업,1,8.368819539,77.87644151,14.2873837,14.42265099,-0.63,54.72972397,3.85,-0.22,33.01,1727.513889,4073.845556,33.2,21.23,123.27,13.33,151.8495339,24.06
2541,대원산업(주),5710,201812,199306,,0,0,0,제조업,1,7.435547941,-17.31225102,9.374827808,-12.55218555,4.92,-28.42927735,4.03,-0.56,11.19,1401.503823,3292.220226,44.43,34.86,124.99,13.35,148.6841155,35.77
2542,대원산업(주),5710,201912,199306,,0,0,0,제조업,1,6.081912376,43.83606633,12.77322896,-5.169596706,-0.9,-13.79302448,6.11,-0.64,8.98,2015.867968,1760.388619,30.77,29.5,123.03,16.43,152.7727869,33.9
2543,대원전선(주),6340,201212,198805,,0,0,0,제조업,1,-0.423027023,56.65568598,5.258351556,-7.364362741,-4.76,1.138934099,0.54,0.37,45.52,34.14242355,-496.7417389,3.48,-19.99,57.84,4.27,93.75885,18.79
2544,대원전선(주),6340,201812,198805,,0,0,0,제조업,1,-13.69967342,-20.6422662,1.320029176,-14.95818741,-8.74,344.2260178,0.29,0.29,52.86,17.51247742,-154.5496361,2.65,-6.78,52.93,4.73,93.75023952,13.54
2545,대원전선(주),6340,201912,198805,,0,0,0,제조업,1,-1.014952142,-166.0292953,-1.27145348,-6.563865892,-5.99,-76.85305286,-0.2,0.23,52.4,-11.56336543,58.31812527,0.93,-3.12,37.48,3.99,76.7166879,15.03
2546,대원제약(주),3220,201212,199912,,0,0,0,제조업,1,4.799092664,5.501209367,8.668696665,-0.508550466,-2.24,6.564995156,7.07,-0.34,9.1,688.4611589,974.7753337,59.59,46.43,95.82,39.39,100.8024092,8.18
2547,대원제약(주),3220,201812,199912,,0,0,0,제조업,1,21.23071414,126.6348315,8.962786857,7.982308144,6.78,21.55068374,8.12,-0.05,11.96,1219.266317,2096.076489,343.86,24.01,110.61,39.16,108.5203538,7.03
2548,대원제약(주),3220,201912,199912,,0,0,0,제조업,1,18.91293508,15.43022295,11.47289474,10.87555657,4.58,14.18593038,8.46,0.01,12.52,1367.027135,1575.097379,130.72,28.79,133.04,42.91,134.2016119,6.59
2549,대정화금(주),120240,201212,201012,,0,0,0,제조업,1,-3.479301085,-46.45300458,2.678712816,-1.534011815,7.38,-40.09859909,6.6,-1.26,44.82,630.0382563,1096.45995,54.88,51.04,46.16,20.33,85.88129771,7.58
2550,대정화금(주),120240,201812,201012,,0,0,0,제조업,1,14.61436747,36.94853769,16.56900108,11.03294608,2.55,2.505952638,13.6,-2.6,57.59,1413.633418,1256.703891,3087.84,62.79,43.52,26.37,120.9100621,8.44
2551,대정화금(주),120240,201912,201012,,0,0,0,제조업,1,17.60680603,-39.54484002,5.906226224,7.82370161,2.48,12.14733746,7.62,-2.08,57.44,854.6143445,1516.328185,227.18,32.74,22.94,18.96,91.48709091,8.87
2552,대주산업(주),3310,201212,199208,,0,0,0,제조업,1,0.141308534,-134.6144951,-0.302333099,1.806576217,8.4,-27.63904391,-0.11,1.03,42.94,-2.917918703,-57.86674239,0.61,-6.84,12.71,6.4,44.41620155,7.58
2553,대주산업(주),3310,201812,199208,,0,0,0,제조업,1,6.305038592,-37.53167014,0.942791988,-1.709506386,1.47,-6.226549388,2.0,0.48,49.97,47.50410753,-50.77865697,6.06,1.48,20.02,13.88,84.57007246,7.52
2554,대주산업(주),3310,201912,199208,,0,0,0,제조업,1,-2.815730564,7.499991078,2.214281421,0.284867698,0.0,-19.49125429,2.14,0.58,50.96,51.06691135,162.8863017,4.42,5.67,21.86,14.73,89.96246377,7.49
2555,대주전자재료(주),78600,201212,200412,,0,1,1,제조업,1,3.714929878,-8.051612829,16.86619602,-28.46645294,-7.29,-11.91926013,4.24,2.81,60.96,525.0528498,2286.263565,2.76,13.02,27.3,11.14,109.1923034,5.04
2556,대창단조(주),15230,201212,198907,,0,0,0,제조업,1,-3.277007197,3.166931228,24.34892346,-15.2220135,-9.93,-2.619438076,7.51,0.21,26.64,11719.425,18345.9455,30.34,77.56,113.7,14.39,292.0247794,7.95
2557,대창단조(주),15230,201812,198907,,0,0,0,제조업,1,5.562440806,-1.693568139,5.640360933,24.39542493,-3.1,-26.20207464,3.9,-0.11,5.95,6247.446,-1649.7255,67.46,-3.79,61.39,11.42,173.80152,5.32
2558,대창단조(주),15230,201912,198907,,0,0,0,제조업,1,4.168214272,24.96692248,5.044810353,-13.49335714,-4.0,34.25967651,5.63,-0.13,6.78,5464.915409,15684.22941,56.92,43.18,68.48,15.64,208.50625,4.2
2559,대한광통신(주),10170,201212,199411,,0,0,0,제조업,1,12.07122186,-703.6614526,11.0960213,52.46856874,3.47,97.9259476,-4.4,2.36,28.84,-131.7197864,204.8905849,2.38,9.07,18.21,18.5,105.123743,5.35
2560,대한그린파워(주),60900,201212,200209,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,78.45578966,-744.7859422,-2.539660038,57.27104783,7.69,-85.39554836,-12.25,2.04,-17.35,-239.8466429,297.8987338,0.39,5.2,169.45,22.76,-77.36723404,9.29
