,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,매출액증가율,종업원수증가율,매출액정상영업이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,자기자본구성비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
10307,에쓰씨엔지니어링(주),23960,201112,199706,,0,0,0,건설업,1,30.6400047,9.399476831,19.57,-6.7,-5.67,-14.84,1.23,107.22,30.93878442,1.77,5.05,0.8
10308,에쓰씨엔지니어링(주),23960,201212,199706,,1,0,1,건설업,1,-4.868549563,3.047369416,18.18,1.64,1.32,4.27,2.95,100.6,31.17982483,-3.15,11.75,0.74
10309,에어부산(주),298690,201812,201812,,0,0,0,운수 및 창고업,0,12.73943952,16.36417872,0.0,3.14,7.2,14.98,-0.12,96.45,50.31287224,15.1,65.29,3.01
10310,에어부산(주),298690,201912,201812,,0,0,0,운수 및 창고업,0,225.6612604,-3.118841553,6.36,-5.98,-5.87,-29.06,3.51,114.75,10.96690192,6.98,15.3,2.09
10311,에어부산(주),298690,202012,201812,,0,0,0,운수 및 창고업,0,4.941759457,-70.0058719,-5.09,-99.35,-18.24,-171.12,16.17,163.81,10.65903644,-11.23,5.49,0.51
10312,에이스하이텍(주),71930,201112,200401,42195.0,0,1,1,제조업,1,-42.19250342,232.4397681,-15.15,10.78,4.72,7.42,7.02,221.27,57.68678347,-47.91,-63.29,0.57
10313,에이에프더블류(주),312610,201912,201907,,0,0,0,제조업,1,112.3281414,-14.40210039,0.0,27.88,12.57,15.37,-0.95,71.79,92.77509412,9.44,19.96,0.63
10314,에이에프더블류(주),312610,202012,201907,,0,0,0,제조업,1,-3.474755436,-56.41164346,-40.0,4.45,0.65,0.69,-4.64,88.03,97.40662526,9.33,9.43,0.2
10315,에이치디씨랩스(주),39570,201512,201509,,0,0,0,건설업,1,64.76322379,32.40304242,0.0,6.99,6.95,10.94,0.05,90.31,73.05628574,2.69,23.62,1.22
10316,에이치디씨랩스(주),39570,201612,201509,,0,0,0,건설업,1,9.941007528,8.206976981,-5.21,6.97,5.75,7.86,-0.86,88.78,73.25017372,3.13,23.99,1.01
10317,에이치디씨랩스(주),39570,201712,201509,,0,0,0,건설업,1,14.9451468,39.76239002,21.98,5.6,5.73,7.94,-0.6,89.58,71.3101339,2.43,34.03,1.23
10318,에이치디씨랩스(주),39570,201812,201509,,0,0,0,건설업,1,5.121921205,3.021690923,18.47,5.4,5.19,7.26,-0.77,89.21,71.58510594,7.46,32.4,1.19
10319,에이치디씨랩스(주),39570,201912,201509,,0,0,0,건설업,1,-18.21164065,-7.194552368,0.0,5.13,4.91,6.89,-0.92,102.73,71.08477324,6.86,17.23,1.17
10320,에이치디씨랩스(주),39570,202012,201509,,0,0,0,건설업,1,-8.103178792,3.172068015,-20.53,5.88,6.73,9.22,-1.16,92.24,75.18920269,0.67,30.31,1.14
10321,에이치디씨현대산업개발(주),294870,201912,201806,,0,0,0,건설업,1,-9.331095366,50.98055139,0.0,13.08,11.89,27.06,-0.86,86.32,50.61135964,3.79,17.94,0.75
10322,에이치디씨현대산업개발(주),294870,202012,201806,,0,0,0,건설업,1,38.70115656,-12.95543422,-6.69,15.96,11.13,23.55,-0.63,89.61,44.8494239,-3.1,9.86,0.6
10323,에이치디씨현대이피(주),89470,201112,200609,,0,0,0,제조업,1,41.65848508,38.09207599,8.36,3.64,7.66,23.54,0.97,97.65,29.46883916,-8.25,15.46,1.53
10324,에이치디씨현대이피(주),89470,201212,200609,,0,0,0,제조업,1,25.52219491,12.31237866,6.82,3.56,6.61,23.67,1.15,97.18,26.68447892,-2.14,13.79,1.44
10325,에이치디씨현대이피(주),89470,201312,200609,,0,0,0,제조업,1,13.19105264,13.76335705,3.61,3.77,6.71,24.81,1.16,96.89,27.38167233,0.87,13.77,1.47
10326,에이치디씨현대이피(주),89470,201412,200609,,0,0,0,제조업,1,3.030517507,2.92104944,0.27,4.53,7.71,26.07,1.05,96.1,31.73589925,2.99,15.11,1.34
10327,에이치디씨현대이피(주),89470,201512,200609,,0,0,0,제조업,1,-0.567245934,-8.176793322,1.07,7.0,10.8,30.54,0.94,93.23,39.00509043,7.43,19.73,1.26
10328,에이치디씨현대이피(주),89470,201612,200609,,0,0,0,제조업,1,2.953894197,-0.759342511,1.85,8.0,12.1,28.47,0.66,92.52,45.92101543,9.68,20.01,1.35
10329,에이치디씨현대이피(주),89470,201712,200609,,0,0,0,제조업,1,6.155010746,6.177079794,3.38,4.54,6.97,15.22,0.6,95.35,45.66945563,4.68,15.16,1.39
10330,에이치디씨현대이피(주),89470,201812,200609,,0,0,0,제조업,1,-2.016715544,-0.387584122,-1.26,1.58,2.37,5.11,0.68,98.67,47.01685829,1.33,11.18,1.37
10331,에이치디씨현대이피(주),89470,201912,200609,,0,0,0,제조업,1,-8.840789009,-8.311417868,-1.27,4.08,5.94,12.04,0.61,96.3,51.79364868,10.55,11.33,1.37
10332,에이치디씨현대이피(주),89470,202012,200609,,0,0,0,제조업,1,-4.085889336,-17.44528104,-8.76,5.02,6.45,12.0,0.38,96.59,55.76823179,15.87,13.28,1.29
10333,에이치에스디엔진(주),82740,201112,201101,,0,0,0,제조업,1,5.469908305,15.90599314,0.23,13.98,13.18,60.76,-0.28,85.91,27.98705772,10.48,20.9,0.84
10334,에이치에스디엔진(주),82740,201212,201101,,0,1,1,제조업,1,-12.86041809,-31.24168892,-9.12,5.06,3.64,10.56,-0.25,87.38,41.86374904,-1.08,20.49,0.77
10335,에이치엘비(주),28300,201112,199607,,0,0,0,제조업,1,-6.640236531,58.96340348,-10.45,3.89,4.59,11.81,2.77,101.51,39.0625218,-0.72,19.78,1.23
10336,에이치엘비(주),28300,201212,199607,,0,1,1,제조업,1,-29.50529598,-25.6679467,76.67,-4.8,-5.37,-12.48,3.24,115.08,48.64597757,0.61,13.81,1.12
10337,에이치엘비글로벌(주),3580,201112,199003,,0,0,0,광업,0,9.70114174,33.25828773,17.95,-38.89,-11.56,-19.81,5.16,142.04,56.90768662,2.95,7.45,0.4
10338,에이치엘비글로벌(주),3580,201212,199003,,0,0,0,광업,0,-9.282434215,-7.530700659,-13.04,-17.45,-5.5,-9.72,5.66,122.23,56.14648769,2.25,5.86,0.41
10339,에이치엘비글로벌(주),3580,201312,199003,,0,0,0,광업,0,-10.35794508,-9.49944941,-12.5,-16.18,-5.12,-9.89,6.0,144.77,46.83384189,0.27,-0.26,0.39
10340,에이치엘비글로벌(주),3580,201412,199003,,0,0,0,광업,0,-2.96069321,16.82492007,57.14,-0.82,-0.32,-0.7,5.78,105.76,45.98835756,3.6,11.59,0.42
10341,에이치엘비글로벌(주),3580,201512,199003,,0,0,0,광업,0,2.744958944,-33.07948089,-49.09,8.17,2.38,3.88,2.87,57.92,64.30750505,2.52,23.26,0.32
10342,에이치엘비글로벌(주),3580,201612,199003,,0,0,0,광업,0,-0.913736842,19.31128373,32.14,11.29,3.55,5.04,2.38,87.38,76.64251721,-0.82,2.92,0.42
10343,에이치엘비글로벌(주),3580,201712,199003,,0,0,0,광업,0,29.58078411,-14.07565392,16.22,-2.98,-0.7,-0.87,2.47,100.34,83.87814016,-0.93,4.12,0.38
10344,에이치엘비글로벌(주),3580,201812,199003,,1,0,1,광업,0,113.5369797,-15.60938995,11.63,-30.53,-2.53,-5.59,14.41,183.72,45.22391024,0.36,-3.62,0.09
10345,에이치엘비생명과학(주),67630,201112,200811,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.977413757,1.074856572,14.81,-13.47,-7.36,-34.53,-0.37,111.46,24.22471294,7.92,-2.67,0.69
10346,에이치엘비생명과학(주),67630,201212,200811,,1,0,1,"전문, 과학 및 기술 서비스업",0,-27.06069383,-69.39275942,-9.68,-35.25,-9.63,-62.74,7.41,144.82,15.35146425,30.45,-2.61,0.29
10347,에이치엘비테라퓨틱스(주),115450,201112,201003,,0,0,0,도매 및 소매업,1,94.05681721,39.44280627,68.22,-206.36,-68.98,-141.97,-1.67,290.3,29.53339018,3.96,-52.33,0.36
10348,에이치엘비테라퓨틱스(주),115450,201212,201003,,1,0,1,도매 및 소매업,1,-12.71900177,275.7543932,-68.33,-1.8,-1.83,-6.57,3.01,108.22,25.93499977,-9.22,13.57,0.92
10349,에이치엠엠(주),11200,201112,199510,,0,0,0,운수 및 창고업,0,-6.802554632,-16.20523648,-2.85,-5.59,-4.69,-19.13,2.84,106.46,19.84743573,1.91,0.63,1.72
10350,에이치엠엠(주),11200,201212,199510,,1,0,1,운수 및 창고업,0,2.079541662,8.437524046,-18.05,-6.33,-5.73,-35.87,3.26,111.45,12.19369776,-1.4,-1.44,1.86
10351,에이케이홀딩스(주),6840,201112,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,14.50727655,-2.912834766,9.46,5.07,9.92,22.88,0.7,95.8,44.2393239,4.04,16.93,1.97
10352,에이케이홀딩스(주),6840,201212,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-22.68145819,-69.5074986,-95.06,6.32,3.82,7.06,1.28,92.48,66.63106994,4.85,8.64,0.83
10353,에이케이홀딩스(주),6840,201312,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,283.8515541,423.5082189,0.0,4.86,7.28,20.81,1.2,93.94,26.73780788,4.18,15.94,1.91
10354,에이케이홀딩스(주),6840,201412,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,16.76464551,28.24230424,-8.33,5.13,5.73,20.18,1.22,96.17,29.82209527,7.25,17.88,1.37
10355,에이케이홀딩스(주),6840,201512,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-10.01166525,-2.321823655,0.0,3.79,4.04,12.3,1.66,100.69,36.12855309,7.23,18.06,1.29
10356,에이케이홀딩스(주),6840,201612,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.874976135,4.085399218,27.27,7.31,8.16,22.34,0.83,93.51,36.88696128,8.38,26.49,1.24
10357,에이케이홀딩스(주),6840,201712,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.397585758,16.10714435,7.14,7.83,9.34,24.56,0.63,93.07,39.12218765,10.17,28.07,1.35
10358,에이케이홀딩스(주),6840,201812,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.38811806,9.39521758,20.0,7.27,8.5,20.54,0.51,92.9,43.37632334,8.8,29.43,1.44
10359,에이케이홀딩스(주),6840,201912,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.37057493,1.30306047,11.11,3.49,3.4,9.05,1.66,97.91,33.039524,6.83,22.01,1.36
10360,에이케이홀딩스(주),6840,202012,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.06364109,-30.31126733,5.0,-8.46,-5.23,-16.57,2.48,112.73,29.94864996,0.99,10.3,0.92
10361,에이테크솔루션(주),71670,201112,200904,,0,0,0,제조업,1,0.027837805,-10.66759949,-0.21,6.56,7.62,18.43,0.72,93.08,44.22633526,6.13,26.95,1.2
10362,에이테크솔루션(주),71670,201212,200904,,0,0,0,제조업,1,12.55849875,2.46531628,8.96,-2.38,-2.66,-6.56,0.89,103.0,37.32799805,-1.14,15.55,1.12
10363,에이테크솔루션(주),71670,201312,200904,,0,0,0,제조업,1,-4.268800855,1.840124547,-4.11,-0.23,-0.26,-0.68,0.96,100.55,38.17769473,2.55,21.24,1.08
10364,에이테크솔루션(주),71670,201412,200904,,0,0,0,제조업,1,1.68539127,6.603180816,0.82,1.38,1.65,4.36,0.85,99.34,37.3769767,5.03,23.16,1.18
10365,에이테크솔루션(주),71670,201512,200904,,0,0,0,제조업,1,-6.594594414,-17.19041048,-11.74,-1.36,-1.37,-3.63,0.87,102.13,38.28625103,6.69,20.15,0.97
10366,에이테크솔루션(주),71670,201612,200904,,0,0,0,제조업,1,-7.121146736,27.31311527,-2.29,0.94,1.3,3.23,0.6,99.41,42.16359573,10.4,25.85,1.37
10367,에이테크솔루션(주),71670,201712,200904,,0,0,0,제조업,1,4.418580061,-7.048663968,-2.58,-0.18,-0.24,-0.58,0.49,100.2,40.11582936,7.22,23.11,1.3
10368,에이테크솔루션(주),71670,201812,200904,,0,0,0,제조업,1,5.788273979,-8.901108552,-5.78,0.5,0.57,1.43,0.66,99.48,38.84467661,1.74,21.53,1.04
10369,에이테크솔루션(주),71670,201912,200904,,0,0,0,제조업,1,7.048963692,17.64169867,-5.63,1.22,1.52,3.99,0.63,99.13,37.47885939,1.2,21.91,1.09
10370,에이테크솔루션(주),71670,202012,200904,,0,0,0,제조업,1,-3.528973312,5.220864552,0.54,1.68,2.17,5.62,0.51,98.7,39.8752381,5.91,23.23,1.15
10371,에이프로젠제약(주),3060,201112,198410,,1,0,1,제조업,1,71.98983333,-14.54457338,0.0,1.64,0.71,1.12,4.77,103.0,63.17039933,-3.35,9.06,0.51
10372,에이피시스템(주),265520,201812,201704,,0,1,1,제조업,1,-10.05142932,-25.78730557,0.0,6.41,10.29,46.71,0.68,96.17,25.2775367,0.77,19.27,1.15
10373,에이피에스홀딩스(주),54620,201112,200112,,0,0,0,"전문, 과학 및 기술 서비스업",0,139.4839863,45.61201627,-20.0,11.51,12.8,34.33,0.45,85.61,30.09127194,3.87,15.87,0.85
10374,에이피에스홀딩스(주),54620,201212,200112,,0,0,0,"전문, 과학 및 기술 서비스업",0,-25.85447609,-3.214931296,11.07,6.0,5.41,15.27,-0.67,90.89,42.57314042,14.05,21.02,0.71
10375,에이피에스홀딩스(주),54620,201312,200112,,0,0,0,"전문, 과학 및 기술 서비스업",0,-11.34596829,16.82393118,14.79,6.31,8.27,16.95,0.12,92.99,55.84276622,8.77,27.88,1.35
10376,에이피에스홀딩스(주),54620,201412,200112,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.34238002,-30.97401107,1.4,2.09,1.85,3.64,0.99,99.41,46.29756439,-1.67,16.73,1.11
10377,에이피에스홀딩스(주),54620,201512,200112,,0,0,0,"전문, 과학 및 기술 서비스업",0,38.65944995,67.15995086,0.83,4.14,4.72,11.58,0.92,96.15,36.66819651,-6.59,17.44,1.22
10378,에이피에스홀딩스(주),54620,201612,200112,,0,0,0,"전문, 과학 및 기술 서비스업",0,89.39460893,89.30246513,19.18,5.82,7.46,20.4,0.24,92.97,36.54994814,4.75,16.78,1.16
10379,에이피에스홀딩스(주),54620,201712,200112,,0,1,1,"전문, 과학 및 기술 서비스업",0,-59.06519935,-84.15568708,-93.33,0.29,0.06,0.13,-1.39,119.6,79.07232408,21.44,-1.59,0.23
10380,에이피위성(주),211270,201612,201603,,0,0,0,제조업,1,104.2164773,-31.74461179,51.22,6.51,2.53,2.74,-1.49,75.58,93.82712253,1.88,14.06,0.46
10381,에이피위성(주),211270,201712,201603,,0,0,0,제조업,1,20.61428878,20.71589111,13.71,9.06,2.87,3.34,-1.94,99.74,79.11219114,2.77,8.59,0.34
10382,에이피위성(주),211270,201812,201603,,0,0,0,제조업,1,-3.868302729,42.58651247,5.67,2.06,0.87,1.08,-1.58,100.54,81.7427414,3.03,9.07,0.42
10383,에이피위성(주),211270,201912,201603,,0,0,0,제조업,1,2.947815463,6.557317588,-4.03,15.6,7.04,8.7,-1.81,94.54,80.14140649,2.95,11.72,0.44
10384,에이피위성(주),211270,202012,201603,,0,0,0,제조업,1,9.844434992,-0.599792706,-5.59,9.64,4.06,5.4,-1.1,98.31,70.86717055,10.03,9.58,0.38
10385,에이피티씨(주),89970,201812,201808,,0,0,0,제조업,1,118.3863964,48.43177411,0.0,34.52,44.69,54.46,-0.69,64.38,82.60565899,21.78,44.77,1.25
10386,에이피티씨(주),89970,201912,201808,,0,0,0,제조업,1,1.326837728,-2.805176711,-5.77,27.18,24.6,27.1,-1.25,71.07,90.79729608,18.01,43.47,0.9
10387,에이피티씨(주),89970,202012,201808,,0,0,0,제조업,1,80.70622948,56.81190469,10.2,31.84,32.21,39.72,-0.32,69.09,75.70880775,10.48,35.51,0.91
10388,에코바이오홀딩스(주),38870,201112,200105,,0,0,0,임대업,1,-4.340814783,3.886628515,-14.29,8.6,2.58,13.47,13.82,97.96,19.70918288,8.19,9.18,0.46
10389,에코바이오홀딩스(주),38870,201212,200105,,0,0,0,임대업,1,7.689985932,33.81357815,5.56,18.29,7.23,35.65,7.29,91.59,20.80575178,12.7,9.66,0.6
10390,에코바이오홀딩스(주),38870,201312,200105,,0,1,1,임대업,1,2.465718902,-24.01991859,3.95,23.27,6.65,30.76,8.15,88.83,22.44793813,9.02,9.75,0.35
10391,에코캡(주),128540,201912,201812,,0,0,0,제조업,1,10.77562461,-12.489446,0.0,0.44,0.24,0.44,0.78,98.36,55.1611869,3.14,16.03,0.61
10392,에코캡(주),128540,202012,201812,,0,0,0,제조업,1,-3.899841732,8.543924405,-1.97,-9.31,-5.74,-11.09,1.04,114.6,48.12692487,-1.68,10.89,0.68
10393,에코플라스틱(주),38110,201112,200003,,0,0,0,제조업,1,75.20216122,60.86941403,-1.15,1.15,2.55,7.95,0.14,97.46,32.09354341,17.72,33.11,2.26
10394,에코플라스틱(주),38110,201212,200003,,0,0,0,제조업,1,32.35103498,14.90070883,2.17,0.62,1.21,4.6,0.37,99.68,26.25065136,4.07,24.39,1.94
10395,에코플라스틱(주),38110,201312,200003,,0,0,0,제조업,1,9.844559525,16.36196701,0.82,0.83,1.78,7.0,0.58,99.67,24.72334963,5.72,28.08,2.27
10396,에코플라스틱(주),38110,201412,200003,,0,0,0,제조업,1,10.09532097,11.12789073,2.27,1.01,2.2,9.04,0.46,99.54,23.90905742,7.55,28.4,2.25
10397,에코플라스틱(주),38110,201512,200003,,0,0,0,제조업,1,11.40956685,5.986169236,0.0,0.94,1.94,8.41,0.43,99.64,22.43660047,8.97,27.34,2.1
10398,에코플라스틱(주),38110,201612,200003,,0,0,0,제조업,1,2.225146431,-4.143551775,0.32,0.76,1.43,6.27,0.49,99.34,23.04108971,7.83,28.39,1.94
10399,에코플라스틱(주),38110,201712,200003,,0,0,0,제조업,1,-2.150792069,-4.62258169,-0.32,-0.34,-0.6,-2.63,0.59,100.85,22.48717821,7.37,25.93,1.82
10400,에코플라스틱(주),38110,201812,200003,,0,0,0,제조업,1,5.783900599,4.001449857,-2.22,-0.34,-0.62,-3.0,0.71,101.21,19.28046087,7.82,24.96,1.83
10401,에코플라스틱(주),38110,201912,200003,,0,0,0,제조업,1,2.421003331,12.17516235,-2.43,0.9,1.76,9.29,0.69,99.9,18.70388933,5.65,28.59,1.92
10402,에코플라스틱(주),38110,202012,200003,,0,0,0,제조업,1,0.514797436,6.211282697,-2.99,0.18,0.36,2.02,0.61,100.35,17.38194425,9.9,27.07,1.94
10403,에프엔에스테크(주),83500,201712,201702,,0,0,0,제조업,1,11.01242347,7.495285829,4.9,-3.64,-4.58,-8.21,0.15,115.09,65.77660132,8.8,1.12,1.63
10404,에프엔에스테크(주),83500,201812,201702,,0,1,1,제조업,1,18.34002345,-33.23235118,6.0,5.8,4.24,6.67,1.35,93.76,61.74299012,-1.83,20.08,1.22
10405,엑스큐어(주),70300,201112,201006,,0,1,1,정보통신업,0,61.05544266,52.20132129,21.57,20.37,24.61,30.76,-1.71,78.61,83.63299269,11.47,33.43,1.26
10406,엔브이에이치코리아(주),67570,201312,201312,,0,0,0,제조업,1,18.35409694,-1.278291194,0.0,5.08,7.91,21.2,-0.09,95.5,42.28141216,7.89,25.39,1.34
10407,엔브이에이치코리아(주),67570,201412,201312,,0,0,0,제조업,1,-7.448171588,4.107834139,0.0,3.12,4.85,11.31,-0.16,100.07,43.5073505,2.35,21.22,1.41
10408,엔브이에이치코리아(주),67570,201512,201312,,0,0,0,제조업,1,18.7283202,5.170137244,4.97,2.87,4.47,11.45,0.15,99.25,35.1787972,2.71,20.09,1.39
10409,엔브이에이치코리아(주),67570,201612,201312,,0,0,0,제조업,1,19.02205446,6.981781161,5.49,3.78,5.29,15.06,0.38,93.29,35.01336416,8.85,26.73,1.23
10410,엔브이에이치코리아(주),67570,201712,201312,,0,0,0,제조업,1,5.293488003,-3.165415534,-1.65,2.06,2.5,6.79,0.28,97.77,38.47192861,7.62,22.87,1.16
10411,엔브이에이치코리아(주),67570,201812,201312,,0,0,0,제조업,1,55.15740698,12.74599085,-1.92,0.49,0.51,1.69,0.65,101.77,24.66316749,3.04,14.22,1.1
10412,엔브이에이치코리아(주),67570,201912,201312,,0,0,0,제조업,1,9.802769164,32.8479972,0.25,3.26,3.55,14.9,1.35,97.03,23.01738173,2.52,21.26,1.16
10413,엔브이에이치코리아(주),67570,202012,201312,,0,0,0,제조업,1,7.726515007,16.06733849,-7.33,2.94,3.42,13.05,1.3,99.8,29.10717273,3.69,18.29,1.29
10414,엔시트론(주),101400,201112,200903,,0,0,0,제조업,1,30.33317812,6.683264531,7.46,5.83,7.41,13.18,0.37,95.81,58.3516498,9.71,26.93,1.45
10415,엔시트론(주),101400,201212,200903,,0,0,0,제조업,1,2.337383418,3.593109908,-8.33,0.39,0.45,0.77,0.29,99.82,58.32508988,13.62,24.37,1.48
10416,엔시트론(주),101400,201312,200903,,1,0,1,제조업,1,-13.74860438,-18.83818978,-10.61,-21.63,-21.4,-43.95,0.75,130.17,37.49914002,0.33,2.6,1.13
10417,엔에이치엔(주),181710,201412,201308,,0,0,0,정보통신업,0,8.020838794,109.8607809,0.0,2.13,0.93,1.14,-3.15,87.79,81.93104848,1.78,23.57,0.9
10418,엔에이치엔(주),181710,201512,201308,,0,0,0,정보통신업,0,44.03253464,15.75612654,-13.04,-8.43,-3.5,-4.27,-2.07,76.19,81.95526982,-2.31,27.35,0.84
10419,엔에이치엔(주),181710,201612,201308,,0,0,0,정보통신업,0,0.264962134,32.86024395,24.4,3.08,1.44,1.75,-2.28,94.58,82.17062134,-0.65,18.49,0.89
10420,엔에이치엔(주),181710,201712,201308,,0,0,0,정보통신업,0,15.19957999,6.152964879,-2.44,3.82,1.76,2.19,-0.96,92.74,78.29192798,0.94,18.46,0.77
10421,엔에이치엔(주),181710,201812,201308,,0,0,0,정보통신업,0,17.8066324,39.09865894,23.78,5.43,2.98,3.95,-0.93,89.25,72.95758977,-0.11,22.25,0.87
10422,엔에이치엔(주),181710,201912,201308,,0,0,0,정보통신업,0,0.22716603,17.71584809,0.53,5.82,3.47,4.75,-0.29,95.78,73.13868071,2.91,20.19,0.94
10423,엔에이치엔(주),181710,202012,201308,,0,0,0,정보통신업,0,2.024114302,12.53364453,6.97,6.1,4.05,5.56,0.03,96.18,72.29380441,4.88,19.55,1.03
10424,엔에이치엔한국사이버결제(주),60250,201112,200201,,0,0,0,정보통신업,0,15.59889984,36.55973376,26.13,5.06,10.04,27.95,-0.91,94.11,40.43678611,14.48,22.01,1.43
10425,엔에이치엔한국사이버결제(주),60250,201212,200201,,0,0,0,정보통신업,0,14.242631,16.87972741,-6.43,4.3,8.7,20.93,-0.62,95.17,42.54577314,7.78,24.14,1.57
10426,엔에이치엔한국사이버결제(주),60250,201312,200201,,0,0,0,정보통신업,0,17.38374226,3.30623021,14.5,6.12,11.01,24.63,-0.64,93.51,46.550011,5.4,28.05,1.5
10427,엔에이치엔한국사이버결제(주),60250,201412,200201,,0,0,0,정보통신업,0,82.09563371,12.26853723,13.33,5.75,7.63,14.5,-0.63,93.06,55.9124499,11.28,18.34,1.17
10428,엔에이치엔한국사이버결제(주),60250,201512,200201,,0,0,0,정보통신업,0,7.922765453,26.95228574,15.29,5.59,7.02,12.43,-1.0,93.6,57.04281757,8.14,20.0,1.1
10429,엔에이치엔한국사이버결제(주),60250,201612,200201,,0,0,0,정보통신업,0,14.83602851,39.22227068,9.69,4.23,6.64,12.31,-0.4,95.18,51.2321947,5.42,18.93,1.34
10430,엔에이치엔한국사이버결제(주),60250,201712,200201,,0,0,0,정보통신업,0,19.25265792,29.34482716,18.14,5.09,8.81,17.96,-0.15,95.48,47.26783926,9.34,19.21,1.53
10431,엔에이치엔한국사이버결제(주),60250,201812,200201,,0,0,0,정보통신업,0,26.36537379,22.918012,3.15,5.03,8.69,19.74,-0.04,95.09,41.43765577,8.31,16.46,1.47
10432,엔에이치엔한국사이버결제(주),60250,201912,200201,,0,0,0,정보통신업,0,11.51486115,8.607095305,19.08,6.83,10.85,26.39,-0.16,92.04,40.83113793,16.23,20.29,1.22
10433,엔에이치엔한국사이버결제(주),60250,202012,200201,,0,0,0,정보통신업,0,20.11583992,32.97366612,8.65,6.37,11.59,28.26,-0.12,94.26,41.12937574,17.68,17.19,1.33
10434,엔피씨(주),4250,201112,196909,,0,0,0,제조업,1,-42.56418338,-23.7423672,7.05,6.35,7.88,15.19,-0.05,93.56,50.11225174,3.32,20.22,1.56
10435,엔피씨(주),4250,201212,196909,,0,0,0,제조업,1,6.82355215,3.38024562,14.4,6.25,7.09,13.71,0.17,91.89,53.2181135,7.35,23.52,1.48
10436,엔피씨(주),4250,201312,196909,,0,0,0,제조업,1,19.59713981,15.55477332,2.52,5.75,6.64,12.56,0.22,90.67,52.59610377,7.59,24.32,1.68
10437,엔피씨(주),4250,201412,196909,,0,0,0,제조업,1,0.136838801,4.333198571,3.51,5.14,5.69,10.06,0.01,90.98,60.51031528,6.35,25.36,1.69
