,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,종업원수증가율,매출액정상영업이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,자기자본구성비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
5299,(주)잉크테크,49550,201112,200202,,0,0,0,제조업,1,6.207702827,9.76,-12.58,-8.18,-20.9,3.45,115.84,34.9906452,-0.75,4.26,0.84
5300,(주)잉크테크,49550,201212,200202,,0,0,0,제조업,1,15.19308379,3.06,6.83,5.66,15.65,3.79,98.11,37.22641973,-3.26,21.56,1.02
5301,(주)잉크테크,49550,201312,200202,,0,0,0,제조업,1,35.9910381,10.24,3.07,2.23,6.24,3.4,100.3,34.79141936,0.8,14.2,0.97
5302,(주)잉크테크,49550,201412,200202,,1,0,1,제조업,1,-2.177450894,1.71,-5.81,-3.54,-10.87,3.1,113.43,30.22814533,4.98,10.36,0.93
5303,(주)자연과환경,43910,201112,200511,,1,1,1,"수도, 하수 및 폐기물 처리, 원료 재생업",0,-8.844224487,-17.28,-55.21,-24.9,-45.35,5.26,157.08,47.29455441,-6.78,-20.3,0.46
5304,(주)자유투어,46840,201112,200107,41395.0,0,1,1,임대업,1,-4.052808131,-0.47,-41.5,-14.81,-47.93,4.29,236.1,23.86798876,1.29,-43.6,0.36
5305,(주)장원테크,174880,201612,201607,,0,0,0,제조업,1,23.36838871,0.0,5.05,5.63,9.92,0.74,96.44,62.8207608,22.23,31.9,1.42
5306,(주)장원테크,174880,201712,201607,,0,0,0,제조업,1,-10.94094127,-32.76,3.18,2.98,4.72,0.83,102.42,63.45161492,8.98,26.0,1.27
5307,(주)장원테크,174880,201812,201607,,0,0,0,제조업,1,14.9374466,17.95,9.78,12.06,18.88,0.55,90.93,64.29742284,8.71,38.78,1.77
5308,(주)장원테크,174880,201912,201607,,0,0,0,제조업,1,62.99483992,-3.62,-4.12,-2.9,-5.88,0.84,97.98,39.96340802,5.29,15.96,0.95
5309,(주)장원테크,174880,202012,201607,,0,0,0,제조업,1,-18.53609221,-22.56,-40.79,-12.85,-26.63,16.31,178.61,58.40672817,-0.95,-22.54,0.44
5310,(주)정상제이엘에스,40420,201112,200008,,0,0,0,교육 서비스업,0,7.14517139,-8.04,16.93,20.4,24.92,-1.18,86.18,84.52476222,22.87,37.67,2.51
5311,(주)정상제이엘에스,40420,201212,200008,,0,0,0,교육 서비스업,0,2.70715171,0.38,12.6,14.91,17.65,-1.12,86.76,84.43845073,14.96,36.37,2.53
5312,(주)정상제이엘에스,40420,201312,200008,,0,0,0,교육 서비스업,0,-0.639000717,-2.27,10.42,11.29,13.31,-0.88,89.54,85.22300433,17.74,33.55,2.43
5313,(주)정상제이엘에스,40420,201412,200008,,0,0,0,교육 서비스업,0,0.914232861,-3.49,9.21,10.18,11.99,-0.52,91.21,84.69886097,17.07,32.43,2.54
5314,(주)정상제이엘에스,40420,201512,200008,,0,0,0,교육 서비스업,0,2.638467136,5.22,8.56,9.54,11.44,-0.44,91.65,82.15309202,13.9,32.12,2.44
5315,(주)정상제이엘에스,40420,201612,200008,,0,0,0,교육 서비스업,0,10.74203032,-3.82,10.4,11.29,14.25,-0.13,89.01,76.53950599,10.75,33.22,2.49
5316,(주)정상제이엘에스,40420,201712,200008,,0,0,0,교육 서비스업,0,2.570101064,0.79,12.26,12.63,16.39,0.0,87.74,77.61592801,12.19,34.22,2.6
5317,(주)정상제이엘에스,40420,201812,200008,,0,0,0,교육 서비스업,0,4.110816996,4.72,12.5,12.87,17.26,-0.09,95.02,71.61736705,15.19,26.03,2.59
5318,(주)정상제이엘에스,40420,201912,200008,,0,0,0,교육 서비스업,0,28.3712152,91.73,14.32,13.59,21.3,0.23,89.46,57.74053573,12.12,33.94,2.5
5319,(주)정상제이엘에스,40420,202012,200008,,0,0,0,교육 서비스업,0,-9.975575632,9.61,10.28,8.34,13.7,0.65,90.19,64.26220537,14.07,47.17,2.44
5320,(주)정원엔시스,45510,201112,200009,,0,1,1,정보통신업,0,-16.22934096,-21.23,0.33,0.75,3.07,1.1,101.3,25.41574967,9.44,14.12,1.67
5321,(주)제넨바이오,72520,201112,200410,,0,0,0,도매 및 소매업,1,33.22956709,0.75,3.0,4.37,9.22,1.12,97.16,45.62864016,-2.72,29.49,1.43
5322,(주)제넨바이오,72520,201212,200410,,0,0,0,도매 및 소매업,1,8.332797132,23.25,3.05,5.59,12.6,0.87,98.78,43.15112192,8.8,28.43,1.66
5323,(주)제넨바이오,72520,201312,200410,,0,0,0,도매 및 소매업,1,-4.654982987,-23.82,-1.8,-3.34,-7.79,0.78,100.61,42.68111675,7.01,29.11,1.88
5324,(주)제넨바이오,72520,201412,200410,,1,1,1,도매 및 소매업,1,-23.2653004,-19.84,-23.26,-28.74,-81.37,1.02,125.21,25.73111094,-2.27,-2.36,1.31
5325,(주)제노레이,122310,201812,201805,,0,0,0,제조업,1,54.87912392,0.0,19.47,22.79,31.64,0.27,80.64,76.95550565,9.72,40.16,1.25
5326,(주)제노레이,122310,201912,201805,,0,0,0,제조업,1,34.35524728,15.43,22.53,21.42,28.06,-0.1,77.4,75.88853623,11.17,38.02,1.01
5327,(주)제노레이,122310,202012,201805,,0,0,0,제조업,1,9.203768909,6.44,18.03,13.54,17.63,-0.02,82.99,77.58671623,11.17,31.11,0.79
5328,(주)제닉,123330,201112,201108,,0,0,0,제조업,1,98.3299308,0.0,12.66,30.14,43.92,-0.25,87.17,78.93962759,21.38,37.16,2.84
5329,(주)제닉,123330,201212,201108,,0,0,0,제조업,1,2.167101319,9.92,8.28,11.84,13.45,-0.82,91.89,88.01168097,7.18,27.02,2.2
5330,(주)제닉,123330,201312,201108,,0,0,0,제조업,1,8.128451678,22.22,6.22,6.19,7.29,-0.73,93.07,81.98155043,6.15,22.66,1.57
5331,(주)제닉,123330,201412,201108,,0,0,0,제조업,1,16.25013907,1.14,3.01,2.72,3.53,-0.51,96.33,73.05404456,6.28,18.83,1.49
5332,(주)제닉,123330,201512,201108,,0,0,0,제조업,1,15.24151466,0.56,4.23,3.84,5.51,-0.09,95.47,66.70502016,5.5,20.27,1.48
5333,(주)제닉,123330,201612,201108,,0,0,0,제조업,1,16.72619225,6.7,5.98,5.69,8.94,0.35,97.82,60.97731467,2.8,17.36,1.46
5334,(주)제닉,123330,201712,201108,,0,0,0,제조업,1,-8.055773619,85.34,-12.81,-8.5,-14.26,1.49,114.16,58.11936888,-1.16,12.27,1.01
5335,(주)제닉,123330,201812,201108,,1,0,1,제조업,1,-21.49273773,-9.89,-16.53,-13.69,-24.48,1.38,118.33,53.1166494,-8.86,14.16,1.17
5336,(주)제로투세븐,159580,201312,201302,,0,0,0,도매 및 소매업,1,17.62490997,18.49,1.99,5.28,10.87,-0.14,98.05,59.09733064,0.96,29.9,1.95
5337,(주)제로투세븐,159580,201412,201302,,0,0,0,도매 및 소매업,1,11.87550487,-22.34,-0.05,-0.11,-0.19,-0.21,100.13,54.8602648,-6.82,24.96,1.87
5338,(주)제로투세븐,159580,201512,201302,,1,0,1,도매 및 소매업,1,14.572442,20.09,-0.16,-0.38,-0.74,0.03,100.3,47.27223623,-10.21,23.89,1.82
5339,(주)제우스,79370,201112,200602,,0,0,0,제조업,1,-0.367594763,4.43,6.02,8.53,16.67,0.29,94.45,54.24405838,-4.26,23.89,1.21
5340,(주)제우스,79370,201212,200602,,0,0,0,제조업,1,-12.39477063,-6.79,1.86,1.68,2.91,0.15,97.32,61.68951735,8.65,26.66,0.86
5341,(주)제우스,79370,201312,200602,,0,0,0,제조업,1,32.85677769,5.69,11.05,12.03,21.2,0.11,89.71,53.03119128,6.28,28.52,1.03
5342,(주)제우스,79370,201412,200602,,0,0,0,제조업,1,10.37870234,1.29,8.52,9.09,16.58,0.19,91.09,56.42711194,7.54,26.72,1.03
5343,(주)제우스,79370,201512,200602,,0,0,0,제조업,1,6.431129535,-0.43,8.4,9.97,16.97,0.34,91.09,60.91831903,8.73,30.11,1.27
5344,(주)제우스,79370,201612,200602,,0,0,0,제조업,1,15.31865386,-3.21,8.26,8.85,14.78,0.24,91.35,58.95111582,7.21,25.63,1.12
5345,(주)제우스,79370,201712,200602,,0,0,0,제조업,1,16.19750735,12.58,9.2,10.51,18.6,0.06,93.01,54.36872445,3.92,22.67,1.12
5346,(주)제우스,79370,201812,200602,,0,0,0,제조업,1,19.07548475,13.14,8.84,10.84,20.14,0.12,90.88,53.3359374,-1.01,22.91,1.14
5347,(주)제우스,79370,201912,200602,,0,0,0,제조업,1,-5.225216813,3.47,5.62,4.64,8.2,0.25,94.12,60.00376113,-0.24,19.15,0.79
5348,(주)제우스,79370,202012,200602,,0,0,0,제조업,1,16.05323147,4.02,5.06,4.42,7.73,0.29,95.26,54.70309236,4.76,18.09,0.93
5349,(주)제이브이엠,54950,201112,200606,,0,0,0,제조업,1,-27.59553728,14.74,27.05,9.05,32.63,2.56,72.3,36.75895278,-10.53,16.31,0.26
5350,(주)제이브이엠,54950,201212,200606,,0,0,0,제조업,1,-12.43559223,1.53,18.42,8.19,19.47,1.83,81.21,48.06491054,-3.38,19.08,0.42
5351,(주)제이브이엠,54950,201312,200606,,0,0,0,제조업,1,-1.119007165,1.51,22.29,11.18,21.55,0.55,81.07,55.70645455,11.26,20.86,0.54
5352,(주)제이브이엠,54950,201412,200606,,0,0,0,제조업,1,5.070409861,4.15,13.66,7.09,12.19,0.42,88.85,58.14353099,12.74,19.49,0.64
5353,(주)제이브이엠,54950,201512,200606,,0,0,0,제조업,1,-4.501060679,-6.55,7.31,3.89,6.35,-0.2,92.77,64.62194275,10.76,20.2,0.72
5354,(주)제이브이엠,54950,201612,200606,,0,0,0,제조업,1,8.805054852,2.13,15.07,8.73,13.63,0.04,88.18,63.50700899,7.98,22.12,0.84
5355,(주)제이브이엠,54950,201712,200606,,0,0,0,제조업,1,-2.377347812,-2.39,17.65,10.74,16.07,0.05,86.84,70.25975494,9.54,24.25,0.89
5356,(주)제이브이엠,54950,201812,200606,,0,0,0,제조업,1,2.502562214,-2.75,12.83,7.62,10.89,-0.42,89.85,69.68948502,10.72,20.74,0.87
5357,(주)제이브이엠,54950,201912,200606,,0,0,0,제조업,1,1.90986457,0.63,9.5,5.86,8.48,-0.59,92.62,68.62899898,10.68,19.76,0.85
5358,(주)제이브이엠,54950,202012,200606,,0,0,0,제조업,1,11.00360014,0.0,13.61,8.26,12.04,-0.6,89.32,68.70109283,9.59,19.18,0.82
5359,(주)제이스텍,90470,201112,200701,,0,0,0,제조업,1,2.428419692,132.65,11.09,12.8,18.3,-0.08,88.98,73.66473487,16.03,31.73,1.48
5360,(주)제이스텍,90470,201212,200701,,0,1,1,제조업,1,3.178344577,-2.19,15.57,13.88,17.33,-0.15,85.58,86.24729015,4.6,33.06,1.29
5361,(주)제이에스코퍼레이션,194370,201612,201602,,0,0,0,제조업,1,25.05684949,-17.58,6.58,6.93,9.76,-0.47,92.99,78.15203962,2.91,38.76,1.1
5362,(주)제이에스코퍼레이션,194370,201712,201602,,0,0,0,제조업,1,-4.215097522,24.26,6.41,7.78,9.72,-0.22,97.29,82.13104599,-1.79,39.89,1.37
5363,(주)제이에스코퍼레이션,194370,201812,201602,,0,0,0,제조업,1,-0.518207456,-13.61,2.18,2.36,2.87,-0.51,96.36,81.94266383,1.63,37.0,1.29
5364,(주)제이에스코퍼레이션,194370,201912,201602,,0,0,0,제조업,1,6.419593307,9.59,4.39,5.68,7.11,-0.21,95.28,77.82065332,6.76,46.09,1.63
5365,(주)제이에스코퍼레이션,194370,202012,201602,,0,0,0,제조업,1,150.1577524,-6.25,1.97,2.25,5.17,0.47,99.61,29.87633159,1.49,25.63,1.04
5366,(주)제이에스티나,26040,201112,199912,,0,0,0,제조업,1,16.07781728,0.68,6.02,6.62,13.11,0.24,94.47,51.27045348,2.75,25.81,0.93
5367,(주)제이에스티나,26040,201212,199912,,0,0,0,제조업,1,7.69442237,4.04,6.15,8.1,14.93,0.19,92.54,57.02713827,3.76,29.41,1.12
5368,(주)제이에스티나,26040,201312,199912,,0,0,0,제조업,1,8.099604976,6.47,7.22,10.04,17.05,0.16,92.49,60.57337785,7.14,28.05,1.23
5369,(주)제이에스티나,26040,201412,199912,,0,0,0,제조업,1,15.05402163,7.29,6.53,9.25,14.89,0.02,93.1,63.38155692,3.97,27.5,1.28
5370,(주)제이에스티나,26040,201512,199912,,0,0,0,제조업,1,9.191425805,15.3,2.66,3.3,5.2,0.2,97.32,63.54035185,5.39,21.65,1.15
5371,(주)제이에스티나,26040,201612,199912,,0,0,0,제조업,1,-4.53934079,120.64,4.64,6.17,9.71,0.33,97.07,63.56516432,8.07,26.06,1.25
5372,(주)제이에스티나,26040,201712,199912,,0,0,0,제조업,1,-12.03283461,-41.54,-0.03,-0.04,-0.06,0.26,103.17,65.56257019,5.91,21.83,1.16
5373,(주)제이에스티나,26040,201812,199912,,1,0,1,제조업,1,4.90727524,1.71,-0.67,-0.76,-1.19,0.17,99.53,61.99721739,6.33,27.53,1.15
5374,(주)제이와이피엔터테인먼트,35900,201212,200108,,0,0,0,정보통신업,0,6.712463204,0.0,-43.32,-26.55,-46.27,-0.97,161.51,57.38318944,-26.15,-21.77,0.6
5375,(주)제이와이피엔터테인먼트,35900,201312,200108,,0,0,0,정보통신업,0,180.7098201,51.56,-11.97,-5.46,-8.4,0.89,116.21,67.68213457,-6.93,2.56,0.61
5376,(주)제이와이피엔터테인먼트,35900,201412,200108,,0,0,0,정보통신업,0,7.071597667,-4.12,17.03,11.56,16.09,0.43,83.67,75.72900889,3.57,20.06,1.04
5377,(주)제이와이피엔터테인먼트,35900,201512,200108,,0,0,0,정보통신업,0,0.27771954,17.2,8.3,5.67,7.32,0.64,92.4,79.38493173,8.96,17.51,1.07
5378,(주)제이와이피엔터테인먼트,35900,201612,200108,,0,0,0,정보통신업,0,16.8484476,12.84,18.75,17.19,21.95,-0.38,81.45,77.44085994,11.72,27.88,1.37
5379,(주)제이와이피엔터테인먼트,35900,201712,200108,,0,0,0,정보통신업,0,43.72859212,27.64,19.04,18.45,25.47,-0.39,78.82,68.92371207,17.09,27.72,1.31
5380,(주)제이와이피엔터테인먼트,35900,201812,200108,,0,0,0,정보통신업,0,28.05951174,42.04,23.03,20.26,26.9,-0.28,75.81,80.31034959,15.53,29.04,1.21
5381,(주)제이와이피엔터테인먼트,35900,201912,200108,,0,0,0,정보통신업,0,30.43628381,-1.79,27.96,23.67,29.94,-0.92,72.85,78.11306522,17.64,32.73,1.14
5382,(주)제이와이피엔터테인먼트,35900,202012,200108,,0,0,0,정보통신업,0,7.751178253,10.5,30.57,20.44,25.32,-0.98,74.09,83.16480554,16.3,28.27,0.9
5383,(주)제이웨이,58420,201112,200201,,1,1,1,정보통신업,0,-38.0168353,9.26,-25.49,-24.45,-32.7,0.2,125.19,80.78535555,19.76,5.17,1.88
5384,(주)제이테크놀로지,35480,201112,199911,43811.0,1,0,1,"예술, 스포츠 및 여가관련 서비스업",0,-1.310794791,-27.36,2.29,2.17,4.33,2.61,99.5,50.55856561,0.27,12.8,0.91
5385,(주)제이티,89790,201112,200610,,0,0,0,제조업,1,17.55355036,-16.97,7.82,13.05,34.06,1.18,93.44,41.33355118,10.24,32.54,1.73
5386,(주)제이티,89790,201212,200610,,0,0,0,제조업,1,-31.24247248,-28.18,5.24,10.26,19.58,-0.05,93.35,68.41071705,12.11,40.75,2.09
5387,(주)제이티,89790,201312,200610,,0,0,0,제조업,1,18.92192093,-8.46,-9.77,-6.55,-10.83,0.18,107.05,53.70589469,-2.91,16.52,0.79
5388,(주)제이티,89790,201412,200610,,0,0,0,제조업,1,40.37651518,17.65,14.13,12.84,23.43,0.61,87.18,54.79596149,-19.27,27.08,1.02
5389,(주)제이티,89790,201512,200610,,0,1,1,제조업,1,3.817422744,9.29,-9.87,-7.18,-13.61,0.66,109.59,44.57357082,-10.01,18.53,0.8
5390,(주)제일기획,30000,201112,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,31.50652687,14.06,6.18,6.72,15.65,-1.03,92.92,39.64553028,3.84,20.46,0.77
5391,(주)제일기획,30000,201212,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.16884495,24.46,5.33,6.62,17.78,-0.69,94.21,35.05108898,5.91,23.29,0.85
5392,(주)제일기획,30000,201312,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,-14.54739857,-1.11,4.8,7.03,19.01,-0.22,94.93,39.22253289,0.73,33.69,1.03
5393,(주)제일기획,30000,201412,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.173576047,3.61,4.75,7.15,16.34,-0.15,94.81,47.87205113,-0.28,36.13,1.12
5394,(주)제일기획,30000,201512,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.247919936,-2.78,4.53,6.86,15.12,-0.18,94.76,42.87087198,4.24,42.85,1.15
5395,(주)제일기획,30000,201612,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.2432124,-6.92,4.63,7.44,18.97,-0.14,96.11,36.08223405,4.74,36.58,1.17
5396,(주)제일기획,30000,201712,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.037386404,14.87,4.64,7.13,19.18,-0.13,95.17,38.24289117,3.14,36.76,1.09
5397,(주)제일기획,30000,201812,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.958284016,3.57,5.21,8.21,20.71,-0.22,94.57,41.10316308,6.06,41.17,1.13
5398,(주)제일기획,30000,201912,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.714838137,0.57,6.01,9.3,22.25,-0.11,93.95,42.47289842,9.41,42.88,1.17
5399,(주)제일기획,30000,202012,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.457366358,-1.93,7.46,9.12,20.78,-0.04,92.89,45.28631411,9.35,41.0,0.97
5400,(주)제일바이오,52670,201112,200201,,0,0,0,제조업,1,13.04597557,11.54,2.01,2.83,3.4,-0.35,97.67,79.30490338,-3.74,18.69,1.95
5401,(주)제일바이오,52670,201212,200201,,0,0,0,제조업,1,21.688946,17.24,2.34,4.03,5.46,-0.08,97.14,69.05305232,-2.74,19.19,1.99
5402,(주)제일바이오,52670,201312,200201,,0,0,0,제조업,1,-0.488857677,-7.35,0.66,1.07,1.54,-0.03,99.09,69.97076192,3.14,17.45,1.75
5403,(주)제일바이오,52670,201412,200201,,0,0,0,제조업,1,1.673567587,6.35,2.57,4.31,6.05,-0.01,97.13,72.44318425,2.84,21.12,1.86
5404,(주)제일바이오,52670,201512,200201,,0,0,0,제조업,1,65.53729482,22.39,2.97,3.29,4.11,-0.18,96.93,84.77511841,0.08,13.09,1.22
5405,(주)제일바이오,52670,201612,200201,,0,0,0,제조업,1,-2.88282272,-25.61,2.3,2.13,2.44,-0.84,96.54,89.60500038,2.61,14.1,1.0
5406,(주)제일바이오,52670,201712,200201,,0,0,0,제조업,1,-13.92591488,0.0,3.96,3.12,3.43,-1.07,96.63,92.48770495,8.31,13.42,0.94
5407,(주)제일바이오,52670,201812,200201,,0,0,0,제조업,1,-1.670902989,-9.84,5.05,4.3,4.67,-1.23,95.37,91.80862989,7.65,14.54,1.12
5408,(주)제일바이오,52670,201912,200201,,0,0,0,제조업,1,7.165974268,-7.27,2.26,1.55,1.7,-1.17,90.14,91.25391691,9.54,16.27,0.81
5409,(주)제일바이오,52670,202012,200201,,0,0,0,제조업,1,23.03278444,-3.92,-2.57,-1.26,-1.4,-1.42,94.58,89.60162719,2.1,10.03,0.55
5410,(주)제일테크노스,38010,201112,200001,,0,0,0,제조업,1,52.91306483,7.73,2.98,4.38,11.67,0.75,97.79,33.73823263,5.37,22.16,1.83
5411,(주)제일테크노스,38010,201212,200001,,0,0,0,제조업,1,7.517665573,-1.03,3.6,5.02,15.04,0.97,98.03,33.02187394,5.62,23.64,2.04
5412,(주)제일테크노스,38010,201312,200001,,0,0,0,제조업,1,19.17462724,-1.55,2.73,3.3,10.26,1.37,95.87,31.39641648,4.63,23.63,1.85
5413,(주)제일테크노스,38010,201412,200001,,0,0,0,제조업,1,13.84034116,8.42,6.75,7.56,19.71,1.48,95.27,44.4646648,3.95,21.65,1.79
5414,(주)제일테크노스,38010,201512,200001,,0,0,0,제조업,1,4.104871155,-6.8,4.64,4.7,10.51,1.19,95.86,44.9643699,4.46,20.28,1.65
5415,(주)제일테크노스,38010,201612,200001,,0,0,0,제조업,1,2.745706817,-8.85,3.13,3.09,6.88,1.06,98.02,44.77699306,2.99,15.73,1.52
5416,(주)제일테크노스,38010,201712,200001,,0,0,0,제조업,1,6.230273997,-2.86,3.69,3.68,8.23,0.93,97.08,44.65327271,-0.37,16.06,1.35
5417,(주)제일테크노스,38010,201812,200001,,0,0,0,제조업,1,1.449780335,8.82,5.55,5.61,12.32,0.91,95.46,46.38786146,5.52,18.98,1.24
5418,(주)제일테크노스,38010,201912,200001,,0,0,0,제조업,1,-0.659037417,3.78,2.93,3.07,6.5,0.73,96.74,47.96518566,11.96,18.83,1.23
5419,(주)제일테크노스,38010,202012,200001,,0,0,0,제조업,1,-3.25082542,-7.81,-1.84,-1.6,-3.37,0.53,103.52,46.95399037,7.21,11.7,1.01
5420,(주)제주반도체,80220,201112,200502,,0,0,0,제조업,1,31.96831354,10.81,17.18,22.93,25.22,-1.54,82.22,90.9019561,28.72,35.27,1.7
5421,(주)제주반도체,80220,201212,200502,,0,1,1,제조업,1,-12.52390827,24.39,-9.62,-5.12,-5.6,-4.69,131.54,91.46372952,7.68,-8.84,0.67
5422,(주)제주항공,89590,201512,201511,,0,0,0,운수 및 창고업,0,81.18132275,0.0,8.45,13.87,32.96,-0.4,91.57,48.52386564,13.86,47.15,1.4
5423,(주)제주항공,89590,201612,201511,,0,0,0,운수 및 창고업,0,25.65595689,31.98,7.81,9.73,21.48,-0.25,91.12,45.29794737,18.35,50.35,1.07
5424,(주)제주항공,89590,201712,201511,,0,0,0,운수 및 창고업,0,33.33408872,25.2,10.17,14.47,33.59,-0.27,90.11,41.40610492,15.91,50.5,1.31
5425,(주)제주항공,89590,201812,201511,,0,0,0,운수 및 창고업,0,28.88334887,22.72,8.04,11.05,28.35,-0.2,92.77,37.06947721,12.89,46.09,1.48
5426,(주)제주항공,89590,201912,201511,,0,0,0,운수 및 창고업,0,42.25475809,16.37,-2.38,-2.63,-9.3,1.64,103.31,22.15450189,7.0,30.33,1.46
5427,(주)제주항공,89590,202012,201511,,1,0,1,운수 및 창고업,0,-20.37067376,-5.63,-89.07,-25.48,-123.93,5.8,193.59,18.55366236,-8.63,-1.78,0.43
5428,(주)젬백스&카엘,82270,201112,200506,,0,0,0,제조업,1,102.3000509,-19.0,-16.29,-9.09,-15.6,0.0,121.15,56.17050712,1.7,1.4,0.85
5429,(주)젬백스&카엘,82270,201212,200506,,0,0,0,제조업,1,1.113090816,18.52,-8.3,-4.05,-7.92,0.0,116.6,46.0838318,1.76,4.6,0.7
5430,(주)젬백스&카엘,82270,201312,200506,,0,0,0,제조업,1,9.030753653,11.46,-15.89,-7.61,-16.54,9.27,117.0,45.90867073,-4.96,8.71,0.57
5431,(주)젬백스&카엘,82270,201412,200506,,0,0,0,제조업,1,-26.69741387,-7.48,-5.5,-4.42,-10.06,3.99,127.1,41.33601529,-0.47,-2.54,0.95
5432,(주)젬백스&카엘,82270,201512,200506,,0,0,0,제조업,1,69.57068005,16.16,-3.68,-1.93,-3.86,5.15,114.69,55.02692782,0.93,5.03,0.76
5433,(주)젬백스&카엘,82270,201612,200506,,0,0,0,제조업,1,5.243000391,10.43,-16.14,-9.52,-17.66,4.88,125.4,52.92508467,-5.26,-5.12,0.84
5434,(주)젬백스&카엘,82270,201712,200506,,0,0,0,제조업,1,-15.7403295,11.81,-2.95,-0.81,-1.7,6.72,105.92,41.36613675,-3.99,-8.39,0.31
5435,(주)젬백스&카엘,82270,201812,200506,,0,0,0,제조업,1,7.987668417,12.68,-1.4,-0.4,-0.74,9.68,76.8,65.94174398,-0.09,2.52,0.28
5436,(주)젬백스&카엘,82270,201912,200506,,0,0,0,제조업,1,-5.454466414,8.13,-19.68,-5.0,-8.05,7.52,186.6,58.18914409,-0.3,-45.0,0.25
5437,(주)젬백스&카엘,82270,202012,200506,,0,0,0,제조업,1,-2.683276373,-15.03,2.19,0.89,1.25,0.51,94.8,85.14240335,4.17,11.01,0.5
5438,(주)젬백스링크,64800,201112,200208,,0,0,0,도매 및 소매업,1,10.72642613,3.65,5.84,5.86,7.69,-0.04,94.13,76.20338582,1.74,33.83,1.61
5439,(주)젬백스링크,64800,201212,200208,,0,0,0,도매 및 소매업,1,-10.08509481,-1.76,-4.79,-3.99,-5.1,-0.19,105.07,80.38033899,3.23,28.29,1.4
5440,(주)젬백스링크,64800,201312,200208,,0,1,1,도매 및 소매업,1,-14.90517177,-10.76,-3.06,-2.32,-2.8,-0.42,112.89,85.28190044,7.83,30.36,1.46
5441,(주)조비,1550,201112,197612,,1,0,1,제조업,1,-8.342571852,-0.78,-22.66,-10.35,-52.97,8.31,130.56,13.04045039,-2.44,-2.69,0.37
5442,(주)조이시티,67000,201112,200805,,0,0,0,정보통신업,0,20.3198137,6.8,14.5,8.87,10.82,-2.0,87.28,82.09365357,9.35,34.56,0.85
5443,(주)조이시티,67000,201212,200805,,0,0,0,정보통신업,0,8.448798411,15.61,13.02,10.38,12.58,-2.01,87.52,82.84572105,12.12,38.98,0.99
5444,(주)조이시티,67000,201312,200805,,0,0,0,정보통신업,0,-8.299035189,-4.41,-2.59,-1.23,-1.51,-3.79,105.93,80.51179146,5.55,24.77,0.51
5445,(주)조이시티,67000,201412,200805,,0,0,0,정보통신업,0,-3.410262517,-10.66,11.96,7.5,9.49,-2.53,85.16,77.5256821,3.44,40.53,0.63
5446,(주)조이시티,67000,201512,200805,,0,0,0,정보통신업,0,5.269487167,-1.61,14.42,11.09,13.31,-1.25,88.76,88.87871714,6.09,35.11,0.83
5447,(주)조이시티,67000,201612,200805,,0,0,0,정보통신업,0,-23.29842422,-0.66,4.24,4.53,5.42,-0.6,100.94,77.01339257,5.58,37.8,1.2
5448,(주)조이시티,67000,201712,200805,,0,0,0,정보통신업,0,-13.90829002,1.98,-2.98,-5.02,-6.93,-0.13,102.95,66.94633786,12.22,49.17,1.78
5449,(주)조이시티,67000,201812,200805,,0,0,0,정보통신업,0,8.954427527,-10.36,-6.24,-10.3,-18.04,-0.32,104.77,48.03155585,-3.4,45.3,1.47
5450,(주)조이시티,67000,201912,200805,,0,0,0,정보통신업,0,17.69729164,-22.02,8.29,14.23,33.18,-0.11,99.67,38.5363458,-5.63,35.94,1.46
5451,(주)조이시티,67000,202012,200805,,0,0,0,정보통신업,0,71.37378219,20.83,12.38,23.24,39.8,-0.11,93.05,69.95905999,3.76,31.24,1.94
