,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,유동비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,노동소득분배율
3573,(주)협진,138360,201412,201311,,0,0,0,제조업,1,16.31628644,8.869484171,23.50068344,12.0,-1.109012554,9.69,9.01,-2.04,11.84,564.37,35.25,10.77,39.24008805
3574,(주)협진,138360,201512,201311,,0,0,0,제조업,1,-0.625591599,2.976446606,7.852724484,25.0,-63.9580212,4.08,3.26,-0.76,5.51,614.74,39.52,8.33,62.89450548
3575,(주)협진,138360,201612,201311,,0,0,0,제조업,1,3.691223895,-5.438498565,25.34519281,25.71,-279.8626477,-4.02,-5.77,-0.16,-0.91,320.98,12.79,4.11,151.7913509
3576,(주)형지아이앤씨,11080,201312,200407,,0,0,0,제조업,1,38.7218901,91.13473976,4.998915975,-23.08,522.1526616,2.64,2.51,0.63,12.95,160.31,-3.09,-1.2,6.927051056
3577,(주)형지아이앤씨,11080,201412,200407,,0,0,0,제조업,1,74.29506522,52.83129417,44.3386082,42.07,85.98605611,1.79,2.18,0.78,12.5,139.69,-8.41,-4.95,66.45684556
3578,(주)형지아이앤씨,11080,201512,200407,,0,0,0,제조업,1,12.67310345,13.12660125,26.84760793,-21.25,-29.26080141,3.36,1.45,1.2,21.72,152.48,-9.02,-4.71,72.8490019
3579,(주)형지아이앤씨,11080,201612,200407,,1,0,1,제조업,1,-2.279682479,8.11986301,9.185987707,-22.75,-163.5281964,-3.77,-0.88,1.37,11.19,153.94,-8.61,-3.68,115.4451379
3580,(주)혜인,3010,201312,198809,,0,0,0,도매 및 소매업,1,-8.42484734,-8.273645586,14.8783733,6.03,492.5868642,-2.81,0.3,1.7,65.21,99.94,-3.25,-1.89,86.8663952
3581,(주)혜인,3010,201412,198809,,0,0,0,도매 및 소매업,1,12.3290566,0.297230524,13.60608346,-3.25,522.1526616,0.45,3.18,1.64,65.24,102.95,0.87,0.54,65.01380276
3582,(주)혜인,3010,201512,198809,,0,0,0,도매 및 소매업,1,-7.961760051,-5.279260426,2.660004325,-5.04,-66.60823056,-1.82,1.05,1.51,61.93,101.06,2.13,1.16,79.80858156
3583,(주)혜인,3010,201612,198809,,0,0,0,도매 및 소매업,1,-0.881985573,0.059948772,-20.9167782,0.59,100.4587008,0.13,2.2,1.73,62.45,97.19,11.44,7.77,67.90988397
3584,(주)혜인,3010,202012,198809,,0,0,0,도매 및 소매업,1,-4.789240191,2.762136206,-16.6055932,-3.01,-25.28443467,2.26,4.14,1.25,81.36,120.68,20.81,10.49,53.95080641
3585,(주)호텔신라,8770,201312,199103,,0,0,0,도매 및 소매업,1,10.62658575,-1.542076141,3.485244116,4.87,-33.03070679,0.66,5.31,0.3,1.85,163.95,14.41,6.48,62.39174287
3586,(주)호텔신라,8770,201412,199103,,0,0,0,도매 및 소매업,1,11.41200385,7.577644289,26.64254473,3.45,60.54700662,4.06,7.68,0.33,13.14,189.11,11.66,4.72,46.77003178
3587,(주)호텔신라,8770,201512,199103,,0,0,0,도매 및 소매업,1,14.11584429,1.914768188,11.78085411,7.87,-44.4881572,0.91,3.78,0.56,10.51,175.61,8.52,3.75,59.26701911
3588,(주)호텔신라,8770,201612,199103,,0,0,0,도매 및 소매업,1,-6.236498393,-11.07718053,14.25821689,-2.39,2.353015348,1.32,3.74,0.47,5.51,145.84,8.8,3.27,59.73969424
3589,(주)호텔신라,8770,202012,199103,,0,0,0,도매 및 소매업,1,-17.95825829,-26.87745177,-37.25156403,-11.2,-162.6242762,-8.83,-5.77,1.15,1.24,150.14,7.75,5.52,72.94182066
3590,(주)홈센타홀딩스,60560,201312,200207,,0,0,0,도매 및 소매업,1,0.475924302,-0.192616239,11.24049294,0.84,522.1526616,1.77,1.5,-0.89,46.5,163.48,7.99,3.8,76.33156291
3591,(주)홈센타홀딩스,60560,201412,200207,,0,0,0,도매 및 소매업,1,-0.578412125,14.8642955,6.35867385,-10.0,-218.9289372,-0.68,-1.78,-0.46,39.46,234.62,14.5,4.79,98.99370261
3592,(주)홈센타홀딩스,60560,201512,200207,,0,0,0,도매 및 소매업,1,5.038706822,4.447537096,2.086600357,-28.87,214.4642994,3.02,1.52,-0.63,41.14,235.0,10.18,3.51,52.08618604
3593,(주)홈센타홀딩스,60560,201612,200207,,0,0,0,도매 및 소매업,1,74.29506522,102.2875763,-19.89357217,-26.32,-96.93476,5.94,0.02,-0.12,27.04,73.1,3.29,5.76,24.13865526
3594,(주)화승엔터프라이즈,241590,201612,201610,,0,0,0,제조업,1,67.62393258,102.2875763,0.0,0.0,100.0027514,10.02,12.57,0.47,18.1,117.07,6.7,2.55,67.27048878
3595,(주)화승엔터프라이즈,241590,202012,201610,,0,0,0,제조업,1,17.98954468,46.26310019,-7.143427512,0.0,-26.89891687,3.89,5.85,1.0,1.41,112.92,11.9,6.59,70.34053632
3596,(주)화승인더스트리,6060,201312,199102,,0,0,0,제조업,1,3.368569597,-19.33747489,6.873160081,1.67,-24.24626403,-1.33,2.01,1.07,68.13,84.33,3.75,2.27,81.6306385
3597,(주)화승인더스트리,6060,201412,199102,,0,0,0,제조업,1,12.76746744,6.070178662,0.021697783,14.14,71.83558016,0.51,3.2,1.09,69.95,76.73,3.4,2.36,79.57405023
3598,(주)화승인더스트리,6060,201512,199102,,0,0,0,제조업,1,5.272663792,10.47225741,24.78211717,8.07,175.2169791,3.93,8.1,0.85,67.34,72.76,7.12,4.11,73.94216274
3599,(주)화승인더스트리,6060,201612,199102,,0,0,0,제조업,1,43.26580905,102.2875763,35.39253532,2.13,76.38383879,7.14,11.45,0.86,82.33,95.18,7.18,3.67,65.63139719
3600,(주)화승인더스트리,6060,202012,199102,,0,0,0,제조업,1,12.811892,38.33900394,-8.914014033,-3.33,-27.45061949,3.69,6.09,1.15,75.42,107.2,12.55,7.79,70.24135154
3601,(주)화승코퍼레이션,13520,201312,199102,,0,0,0,제조업,1,18.31542319,-18.20380083,13.86071144,5.19,49.99949312,-3.33,7.02,1.7,68.37,74.07,6.52,3.75,76.11447114
3602,(주)화승코퍼레이션,13520,201412,199102,,0,0,0,제조업,1,3.212893763,4.61769287,3.939988543,3.61,19.99231502,1.01,7.64,1.66,66.77,77.22,10.02,5.7,63.46262813
3603,(주)화승코퍼레이션,13520,201512,199102,,0,0,0,제조업,1,11.26059447,32.49156912,-1.006548158,3.02,25.14650156,6.24,8.91,1.23,72.12,66.76,12.05,7.4,53.53910114
3604,(주)화승코퍼레이션,13520,201612,199102,,0,0,0,제조업,1,3.102507301,21.01925705,-3.777822482,9.07,-4.244447396,4.46,7.98,1.42,75.7,71.52,10.97,6.89,54.83095163
3605,(주)화승코퍼레이션,13520,202012,199102,,0,0,0,제조업,1,-2.284937906,-15.8496865,-15.37592215,-6.39,-78.85359731,-3.4,1.15,1.74,71.71,79.83,8.42,6.18,76.78634777
3606,(주)화신,10690,201312,199401,,0,0,0,제조업,1,-8.430822527,-8.694965021,-8.763766987,3.67,-32.92524976,0.2,8.12,0.26,85.56,133.1,9.51,2.87,57.80217112
3607,(주)화신,10690,201412,199401,,0,0,0,제조업,1,18.66555272,12.86285496,-11.45514486,1.14,-37.99320912,5.14,4.82,0.36,91.0,130.26,9.11,3.81,58.6602848
3608,(주)화신,10690,201512,199401,,0,0,0,제조업,1,-2.913881079,-3.777361165,-4.712775638,-0.63,-53.35138195,-2.69,2.1,0.51,91.0,122.58,9.23,3.96,72.39499042
3609,(주)화신,10690,201612,199401,,0,0,0,제조업,1,7.067475488,8.390816282,-0.157654046,-0.63,140.476517,5.17,4.95,0.59,91.0,109.29,7.6,3.47,49.80026875
3610,(주)화신정공,126640,201312,201008,,0,0,0,제조업,1,10.13463704,9.081197453,36.2787835,9.62,13.91674783,4.72,7.2,-0.13,41.75,104.65,0.66,0.1,46.479284
3611,(주)화신정공,126640,201412,201008,,0,0,0,제조업,1,-6.902889217,-4.085170113,-2.306618645,2.34,-23.13465641,4.34,5.47,-0.19,48.55,128.24,8.08,1.1,48.30497425
3612,(주)화신정공,126640,201512,201008,,0,0,0,제조업,1,-5.875831976,2.184820661,-6.669541862,-3.43,-18.35672838,4.02,4.77,-0.17,52.14,179.43,20.18,2.23,50.57647882
3613,(주)화신정공,126640,201612,201008,,0,0,0,제조업,1,12.19080588,4.085662259,-11.75512824,5.33,-13.50462469,3.43,4.01,-0.22,53.52,156.38,19.49,3.35,53.74851086
3614,(주)화신정공,126640,202012,201008,,0,0,0,제조업,1,9.302527367,6.338575284,6.945118292,8.29,64.95491008,3.43,4.7,0.02,61.36,133.46,22.0,5.42,51.80751522
3615,(주)화인베스틸,133820,201412,201407,,0,0,0,제조업,1,24.97580032,81.69259151,14.81422114,0.0,5.334659196,8.01,11.13,1.92,27.01,99.87,-1.39,-0.8,28.87146284
3616,(주)화인베스틸,133820,201512,201407,,0,0,0,제조업,1,-12.11113247,-3.835981938,-17.01074172,-7.83,-77.37566767,0.51,2.41,1.98,28.8,71.02,-1.32,-0.75,46.71115243
3617,(주)화인베스틸,133820,201612,201407,,0,1,1,제조업,1,1.72796999,0.710398368,-23.65299384,-7.5,-27.50211375,0.34,1.85,2.22,29.31,69.54,19.78,15.14,48.78897402
3618,(주)화진,134780,201312,201108,44014.0,0,0,0,제조업,1,30.71711994,29.41985637,15.82485624,9.42,22.67505981,14.92,15.19,0.08,54.8,166.02,33.65,12.09,50.1813189
3619,(주)화진,134780,201412,201108,44014.0,0,0,0,제조업,1,21.87892868,14.44624346,6.660337664,-0.99,-10.52203887,8.82,10.81,0.38,59.29,143.83,29.18,13.16,55.88166
3620,(주)화진,134780,201512,201108,44014.0,0,0,0,제조업,1,3.688020099,8.541195181,-3.083337284,0.0,-25.5918511,6.2,7.19,0.5,62.44,168.89,29.84,13.47,57.50363307
3621,(주)화진,134780,201612,201108,44014.0,0,0,0,제조업,1,-1.614523773,6.210137732,-4.634933358,-1.0,-19.12470041,7.41,5.76,0.39,64.65,208.45,32.3,13.19,54.02302066
3622,(주)황금에스티,32560,201312,200910,,0,0,0,제조업,1,4.845670376,5.254979521,3.522544152,2.52,73.89199157,2.76,3.24,0.16,88.07,170.27,12.7,5.68,41.22931383
3623,(주)황금에스티,32560,201412,200910,,0,0,0,제조업,1,-1.200885371,4.755960036,1.917631665,4.92,49.95858727,3.52,4.77,0.2,88.38,191.63,19.38,7.34,37.40193045
3624,(주)황금에스티,32560,201512,200910,,0,0,0,제조업,1,17.33717205,2.449559215,-7.416620265,0.0,-29.6292774,1.98,3.11,0.2,88.43,129.09,11.95,7.58,44.27630124
3625,(주)황금에스티,32560,201612,200910,,0,0,0,제조업,1,26.42739877,21.25056348,30.29699104,-3.91,138.4865781,7.48,6.06,0.23,89.18,153.47,16.15,10.63,37.81991325
3626,(주)황금에스티,32560,202012,200910,,0,0,0,제조업,1,15.90692222,6.749642932,-1.695322151,2.42,26.46016231,4.74,5.64,-0.07,90.66,197.35,5.86,3.68,43.69607025
3627,(주)후성,93370,201312,200612,,1,0,1,제조업,1,-9.82564117,-17.71841576,-8.649104303,1.36,-170.5934244,-9.9,-5.2,2.08,29.93,117.79,25.5,19.83,157.7449496
3628,(주)휠라홀딩스,81660,201312,201009,,0,0,0,도매 및 소매업,1,10.783982,18.81236805,9.799278485,5.76,7.311973393,10.41,10.62,1.7,61.85,163.18,15.66,10.2,32.91576166
3629,(주)휠라홀딩스,81660,201412,201009,,0,0,0,도매 및 소매업,1,6.575813857,13.86271371,8.332674193,-1.6,-4.667685153,6.02,9.32,1.58,60.75,188.47,11.02,6.56,35.2174061
3630,(주)휠라홀딩스,81660,201512,201009,,0,0,0,도매 및 소매업,1,-5.438307611,-14.47846746,2.291516529,3.58,-13.88296145,-13.24,8.0,1.28,57.69,152.33,6.64,4.07,0.0
3631,(주)휠라홀딩스,81660,201612,201009,,0,0,0,도매 및 소매업,1,74.29506522,102.2875763,18.55698979,4.09,-85.30608296,14.26,0.54,1.77,54.89,104.02,0.57,1.24,22.09732132
3632,(주)휠라홀딩스,81660,202012,201009,,0,0,0,도매 및 소매업,1,-0.313185644,3.130813671,-9.321054665,-28.87,-27.53454037,5.25,9.06,1.1,59.41,169.38,20.1,12.21,58.99952318
3633,(주)휴네시온,290270,202012,201808,,0,0,0,정보통신업,0,19.79135666,11.30224344,34.87796026,30.0,47.8178997,10.67,9.02,-1.52,44.4,338.42,40.54,11.68,67.54766325
3634,(주)휴맥스,115160,201312,200911,,0,0,0,제조업,1,16.37847727,8.736949871,11.23700372,4.99,-0.823181053,3.35,3.93,0.27,16.1,177.86,6.85,2.38,61.86454151
3635,(주)휴맥스,115160,201412,200911,,0,0,0,제조업,1,13.03080576,3.368917612,26.71154118,6.25,8.432811487,2.3,3.72,0.24,20.05,162.99,4.59,1.56,60.024971
3636,(주)휴맥스,115160,201512,200911,,0,0,0,제조업,1,0.860094699,7.905148165,-1.18478498,6.52,46.83137928,3.18,5.12,0.11,22.39,176.43,9.54,3.09,56.75779712
3637,(주)휴맥스,115160,201612,200911,,0,0,0,제조업,1,6.997210535,-4.001544961,-5.337952443,-3.48,-58.65574468,0.33,2.04,0.13,17.38,165.77,13.07,5.31,68.26298496
3638,(주)휴먼엔,32860,201312,199707,,1,0,1,"수도, 하수 및 폐기물 처리, 원료 재생업",0,10.08260267,-2.9931905,8.309061704,-28.87,-417.5185649,-16.92,-9.98,2.79,-62.5,55.23,-16.38,-8.2,0.0
3639,(주)휴메딕스,200670,201412,201412,,1,0,1,제조업,1,74.29506522,102.2875763,23.94752889,0.0,6.43822001,16.0,19.31,0.14,20.59,924.35,127.32,27.01,31.95006527
3640,(주)휴비스,79980,201312,201202,,0,0,0,제조업,1,0.098508674,2.295715682,-1.894481517,4.64,-26.67276257,4.53,5.21,0.15,43.16,102.76,10.44,3.13,44.76308158
3641,(주)휴비스,79980,201412,201202,,0,0,0,제조업,1,8.885329626,4.783783085,-10.51732151,2.32,1.073253216,3.29,5.04,0.21,43.39,99.16,7.12,2.67,51.8566813
3642,(주)휴비스,79980,201512,201202,,0,0,0,제조업,1,-4.790705076,3.262830386,-12.1463699,-0.21,-22.7958397,2.41,3.83,0.51,45.12,111.04,9.2,3.51,55.4921942
3643,(주)휴비스,79980,201612,201202,,0,0,0,제조업,1,6.716899879,0.219399976,-5.110304927,9.31,-55.13569834,1.02,1.7,0.51,45.55,93.34,7.9,3.57,60.02433338
3644,(주)휴비스,79980,202012,201202,,0,0,0,제조업,1,-0.491541321,20.11016128,-10.5934338,1.68,522.1526616,9.44,4.56,0.92,52.81,133.53,9.78,4.22,36.39062311
3645,(주)휴비츠,65510,201312,200310,,0,0,0,제조업,1,21.18407094,-0.02294854,-4.847461869,5.71,-55.09358287,0.35,6.09,0.27,75.26,223.65,24.23,13.74,70.98591022
3646,(주)휴비츠,65510,201412,200310,,0,0,0,제조업,1,5.123965979,-0.259738358,-0.121298708,-16.76,-50.31991857,1.55,2.69,0.79,77.39,204.17,19.49,12.71,60.5695223
3647,(주)휴비츠,65510,201512,200310,,0,0,0,제조업,1,7.209077939,13.93302849,13.61678895,0.65,274.7562425,6.7,9.5,0.41,72.69,269.63,26.17,14.52,47.05546441
3648,(주)휴비츠,65510,201612,200310,,0,0,0,제조업,1,21.80048054,11.42388974,-7.953325549,-3.23,18.21023364,8.95,9.79,-0.19,79.77,175.08,20.5,17.41,40.69896809
3649,(주)휴비츠,65510,202012,200310,,0,0,0,제조업,1,2.354723853,-10.31621351,-20.3433468,4.07,-41.47538266,-1.97,4.46,1.47,83.62,122.19,16.76,16.93,82.77473685
3650,(주)휴스틸,5010,201312,197306,,0,0,0,제조업,1,0.998628395,4.41314076,-6.985741851,5.62,-58.12509433,1.11,3.1,-0.14,52.82,192.66,11.66,3.31,61.52158072
3651,(주)휴스틸,5010,201412,197306,,0,0,0,제조업,1,3.049427357,-2.127431974,1.112278201,-0.17,12.30992272,2.64,3.41,0.56,56.19,161.99,7.78,2.55,56.08936118
3652,(주)휴스틸,5010,201512,197306,,0,0,0,제조업,1,-11.1868677,-0.9335107,-20.8305792,-4.5,-57.71955913,0.13,1.51,-0.1,56.15,170.25,47.45,13.02,68.80467998
3653,(주)휴스틸,5010,201612,197306,,0,0,0,제조업,1,14.18205047,-1.972532551,-16.98018675,6.63,-83.61907296,-0.1,0.24,0.47,56.52,151.26,20.05,11.07,73.97952776
3654,(주)휴스틸,5010,202012,197306,,0,0,0,제조업,1,4.322896078,4.515391504,-31.91418835,-4.95,173.1480263,1.46,2.98,0.69,52.22,209.42,7.86,4.08,58.5691035
3655,(주)휴온스,243070,202012,201606,,0,0,0,제조업,1,38.67587307,22.84448576,11.41280254,7.77,11.833827,15.79,15.1,0.27,68.37,214.08,25.61,10.9,41.07687467
3656,(주)휴온스글로벌,84110,201312,200612,,0,0,0,제조업,1,11.16136016,34.78583988,16.73112127,12.71,88.41991178,11.08,13.55,1.3,57.49,171.76,30.58,15.66,48.98526645
3657,(주)휴온스글로벌,84110,201412,200612,,0,0,0,제조업,1,23.41629876,50.41703706,15.27346421,11.7,7.731818577,10.63,13.07,0.53,58.62,265.87,40.49,14.69,48.3645556
3658,(주)휴온스글로벌,84110,201512,200612,,0,0,0,제조업,1,23.42358566,27.04765643,34.37368909,3.05,70.59601091,14.25,18.06,-0.27,68.15,271.37,53.27,16.26,41.69258103
3659,(주)휴온스글로벌,84110,201612,200612,,0,0,0,제조업,1,74.29506522,89.65468553,-33.1843217,-28.87,-43.7218907,17.6,6.63,-0.52,91.0,244.18,34.07,21.47,46.63958489
3660,(주)휴온스글로벌,84110,202012,200612,,0,0,0,제조업,1,27.87434661,12.65042582,16.38205862,11.59,22.40548644,10.77,10.55,0.29,25.75,180.02,26.59,14.93,25.54116763
3661,(주)흥국,10240,201312,200905,,0,0,0,제조업,1,-6.081973318,5.715352116,-12.69224308,4.76,-9.90206242,3.75,5.76,1.53,77.15,160.53,25.28,12.52,44.99568857
3662,(주)흥국,10240,201412,200905,,0,0,0,제조업,1,-5.851940515,2.046255368,-7.330164388,-4.55,-37.67209996,2.05,3.82,1.3,77.28,243.94,17.96,8.16,50.79585479
3663,(주)흥국,10240,201512,200905,,0,0,0,제조업,1,-7.232928695,1.969423166,-11.90577876,-4.76,-14.94774807,1.85,3.47,1.02,77.58,182.44,20.66,8.53,53.36188608
3664,(주)흥국,10240,201612,200905,,0,0,0,제조업,1,-5.337633608,6.184164114,-2.508602063,-4.0,94.64689695,5.06,7.21,0.65,78.59,161.63,33.29,10.49,44.87672258
3665,(주)흥국,10240,202012,200905,,0,0,0,제조업,1,17.53980724,9.694099016,14.00864911,-7.92,75.62405097,11.7,15.54,0.01,87.8,258.03,23.29,6.75,35.09103387
3666,(주)흥국에프엔비,189980,201512,201508,,0,0,0,제조업,1,74.29506522,102.2875763,13.11151752,0.0,7.98630955,11.37,14.8,0.09,36.33,348.06,57.69,16.11,33.72228523
3667,(주)흥국에프엔비,189980,201612,201508,,0,0,0,제조업,1,-10.90258473,-13.37486895,4.392661827,18.1,-54.3767925,4.71,5.52,-0.45,43.56,218.59,48.41,13.39,49.02911069
3668,(주)흥국에프엔비,189980,202012,201508,,0,0,0,제조업,1,3.661270752,7.414000253,-6.236567215,0.0,-57.35121259,4.3,2.73,-0.13,50.55,177.74,30.53,14.39,55.46391575
3669,(주)희림종합건축사사무소,37440,201312,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.325866729,1.826725717,2.933717192,4.11,29.93280775,1.01,5.51,1.9,83.98,150.85,-1.41,-0.68,84.57212218
3670,(주)희림종합건축사사무소,37440,201412,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.507667334,-24.5714806,-9.353075457,-8.0,-238.3262496,-10.05,-7.1,2.03,78.71,146.69,-2.64,-1.86,109.5015961
3671,(주)희림종합건축사사무소,37440,201512,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.55634752,10.64755243,0.095093005,3.08,241.7764369,2.59,4.94,1.89,78.86,143.09,7.72,5.38,82.24287764
3672,(주)희림종합건축사사무소,37440,201612,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.646580811,2.164711945,2.947396766,11.43,-22.37720094,1.5,3.78,1.75,78.9,126.58,12.95,8.76,85.39126044
3673,(주)희림종합건축사사무소,37440,202012,200002,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.849191335,7.216719563,14.17323457,2.96,26.40716863,2.88,5.55,0.97,83.91,134.71,17.21,9.21,85.05651617
3674,(주)힘스,238490,202012,201707,,0,0,0,제조업,1,4.756539006,27.91740606,24.85307983,10.04,224.172634,17.6,20.35,0.01,69.01,615.12,127.32,29.22,42.36833605
3675,AJ네트웍스(주),95570,201512,201508,,0,0,0,임대업,1,19.97911651,40.50264733,4.39408239,0.0,-3.531884245,1.83,4.7,3.72,51.03,51.85,-7.03,-8.83,16.3689137
3676,AJ네트웍스(주),95570,201612,201508,,0,0,0,임대업,1,20.64204812,7.405275636,18.78545605,42.07,-16.6977729,0.9,3.25,3.36,53.13,51.85,-8.86,-11.04,15.96132329
3677,CS홀딩스(주),590,201312,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,22.28688573,20.11444483,41.37727218,0.0,118.4715123,6.12,7.95,-0.95,25.3,592.23,33.86,6.98,46.85079729
3678,CS홀딩스(주),590,201412,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.29673356,10.1015241,-3.122813678,0.0,24.26035923,5.81,8.5,-1.13,24.89,584.04,49.35,12.54,45.7599877
3679,CS홀딩스(주),590,201512,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.439886174,9.568182698,-1.828975518,42.07,8.098054063,10.86,8.33,-1.44,30.91,601.6,53.12,14.93,35.30180339
3680,CS홀딩스(주),590,201612,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.15663931,6.517757827,-11.38785855,0.0,-12.62262921,5.92,6.85,-1.5,31.18,773.92,67.8,17.64,46.17851579
3681,CS홀딩스(주),590,202012,197512,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.00168939,3.287942267,-2.470468695,42.07,-6.601687778,3.71,4.98,-1.38,32.44,1000.6,60.52,12.95,59.71925858
3682,HD현대(주),267250,202012,201705,,0,0,0,제조업,1,3.279796317,-6.620621124,-28.98706423,-28.87,-189.57611,-3.02,-2.28,1.06,46.84,127.03,6.77,5.53,111.1546692
3683,KB오토시스(주),24120,201312,199412,,0,0,0,제조업,1,10.16518235,4.819434775,0.292502036,9.06,17.01858382,3.81,6.94,0.79,10.95,132.31,21.17,9.21,57.21920672
3684,KB오토시스(주),24120,201412,199412,,0,0,0,제조업,1,0.55465416,4.069974285,-10.36460198,-8.31,-21.13034976,3.1,5.2,0.86,8.8,126.75,18.17,8.54,59.91022157
3685,KB오토시스(주),24120,201512,199412,,0,0,0,제조업,1,9.946072756,5.758812801,12.15517569,-9.41,44.91932004,4.45,7.17,0.67,14.12,125.96,13.7,6.58,55.71603225
3686,KB오토시스(주),24120,201612,199412,,0,0,0,제조업,1,11.56434855,17.97078095,29.21749438,-0.38,112.7643135,10.6,13.76,0.58,16.86,136.64,24.45,9.54,43.06892757
3687,KB오토시스(주),24120,202012,199412,,0,0,0,제조업,1,5.114958675,0.098647971,-10.77060075,-10.36,-51.5476353,2.25,4.17,0.2,2.46,184.34,18.9,6.97,58.73917477
3688,KCW(주),68060,201312,200301,42265.0,0,0,0,제조업,1,3.486078811,7.263104668,7.182670491,5.12,-25.15660558,2.99,3.19,1.25,74.72,110.07,11.35,5.95,64.02855826
3689,KCW(주),68060,201412,200301,42265.0,0,0,0,제조업,1,-0.915667694,6.742025765,6.227209503,-2.21,13.2601431,1.94,3.57,0.92,74.4,117.39,15.94,7.45,69.16346721
3690,KD(주),44180,201312,200011,,0,0,0,건설업,1,-2.066375748,-26.87745177,78.91051961,-27.27,-368.0441861,-16.92,-7.76,3.49,-62.5,86.01,-7.0,-5.16,117.0068679
3691,KD(주),44180,201412,200011,,0,0,0,건설업,1,15.48636969,102.2875763,0.565731647,10.0,-154.6102291,-16.92,-9.98,1.21,-62.5,143.63,-16.38,-11.04,0.0
3692,KD(주),44180,201512,200011,,0,0,0,건설업,1,43.55871405,22.83111534,32.95007065,-20.45,422.3835781,1.88,4.41,1.93,5.71,132.9,-16.38,-11.04,46.53344551
3693,KD(주),44180,201612,200011,,0,0,0,건설업,1,54.61505235,102.2875763,19.1302766,-2.86,8.831394214,0.04,3.2,0.7,3.27,313.79,-16.38,-11.04,39.74918391
3694,KD(주),44180,202012,200011,,0,0,0,건설업,1,7.310863878,-12.00646099,-37.25156403,13.51,-253.8597409,-3.96,-5.74,4.47,0.0,125.38,-13.01,-11.04,47.99704175
3695,KISCO홀딩스(주),1940,201312,198911,,0,0,0,제조업,1,74.29506522,59.25457946,79.59517381,-7.69,-74.10658028,1.84,0.67,-0.7,44.72,348.98,26.51,4.83,64.13840553
3696,KISCO홀딩스(주),1940,201412,198911,,0,0,0,제조업,1,0.165753495,-0.547673766,-12.67101242,0.0,-6.31399397,1.08,0.5,-0.83,44.72,337.0,24.76,5.35,64.13898171
