,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
2828,(주)제주항공,89590,201712,201511,,0,0,0,운수 및 창고업,0,33.33408872,21.8784865,33.27173461,25.2,73.4452437,11.11,14.47,33.59,-0.27,33.87,119.68,223.53,27.16,12.78,174.6870324
2829,(주)제주항공,89590,201812,201511,,0,0,0,운수 및 창고업,0,28.88334887,15.38487796,26.3999997,22.72,-0.114272323,7.74,11.05,28.35,-0.2,41.42,115.74,67.8,20.49,10.56,161.9544632
2830,(주)제주항공,89590,201912,201511,,0,0,0,운수 및 창고업,0,42.25475809,-14.98171693,9.892092563,16.37,-132.4987191,-2.65,-2.63,-9.3,1.64,30.17,78.85,-1.27,8.99,7.42,125.5519087
2831,(주)젬백스&카엘,82270,201112,200506,,0,0,0,제조업,1,80.33282474,56.01456481,85.69002802,-19.0,-9.337611292,-11.22,-9.09,-15.6,0.0,-7.45,97.12,-0.92625,3.87,4.28,53.03925926
2832,(주)젬백스&카엘,82270,201212,200506,,0,0,0,제조업,1,1.113090816,-17.04403416,23.75052842,18.52,36.95539406,-9.52,-4.05,-7.92,0.0,-1.12,60.33,-0.92625,3.26,3.62,119.8745833
2833,(주)젬백스&카엘,82270,201712,200506,,0,0,0,제조업,1,-15.7403295,-34.14281576,-39.06662204,11.81,91.96987592,-7.14,-0.81,-1.7,6.45,-60.99,76.47,-0.27,-6.8,-13.31,-52.30253521
2834,(주)젬백스&카엘,82270,201812,200506,,0,0,0,제조업,1,7.987668417,72.14310409,-1.328018943,12.68,53.16079076,-8.25,-0.4,-0.74,6.45,-61.91,175.31,-0.1,-0.27,-0.34,-46.278375
2835,(주)젬백스&카엘,82270,201912,200506,,0,0,0,제조업,1,-5.454466414,-16.5699397,-9.686797509,8.13,-449.4588517,-20.27,-5.0,-8.05,6.45,-112.34,165.86,-1.77,-0.71,-1.13,-88.28790698
2836,(주)젬백스링크,64800,201112,200208,,0,0,0,도매 및 소매업,1,10.72642613,8.727439549,52.25289356,3.65,38.37603527,5.3,5.86,7.69,-0.04,50.34,197.4,16.62,7.3,1.78,50.74387665
2837,(주)젬백스링크,64800,201212,200208,,0,0,0,도매 및 소매업,1,-10.08509481,-5.156569065,-19.15929863,-1.76,-166.331978,-3.51,-3.99,-5.1,-0.19,48.71,239.96,-21.15,16.47,3.67,48.52860987
2838,(주)조비,1550,201112,197612,,1,0,1,제조업,1,-8.342571852,-36.05506906,-16.79449369,-0.78,-449.4588517,-14.15,-10.35,-25.24,6.45,40.13,33.38,-2.7,-2.8,-5.1,-17.89795276
2839,(주)조이시티,67000,201112,200805,,0,0,0,정보통신업,0,20.3198137,10.63869031,72.75192757,6.8,90.63992876,9.23,8.87,10.82,-2.0,51.76,397.38,26.59,52.21,16.2,75.98802548
2840,(주)조이시티,67000,201212,200805,,0,0,0,정보통신업,0,8.448798411,9.442307799,43.95284659,15.61,29.3008232,9.81,10.38,12.58,-2.01,54.3,516.41,92.8,70.66,15.83,74.13471074
2841,(주)조이시티,67000,201712,200805,,0,0,0,정보통신업,0,-13.90829002,-25.16204635,27.11593629,1.98,-189.3520625,-20.27,-5.02,-6.93,-0.13,36.38,217.2,-21.15,36.97,6.71,65.43433657
2842,(주)조이시티,67000,201812,200805,,0,0,0,정보통신업,0,8.954427527,-21.82917187,-5.381906852,-10.36,-98.41822633,-15.01,-10.3,-18.04,-0.32,16.96,135.33,-21.15,-6.54,-2.15,85.50166065
2843,(주)조이시티,67000,201912,200805,,0,0,0,정보통신업,0,17.69729164,-5.569922727,18.24472501,-22.02,163.7235357,-3.16,14.23,33.18,-0.11,11.84,111.82,50.35,-9.16,-3.55,100.1576852
2844,(주)조흥,2600,201112,197612,,0,0,0,제조업,1,43.82046422,15.11144826,48.444249,3.48,85.31949561,7.11,8.26,11.26,-0.86,14.86,162.46,22.15,7.37,3.34,149.8557143
2845,(주)조흥,2600,201212,197612,,0,0,0,제조업,1,-4.745445252,7.29593809,-2.831128911,18.49,-31.99473743,6.07,4.99,7.11,-0.69,8.63,205.47,7.85,17.58,5.88,123.5722695
2846,(주)조흥,2600,201712,197612,,0,0,0,제조업,1,3.066638265,6.383704294,25.0088702,32.79,22.10617279,6.81,8.48,12.05,0.11,8.56,183.03,19.26,16.82,4.99,126.7614815
2847,(주)조흥,2600,201812,197612,,0,0,0,제조업,1,15.9303551,4.257915525,3.666240018,3.29,-19.22350575,4.42,6.25,9.25,0.26,6.96,123.14,10.39,15.94,6.62,119.3936255
2848,(주)조흥,2600,201912,197612,,0,0,0,제조업,1,11.63056216,3.142812753,16.05947725,11.16,8.623790835,3.8,5.98,9.69,-0.37,5.86,95.04,14.27777778,9.21,4.18,110.1158781
2849,(주)종근당,185750,201712,201312,,0,0,0,제조업,1,5.53319737,13.84461207,6.295455403,6.53,26.96419541,7.93,11.48,19.28,0.32,14.01,117.19,22.16,29.82,9.24,120.153993
2850,(주)종근당,185750,201812,201312,,0,0,0,제조업,1,5.063388787,6.844766465,8.125181243,4.69,-2.604125517,6.01,10.91,18.16,0.22,10.74,128.47,27.93,22.15,6.5,115.3306857
2851,(주)종근당,185750,201912,201312,,0,0,0,제조업,1,12.62936281,10.22364907,12.8755847,6.81,-1.537209704,7.0,9.86,16.47,0.21,11.85,116.46,23.67,18.37,5.56,119.9636291
2852,(주)종근당바이오,63160,201112,200112,,0,0,0,제조업,1,67.66450349,56.29515415,-9.081829949,0.38,-16.24108997,5.79,7.18,11.77,0.83,64.44,97.06,12.52,20.29,14.56,150.8416105
2853,(주)종근당바이오,63160,201212,200112,,0,0,0,제조업,1,-6.489301329,4.322316554,2.92402392,-0.75,-35.03509401,3.7,4.59,7.24,0.91,66.57,115.04,7.09,29.26,15.76,143.8143019
2854,(주)종근당바이오,63160,201712,200112,,0,0,0,제조업,1,-0.789604344,5.091295731,4.577926076,5.86,-22.2386183,4.45,5.01,6.52,-0.05,71.72,190.02,57.77,48.01,15.21,134.6579805
2855,(주)종근당바이오,63160,201812,200112,,0,0,0,제조업,1,2.805911549,3.953460687,5.349948089,13.68,-22.4043567,4.37,3.85,4.84,-0.08,72.93,210.96,54.27,48.81,14.45,123.4282235
2856,(주)종근당바이오,63160,201912,200112,,0,0,0,제조업,1,26.462231,7.314662452,10.17923706,20.63,119.897406,5.26,6.6,9.73,0.03,74.77,107.95,100.47,22.69,12.39,129.6095487
2857,(주)종근당홀딩스,1630,201112,197606,,0,0,0,제조업,1,21.96210454,32.53339189,8.058267492,1.31,15.71233686,8.61,13.31,25.87,1.49,59.12,136.74,7.86,20.92,11.62,114.5648676
2858,(주)종근당홀딩스,1630,201212,197606,,0,0,0,제조업,1,4.816655364,7.061839061,4.615538636,1.77,-9.916549669,5.4,11.38,21.16,1.15,30.25,132.49,7.89,17.11,9.29,108.1214676
2859,(주)종근당홀딩스,1630,201712,197606,,0,0,0,제조업,1,16.04132346,16.81856744,34.27701539,-15.79,88.69832163,8.84,5.71,7.32,0.04,52.26,162.47,27.25,21.6,8.56,671.8788142
2860,(주)종근당홀딩스,1630,201812,197606,,0,0,0,제조업,1,6.420130084,4.777353953,17.8329464,48.62,23.49564385,6.25,6.36,8.19,-0.04,53.71,134.22,36.93,23.85,9.01,671.8788142
2861,(주)종근당홀딩스,1630,201912,197606,,0,0,0,제조업,1,23.32976037,10.32929112,35.68525877,0.0,60.40045871,8.15,8.85,12.21,0.18,54.43,91.29,29.23,22.29,10.35,595.7984615
2862,(주)좋은사람들,33340,201112,199711,,0,0,0,제조업,1,13.18152678,11.84622081,7.263728698,3.09,-79.27923886,-0.29,1.07,1.69,0.75,4.75,120.84,0.86,-8.13,-2.55,58.72442
2863,(주)좋은사람들,33340,201212,199711,,0,0,0,제조업,1,6.947572305,14.54319662,6.871351052,-2.8,168.9487144,1.42,2.64,4.01,0.49,3.68,146.0,3.13,-10.26,-2.82,66.51798354
2864,(주)좋은사람들,33340,201712,199711,,0,0,0,제조업,1,-11.02454944,-12.31769494,-5.81442246,-2.56,-18.89148383,-9.42,-4.7,-6.49,0.08,-18.27,166.08,-16.81,17.07,4.0,62.22278215
2865,(주)좋은사람들,33340,201812,199711,,0,0,0,제조업,1,3.796220734,22.26246405,7.625067335,-11.29,295.1309601,3.58,2.51,3.2,-0.07,-18.89,248.47,9.84,6.34,0.78,82.21686391
2866,(주)좋은사람들,33340,201912,199711,,0,0,0,제조업,1,7.173859369,-11.43205765,-1.307914403,-0.3,-449.4588517,-9.74,-8.63,-11.21,0.18,-34.82,135.68,-14.12,-21.12,-5.54,52.15813056
2867,(주)주연테크,44380,201112,200611,,1,1,1,제조업,1,-19.59260961,-27.14446455,-39.06662204,0.77,-449.4588517,-20.27,-11.54,-25.24,-1.25,13.39,415.34,-21.15,6.45,0.85,-40.8121374
2868,(주)중앙디앤엠,51980,201112,200107,,0,0,0,제조업,1,63.46600542,2.117488529,85.69002802,28.85,139.8151426,5.72,5.59,9.17,0.3,78.94,102.67,17.07,-5.13,-4.36,80.4438806
2869,(주)중앙디앤엠,51980,201212,200107,,0,0,0,제조업,1,-11.93153629,11.28100992,16.8445895,0.0,-24.6261494,4.85,3.92,6.52,1.77,78.68,145.5,3.17,-20.07,-8.94,101.8237313
2870,(주)중앙백신연구소,72020,201112,200310,,0,0,0,제조업,1,5.625612774,4.98856801,-3.15384278,8.57,-42.27642015,5.74,5.65,5.96,-3.09,65.09,933.26,184.4,114.34,27.93,74.68289474
2871,(주)중앙백신연구소,72020,201212,200310,,0,0,0,제조업,1,19.82932299,10.07388529,23.56773332,2.63,89.67977682,9.38,9.49,10.5,-2.39,68.2,269.85,133.58,75.38,26.2,91.02316239
2872,(주)중앙백신연구소,72020,201712,200310,,0,0,0,제조업,1,10.98837165,7.141859407,-15.91884302,7.38,-20.6155446,5.9,7.15,8.87,-0.16,78.05,149.05,90.85,45.06,23.96,101.065375
2873,(주)중앙백신연구소,72020,201812,200310,,0,0,0,제조업,1,18.52421566,31.43019238,4.037003208,3.13,-36.81749748,3.87,3.93,4.68,0.01,62.79,352.22,17.4,56.52,20.02,96.24951515
2874,(주)중앙백신연구소,72020,201912,200310,,0,0,0,제조업,1,-0.18248781,1.603361305,-0.754297041,-0.61,-22.59053351,1.92,2.81,3.17,-1.23,63.32,365.27,20.73,68.67,21.29,87.5972561
2875,(주)중앙에너비스,440,201712,199303,,0,0,0,도매 및 소매업,1,-21.97916813,-11.00839646,-22.71069538,-8.26,-69.5115692,2.55,1.03,1.43,0.27,44.12,33.38,1.86,10.34,2.23,94.0671
2876,(주)중앙에너비스,440,201812,199303,,0,0,0,도매 및 소매업,1,-2.892578883,0.153984613,7.504491457,-2.0,121.8708585,1.49,2.39,3.15,0.42,43.95,33.38,4.41,14.62,2.59,85.81265306
2877,(주)중앙에너비스,440,201912,199303,,0,0,0,도매 및 소매업,1,4.820346979,-0.308693157,-13.70113133,-16.33,-55.20633731,1.0,1.04,1.41,0.62,43.63,33.38,1.55,5.98,1.5,108.5340244
2878,(주)지누스,13890,201912,201910,,1,0,1,제조업,1,46.67654892,102.2831019,31.42241774,0.0,95.65778279,11.41,16.36,35.13,1.46,53.32,126.45,8.05,-1.38,-0.64,642.9590654
2879,(주)지니뮤직,43610,201112,200007,,0,0,0,정보통신업,0,-14.46014761,-9.217221586,-21.63952705,10.26,-449.4588517,-7.85,-7.63,-10.85,-1.57,-112.34,244.08,-21.15,48.79,11.94,-22.31604651
2880,(주)지니뮤직,43610,201212,200007,,0,0,0,정보통신업,0,80.33282474,98.34374204,-0.123973643,1.55,491.5945518,-2.91,0.81,1.48,-1.03,-63.57,311.98,4.45,7.88,8.3,-17.72572519
2881,(주)지니뮤직,43610,201712,200007,,0,0,0,정보통신업,0,26.72097344,33.54683999,39.85660345,2.11,-50.97710142,-2.73,1.92,3.02,-0.8,-21.46,248.76,230.64,21.98,6.85,46.67381443
2882,(주)지니뮤직,43610,201812,200007,,0,0,0,정보통신업,0,59.14846074,59.83971304,10.0172491,24.74,186.8456642,2.67,3.1,4.74,-0.57,-9.4,187.86,647.11,4.39,1.96,93.15636364
2883,(주)지니뮤직,43610,201912,200007,,0,0,0,정보통신업,0,5.350500048,4.993405272,34.59388226,5.79,17.97008953,3.21,3.57,5.45,-0.29,-4.25,205.16,27.35,3.86,1.36,113.5952734
2884,(주)지란지교시큐리티,208350,201712,201412,,0,0,0,정보통신업,0,80.33282474,102.2831019,85.69002802,5.56,202.3072482,11.4,12.31,17.56,0.17,9.75,220.95,28.61,31.67,15.44,80.69345865
2885,(주)지란지교시큐리티,208350,201812,201412,,0,0,0,정보통신업,0,29.20433404,51.25575908,28.76025007,-9.02,-66.78130408,3.88,3.57,4.64,-0.12,12.81,360.73,12.51,38.34,11.25,82.9931405
2886,(주)지란지교시큐리티,208350,201912,201412,,0,0,0,정보통신업,0,11.89034392,5.616567887,13.11868427,5.79,23.11275767,4.84,3.68,4.62,-0.51,17.5,266.12,20.38,25.58,9.33,93.46046875
2887,(주)지씨셀,144510,201712,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.544274192,0.470842384,7.960401766,8.52,-17.40828361,1.92,3.0,3.42,-1.59,7.51,933.26,6.39,18.23,2.8,52.02283544
2888,(주)지씨셀,144510,201812,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.454983847,-1.245881709,10.53276944,5.57,-73.63718114,1.78,0.77,0.91,-1.43,7.03,489.39,6.39,17.56,3.31,52.13800959
2889,(주)지씨셀,144510,201912,201606,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.85268834,0.297065918,14.37237314,3.6,-449.4588517,-3.28,-4.78,-6.8,-0.9,7.61,168.3,-13.24,1.1,0.39,61.4230787
2890,(주)지아이바이오,35450,201112,199911,41493.0,1,0,1,정보통신업,0,2.998441592,-9.006980623,5.051465195,0.0,-449.4588517,-20.27,-5.93,-8.86,3.86,-112.34,149.72,-2.23,-22.84,-15.79,-88.28790698
2891,(주)지앤에스티,36920,201112,199912,41401.0,1,0,1,도매 및 소매업,1,28.07545829,-36.05506906,85.69002802,-4.35,1.247720234,-20.27,-11.54,-25.24,0.94,-112.34,98.77,-19.5,-22.84,-15.79,-88.28790698
2892,(주)지어소프트,51160,201112,200205,,0,0,0,정보통신업,0,-25.32298956,-36.05506906,1.94331463,-22.3,-449.4588517,-20.27,-11.54,-25.24,-0.57,-71.14,143.29,-21.15,5.4,2.23,21.87742616
2893,(주)지어소프트,51160,201212,200205,,1,0,1,정보통신업,0,-23.22821639,-0.622898892,-20.64499042,-5.49,73.11201275,0.06,-8.35,-15.62,-0.35,-80.37,185.5,-21.15,-15.54,-4.57,47.11151786
2894,(주)지에스,78930,201112,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,-25.32298956,-31.32060989,-39.06662204,-3.85,-43.82112299,8.31,9.55,14.51,0.37,5.27,74.05,11.49,7.24,3.1,671.8788142
2895,(주)지에스,78930,201212,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,21.94364286,5.651492661,15.8285621,8.0,-26.45305594,4.95,5.91,9.8,0.71,4.34,91.84,4.88,8.67,4.88,671.8788142
2896,(주)지에스,78930,201712,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.173162294,8.322053784,20.40877328,4.0,18.07123834,5.16,9.78,22.29,1.34,11.5,52.62,8.13,8.74,6.66,671.8788142
2897,(주)지에스,78930,201812,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.850835603,8.924708237,9.466061014,11.54,6.691807879,4.62,9.9,21.89,1.4,15.33,60.9,7.67,10.64,7.26,671.8788142
2898,(주)지에스,78930,201912,200408,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.315982721,4.50891854,0.234879935,6.9,-7.995838607,2.82,8.58,18.89,1.47,16.51,55.44,6.18,10.39,8.03,671.8788142
2899,(주)지에스글로벌,1250,201112,197606,,0,0,0,도매 및 소매업,1,79.44855091,102.2831019,62.50277518,18.18,-147.3161661,-1.82,-0.43,-1.99,0.43,23.86,82.1,-0.24,-12.49,-3.48,170.4815837
2900,(주)지에스글로벌,1250,201212,197606,,0,0,0,도매 및 소매업,1,7.313651426,5.722978266,17.35051271,8.6,111.7808683,2.14,2.8,11.63,0.53,27.42,80.94,1.54,-4.98,-1.28,156.668
2901,(주)지에스글로벌,1250,201712,197606,,0,0,0,도매 및 소매업,1,5.385271382,9.429090801,32.64159487,0.42,31.8897242,1.65,3.53,12.95,0.49,7.55,69.79,2.5,7.68,2.29,199.0198312
2902,(주)지에스글로벌,1250,201812,197606,,0,0,0,도매 및 소매업,1,-4.424492708,3.979173816,19.81285769,0.42,16.88027357,1.54,4.11,14.2,0.37,10.25,82.42,2.81,3.83,0.88,256.3491597
2903,(주)지에스글로벌,1250,201912,197606,,0,0,0,도매 및 소매업,1,-9.787503496,-5.748309624,-4.167207642,-1.26,3.825939473,-1.31,4.59,14.89,0.45,2.68,82.67,3.12,1.39,0.29,91.45306383
2904,(주)지에스리테일,7070,201112,201112,,0,0,0,도매 및 소매업,1,15.35193937,3.031224841,14.62133989,0.0,11.86203776,3.34,3.69,7.33,-0.55,62.19,89.98,5.19,6.02,2.36,177.2391839
2905,(주)지에스리테일,7070,201212,201112,,0,0,0,도매 및 소매업,1,-2.679273459,6.262968463,13.01102091,27.96,36.39407185,4.18,4.76,9.49,0.07,64.39,96.55,3.05,7.99,2.47,169.8080552
2906,(주)지에스리테일,7070,201712,201112,,0,0,0,도매 및 소매업,1,7.856052786,1.519353584,11.68009676,25.89,-24.00502078,2.35,3.38,6.98,0.01,73.09,33.38,5.93,16.24,5.3,94.40791352
2907,(주)지에스리테일,7070,201812,201112,,0,0,0,도매 및 소매업,1,0.129723019,2.716057193,5.141737282,-14.47,8.777527094,2.6,3.54,7.43,0.04,73.76,33.38,6.11,14.52,4.41,136.9643304
2908,(주)지에스리테일,7070,201912,201112,,0,0,0,도매 및 소매업,1,38.25894943,4.423577999,3.627824949,-13.3,32.49584526,2.36,3.93,9.51,0.34,75.07,34.72,3.27,12.59,6.27,140.644683
2909,(주)지에스이,53050,201112,200110,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,32.61019909,73.14898628,15.35729379,0.0,38.98047992,3.74,6.49,20.8,1.48,14.33,63.86,3.39,10.32,7.56,256.1929091
2910,(주)지에스이,53050,201212,200110,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,3.627655314,5.95952453,15.84058346,3.64,-16.12685243,3.28,4.9,13.77,1.05,18.87,62.23,3.58,13.55,8.77,246.8410526
2911,(주)지에스이,53050,201712,200110,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,7.543261868,13.88923119,4.137464684,0.0,-11.94342893,3.52,4.55,10.85,0.5,34.88,81.09,11.2,14.27,10.89,242.991
2912,(주)지에스이,53050,201812,200110,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,5.502748806,5.867613715,23.13153485,11.43,15.09853615,3.88,4.92,11.39,0.34,38.24,86.35,14.4,16.91,11.03,246.3320513
2913,(주)지에스이,53050,201912,200110,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,3.781511047,4.167644682,2.1070209,-2.56,-23.89625925,2.75,3.58,8.26,0.29,40.51,83.5,12.58,16.0,10.58,239.2618421
2914,(주)지엔씨에너지,119850,201712,201310,,0,0,0,제조업,1,16.57882621,14.99490089,-16.9792261,26.56,-38.12107512,5.1,5.86,9.6,0.07,62.71,139.67,23.9,29.43,13.55,163.0324691
2915,(주)지엔씨에너지,119850,201812,201310,,0,0,0,제조업,1,11.35485584,18.8121688,30.39883511,0.0,-2.660527249,6.15,5.4,8.55,0.22,66.8,155.87,13.13,25.57,9.0,173.0801235
2916,(주)지엔씨에너지,119850,201912,201310,,0,0,0,제조업,1,11.95944714,12.24123098,33.55091232,3.7,38.99579905,6.03,6.72,10.31,0.11,68.37,146.84,17.95,9.79,2.87,166.2905952
2917,(주)지엔코,65060,201112,200205,,0,0,0,제조업,1,-0.518680145,58.05844996,35.92155471,-0.8,67.54247604,5.42,12.77,19.28,0.48,23.4,125.3,7.22,15.14,5.06,186.3147581
2918,(주)지엔코,65060,201212,200205,,0,0,0,제조업,1,15.85542236,10.51417639,6.293210509,25.0,-18.25113915,3.18,9.09,13.76,-0.43,9.2,137.35,6.95,15.39,6.15,130.3522581
2919,(주)지엔코,65060,201712,200205,,0,0,0,제조업,1,22.35281438,14.56755376,17.53600778,0.0,692.7769383,-5.16,3.78,5.19,0.71,-1.89,130.25,7.75,0.72,0.43,-21.255
2920,(주)지엔코,65060,201812,200205,,0,0,0,제조업,1,-3.683542998,-17.54016955,2.2568228,-10.12,-354.1571074,-16.18,-8.9,-13.54,2.34,-35.7,78.84,-6.01,-6.36,-4.78,-88.28790698
2921,(주)지엔코,65060,201912,200205,,1,0,1,제조업,1,-11.01875119,-12.63774459,6.493109956,-1.32,69.9587723,-8.2,-2.88,-4.8,3.18,-69.33,80.08,-1.46,-22.84,-15.79,-61.80966443
2922,(주)지투알,35000,201112,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.24185219,5.387158596,20.12363574,-2.94,13.43890792,2.2,3.74,12.48,-0.63,9.14,133.85,34.98,8.28,6.68,269.3698485
2923,(주)지투알,35000,201212,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.757326034,7.503992987,3.630742606,-3.03,17.96411132,3.36,4.14,13.83,-0.65,9.75,138.08,45.14,3.61,2.7,167.8126563
2924,(주)지투알,35000,201712,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,16.56683231,7.412187201,22.88017328,1.25,0.636438745,2.56,3.59,13.01,-0.1,10.47,132.34,27.34,7.49,6.49,244.815679
2925,(주)지투알,35000,201812,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.065535779,-16.87774147,7.362048544,-8.64,28.90884952,2.5,4.15,17.69,-0.16,7.19,121.04,50.62,0.94,0.88,133.4308108
2926,(주)지투알,35000,201912,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-20.40680253,9.575312874,0.721009807,12.16,-13.85309132,2.69,3.85,16.02,-0.16,5.74,130.64,36.58,-3.08,-2.05,50.03963855
2927,(주)지티앤티,53870,201112,200112,42292.0,0,0,0,제조업,1,-0.706302341,-30.30363387,-32.2926931,-25.0,-449.4588517,-13.29,-11.54,-25.24,3.74,15.78,44.85,-5.02,9.99,10.68,22.36738095
2928,(주)지티앤티,53870,201212,200112,42292.0,1,0,1,제조업,1,24.13938603,-22.71858274,34.27384096,-31.65,-10.06392915,-13.83,-11.54,-25.24,5.28,-18.95,33.38,-3.47,-12.82,-15.79,-61.07578947
2929,(주)지티지웰니스,219750,201812,201809,,0,0,0,제조업,1,12.27726678,60.30292909,-10.55752213,25.37,-251.0552565,-20.27,-11.25,-19.29,2.24,-3.36,126.58,-6.23,-22.84,-11.93,-19.99785714
2930,(주)지티지웰니스,219750,201912,201809,,1,0,1,제조업,1,39.47576906,-26.06752714,40.76167584,1.19,-48.95093887,-14.83,-11.54,-25.24,2.74,3.28,52.35,-5.36,-15.85,-13.53,115.9476471
2931,(주)진도,88790,201112,200603,,0,0,0,도매 및 소매업,1,39.64339119,16.6384627,23.53159756,-0.78,25.89942553,4.73,11.34,24.65,2.12,12.76,46.41,5.69,-7.29,-5.28,119.748189
2932,(주)진도,88790,201212,200603,,0,0,0,도매 및 소매업,1,6.206850806,-11.7751198,12.48178577,3.94,-43.75268336,-2.81,5.33,13.68,2.85,2.09,33.38,2.03,-8.68,-6.68,63.85606061
2933,(주)진도,88790,201712,200603,,0,0,0,도매 및 소매업,1,6.046310217,7.259693338,4.308101954,-14.29,4.773036674,6.17,7.45,11.57,0.72,25.26,77.05,11.9,9.51,4.14,113.57525
2934,(주)진도,88790,201812,200603,,0,0,0,도매 및 소매업,1,1.478384082,2.149204508,-6.371632525,5.0,-36.16556282,3.51,4.58,7.06,0.8,26.56,55.21,6.69,1.52,0.71,90.37503968
2935,(주)진도,88790,201912,200603,,0,1,1,도매 및 소매업,1,-9.722057865,-4.421622138,-35.15348245,-1.98,-139.9365851,-1.79,-1.91,-2.85,1.42,22.42,46.99,-2.55,7.93,4.58,45.9834413
2936,(주)진로발효,18120,201112,199312,,0,0,0,제조업,1,11.9251974,9.730662124,-0.407802137,-3.03,-27.58377105,8.48,8.93,10.11,-3.09,27.99,809.83,94.03,60.98,9.63,289.9082813
2937,(주)진로발효,18120,201212,199312,,0,0,0,제조업,1,-25.32298956,-36.05506906,6.243911468,-9.38,21.98074575,17.14,14.35,16.66,-0.36,90.73,237.9,14.24,89.82,14.59,450.0381034
2938,(주)진로발효,18120,201712,199312,,0,0,0,제조업,1,5.899717069,7.410098322,1.901560334,-1.89,-6.770173228,14.9,19.22,22.76,-1.07,55.69,497.73,141.26,107.62,19.5,519.0661538
2939,(주)진로발효,18120,201812,199312,,0,0,0,제조업,1,8.251167766,11.2852389,-1.715340993,1.92,-17.36265351,12.8,14.83,17.19,-1.35,55.58,603.35,196.2,114.34,20.9,479.9818868
2940,(주)진로발효,18120,201912,199312,,0,0,0,제조업,1,-21.38591891,-21.60134199,1.698678069,-7.55,-0.201502734,13.78,15.94,18.25,-1.33,87.77,524.29,480.75,114.34,18.56,499.1604082
2941,(주)진바이오텍,86060,201112,200604,,0,0,0,도매 및 소매업,1,56.51118036,5.997077612,54.64835571,5.41,-5.655352783,0.82,3.39,6.81,0.0,47.23,153.62,3.9675,6.89,6.35,98.48307692
