,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,유동비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,종업원1인당부가가치율_계산,당좌자산회전률
2960,(주)씨유메디칼시스템,115480,202012,201112,,1,0,1,제조업,1,-22.36308992,-17.41308779,-38.67458151,0.0,-210.8096563,-2.6,5.3,-49.82,155.02,121.01,-0.87,4.61,5.82,61.81462474,-75.62221774,0.76
2961,(주)씨유전자,56340,201112,200211,41780.0,1,1,1,제조업,1,-22.36308992,-7.334215647,-29.63809671,-30.12,-159.7416898,-2.41,2.38,10.19,69.88,52.5,-1.21,-3.17,-1.46,-57.69839321,86.6,1.62
2962,(주)씨제이이엔엠,35760,201112,199911,,0,0,0,정보통신업,0,22.57227814,11.45615364,31.24450812,20.24,26.71371845,14.11,2.39,90.82,51.15,39.31,5.92,23.74,19.24,-11.62340701,161.5774874,4.93
2963,(주)씨제이이엔엠,35760,201212,199911,,0,0,0,정보통신업,0,22.8672545,43.43279141,24.66766941,6.91,3.614447128,12.01,1.51,90.82,65.76,56.37,7.52,20.13,14.72,-27.41728857,200.986275,4.42
2964,(주)씨제이이엔엠,35760,201312,199911,,0,0,0,정보통신업,0,26.65034553,24.8855592,26.18212481,2.12,-0.904169137,9.52,0.84,90.82,84.19,73.33,7.19,14.64,10.84,-68.63437858,337.3550863,4.13
2965,(주)씨제이이엔엠,35760,201412,199911,,0,0,0,정보통신업,0,4.049545975,8.317168959,3.636839862,6.67,-9.204834079,7.58,1.11,77.33,88.45,79.46,5.35,20.18,14.62,-77.91084313,308.6138943,3.74
2966,(주)씨제이이엔엠,35760,201512,199911,,0,0,0,정보통신업,0,-5.246245505,6.610574961,-11.37476312,6.36,-10.57277164,6.83,0.99,79.0,76.74,70.51,6.06,28.16,19.98,-26.78640589,240.3338235,3.26
2967,(주)씨제이이엔엠,35760,201612,199911,,0,0,0,정보통신업,0,-7.852096768,0.94503383,-4.332018041,-4.46,-14.67868803,6.23,0.73,78.88,67.73,61.62,6.95,30.79,19.39,-18.9394707,205.6538535,3.34
2968,(주)씨제이이엔엠,35760,201712,199911,,0,0,0,정보통신업,0,1.751346011,8.89401187,2.327750463,7.96,25.49270753,8.08,0.54,80.96,90.76,80.31,11.09,28.31,16.51,-113.1325305,263.1719666,3.72
2969,(주)씨제이이엔엠,35760,201812,199911,,0,0,0,정보통신업,0,78.27578096,102.2875763,51.62861701,44.64,11.82054288,5.25,0.53,28.85,89.36,84.69,7.55,13.77,13.38,-43.79510688,172.7709439,2.98
2970,(주)씨제이이엔엠,35760,201912,199911,,0,0,0,정보통신업,0,-19.54183252,-7.991328684,10.59020356,5.9,7.317720471,4.42,0.47,36.38,100.93,93.67,9.09,29.13,17.55,502.4439383,352.1964484,2.32
2971,(주)씨제이이엔엠,35760,202012,199911,,0,0,0,정보통신업,0,15.54782405,20.09221283,-10.51633186,-7.53,0.995856958,4.64,0.4,36.7,112.93,109.15,11.24,26.25,19.31,29.21589951,294.9762327,2.09
2972,(주)씨젠,96530,201112,201009,,0,0,0,제조업,1,78.27578096,27.80166295,60.28067432,25.71,49.62710184,16.44,-0.58,26.73,1024.54,940.6,21.29,-7.36,-7.05,-43.50781565,134.7012121,0.89
2973,(주)씨젠,96530,201212,201009,,0,0,0,제조업,1,6.533313874,2.958198171,31.25269262,37.88,23.7524103,15.08,0.62,46.54,719.28,654.66,8.86,1.01,0.82,-64.6210847,123.5005495,0.96
2974,(주)씨젠,96530,201312,201009,,0,0,0,제조업,1,54.32397828,101.3610255,14.07782101,-2.2,15.24194087,13.25,0.95,34.5,626.43,568.49,10.48,0.87,0.66,-57.93863277,151.0444382,0.88
2975,(주)씨젠,96530,201412,201009,,0,0,0,제조업,1,7.295675952,12.3034873,9.184242926,12.92,-21.0782802,8.03,1.5,41.32,780.8,682.69,6.35,15.54,10.52,14.4115836,135.2533333,0.76
2976,(주)씨젠,96530,201512,201009,,0,0,0,제조업,1,40.15382216,42.67246413,1.126704112,6.97,-22.33056891,5.19,1.28,35.28,1062.09,940.6,5.33,3.15,2.84,10.53366904,131.3175349,0.59
2977,(주)씨젠,96530,201612,201009,,0,0,0,제조업,1,6.993456861,5.119436033,13.13699578,9.3,16.75475636,5.02,1.43,38.87,1060.68,940.6,4.65,10.31,9.15,9.636612075,123.988766,0.56
2978,(주)씨젠,96530,201712,201009,,0,0,0,제조업,1,-13.43548489,-1.405882458,18.95545622,28.94,38.64423007,7.22,1.03,41.93,601.6,503.86,8.46,45.45,20.48,19.48459351,78.54336634,0.73
2979,(주)씨젠,96530,201812,201009,,0,0,0,제조업,1,-8.856740807,-8.46749322,16.65731699,6.27,-24.00284654,6.19,-0.05,32.59,444.72,354.2,26.71,47.04,16.31,26.25838554,80.96136646,1.07
2980,(주)씨젠,96530,201912,201009,,0,0,0,제조업,1,19.48007718,19.06348959,19.25248883,-2.48,111.0462542,12.47,-0.27,43.88,491.11,424.9,46.17,47.97,16.87,16.92877647,154.5895223,1.15
2981,(주)씨젠,96530,202012,201009,,0,0,0,제조업,1,78.27578096,102.2875763,82.96258463,44.64,594.6717064,20.54,0.05,87.13,208.6,171.54,496.01,45.77,18.23,34.12954085,685.3952381,2.95
2982,(주)씨티씨바이오,60590,201112,200202,,0,0,0,제조업,1,20.66356266,17.76539768,7.311708712,4.32,-81.28646848,0.68,2.05,33.0,135.03,80.97,0.27,-2.07,-1.07,154.3425885,90.60531034,3.04
2983,(주)씨티씨바이오,60590,201212,200202,,0,0,0,제조업,1,34.31615421,39.22628866,38.12077305,21.38,594.6717064,10.21,1.26,35.07,155.36,101.49,5.66,-4.36,-2.11,97.31673722,136.5817614,3.05
2984,(주)씨티씨바이오,60590,201312,200202,,0,0,0,제조업,1,20.03128208,47.79936287,-4.928552897,3.98,-81.16644009,1.53,0.51,24.46,206.85,150.12,1.49,0.75,0.35,53.09338688,89.31699454,1.98
2985,(주)씨티씨바이오,60590,201412,200202,,0,0,0,제조업,1,7.739989642,-7.304114199,-1.241660679,37.16,-94.7468677,0.07,0.27,22.07,130.21,85.37,0.12,1.58,0.99,148.4229034,60.11964143,2.0
2986,(주)씨티씨바이오,60590,201512,200202,,0,0,0,제조업,1,19.42417314,15.99891487,-2.350516275,2.79,594.6717064,1.67,1.25,21.15,104.63,63.21,1.83,0.59,0.47,502.4439383,91.11468992,2.52
2987,(주)씨티씨바이오,60590,201612,200202,,0,0,0,제조업,1,-2.550697959,-8.313654379,3.492045972,3.88,-188.9371804,-1.38,1.58,20.26,93.42,56.35,-1.25,4.25,3.37,-443.0832004,63.15100746,2.79
2988,(주)씨티씨바이오,60590,201712,200202,,1,0,1,제조업,1,4.358854182,-18.52727491,6.019853232,-2.61,-432.3986363,-7.29,2.09,-6.17,102.08,56.29,-4.7,2.91,2.74,502.4439383,2.887586207,3.11
2989,(주)씨티케이,260930,201712,201712,,0,0,0,제조업,1,78.27578096,102.2875763,-15.60842836,0.0,-8.47135755,13.2,-0.84,27.83,1062.09,940.6,3085.87,121.58,19.65,2.558235382,239.2132673,0.71
2990,(주)씨티케이,260930,201812,201712,,0,0,0,제조업,1,3.858133186,-0.485273979,-2.233214336,43.56,-78.62361224,2.77,-1.89,31.8,660.22,606.38,1032.53,12.51,2.43,9.610562035,133.2662069,0.77
2991,(주)씨티케이,260930,201912,201712,,0,0,0,제조업,1,5.248419146,2.351503473,5.305556009,-19.31,-24.3992572,2.0,-1.12,36.1,546.13,515.28,10.42,25.14,5.94,6.914285221,233.0113675,0.98
2992,(주)씨티케이,260930,202012,201712,,0,0,0,제조업,1,1.358587463,-3.196665794,6.76489741,-7.69,-86.64617485,0.26,-0.42,38.15,392.67,331.48,1.3,12.76,3.68,20.90779602,172.6291667,1.21
2993,(주)아가방앤컴퍼니,13990,201112,200201,,0,0,0,도매 및 소매업,1,9.559071113,9.607386573,5.643571907,7.85,-30.90276984,4.92,-0.15,33.67,370.91,260.06,28.43,14.06,4.48,40.91782508,106.2214559,2.66
2994,(주)아가방앤컴퍼니,13990,201212,200201,,0,0,0,도매 및 소매업,1,-3.539844165,-1.042222527,-0.809965713,-4.6,-52.0837447,2.32,-0.15,65.73,435.15,279.24,13.09,7.06,2.06,46.52016016,89.13694779,2.78
2995,(주)아가방앤컴퍼니,13990,201312,200201,,0,0,0,도매 및 소매업,1,-0.241121286,0.833832359,-4.169731116,-2.01,-20.06970871,1.89,-0.03,66.92,424.99,258.69,9.64,3.95,1.17,51.17154026,87.25897541,2.91
2996,(주)아가방앤컴퍼니,13990,201412,200201,,0,0,0,도매 및 소매업,1,12.7282911,12.16851636,-17.69470679,-7.38,-286.6453073,-3.32,-0.03,56.85,435.21,287.51,-21.04,3.56,1.46,44.06144141,49.24075221,2.17
2997,(주)아가방앤컴퍼니,13990,201512,200201,,0,0,0,도매 및 소매업,1,-4.903250204,1.305827863,-1.764495853,-7.96,594.6717064,0.05,-0.14,56.61,477.7,312.61,0.58,8.04,2.65,43.70866771,88.82788462,2.08
2998,(주)아가방앤컴퍼니,13990,201612,200201,,0,0,0,도매 및 소매업,1,1.701445396,0.963231966,-4.488977837,13.46,594.6717064,0.73,-0.03,57.04,415.95,273.99,7.05,6.52,2.35,44.93202975,82.51275424,2.16
2999,(주)아가방앤컴퍼니,13990,201712,200201,,0,0,0,도매 및 소매업,1,-6.47748547,-2.935046063,-6.252554692,-16.1,-339.2115828,-1.8,0.01,55.83,584.79,346.95,-16.64,-2.96,-0.93,49.06112024,64.31964646,2.25
3000,(주)아가방앤컴퍼니,13990,201812,200201,,1,0,1,도매 및 소매업,1,-9.546253831,-9.523498999,-19.87772831,-7.58,-266.7211641,-7.17,-0.03,53.01,513.45,198.8,-21.04,-16.85,-6.0,76.10427858,-26.43136612,2.63
3001,(주)아나패스,123860,201112,201011,,0,0,0,제조업,1,8.54980668,8.855874384,7.360391721,31.82,-32.40980948,20.54,-1.66,50.5,1062.09,940.6,2613.44,121.58,22.88,-119.2331482,389.0268966,1.68
3002,(주)아나패스,123860,201212,201011,,0,0,0,제조업,1,20.91848897,18.92795122,-2.517863905,13.79,8.67228627,20.02,-2.55,58.01,953.02,855.77,299.6977778,121.58,27.92,-97.25530723,342.1810606,1.32
3003,(주)아나패스,123860,201312,201011,,0,0,0,제조업,1,3.696121975,-1.478224067,-7.173790765,28.79,-31.45892718,12.31,-1.87,58.59,499.57,450.06,46.68,101.34,16.31,-49.50229952,93.84529412,1.31
3004,(주)아나패스,123860,201412,201011,,0,0,0,제조업,1,21.49312444,12.97168101,47.06644639,20.0,87.74937383,20.5,-0.91,61.4,388.65,362.89,40.3,88.56,16.7,-25.76367616,200.5167647,1.87
3005,(주)아나패스,123860,201512,201011,,0,0,0,제조업,1,-0.867767104,4.16448582,-25.82526733,8.82,-55.15818775,8.41,-0.41,57.83,366.19,304.27,16.2,105.64,21.34,-61.92098437,82.84711712,1.35
3006,(주)아나패스,123860,201612,201011,,0,0,0,제조업,1,-19.41316207,-25.68455277,-0.125240873,0.0,-30.85734551,6.47,-0.9,41.93,339.82,272.44,28.6,58.05,13.24,-67.38245068,-75.62221774,1.62
3007,(주)아나패스,123860,201712,201011,,0,0,0,제조업,1,-2.577806658,-0.682011976,-12.32757446,0.0,-30.7271978,5.09,-1.36,40.41,837.26,772.65,17.22,80.18,18.98,-64.61408793,41.85486486,1.3
3008,(주)아나패스,123860,201812,201011,,0,0,0,제조업,1,-3.656458219,-8.868724537,-38.67458151,9.91,-260.9300334,-8.45,-1.97,33.91,349.56,332.72,-16.74,33.11,15.32,-16.84397881,0.561557377,0.71
3009,(주)아나패스,123860,201912,201011,,1,0,1,제조업,1,33.72695575,-20.31033591,18.13022777,0.0,-194.5397087,-10.89,-1.14,-2.49,308.41,261.11,-21.04,-13.31,-13.66,-47.30003015,-75.62221774,0.77
3010,(주)아난티,25980,201112,199601,,0,0,0,숙박 및 음식점업,1,-0.079377905,-0.164891766,-38.67458151,-5.56,-158.9248186,-2.5,2.06,-4.74,173.82,131.84,-6.29,14.32,28.6,-41.97579581,26.78197861,0.6
3011,(주)아난티,25980,201212,199601,,1,0,1,숙박 및 음식점업,1,5.85684623,-8.114499817,31.03146904,-3.74,88.01042277,-0.29,3.81,48.07,147.98,120.78,-0.54,-3.84,-13.66,56.69012556,44.44622222,0.66
3012,(주)아라온테크,41060,201112,200006,41767.0,0,0,0,정보통신업,0,-22.36308992,-31.51271657,-2.675473766,-30.12,-268.2754907,-10.89,5.3,-92.25,304.41,304.41,-21.04,-19.54,-13.66,0.0,-75.62221774,0.98
3013,(주)아라온테크,41060,201212,200006,41767.0,0,0,0,정보통신업,0,-2.563262031,-18.90394748,82.96258463,44.64,594.6717064,7.02,-0.12,-92.25,263.46,263.46,10.82,-19.54,-9.98,0.0,-75.62221774,2.66
3014,(주)아라온테크,41060,201312,200006,41767.0,0,0,0,정보통신업,0,-18.69838018,8.241193807,-38.67458151,40.63,-308.4845838,-10.89,-0.51,-92.25,378.69,378.69,-9.41,-19.54,-6.48,0.0,28.39044444,0.56
3015,(주)아리온테크놀로지,58220,201112,200508,,0,0,0,제조업,1,46.16684161,31.64515842,39.96021731,3.7,103.612128,11.62,0.21,43.8,182.93,161.63,21.5,-7.94,-2.62,-21.29256157,186.6707143,2.7
3016,(주)아리온테크놀로지,58220,201212,200508,,0,0,0,제조업,1,78.27578096,23.85257337,50.92265318,16.07,83.2303662,11.42,0.05,54.31,133.03,122.72,41.73,13.97,9.16,-10.30798278,193.1613846,1.83
3017,(주)아리온테크놀로지,58220,201312,200508,,0,0,0,제조업,1,-22.36308992,10.42392027,-38.67458151,6.15,-74.15613609,2.85,0.13,51.71,288.84,190.15,9.32,8.41,2.68,-98.68639732,113.9555072,1.18
3018,(주)아리온테크놀로지,58220,201412,200508,,0,0,0,제조업,1,20.25005396,1.100483142,47.22579321,11.59,-65.09477047,1.33,0.13,52.23,180.65,129.2,4.36,-11.36,-3.65,-51.4575835,94.46077922,3.26
3019,(주)아리온테크놀로지,58220,201512,200508,,0,0,0,제조업,1,-3.662322018,8.343856192,0.27862441,9.09,164.2934798,3.27,0.14,55.01,248.16,163.45,10.65,44.13,11.93,-84.70684774,109.8727381,3.45
3020,(주)아리온테크놀로지,58220,201612,200508,,0,0,0,제조업,1,38.46350785,12.73177408,-38.67458151,-16.67,-432.3986363,-10.89,0.82,2.32,137.44,107.27,-20.97,-19.54,-13.66,80.5884058,-66.42371429,1.52
3021,(주)아리온테크놀로지,58220,201712,200508,,1,0,1,제조업,1,-9.022426486,-31.51271657,12.39295328,10.0,-6.341550174,-10.89,1.76,-89.07,68.69,52.82,-7.79,-13.2,-11.66,-50.66521534,-75.62221774,2.07
3022,(주)아모레퍼시픽,90430,201112,200606,,0,0,0,제조업,1,39.07204134,37.24992411,13.4331407,7.81,4.761856046,14.08,-0.36,30.65,176.93,123.92,193.89,56.38,14.94,68.90509793,165.5944317,4.8
3023,(주)아모레퍼시픽,90430,201212,200606,,0,0,0,제조업,1,7.486079003,9.609679242,11.53705292,6.32,-2.302719762,12.47,-0.35,25.91,192.74,128.64,171.4,49.72,11.91,69.11324972,156.3332218,5.35
3024,(주)아모레퍼시픽,90430,201312,200606,,0,0,0,제조업,1,12.41349369,9.571879261,8.80694998,0.28,1.529946878,11.51,-0.29,23.82,178.29,126.19,149.16,42.11,11.32,66.55151815,160.796008,5.08
3025,(주)아모레퍼시픽,90430,201412,200606,,0,0,0,제조업,1,13.30831042,12.07846016,24.95133594,4.2,52.43182807,15.54,-0.29,23.9,219.2,172.38,217.48,51.87,13.07,39.28115603,196.44172,4.29
3026,(주)아모레퍼시픽,90430,201512,200606,,0,0,0,제조업,1,15.26818089,17.16307058,23.04124077,17.73,37.10126997,18.63,-0.26,25.64,210.25,173.1,251.98,56.67,12.73,33.69869727,213.122509,3.62
3027,(주)아모레퍼시픽,90430,201612,200606,,0,0,0,제조업,1,16.62072565,15.54714962,18.43678787,7.85,9.728624853,17.62,-0.23,24.43,180.7,145.7,217.52,50.76,11.55,43.36619544,216.9855178,3.51
3028,(주)아모레퍼시픽,90430,201712,200606,,0,0,0,제조업,1,3.746100929,7.153410432,-9.239567937,-1.04,-29.67849215,11.3,-0.21,28.59,160.3,124.49,193.63,49.55,11.61,59.38836103,168.9478571,3.41
3029,(주)아모레퍼시픽,90430,201812,200606,,0,0,0,제조업,1,-0.084584972,6.491464404,3.005931184,-0.58,-19.18485489,8.97,-0.2,32.17,205.35,152.5,206.42,62.68,10.98,50.16078898,170.7838177,4.28
3030,(주)아모레퍼시픽,90430,201912,200606,,0,0,0,제조업,1,11.50353357,1.179010426,5.72767211,-2.32,-11.23410473,7.53,0.13,36.61,169.05,126.62,21.42,45.8,12.23,61.45164775,200.7124655,4.44
3031,(주)아모레퍼시픽,90430,202012,200606,,0,0,0,제조업,1,-4.793608975,-0.765598529,-20.57229214,-3.2,-66.57373667,2.45,0.24,37.23,189.01,146.1,8.4,51.42,14.36,48.20770499,148.0487015,3.21
3032,(주)아모레퍼시픽그룹,2790,201112,197304,,0,0,0,제조업,1,28.53604438,27.66097569,14.37394637,44.64,17.45022327,10.76,-0.76,18.82,243.78,192.18,215.34,50.64,14.86,35.89126594,685.3952381,2.95
3033,(주)아모레퍼시픽그룹,2790,201212,197304,,0,0,0,제조업,1,6.136276187,8.238684322,12.2026763,44.64,3.319222557,10.24,-0.79,19.46,260.76,197.59,195.45,47.6,12.23,39.29537806,685.3952381,3.27
3034,(주)아모레퍼시픽그룹,2790,201312,197304,,0,0,0,제조업,1,8.988161795,7.559650105,13.510875,44.64,4.600374597,9.95,-0.61,19.14,240.92,187.82,149.6,43.75,11.38,37.68124761,401.6759813,3.46
3035,(주)아모레퍼시픽그룹,2790,201412,197304,,0,0,0,제조업,1,11.74087618,10.60179471,20.96211532,-3.74,40.30665324,12.65,-0.57,19.67,271.37,223.22,237.53,52.33,13.07,28.09606264,680.4432039,3.21
3036,(주)아모레퍼시픽그룹,2790,201512,197304,,0,0,0,제조업,1,11.78684369,13.05554475,20.1457839,31.07,38.6212976,15.69,-0.43,19.18,259.37,219.18,268.63,56.66,12.61,25.21880986,391.1327407,2.93
3037,(주)아모레퍼시픽그룹,2790,201612,197304,,0,0,0,제조업,1,15.29653102,13.89323251,18.30626218,25.19,18.51607803,16.36,-0.36,18.55,222.73,186.53,240.67,53.01,12.04,29.49378697,357.2950296,2.91
3038,(주)아모레퍼시픽그룹,2790,201712,197304,,0,0,0,제조업,1,3.482322708,6.558348489,-9.981197274,-13.02,-32.44509843,10.14,-0.35,20.29,215.74,176.66,155.32,52.25,12.16,33.7659356,647.4734014,2.66
3039,(주)아모레퍼시픽그룹,2790,201812,197304,,0,0,0,제조업,1,0.710794281,5.234286244,0.814641918,-17.01,-24.88320159,7.46,-0.39,21.13,277.35,221.84,120.55,57.66,10.86,31.29960261,366.9052459,2.99
3040,(주)아모레퍼시픽그룹,2790,201912,197304,,0,0,0,제조업,1,12.10198152,3.807415208,3.390422689,-6.56,-9.322323371,6.36,0.04,22.84,237.05,194.26,18.87,43.33,12.42,31.22226782,685.3952381,2.87
3041,(주)아모레퍼시픽그룹,2790,202012,197304,,0,0,0,제조업,1,-5.948872684,-3.211409517,-21.54864798,-17.54,-69.761946,1.88,0.22,21.18,243.82,202.93,6.58,49.33,15.18,28.42996347,0.867446809,2.07
3042,(주)아모텍,52710,201112,200308,,0,0,0,제조업,1,22.32089353,11.24487412,4.57573277,11.87,-98.00792362,0.05,4.67,62.65,73.13,41.19,0.02,3.88,5.23,-118.825046,46.37672704,2.54
3043,(주)아모텍,52710,201212,200308,,0,0,0,제조업,1,24.54735039,7.147833068,82.96258463,34.15,594.6717064,6.16,3.11,64.66,73.85,46.5,2.67,6.64,6.46,-104.6060902,61.90444552,3.64
3044,(주)아모텍,52710,201312,200308,,0,0,0,제조업,1,2.714381701,16.24540393,32.31837467,8.0,36.51842161,7.48,2.44,66.07,84.29,59.86,3.52,16.59,11.52,-155.5129064,76.74742857,3.6
3045,(주)아모텍,52710,201412,200308,,0,0,0,제조업,1,5.092906796,-3.057294187,-28.01276388,-8.75,-88.61191893,0.82,3.15,65.79,89.43,56.7,0.42,10.68,11.46,-309.6587215,63.78019569,2.51
3046,(주)아모텍,52710,201512,200308,,0,0,0,제조업,1,12.38961045,17.84790879,75.88603213,1.08,594.6717064,6.34,1.48,65.92,109.91,81.09,4.13,10.83,7.19,290.7564824,81.5609971,3.49
3047,(주)아모텍,52710,201612,200308,,0,0,0,제조업,1,-1.329740841,9.499388037,-5.73707507,-11.52,34.68668526,8.13,1.26,70.32,129.39,101.17,6.67,19.17,12.26,96.0023885,89.99371991,2.65
3048,(주)아모텍,52710,201712,200308,,0,0,0,제조업,1,11.26618207,16.30037902,6.574596459,0.44,41.06686916,10.93,0.97,74.02,147.41,108.0,10.55,15.99,10.26,83.12880015,105.3772767,2.54
3049,(주)아모텍,52710,201812,200308,,0,0,0,제조업,1,0.417321479,2.922873121,-19.66290323,-4.36,-72.39604277,2.86,1.1,75.71,98.09,68.12,2.72,13.58,10.63,-443.0832004,81.47687927,2.15
3050,(주)아모텍,52710,201912,200308,,0,0,0,제조업,1,8.780838469,0.751234591,-1.921778161,1.48,-38.13395796,1.69,1.58,75.53,116.07,73.01,1.39,5.28,4.92,267.9787633,69.35455668,2.39
3051,(주)아모텍,52710,202012,200308,,0,0,0,제조업,1,1.154305817,-7.823387371,-9.92104356,-8.42,-170.7491057,-1.14,2.41,74.08,103.49,64.08,-0.84,0.92,1.03,502.4439383,56.90514706,2.05
3052,(주)아미노로직스,74430,201112,200406,,1,1,1,도매 및 소매업,1,43.00992041,74.53244062,-38.67458151,-30.12,-90.04899354,-10.89,-2.63,-40.0,225.11,187.14,-10.38,-19.54,-13.66,30.35041245,30.49206897,0.56
3053,(주)아바코,83930,201112,200510,,0,0,0,제조업,1,-0.289099491,15.65415619,9.068528909,4.24,-36.04801942,7.74,0.09,56.04,119.25,114.7,44.14,-4.64,-1.09,23.65195343,87.45779661,2.94
3054,(주)아바코,83930,201212,200510,,0,0,0,제조업,1,-6.433994252,15.60591903,-38.67458151,-3.73,-108.6963592,-0.71,0.11,43.3,180.64,174.28,-3.13,30.22,12.13,7.893479191,48.06440141,1.54
3055,(주)아바코,83930,201312,200510,,0,0,0,제조업,1,10.4615962,-9.253986241,76.17075125,-2.11,109.5823855,7.24,0.01,30.31,175.53,173.78,49.49,12.39,4.38,2.32004432,-9.952661871,2.17
3056,(주)아바코,83930,201412,200510,,0,0,0,제조업,1,-9.83247663,8.915949756,-10.49616468,0.72,-6.447646109,6.79,-0.16,37.94,267.92,261.19,532.43,44.59,11.5,4.007655532,97.51025,1.67
3057,(주)아바코,83930,201512,200510,,0,0,0,제조업,1,16.36861484,10.81435748,-7.816796441,1.79,7.67811527,7.12,-0.43,45.41,256.46,244.49,305.3511111,14.36,5.17,7.648006788,108.5506667,1.46
3058,(주)아바코,83930,201612,200510,,0,0,0,제조업,1,20.36389932,8.53263948,45.01240016,28.42,27.30849909,7.65,-0.2,55.2,206.17,197.83,592.25,-3.91,-1.39,7.848561159,109.3301366,1.74
3059,(주)아바코,83930,201712,200510,,0,0,0,제조업,1,7.209817853,1.240153639,-6.810738221,0.55,-85.24129156,1.0,-0.18,50.69,195.08,192.02,21.81,14.67,6.48,3.218721551,69.54997283,1.4
3060,(주)아바코,83930,201812,200510,,0,0,0,제조업,1,14.21117427,14.46959539,30.8504909,-0.54,594.6717064,11.46,-0.25,60.5,190.75,72.78,525.99,3.05,1.17,130.0005739,144.222459,2.33
3061,(주)아바코,83930,201912,200510,,0,0,0,제조업,1,-6.667214615,9.359745297,-7.146281027,-5.74,2.051823749,11.34,-0.29,66.57,232.01,108.27,245.72,4.69,1.41,93.7342518,148.2998841,3.39
3062,(주)아바코,83930,202012,200510,,0,0,0,제조업,1,5.826450949,7.648323001,-11.38371914,0.29,-1.118504771,11.29,-0.35,67.52,222.24,155.0,739.46,63.92,22.28,55.00593969,126.6140173,2.33
3063,(주)아바텍,149950,201212,201211,,0,0,0,제조업,1,50.82903806,67.57212449,79.77159088,0.0,177.6803439,20.54,-0.41,51.16,421.29,392.01,1660.31,121.58,17.41,9.113597478,77.87080306,2.94
3064,(주)아바텍,149950,201312,201211,,0,0,0,제조업,1,15.41049587,14.15751265,23.10589359,5.54,-7.049983991,17.42,-0.45,57.02,299.73,274.26,1018.15,121.58,19.27,12.75116289,84.46012681,2.69
3065,(주)아바텍,149950,201412,201211,,0,0,0,제조업,1,16.6809007,15.01653229,13.86120939,-13.04,61.29970717,20.54,-0.45,68.59,330.89,323.3,847.57,121.58,26.11,3.288885468,132.2307708,2.53
3066,(주)아바텍,149950,201512,201211,,0,0,0,제조업,1,-1.935402819,6.155082927,-37.15165138,-25.0,-66.96309381,7.5,-1.07,71.07,641.79,620.4,681.58,121.58,28.6,3.947933328,123.0807222,1.28
3067,(주)아바텍,149950,201612,201211,,0,0,0,제조업,1,0.639680696,0.561533517,3.766252291,28.06,8.701880932,8.21,-0.75,69.91,811.11,792.31,850.176,121.58,26.05,2.644385841,94.86524946,1.2
3068,(주)아바텍,149950,201712,201211,,0,0,0,제조업,1,15.22417194,14.35584596,21.25819914,15.62,49.01217638,11.33,-1.02,69.78,736.33,726.64,850.176,121.58,28.21,1.523729656,99.23493433,1.18
3069,(주)아바텍,149950,201812,201211,,0,0,0,제조업,1,-2.80823872,-0.348501355,-22.26880862,-3.56,-64.97621982,3.76,-2.54,74.18,710.15,696.65,850.176,121.58,28.33,-13.50097708,73.32247082,0.97
