,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,총자본정상영업이익률,자기자본순이익률,금융비용부담률,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
635,(주)동국에스엔씨,100130,201112,200908,,0,0,0,제조업,1,6.305740476,-7.483485569,12.03857222,0.0,-40.3014507,-12.56,-7.52,-6.36,-2.84,346.63,241.72,36.64,-6.95,-4.85,-75.62221774
636,(주)동국에스엔씨,100130,201312,200908,,0,0,0,제조업,1,6.479425579,-0.125446636,0.962680833,20.88,242.5927892,1.78,3.17,1.1,-2.15,405.67,266.47,31.37,6.33,3.22,109.1572727
637,(주)동국에스엔씨,100130,201412,200908,,0,0,0,제조업,1,1.795778029,2.915218467,44.11984922,2.73,36.09949609,5.43,4.14,4.76,-0.92,312.61,223.79,29.94,15.11,5.24,192.1846903
638,(주)동국에스엔씨,100130,201512,200908,,0,0,0,제조업,1,31.4423996,17.20614781,4.042941269,-2.65,21.0680655,11.24,4.3,9.69,-0.7,166.79,102.84,45.72,13.12,7.83,389.9173636
639,(주)동국에스엔씨,100130,201612,200908,,0,0,0,제조업,1,8.138232049,4.106739002,81.68725064,-3.64,68.31371373,4.16,6.12,6.18,-0.1,172.6,104.84,51.36,5.81,2.23,337.1435849
640,(주)동국에스엔씨,100130,201712,200908,,0,0,0,제조업,1,0.912738201,-0.635371185,-4.156535205,9.43,-56.04908561,1.68,2.58,2.74,-0.05,181.38,126.6,53.72,25.93,10.8,198.0013793
641,(주)동국에스엔씨,100130,202012,200908,,0,0,0,제조업,1,-0.972182173,-0.478299878,-7.296653299,-0.96,-24.77208642,1.28,2.67,1.34,0.1,201.08,153.76,44.43,35.52,14.72,146.2509709
642,(주)동남합성,23450,201112,199612,,0,0,0,제조업,1,25.73400108,4.020363184,19.76446365,13.56,-31.24586157,3.03,2.84,4.15,0.28,255.62,185.26,40.66,-12.56,-3.78,108.3823881
643,(주)동남합성,23450,201312,199612,,0,0,0,제조업,1,3.575892467,3.228230527,-2.258898098,-7.46,215.6465375,3.28,4.3,4.1,-0.15,472.19,317.24,14.77,31.23,3.76,128.8390323
644,(주)동남합성,23450,201412,199612,,0,0,0,제조업,1,19.27577397,1.969820087,25.68355488,17.74,3.230521359,3.02,3.98,4.61,0.25,175.07,113.73,34.24,13.16,2.98,128.4542466
645,(주)동남합성,23450,201512,199612,,0,0,0,제조업,1,1.048678652,6.581748246,0.497359425,15.07,55.12527451,4.52,5.64,6.66,0.3,228.55,152.06,27.27,31.82,6.09,150.6805952
646,(주)동남합성,23450,201612,199612,,0,0,0,제조업,1,34.31296737,23.89372537,36.249497,44.44,110.0716883,6.79,10.07,11.79,0.09,157.52,111.93,37.98,28.22,6.83,143.3659124
647,(주)동남합성,23450,201712,199612,,0,0,0,제조업,1,-0.009409607,-22.98940899,31.86291029,10.22,-88.88869711,1.18,0.98,2.75,0.31,95.24,63.57,79.15,22.29,6.57,141.7304636
648,(주)동남합성,23450,202012,199612,,0,0,0,제조업,1,-14.53889659,-33.4889481,-0.895633685,-3.45,37.29669569,7.96,15.3,16.1,0.07,101.15,69.46,65.86,-19.47,-5.1,193.6832143
649,(주)동방,4140,201112,198808,,0,0,0,운수 및 창고업,0,10.99839404,-7.050900065,3.151989373,1.7,63.58934408,0.13,4.38,0.37,3.41,50.76,37.73,373.6,-0.95,-0.75,147.3858324
650,(주)동방,4140,201312,198808,,0,0,0,운수 및 창고업,0,-6.927321859,-13.16175947,2.575575081,-4.19,-86.50932511,-4.12,0.48,-22.77,3.17,60.87,47.98,394.48,1.95,1.6,120.3628251
651,(주)동방,4140,201412,198808,,0,0,0,운수 및 창고업,0,-0.64551604,-12.67630121,-0.260114234,-3.14,-117.5773012,-2.24,-0.09,-14.06,2.75,58.6,46.71,395.35,5.36,4.54,129.28625
652,(주)동방,4140,201512,198808,,0,0,0,운수 및 창고업,0,-2.88005793,-14.35195661,-0.610927538,-3.7,102.3170953,-2.73,3.83,-18.52,2.49,50.76,36.0,395.35,9.23,7.83,137.1528245
653,(주)동방,4140,201612,198808,,0,0,0,운수 및 창고업,0,-7.057941897,50.19608548,-8.694192704,-3.97,70.05063357,5.45,6.85,28.33,2.38,54.85,45.04,294.77,11.24,8.59,157.8320651
654,(주)동방,4140,201712,198808,,0,0,0,운수 및 창고업,0,-7.825142305,-15.03687049,-11.98891166,1.25,-63.77259412,-1.85,2.68,-9.27,2.54,50.76,37.14,328.28,5.6,4.6,106.1379234
655,(주)동방,4140,202012,198808,,0,0,0,운수 및 창고업,0,-16.16672606,0.976012119,-6.475552862,-3.5,17.40460191,2.26,4.26,12.87,2.48,50.76,48.85,351.16,6.29,4.36,174.8175314
656,(주)동방선기,99410,201112,200911,,0,0,0,제조업,1,4.57967513,15.71541547,-5.62798095,-6.98,181.2927059,3.68,5.8,5.01,4.77,116.39,91.29,145.8,11.44,12.6,63.84558333
657,(주)동방아그로,7590,201112,197706,,0,0,0,제조업,1,9.890796617,6.477545019,2.114412802,3.54,-16.72071789,6.1,4.6,5.6,-0.27,449.7,234.47,32.57,41.23,14.58,116.4751709
658,(주)동방아그로,7590,201312,197706,,0,0,0,제조업,1,0.630042128,0.63962741,3.602671399,0.84,20.28376223,5.74,5.22,5.47,-0.16,413.02,219.48,33.66,26.04,9.21,115.5073029
659,(주)동방아그로,7590,201412,197706,,0,0,0,제조업,1,5.24921824,4.56655161,4.933432308,0.41,24.16106424,6.63,6.3,6.48,-0.29,398.75,227.95,34.53,33.3,12.04,122.5508678
660,(주)동방아그로,7590,201512,197706,,0,0,0,제조업,1,5.359730041,2.832236916,1.048134259,-0.83,-14.82656574,4.94,5.09,4.7,-0.26,359.26,193.73,37.84,12.8,5.16,109.754375
661,(주)동방아그로,7590,201612,197706,,0,0,0,제조업,1,-0.166915159,2.693944513,0.013356565,-3.33,-27.93856228,5.07,3.58,4.71,-0.25,380.57,191.09,34.0,5.93,2.2,116.537069
662,(주)동방아그로,7590,201712,197706,,0,0,0,제조업,1,5.927815455,2.375434228,3.800254142,-1.29,9.398074352,4.92,3.81,4.63,-0.1,343.96,164.78,38.64,11.51,4.8,127.2344541
663,(주)동방아그로,7590,202012,197706,,0,0,0,제조업,1,1.042472683,3.385112839,3.912642792,0.0,19.78567629,5.2,4.79,4.84,0.09,416.89,203.23,38.25,9.61,4.02,144.8524107
664,(주)동서,26960,201612,201607,,0,0,0,도매 및 소매업,1,5.624588503,5.026768071,0.863020671,0.0,-6.633311761,23.81,3.53,10.37,-1.84,1062.63,944.43,10.83,83.22,21.0,665.4316078
665,(주)동서,26960,201712,201607,,0,0,0,도매 및 소매업,1,4.573046186,3.952655862,8.814881807,0.0,4.541286116,22.55,3.51,10.21,-1.76,1062.63,944.43,11.49,76.19,19.49,680.751875
666,(주)동서,26960,202012,201607,,0,0,0,도매 및 소매업,1,3.212744803,3.351825475,-1.830855253,-1.42,17.26634024,24.46,3.0,8.61,-2.29,1062.63,944.43,9.2,74.23,19.35,606.1670504
667,(주)동성케미컬,102260,201112,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.14115337,20.33162653,15.2444253,0.0,-0.424064197,0.36,4.16,-1.1,2.17,94.15,68.93,133.66,-0.18,-0.11,126.7378261
668,(주)동성케미컬,102260,201312,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.594729042,9.829772442,25.89952377,33.33,-0.424670678,2.19,6.02,0.32,1.32,102.73,72.22,118.44,4.44,2.15,517.5519444
669,(주)동성케미컬,102260,201412,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.00325573,12.3480774,9.962410972,13.89,13.86789005,3.21,6.48,3.66,1.01,116.53,81.59,113.88,14.37,6.84,154.344878
670,(주)동성케미컬,102260,201512,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.922046892,5.335752899,-3.778959661,44.44,33.29662253,5.0,8.28,8.65,0.74,119.87,80.0,101.18,13.89,6.43,106.7210662
671,(주)동성케미컬,102260,201612,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.776087153,10.57597054,-2.101873009,7.35,-2.471939072,6.21,7.77,13.34,0.62,120.5,86.4,97.9,14.83,7.5,182.3268151
672,(주)동성케미컬,102260,201712,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.994751003,-5.182189472,-2.998720298,23.97,-94.38109356,-0.72,0.42,3.32,0.64,114.48,88.38,104.56,14.37,7.59,198.1768508
673,(주)동성케미컬,102260,202012,200806,,0,0,0,"전문, 과학 및 기술 서비스업",0,-6.181436617,2.098284703,3.796801963,-8.77,18.03720785,4.22,7.42,2.39,0.85,115.66,75.49,86.78,22.7,9.54,136.3953153
674,(주)동성하이켐,13450,201112,199906,42205.0,0,0,0,제조업,1,29.5793752,28.20752673,20.82691815,9.47,17.15749216,4.66,14.42,19.2,-0.19,183.5,146.72,70.72,27.22,4.96,144.6847027
675,(주)동성하이켐,13450,201312,199906,42205.0,0,0,0,제조업,1,9.204126374,12.60483602,2.601477517,2.7,11.66575326,4.99,11.93,15.5,0.35,170.55,137.45,78.31,9.64,2.57,172.5607368
676,(주)동성하이켐,13450,201412,199906,42205.0,0,0,0,제조업,1,3.859319817,20.16936434,15.48059525,14.21,0.754994285,2.4,11.3,7.4,0.38,214.57,182.38,54.11,21.66,4.16,134.3187558
677,(주)동성화인텍,33500,201112,199712,,0,0,0,제조업,1,-9.964924075,-12.46566097,-2.070079805,-1.2,-62.34141861,-5.25,1.94,-13.31,3.68,64.52,40.28,220.4,-5.64,-4.56,66.03881459
678,(주)동성화인텍,33500,201312,199712,,0,0,0,제조업,1,0.585941164,13.93030567,71.04482741,38.7,32.25633937,2.39,6.9,12.35,1.72,78.69,42.7,253.33,1.33,0.7,98.07217228
679,(주)동성화인텍,33500,201412,199712,,0,0,0,제조업,1,-5.954134713,21.92022996,2.771698996,-2.06,24.17328708,5.59,8.8,25.08,1.1,93.84,48.62,172.55,22.97,9.7,115.8417017
680,(주)동성화인텍,33500,201512,199712,,0,0,0,제조업,1,0.643513772,10.04558116,-17.50564754,-2.68,-19.8254211,4.08,7.23,12.49,0.9,131.8,67.29,149.26,2.9,1.41,117.3099018
681,(주)동성화인텍,33500,201612,199712,,0,0,0,제조업,1,-0.849828886,4.54457952,-3.494322648,-5.3,-34.699989,2.59,4.74,8.38,0.76,123.9,73.71,136.4,5.18,2.5,119.2314523
682,(주)동성화인텍,33500,201712,199712,,0,0,0,제조업,1,-20.01696124,-28.97170438,-31.05467239,-18.46,-288.8483505,-13.94,-10.0,-30.05,1.07,112.83,79.56,166.21,11.49,6.96,-8.32221374
683,(주)동성화인텍,33500,202012,199712,,0,0,0,제조업,1,-6.30143939,15.67545566,53.18958114,6.01,18.70608971,5.48,12.55,20.79,1.23,102.53,43.09,124.56,20.75,7.31,150.0734244
684,(주)동아엘텍,88130,201112,200701,,0,0,0,제조업,1,3.828159176,14.68636019,12.33939224,2.86,-37.31869044,8.94,9.05,10.99,-0.5,456.38,444.36,31.2,20.92,5.26,93.96902778
685,(주)동아엘텍,88130,201312,200701,,0,0,0,제조업,1,39.88616722,23.75033168,35.34285589,8.97,116.7753703,9.86,11.22,13.83,0.14,217.31,214.6,74.35,20.99,12.35,167.8283529
686,(주)동아엘텍,88130,201412,200701,,0,0,0,제조업,1,7.859953989,7.949962613,30.57089157,11.76,-11.93958698,5.93,8.15,10.29,0.0,234.61,230.33,74.2,13.88,6.73,166.7576842
687,(주)동아엘텍,88130,201512,200701,,0,0,0,제조업,1,-7.117470035,21.9562033,0.565544835,5.26,21.67893957,6.78,9.91,11.99,0.29,277.8,270.35,32.68,31.56,8.18,245.1057
688,(주)동아엘텍,88130,201612,200701,,0,0,0,제조업,1,60.05010048,31.6730788,80.55770412,3.0,159.488853,14.65,20.53,24.54,-0.02,216.73,212.46,61.27,20.52,7.27,207.7434951
689,(주)동아엘텍,88130,201712,200701,,0,0,0,제조업,1,22.49226638,55.1200574,15.88947693,10.68,-18.1713818,6.01,12.27,8.88,-0.02,390.2,381.06,27.35,23.69,5.01,319.5433333
690,(주)동아엘텍,88130,202012,200701,,0,0,0,제조업,1,-2.076978852,0.991672705,-20.17170355,0.78,-30.58185562,6.53,5.19,5.66,-0.52,377.01,328.95,24.13,41.72,13.12,143.3003077
691,(주)동아지질,28100,201112,200906,,0,0,0,건설업,1,13.70628976,11.36001821,-18.70354942,3.13,-68.67657869,2.7,2.18,5.49,-0.78,199.91,197.61,60.38,10.92,3.29,183.6710633
692,(주)동아지질,28100,201312,200906,,0,0,0,건설업,1,-0.418449209,-0.56754288,16.44329215,5.88,-56.57900157,0.63,1.84,1.58,-0.09,201.79,197.54,69.56,17.78,4.98,228.8608838
693,(주)동아지질,28100,201412,200906,,0,0,0,건설업,1,3.275818387,2.125819655,-7.362277072,-3.79,-28.88624172,1.38,1.29,3.18,-0.07,175.87,172.33,71.47,14.39,4.57,203.2651444
694,(주)동아지질,28100,201512,200906,,0,0,0,건설업,1,11.49879446,1.984600264,-2.936937217,-4.46,34.40634051,1.52,1.62,3.33,-0.1,155.27,151.25,87.47,19.1,7.79,238.1274176
695,(주)동아지질,28100,201612,200906,,0,0,0,건설업,1,15.19945734,7.977673712,8.931475338,0.0,214.8440476,3.52,4.49,7.9,-0.18,145.91,143.89,100.01,22.69,10.49,326.6086538
696,(주)동아지질,28100,201712,200906,,0,0,0,건설업,1,-13.79698244,4.554025398,5.120950521,-3.85,62.27605263,5.03,7.31,11.19,0.04,175.83,172.16,64.9,44.19,13.19,401.2764286
697,(주)동아지질,28100,202012,200906,,0,0,0,건설업,1,3.8993067,-1.209118596,-17.39434756,-6.37,-85.87352485,0.65,0.99,1.06,0.17,178.95,175.28,74.82,13.96,6.36,376.6349112
698,(주)동양,1520,201112,197606,,1,0,1,제조업,1,2.165076981,58.42777093,2.914681366,39.16,49.43070138,-6.29,-0.73,-44.9,5.14,50.76,32.91,395.35,-4.74,-10.41,95.16655455
699,(주)동양건설산업,5900,201112,197408,41754.0,0,1,1,건설업,1,-23.18877172,-33.4889481,-40.31154594,-31.52,-374.2097941,-34.09,-11.54,-44.9,5.14,97.65,92.11,395.35,9.81,12.45,-75.62221774
700,(주)동양고속,84670,201112,200507,,0,0,0,운수 및 창고업,0,42.1979261,4.867105567,-4.77824321,-0.96,-96.47897084,-0.95,0.17,0.65,-0.12,78.59,75.7,117.97,12.19,9.45,65.54937845
701,(주)동양고속,84670,201312,200507,,0,0,0,운수 및 창고업,0,2.687556067,2.822254375,10.09202759,1.11,-11.57745161,5.35,5.42,6.22,2.56,50.76,33.9,86.71,16.41,12.87,102.6808082
702,(주)동양고속,84670,201412,200507,,0,0,0,운수 및 창고업,0,4.348540628,7.641094126,7.223585583,0.82,78.35632623,8.57,9.35,9.84,1.18,50.76,46.39,81.0,19.29,14.19,108.7770109
703,(주)동양고속,84670,201512,200507,,0,0,0,운수 및 창고업,0,7.266227257,6.142792141,-0.383278665,3.67,-28.0090916,11.63,6.36,12.43,0.49,63.43,48.55,82.91,18.0,14.45,104.3264744
704,(주)동양고속,84670,201612,200507,,0,0,0,운수 및 창고업,0,-1.020042982,-3.742157774,14.55920572,1.31,20.25200189,4.49,7.42,5.46,0.59,70.18,54.72,88.09,15.12,10.84,118.2206856
705,(주)동양고속,84670,201712,200507,,0,0,0,운수 및 창고업,0,-11.03204223,-2.575784082,-8.780238188,-1.68,-67.0192611,-1.25,2.6,-1.41,0.72,52.46,49.07,71.76,16.99,10.59,102.8688816
706,(주)동양고속,84670,202012,200507,,0,0,0,운수 및 창고업,0,-10.13842521,-19.02705527,-40.31154594,-6.45,-321.8701541,-19.64,-11.54,-13.74,0.6,50.76,32.91,56.83,-7.63,-5.56,64.15367568
707,(주)동양에스텍,60380,201112,200202,,0,0,0,제조업,1,28.64682298,-7.889338117,20.35029023,-5.41,65.48096577,0.62,3.24,2.28,1.13,111.81,82.96,151.88,-8.78,-3.47,115.9374286
708,(주)동양에스텍,60380,201312,200202,,0,0,0,제조업,1,-10.2721728,1.039075008,9.152302224,-6.15,135.2484236,1.06,3.5,4.75,1.04,104.74,74.38,137.3,21.5,6.64,144.0996721
709,(주)동양에스텍,60380,201412,200202,,0,1,1,제조업,1,-11.36933231,-2.647304103,-22.31741105,3.28,-52.41130627,-2.02,1.87,-7.08,0.86,136.3,100.41,116.04,24.42,7.99,26.8452381
710,(주)동우팜투테이블,88910,201112,200606,,0,0,0,제조업,1,11.84948859,9.245058139,7.949172919,11.07,-63.49265006,4.23,7.11,8.86,0.1,398.77,379.95,24.1,61.29,7.34,94.82392283
711,(주)동우팜투테이블,88910,201312,200606,,0,0,0,제조업,1,1.839137499,10.72178476,17.48178236,-15.21,110.2844504,4.16,8.28,9.07,-0.34,398.41,389.83,25.38,26.02,3.19,104.4169103
712,(주)동우팜투테이블,88910,201412,200606,,0,0,0,제조업,1,3.782922834,1.321113953,-12.67817538,28.57,-47.82145697,0.76,4.2,1.36,-0.23,319.47,311.25,28.43,15.51,2.47,57.30839793
713,(주)동우팜투테이블,88910,201512,200606,,0,0,0,제조업,1,2.929630463,6.747037102,9.040837605,8.53,-9.85093757,3.47,3.66,6.54,-0.3,363.79,338.8,23.84,4.33,0.57,72.39638095
714,(주)동우팜투테이블,88910,201612,200606,,0,0,0,제조업,1,6.711755829,9.560196646,-1.633522717,8.33,65.22995142,5.49,5.77,9.41,-0.32,462.71,445.76,20.62,27.38,3.45,83.52221978
715,(주)동우팜투테이블,88910,201712,200606,,0,0,0,제조업,1,15.48163057,19.05973243,-2.082352796,9.67,73.47674467,7.58,9.0,11.1,-0.28,486.23,475.2,16.99,60.17,7.59,91.41174349
716,(주)동우팜투테이블,88910,202012,200606,,0,0,0,제조업,1,14.21777646,-1.245816437,2.075392538,5.76,-179.9548673,-0.84,-1.41,-1.25,-0.51,411.75,389.4,36.76,3.15,0.79,46.82310136
717,(주)동운아나텍,94170,201512,201506,,0,0,0,제조업,1,31.95697854,75.14290497,27.93766353,0.0,51.64421469,14.11,20.72,28.33,0.25,668.92,488.01,22.82,82.39,11.69,153.760431
718,(주)동운아나텍,94170,201612,201506,,0,0,0,제조업,1,-1.587608007,-7.38235366,-3.866425079,12.07,-82.31566389,2.44,3.41,3.91,0.01,460.93,303.33,30.51,45.52,8.32,84.90646154
719,(주)동운아나텍,94170,201712,201506,,0,0,0,제조업,1,0.415539978,-18.97755088,0.577033238,0.0,-222.5650347,-5.68,-4.2,-10.53,0.21,249.94,167.15,61.74,0.81,0.24,60.86646154
720,(주)동원개발,13120,201112,199412,,0,0,0,건설업,1,11.11789976,11.8131339,85.86773437,44.44,134.6080965,8.22,7.21,8.87,-0.12,336.11,77.57,55.38,37.05,19.88,246.8149275
721,(주)동원개발,13120,201312,199412,,0,0,0,건설업,1,-7.779483529,12.31942461,-17.3047113,-12.5,5.851562563,10.32,10.98,12.77,-0.13,552.97,71.25,42.23,-4.18,-1.51,560.9497143
722,(주)동원개발,13120,201412,199412,,0,0,0,건설업,1,11.97766719,20.49991728,6.857136867,-6.67,74.26173668,17.35,18.81,19.67,0.04,444.97,151.84,32.17,39.58,12.28,680.751875
723,(주)동원개발,13120,201512,199412,,0,0,0,건설업,1,25.97006781,26.09097386,51.42213669,30.61,51.72955229,17.51,20.72,24.32,-0.11,443.03,204.83,32.05,43.72,11.25,680.751875
724,(주)동원개발,13120,201612,199412,,0,0,0,건설업,1,19.77287235,21.94461439,3.7724062,11.72,11.9765635,18.34,20.72,21.35,-0.13,465.84,321.05,29.7,27.63,7.74,680.751875
725,(주)동원개발,13120,201712,199412,,0,0,0,건설업,1,7.58876667,17.95466683,5.355595459,31.47,9.066837292,17.87,20.72,18.31,-0.34,742.1,604.86,18.3,89.19,17.24,680.751875
726,(주)동원개발,13120,202012,199412,,0,0,0,건설업,1,14.5414952,16.80796414,-1.869329627,2.54,76.7578393,22.9,18.8,17.28,-0.83,711.58,501.2,18.23,40.52,10.55,680.751875
727,(주)동원에프앤비,49770,201112,200011,,0,0,0,제조업,1,13.67623063,15.67225065,12.13972488,1.06,23.80422411,2.42,6.83,10.46,0.56,132.26,52.88,135.88,0.86,0.29,91.90293901
728,(주)동원에프앤비,49770,201312,200011,,0,0,0,제조업,1,-5.412615398,7.40299993,1.551463235,-0.9,70.3286073,2.17,6.22,8.87,0.38,162.55,83.28,114.24,20.07,5.8,93.21219421
729,(주)동원에프앤비,49770,201412,200011,,0,0,0,제조업,1,-1.949771339,12.07909738,6.292526928,25.16,40.51749865,3.3,9.08,13.09,0.29,189.3,94.83,87.42,26.51,6.18,99.80114874
730,(주)동원에프앤비,49770,201512,200011,,0,0,0,제조업,1,6.168590848,9.098805272,7.585574343,-0.77,-6.333252111,2.94,8.33,11.36,0.21,170.63,75.19,82.39,21.93,4.89,100.3901123
731,(주)동원에프앤비,49770,201612,200011,,0,0,0,제조업,1,14.68406899,7.355553025,16.06465978,7.95,-4.882537169,2.4,7.17,9.91,0.22,127.42,63.65,94.84,18.12,4.3,93.84206483
732,(주)동원에프앤비,49770,201712,200011,,0,0,0,제조업,1,25.34595015,5.823664785,13.8924519,31.41,-1.287716615,2.01,5.88,8.91,0.24,155.94,80.6,130.79,9.94,3.02,72.94727162
733,(주)동원에프앤비,49770,202012,200011,,0,0,0,제조업,1,7.017419278,9.649807111,4.620119339,-2.42,14.69479488,2.46,7.14,10.91,0.45,156.0,82.38,125.44,15.5,4.58,94.55737155
734,(주)동일기연,32960,201112,199707,,0,0,0,제조업,1,-23.18877172,-33.4889481,-12.84369967,0.0,-31.50678461,15.7,10.02,11.84,-2.84,382.95,309.75,30.06,67.51,20.33,120.4330921
735,(주)동일기연,32960,201312,199707,,0,0,0,제조업,1,6.690114937,8.847553497,-9.653742614,-11.84,-16.17247775,14.0,5.08,8.37,-2.42,1062.63,925.18,12.97,83.58,19.03,104.4278358
736,(주)동일기연,32960,201412,199707,,0,0,0,제조업,1,4.925619751,8.123783765,3.311834463,5.97,-0.047541244,12.53,4.8,7.67,-2.61,1062.63,944.43,9.63,123.47,21.94,92.59204225
737,(주)동일기연,32960,201512,199707,,0,0,0,제조업,1,-10.11644294,-11.01842697,-13.88854228,0.0,-42.86726195,12.31,2.82,7.06,-2.79,878.6,700.81,10.74,71.91,14.66,95.58690141
738,(주)동일기연,32960,201612,199707,,0,0,0,제조업,1,9.801221594,9.778025505,-0.777702823,3.52,-39.35537798,18.81,1.72,10.13,-2.41,765.64,619.12,10.77,77.43,17.51,107.0383673
739,(주)동일기연,32960,201712,199707,,0,0,0,제조업,1,9.455863314,9.344149236,21.74409413,9.52,120.5416646,21.12,3.47,11.87,-2.11,951.9,779.71,10.88,74.1,15.21,99.96900621
740,(주)동일기연,32960,202012,199707,,0,0,0,제조업,1,-1.160337397,0.219420837,-12.78000842,-5.71,-79.22614702,0.35,0.33,1.53,-2.3,1018.77,773.59,10.07,94.03,19.66,79.85856061
741,(주)동진쎄미켐,5290,201112,199912,,0,0,0,제조업,1,11.86882717,0.209729546,11.55871439,13.3,-59.15946767,-1.47,2.36,-5.57,3.44,59.38,38.05,313.62,0.91,0.84,86.00277154
742,(주)동진쎄미켐,5290,201312,199912,,0,0,0,제조업,1,4.447006489,3.245787639,14.56580616,3.08,-13.66761384,0.58,3.88,2.56,2.95,54.33,40.67,348.47,7.1,5.23,129.3640221
743,(주)동진쎄미켐,5290,201412,199912,,0,0,0,제조업,1,2.004369679,4.469357684,2.313944843,11.38,59.80719616,1.59,6.02,7.5,2.83,55.69,40.29,337.89,8.14,5.95,117.5862202
744,(주)동진쎄미켐,5290,201512,199912,,0,0,0,제조업,1,3.491697196,17.82896005,5.930992499,-0.2,54.90268966,2.81,9.07,13.05,2.23,60.17,44.65,284.61,10.13,6.93,136.9836779
745,(주)동진쎄미켐,5290,201612,199912,,0,0,0,제조업,1,0.293184018,15.51473704,7.848439745,4.17,-22.32253517,3.45,6.91,14.65,1.76,65.49,49.56,233.93,18.6,11.2,156.4327576
746,(주)동진쎄미켐,5290,201712,199912,,0,0,0,제조업,1,1.456481157,35.88792968,2.640495082,-1.53,58.36695941,5.73,10.86,19.73,1.62,89.53,68.77,149.32,24.08,12.25,160.8257074
747,(주)동진쎄미켐,5290,202012,199912,,0,0,0,제조업,1,14.28327414,21.54673687,7.146109871,-1.53,20.39736923,9.09,14.02,21.58,1.05,132.27,107.09,119.35,22.86,12.74,175.7868389
748,(주)두산,150,201112,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.18877172,-33.4889481,-40.31154594,10.64,-72.11944793,8.74,7.41,9.53,1.29,115.34,87.58,80.46,9.53,6.63,147.5276641
749,(주)두산,150,201312,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,78.12143123,106.7705723,85.86773437,20.07,463.4983617,0.59,6.22,4.13,3.16,104.18,82.25,244.07,1.51,1.52,113.9450792
750,(주)두산,150,201412,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.652177825,-1.718292964,-6.693380464,-2.43,-12.71197456,0.16,3.22,2.2,3.13,97.06,74.54,252.37,2.29,2.52,166.097033
751,(주)두산,150,201512,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.596157998,-5.715520389,-7.366857653,-0.25,-73.75348814,-8.97,0.84,-14.31,3.39,86.3,67.03,275.96,1.36,1.66,152.7643486
