,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,유보율,자기자본구성비율,유동비율,이자보상배율,CASH FLOW 대 총자본비율,순운전자본회전률
7420,(주)현대이지웰,90850,201412,201312,,0,0,0,정보통신업,0,18.80162891,-8.22953387,4.261324533,13.0,4.089371111,10.88,-0.92,86.64,439.25,43.91684973,116.19,62.9525,14.23,0.66
7421,(주)현대이지웰,90850,201512,201312,,0,0,0,정보통신업,0,20.75981754,17.50660852,20.52120368,16.81,-7.297782021,7.69,-0.44,90.02,506.19,42.73375179,116.31,62.9525,11.91,0.57
7422,(주)현대이지웰,90850,201612,201312,,0,0,0,정보통신업,0,-1.673005977,-10.09334181,27.83906476,1.89,-86.79626355,1.02,-0.19,99.89,486.32,39.07420189,94.35,112.27,8.23,0.74
7423,(주)현대이지웰,90850,201712,201312,,0,0,0,정보통신업,0,37.15722372,9.222839194,11.56634595,1.12,616.859036,6.24,0.24,94.44,528.96,31.1160809,134.35,15.31,4.59,0.69
7424,(주)현대이지웰,90850,201812,201312,,0,0,0,정보통신업,0,3.015937022,12.42359199,25.17444758,4.04,61.66599935,8.59,0.55,96.67,571.78,33.95767378,87.59,10.95,4.14,0.72
7425,(주)현대이지웰,90850,201912,201312,,0,0,0,정보통신업,0,9.096256472,29.54704142,12.66259482,0.0,34.3654171,10.88,-0.02,92.12,671.75,40.32325502,106.87,23.95,6.38,0.79
7426,(주)현대이지웰,90850,202012,201312,,0,0,0,정보통신업,0,51.08729216,69.65032703,5.917147098,3.18,41.49338669,11.75,0.03,85.61,419.74,45.27749027,155.93,38.09,13.5,0.59
7427,(주)현대퓨처넷,126560,201112,201012,,0,0,0,정보통신업,0,12.29916954,22.1391387,13.47384427,2.82,196.8342933,9.7,-0.1,78.1,660.24,73.37109547,155.33,8.84,14.61,0.76
7428,(주)현대퓨처넷,126560,201212,201012,,0,0,0,정보통신업,0,-1.96223987,12.45800194,10.731163,1.37,15.53812062,11.07,-1.05,75.04,754.68,84.16315087,262.34,21.03,17.11,0.95
7429,(주)현대퓨처넷,126560,201312,201012,,0,0,0,정보통신업,0,4.615071555,8.489643095,9.825479609,10.81,-15.52545466,9.23,-1.63,78.57,834.18,87.28025574,329.24,35.3,16.19,1.15
7430,(주)현대퓨처넷,126560,201412,201012,,0,0,0,정보통신업,0,4.926794511,7.477377629,1.249397427,3.66,2.943569008,9.07,-1.66,80.73,902.99,89.40188299,433.39,83.77,15.36,1.04
7431,(주)현대퓨처넷,126560,201512,201012,,0,0,0,정보통신업,0,1.713464388,4.069288688,-4.905825217,-4.71,-20.11987566,7.02,-1.67,83.01,970.58,91.47255407,637.73,232.64,14.03,0.92
7432,(주)현대퓨처넷,126560,201612,201012,,0,0,0,정보통신업,0,5.96504254,5.335190499,0.31488061,416.05,8.530710089,7.33,-1.54,82.4,1030.56,90.9288448,639.16,86999.81,12.86,0.84
7433,(주)현대퓨처넷,126560,201712,201012,,0,0,0,정보통신업,0,6.351033274,6.484506386,-0.643328297,2.87,0.030433435,6.91,-1.86,81.14,1102.76,91.0429627,655.09,846.34,12.49,0.73
7434,(주)현대퓨처넷,126560,201812,201012,,0,0,0,정보통신업,0,6.192338859,6.711001863,-0.171495784,3.26,-5.114990939,6.17,-2.13,82.26,1182.32,91.48763335,842.03,11772.64,9.64,0.67
7435,(주)현대퓨처넷,126560,201912,201012,,0,0,0,정보통신업,0,4.22862696,3.842675586,1.07953396,3.6,-12.70184372,5.12,-1.91,83.83,1230.94,91.14886099,642.98,175.06,8.94,0.64
7436,(주)현대퓨처넷,126560,202012,201012,,0,0,0,정보통신업,0,22.26098328,5.98334266,5.164678996,-94.13,-46.39181724,2.42,-0.17,93.3,1141.41,79.01344082,355.16,37.25,5.17,0.6
7437,(주)현대홈쇼핑,57050,201112,201009,,0,0,0,도매 및 소매업,1,20.72727272,20.65383455,23.42423824,0.0,14.37743463,14.56,-4.56,74.03,1348.75,76.26137707,341.05,419.53,12.33,0.68
7438,(주)현대홈쇼핑,57050,201212,201009,,0,0,0,도매 및 소매업,1,14.60988549,12.12904159,6.870125892,7.48,0.202406532,12.69,-3.15,81.72,1524.47,74.61062442,189.06,34.05,9.6,0.74
7439,(주)현대홈쇼핑,57050,201312,201009,,0,0,0,도매 및 소매업,1,9.391182984,18.51970302,5.177431615,9.02,-5.272186692,10.59,-2.59,73.03,1825.32,80.83676222,276.57,1581.11,7.1,0.86
7440,(주)현대홈쇼핑,57050,201412,201009,,0,0,0,도매 및 소매업,1,8.482078646,9.55284075,8.505136045,15.37,0.251794001,9.74,-2.33,79.3,2044.49,81.63465384,304.13,180.66,6.12,0.87
7441,(주)현대홈쇼핑,57050,201512,201009,,0,0,0,도매 및 소매업,1,7.489779909,7.214787098,3.236211176,4.3,-27.95435494,6.28,-2.39,84.53,2196.67,81.42580661,301.78,65.23,5.11,0.78
7442,(주)현대홈쇼핑,57050,201612,201009,,0,0,0,도매 및 소매업,1,14.20040409,7.256351937,8.19837938,6.68,6.428682439,6.24,-1.95,83.24,2370.01,76.47464158,232.12,134.09,4.81,0.76
7443,(주)현대홈쇼핑,57050,201712,201009,,0,0,0,도매 및 소매업,1,-1.448689151,6.1246176,7.601944341,11.79,12.61616827,6.63,-1.81,83.87,2538.35,82.35143727,264.01,497.82,3.35,0.83
7444,(주)현대홈쇼핑,57050,201812,201009,,0,0,0,도매 및 소매업,1,35.84613885,9.068544671,-2.435957121,59.64,-10.38016913,5.08,-1.72,83.08,2771.78,66.11856245,132.7,631.46,0.59,0.7
7445,(주)현대홈쇼핑,57050,201912,201009,,0,0,0,도매 및 소매업,1,-1.721172277,2.6420614,102.4493032,1.03,16.04811351,5.16,-0.09,94.09,2845.96,69.05399366,173.69,11.43,0.69,1.27
7446,(주)현대홈쇼핑,57050,202012,201009,,0,0,0,도매 및 소매업,1,7.559017533,3.805554269,3.867542133,-1.94,18.82696869,5.96,-0.23,92.63,2986.18,66.64423171,148.0,20.28,4.9,1.29
7447,(주)협진,138360,201312,201311,,0,0,0,제조업,1,28.09278726,51.07811509,-15.48119524,0.0,-22.20272007,11.9,-1.6,70.78,1099.95,93.34552336,1271.93,295.1,6.19,0.52
7448,(주)협진,138360,201412,201311,,0,0,0,제조업,1,16.31628644,8.869484171,23.50068344,12.0,-1.109012554,9.01,-2.04,76.13,1199.58,87.36935548,564.37,1015.85,4.45,0.52
7449,(주)협진,138360,201512,201311,,0,0,0,제조업,1,-0.625591599,2.976446606,7.852724484,25.0,-63.9580212,3.26,-0.76,90.74,1224.98,90.53624484,614.74,574.86,3.74,0.62
7450,(주)협진,138360,201612,201311,,0,0,0,제조업,1,3.691223895,-5.438498565,25.34519281,25.71,-279.8626477,-5.77,-0.16,110.56,1157.13,82.56478152,320.98,-215.38,2.23,0.83
7451,(주)협진,138360,201712,201311,,0,0,0,제조업,1,9.70142174,-10.80238248,-4.07391691,3.41,783.140833,0.79,0.0,91.08,265.66,67.13296588,197.07,5.23,-7.12,0.75
7452,(주)협진,138360,201812,201311,,0,0,0,제조업,1,31.62279801,25.00301111,-19.76923744,-27.47,-1607.83278,-9.84,3.43,253.93,214.45,63.75660605,259.87,-6.52,-9.84,0.41
7453,(주)협진,138360,201912,201311,,1,0,1,제조업,1,-24.38718906,1.778084124,-2.701747255,-13.64,3521.668255,0.23,1.74,100.3,219.96,85.81912421,433.14,0.3,-4.24,0.37
7454,(주)형지아이앤씨,11080,201112,200407,,0,0,0,제조업,1,-8.678057539,-21.73478477,9.602252042,-0.97,-1938.599261,-11.21,0.8,109.96,313.43,51.43888111,177.77,-10.34,-3.06,1.06
7455,(주)형지아이앤씨,11080,201212,200407,,0,0,0,제조업,1,-18.75516991,-39.21023153,-2.601680347,-10.78,-87.652565,-24.36,0.92,115.99,151.32,38.48808188,136.4,-17.89,-4.46,1.11
7456,(주)형지아이앤씨,11080,201312,200407,,0,0,0,제조업,1,38.7218901,91.13473976,4.998915975,-23.08,1006.56867,2.51,0.63,98.14,159.0,53.0299112,160.31,2.57,-1.45,1.13
7457,(주)형지아이앤씨,11080,201412,200407,,0,0,0,제조업,1,84.27977014,52.83129417,44.3386082,242.86,85.98605611,2.18,0.78,98.32,162.95,43.98003076,139.69,2.33,-4.71,0.85
7458,(주)형지아이앤씨,11080,201512,200407,,0,0,0,제조업,1,12.67310345,13.12660125,26.84760793,-21.25,-29.26080141,1.45,1.2,99.82,197.47,44.15704592,152.48,0.96,-5.04,1.03
7459,(주)형지아이앤씨,11080,201612,200407,,1,0,1,제조업,1,-2.279682479,8.11986301,9.185987707,-22.75,-163.5281964,-0.88,1.37,104.56,169.7,48.85630621,153.94,-0.51,-4.4,1.08
7460,(주)혜인,3010,201112,198809,,0,0,0,도매 및 소매업,1,6.087841443,0.10954477,-10.21059762,14.39,-53.56099283,2.28,0.99,98.21,1859.67,55.99260159,142.99,1.78,1.44,1.1
7461,(주)혜인,3010,201212,198809,,0,0,0,도매 및 소매업,1,25.33464443,-6.220107122,1.805797529,6.75,-162.7492128,-1.27,1.59,102.52,1769.06,41.89568018,129.75,-0.67,-6.6,0.92
7462,(주)혜인,3010,201312,198809,,0,0,0,도매 및 소매업,1,-8.42484734,-8.273645586,14.8783733,6.03,492.5868642,0.3,1.7,102.55,1632.04,41.96485506,99.94,0.17,-1.89,0.92
7463,(주)혜인,3010,201412,198809,,0,0,0,도매 및 소매업,1,12.3290566,0.297230524,13.60608346,-3.25,964.3650251,3.18,1.64,98.99,1640.41,37.469902,102.95,1.64,0.55,0.97
7464,(주)혜인,3010,201512,198809,,0,0,0,도매 및 소매업,1,-7.961760051,-5.279260426,2.660004325,-5.04,-66.60823056,1.05,1.51,101.05,1579.3,38.56198066,101.06,0.59,1.31,0.96
7465,(주)혜인,3010,201612,198809,,0,0,0,도매 및 소매업,1,-0.881985573,0.059948772,-20.9167782,0.59,100.4587008,2.2,1.73,99.14,1589.19,38.92844133,97.19,1.31,6.99,0.82
7466,(주)혜인,3010,201712,198809,,0,0,0,도매 및 소매업,1,-2.813479789,1.091062327,12.57631982,-2.93,-51.43770413,1.09,1.83,99.4,1585.94,40.49242097,101.32,0.55,-4.13,0.92
7467,(주)혜인,3010,201812,198809,,0,0,0,도매 및 소매업,1,0.196865261,-0.696541993,-8.757943528,-4.83,145.632651,2.7,1.82,99.71,1576.05,40.13136953,103.39,1.41,-3.94,0.81
7468,(주)혜인,3010,201912,198809,,0,0,0,도매 및 소매업,1,-4.405574444,4.237144552,20.3623945,-5.08,91.29119907,5.28,1.67,97.1,1643.33,43.75965797,111.55,2.53,6.75,1.01
7469,(주)혜인,3010,202012,198809,,0,0,0,도매 및 소매업,1,-4.789240191,2.762136206,-16.6055932,-3.01,-25.28443467,4.14,1.25,96.7,1716.2,47.23033344,120.68,2.78,10.98,0.92
7470,(주)호텔신라,8770,201112,199103,,0,0,0,도매 및 소매업,1,17.6915005,3.123063133,21.93346154,7.72,20.64436312,7.58,0.68,95.93,202.82,43.41687822,195.85,3.77,3.7,2.14
7471,(주)호텔신라,8770,201212,199103,,0,0,0,도매 및 소매업,1,11.71649091,14.58559705,23.42498179,1.77,32.54603066,8.81,0.43,94.12,246.57,44.53191174,214.39,5.09,5.37,2.25
7472,(주)호텔신라,8770,201312,199103,,0,0,0,도매 및 소매업,1,10.62658575,-1.542076141,3.485244116,4.87,-33.03070679,5.31,0.3,99.31,241.25,39.63350713,163.95,3.23,8.7,2.05
7473,(주)호텔신라,8770,201412,199103,,0,0,0,도매 및 소매업,1,11.41200385,7.577644289,26.64254473,3.45,60.54700662,7.68,0.33,96.13,266.95,38.26947891,189.11,5.32,7.2,2.42
7474,(주)호텔신라,8770,201512,199103,,0,0,0,도매 및 소매업,1,14.11584429,1.914768188,11.78085411,7.87,-44.4881572,3.78,0.56,98.66,273.94,34.17776994,175.61,2.54,5.61,2.27
7475,(주)호텔신라,8770,201612,199103,,0,0,0,도매 및 소매업,1,-6.236498393,-11.07718053,14.25821689,-2.39,2.353015348,3.74,0.47,98.61,283.01,32.41329103,145.84,2.43,5.95,2.17
7476,(주)호텔신라,8770,201712,199103,,0,0,0,도매 및 소매업,1,10.23826766,0.997243276,7.972116442,-1.56,-7.445723796,3.41,0.37,98.9,285.98,29.69615824,131.68,3.25,7.29,2.04
7477,(주)호텔신라,8770,201812,199103,,0,0,0,도매 및 소매업,1,2.39247822,14.50682674,17.50400626,7.46,186.1075294,9.18,0.16,96.92,334.44,33.2095961,126.87,11.25,7.84,2.15
7478,(주)호텔신라,8770,201912,199103,,0,0,0,도매 및 소매업,1,53.11091381,20.19148265,21.2919556,3.31,41.48871313,10.15,0.48,96.09,411.82,26.06940612,119.33,7.47,7.9,2.11
7479,(주)호텔신라,8770,202012,199103,,0,0,0,도매 및 소매업,1,-17.95825829,-32.14485535,-44.23833348,-11.2,-162.6242762,-5.77,1.15,111.16,264.0,21.56150377,150.14,-4.24,6.08,1.25
7480,(주)홈센타홀딩스,60560,201112,200207,,0,0,0,도매 및 소매업,1,43.50381246,39.18056007,25.99041325,-19.44,-28.8353284,2.8,-0.6,96.84,746.53,72.19967342,234.79,5.93,1.08,1.44
7481,(주)홈센타홀딩스,60560,201212,200207,,0,0,0,도매 및 소매업,1,21.17558345,5.380393968,6.284675429,2.59,-94.32593241,0.13,-0.22,95.23,785.05,62.78847448,160.99,0.2,-3.46,1.08
7482,(주)홈센타홀딩스,60560,201312,200207,,0,0,0,도매 및 소매업,1,0.475924302,-0.192616239,11.24049294,0.84,1147.978173,1.5,-0.89,97.26,809.93,62.37069638,163.48,2.81,3.01,1.06
7483,(주)홈센타홀딩스,60560,201412,200207,,0,0,0,도매 및 소매업,1,-0.578412125,14.8642955,6.35867385,-10.0,-218.9289372,-1.78,-0.46,100.92,653.52,72.05845584,234.62,2.006666667,4.05,1.28
7484,(주)홈센타홀딩스,60560,201512,200207,,0,0,0,도매 및 소매업,1,5.038706822,4.447537096,2.086600357,-29.63,214.4642994,1.52,-0.63,95.47,686.18,71.6529027,235.0,7.56,2.89,1.45
7485,(주)홈센타홀딩스,60560,201612,200207,,0,0,0,도매 및 소매업,1,166.6002535,110.8527346,-19.89357217,-26.32,-96.93476,0.02,-0.12,85.66,755.69,56.66990287,73.1,0.07,1.42,0.71
7486,(주)홈센타홀딩스,60560,201712,200207,,1,0,1,도매 및 소매업,1,-7.523323067,-24.54647404,144.820353,12.5,2213.699044,0.41,1.23,122.58,184.22,46.23808001,65.31,0.39,2.56,1.2
7487,(주)홈캐스트,64240,201112,200306,,0,0,0,제조업,1,20.44267887,33.96931301,26.31122249,3.06,52.39233674,12.0,0.5,93.02,754.3,64.78258075,206.6,11.0,12.19,1.57
7488,(주)홈캐스트,64240,201212,200306,,0,1,1,제조업,1,-27.82666483,-12.78582253,-39.85757753,-2.97,-105.8813105,-0.98,0.24,104.43,650.04,78.2831981,295.77,-2.02,-5.85,1.74
7489,(주)화승엔터프라이즈,241590,201612,201610,,0,0,0,제조업,1,67.62393258,205.7911628,0.0,0.0,100.0027514,12.57,0.47,93.34,1327.92,44.1478381,117.07,10.95,3.74,1.56
7490,(주)화승엔터프라이즈,241590,201712,201610,,0,0,0,제조업,1,43.53029205,35.62495155,19.99114518,-25.0,33.55532457,11.01,0.45,93.18,1604.6,41.71626991,92.42,10.74,5.18,1.37
7491,(주)화승엔터프라이즈,241590,201812,201610,,0,0,0,제조업,1,21.3265492,8.28124979,14.44920356,0.0,-31.15910643,5.81,1.2,97.4,824.25,37.23084413,88.07,3.51,4.94,1.26
7492,(주)화승엔터프라이즈,241590,201912,201610,,0,0,0,제조업,1,28.72064228,29.78835606,36.66459053,16.67,112.0206783,9.83,1.14,93.59,1051.7,37.53966706,93.27,5.61,5.73,1.36
7493,(주)화승엔터프라이즈,241590,202012,201610,,0,0,0,제조업,1,17.98954468,46.26310019,-7.143427512,0.0,-26.89891687,5.85,1.0,95.76,1610.82,46.53520868,112.92,4.84,6.36,1.02
7494,(주)화승인더스트리,6060,201112,199102,,0,0,0,제조업,1,5.383252369,-5.925026328,6.122090152,1.4,55.48650272,3.49,0.91,98.32,358.32,29.1270373,87.36,1.48,1.71,1.1
7495,(주)화승인더스트리,6060,201212,199102,,0,0,0,제조업,1,-4.037142866,-1.197286284,-7.15507964,-17.63,-23.934984,2.65,1.1,98.28,346.51,29.98900214,93.43,1.06,2.83,1.02
7496,(주)화승인더스트리,6060,201312,199102,,0,0,0,제조업,1,3.368569597,-19.33747489,6.873160081,1.67,-24.24626403,2.01,1.07,100.49,300.58,23.40158761,84.33,0.86,2.87,1.08
7497,(주)화승인더스트리,6060,201412,199102,,0,0,0,제조업,1,12.76746744,6.070178662,0.021697783,14.14,71.83558016,3.2,1.09,99.17,324.85,22.01176133,76.73,1.44,2.66,0.94
7498,(주)화승인더스트리,6060,201512,199102,,0,0,0,제조업,1,5.272663792,10.47225741,24.78211717,8.07,175.2169791,8.1,0.85,96.85,368.4,23.09895918,72.76,4.18,5.48,1.1
7499,(주)화승인더스트리,6060,201612,199102,,0,0,0,제조업,1,43.26580905,121.9404303,35.39253532,2.13,76.38383879,11.45,0.86,94.13,734.57,35.78378522,95.18,7.71,4.61,1.29
7500,(주)화승인더스트리,6060,201712,199102,,0,0,0,제조업,1,8.937068458,8.573300409,13.92353059,-0.78,21.26238541,11.28,0.87,93.94,776.57,35.66429424,88.13,8.0,6.43,1.28
7501,(주)화승인더스트리,6060,201812,199102,,0,0,0,제조업,1,13.19232515,13.38159123,-3.475326256,-80.79,-39.09727672,6.18,1.41,96.97,895.37,35.72392762,86.2,3.33,7.04,1.16
7502,(주)화승인더스트리,6060,201912,199102,,0,0,0,제조업,1,28.18891141,28.04088614,28.23671963,-58.9,96.7963076,10.04,1.27,93.14,1120.2,35.68267566,93.0,5.54,5.87,1.22
7503,(주)화승인더스트리,6060,202012,199102,,0,0,0,제조업,1,12.811892,38.33900394,-8.914014033,-3.33,-27.45061949,6.09,1.15,95.44,1218.75,43.75696321,107.2,4.78,7.06,0.93
7504,(주)화승코퍼레이션,13520,201112,199102,,0,0,0,제조업,1,7.325345686,5.076232312,19.96839136,15.19,-6.947506355,4.92,1.64,97.85,644.62,24.44649867,75.3,1.89,3.95,1.21
7505,(주)화승코퍼레이션,13520,201212,199102,,0,0,0,제조업,1,-1.3199056,0.044648981,6.307702164,11.84,5.921065191,5.07,1.66,98.37,644.95,24.7845464,73.95,1.83,7.13,1.26
7506,(주)화승코퍼레이션,13520,201312,199102,,0,0,0,제조업,1,18.31542319,-18.20380083,13.86071144,5.19,49.99949312,7.02,1.7,97.04,515.54,17.13455134,74.07,2.29,5.41,1.31
7507,(주)화승코퍼레이션,13520,201412,199102,,0,0,0,제조업,1,3.212893763,4.61769287,3.939988543,3.61,19.99231502,7.64,1.66,95.18,543.48,17.36776448,77.22,2.8,8.28,1.21
7508,(주)화승코퍼레이션,13520,201512,199102,,0,0,0,제조업,1,11.26059447,32.49156912,-1.006548158,3.02,25.14650156,8.91,1.23,95.15,742.82,20.68191689,66.76,4.12,9.56,1.15
7509,(주)화승코퍼레이션,13520,201612,199102,,0,0,0,제조업,1,3.102507301,21.01925705,-3.777822482,9.07,-4.244447396,7.98,1.42,94.92,916.17,24.27593937,71.52,4.24,8.31,1.07
7510,(주)화승코퍼레이션,13520,201712,199102,,0,0,0,제조업,1,-4.898395375,-16.90282318,-10.68450161,-6.04,-66.02498206,2.74,1.61,96.72,741.43,21.21165078,77.92,1.43,5.36,0.97
7511,(주)화승코퍼레이션,13520,201812,199102,,0,0,0,제조업,1,-4.899638503,-19.16309553,5.867650144,-9.46,50.75866803,4.34,1.93,97.82,580.93,18.03025941,74.57,1.72,3.24,1.03
7512,(주)화승코퍼레이션,13520,201912,199102,,0,0,0,제조업,1,-0.01636349,20.03765716,1.561776144,-3.93,20.43757921,5.36,1.9,97.63,716.17,21.64664312,72.96,2.0,4.97,1.05
7513,(주)화승코퍼레이션,13520,202012,199102,,0,0,0,제조업,1,-2.284937906,-15.8496865,-15.37592215,-6.39,-78.85359731,1.15,1.74,101.96,545.83,18.6416686,79.83,0.55,6.85,0.91
7514,(주)화신,10690,201112,199401,,0,0,0,제조업,1,27.84762908,35.65857178,5.47826799,11.3,-22.36634155,9.07,-0.07,96.32,1830.4,40.90891937,139.44,19.24,9.42,1.6
7515,(주)화신,10690,201212,199401,,0,0,0,제조업,1,-3.862792069,0.885979711,9.1053206,-0.78,32.33427901,11.36,-0.03,94.75,1865.44,42.9296471,133.38,21.83,7.17,1.75
7516,(주)화신,10690,201312,199401,,0,0,0,제조업,1,-8.430822527,-8.694965021,-8.763766987,3.67,-32.92524976,8.12,0.26,97.97,1828.81,42.80581128,133.1,10.21,5.44,1.86
7517,(주)화신,10690,201412,199401,,0,0,0,제조업,1,18.66555272,12.86285496,-11.45514486,1.14,-37.99320912,4.82,0.36,98.07,2075.93,40.71262434,130.26,4.47,5.4,1.6
7518,(주)화신,10690,201512,199401,,0,0,0,제조업,1,-2.913881079,-3.777361165,-4.712775638,-0.63,-53.35138195,2.1,0.51,101.05,2000.71,40.35052788,122.58,1.76,5.5,1.44
7519,(주)화신,10690,201612,199401,,0,0,0,제조업,1,7.067475488,8.390816282,-0.157654046,-0.63,140.476517,4.95,0.59,95.14,2173.48,40.84925542,109.29,4.49,4.5,1.4
7520,(주)화신,10690,201712,199401,,0,0,0,제조업,1,-12.21125208,-10.43630669,-14.62654168,2.15,-149.4835237,-2.52,0.81,103.77,1944.28,41.67516078,103.44,-2.0,2.21,1.18
7521,(주)화신,10690,201812,199401,,1,0,1,제조업,1,-2.148149382,-16.88507119,0.832465596,9.93,7.687448861,-2.52,1.27,103.87,1603.2,35.39869711,88.26,-1.28,-0.78,1.24
7522,(주)화신정공,126640,201212,201008,,0,0,0,제조업,1,1.310922361,0.542958705,68.92299094,13.87,207.9811819,6.68,-0.05,95.71,2025.45,68.11226384,122.32,26.47,5.78,3.06
7523,(주)화신정공,126640,201312,201008,,0,0,0,제조업,1,10.13463704,9.081197453,36.2787835,9.62,13.91674783,7.2,-0.13,96.91,2199.18,67.46076893,104.65,24.33,0.21,3.83
7524,(주)화신정공,126640,201412,201008,,0,0,0,제조업,1,-6.902889217,-4.085170113,-2.306618645,2.34,-23.13465641,5.47,-0.19,97.47,2080.35,69.50256696,128.24,42.23,2.46,3.53
7525,(주)화신정공,126640,201512,201008,,0,0,0,제조업,1,-5.875831976,2.184820661,-6.669541862,-3.43,-18.35672838,4.77,-0.17,97.6,2126.8,75.4546626,179.43,101.16,4.95,3.39
7526,(주)화신정공,126640,201612,201008,,0,0,0,제조업,1,12.19080588,4.085662259,-11.75512824,5.33,-13.50462469,4.01,-0.22,97.55,2215.56,70.00349507,156.38,3728.343333,5.85,2.71
7527,(주)화신정공,126640,201712,201008,,0,0,0,제조업,1,-8.078660531,-2.345290618,-2.264734073,0.0,-36.56816139,2.51,-0.24,98.09,2162.53,74.36979277,176.5,33256.53,7.65,2.53
7528,(주)화신정공,126640,201812,201008,,0,0,0,제조업,1,-3.638761142,-4.492437706,5.740537114,3.37,-45.86588038,1.44,-0.23,99.29,2063.32,73.71094124,179.4,67.21,8.37,2.91
7529,(주)화신정공,126640,201912,201008,,0,0,0,제조업,1,28.93233961,5.09631204,9.046722819,-1.63,161.704501,3.36,-0.1,98.0,2170.81,60.08382463,197.48,15.27,7.35,2.55
7530,(주)화신정공,126640,202012,201008,,0,0,0,제조업,1,9.302527367,6.338575284,6.945118292,8.29,64.95491008,4.7,0.02,97.33,2311.3,58.45453405,133.46,10.95,9.14,2.24
7531,(주)화인베스틸,133820,201412,201407,,0,0,0,제조업,1,24.97580032,81.69259151,14.81422114,0.0,5.334659196,11.13,1.92,91.97,554.14,41.44136622,99.87,4.82,-0.82,1.18
7532,(주)화인베스틸,133820,201512,201407,,0,0,0,제조업,1,-12.11113247,-3.835981938,-17.01074172,-7.83,-77.37566767,2.41,1.98,98.92,558.68,45.3432659,71.02,1.33,-0.72,0.93
7533,(주)화인베스틸,133820,201612,201407,,0,1,1,제조업,1,1.72796999,0.710398368,-23.65299384,-7.5,-27.50211375,1.85,2.22,98.97,563.15,44.88970312,69.54,1.13,10.9,0.79
7534,(주)화진,134780,201112,201108,44014.0,0,0,0,제조업,1,40.03861637,110.7944253,2.12105971,0.0,30.41198838,14.47,0.57,89.02,631.96,58.99096164,154.63,13.51,12.99,1.38
7535,(주)화진,134780,201212,201108,44014.0,0,0,0,제조업,1,10.01322894,16.38560918,22.21859315,-5.48,22.78470143,14.97,0.34,88.05,751.66,62.40794015,157.65,21.45,10.81,1.43
7536,(주)화진,134780,201312,201108,44014.0,0,0,0,제조업,1,30.71711994,29.41985637,15.82485624,9.42,22.67505981,15.19,0.08,86.68,982.3,61.78859092,166.02,33.61,12.86,1.4
7537,(주)화진,134780,201412,201108,44014.0,0,0,0,제조업,1,21.87892868,14.44624346,6.660337664,-0.99,-10.52203887,10.81,0.38,89.81,1123.42,58.02046503,143.83,17.75,12.25,1.31
