,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산,당좌자산회전률
2668,(주)스페코,13810,201812,199711,,0,0,0,제조업,1,-17.64036986,-30.07617452,-20.18657568,-30.12,-4.58,0.51,-422.8868811,100.74,54.15,-3.62,7.02,6.6,27.48228571,1.55
2669,(주)스페코,13810,201912,199711,,0,0,0,제조업,1,7.530115741,39.06298926,36.07867211,-7.14,7.83,0.07,672.5297107,133.91,104.16,7.29,9.09,5.61,124.3463077,2.27
2670,(주)스페코,13810,202012,199711,,0,0,0,제조업,1,5.679845184,7.961089783,5.436795088,-4.62,13.3,-0.17,680.0406265,137.88,97.27,19.12,12.94,7.85,148.1308065,1.84
2671,(주)승일,49830,201112,200101,,0,0,0,제조업,1,16.14412753,17.84699192,10.63305618,-4.87,3.31,-0.26,751.7175159,267.91,200.4,27.91,9.63,2.24,60.87846361,2.65
2672,(주)승일,49830,201212,200101,,0,0,0,제조업,1,2.601526246,5.942623275,4.568198734,-21.29,4.36,-0.44,1066.722852,321.38,256.11,68.11,28.38,5.81,87.00777397,2.57
2673,(주)승일,49830,201312,200101,,0,0,0,제조업,1,3.294149217,6.821767839,-7.303408399,7.53,5.56,-0.49,1279.60171,364.82,299.92,191.35,44.88,8.95,82.99207006,2.16
2674,(주)승일,49830,201412,200101,,0,0,0,제조업,1,9.274898791,6.730046745,-2.317366264,0.64,5.67,-0.54,1344.136082,357.97,290.98,56.98444444,44.82,11.01,85.1610443,2.01
2675,(주)승일,49830,201512,200101,,0,0,0,제조업,1,8.133911083,5.248835908,-3.411390385,0.95,4.65,-0.35,1132.524651,289.59,214.04,189.04,28.63,8.69,81.25777429,2.3
2676,(주)승일,49830,201612,200101,,0,0,0,제조업,1,2.543285042,2.460301661,10.70122737,11.6,3.39,0.09,518.3326723,251.86,181.19,21.41,17.74,5.0,81.5766573,3.14
2677,(주)승일,49830,201712,200101,,0,0,0,제조업,1,-1.372091139,1.684893608,-1.902907098,0.56,2.2,0.08,445.5911764,287.76,220.13,15.17,19.95,5.06,77.00284916,2.94
2678,(주)승일,49830,201812,200101,,0,0,0,제조업,1,5.721091647,5.595137896,11.19860655,-0.84,1.28,0.02,1293.727023,219.69,168.67,11.35,11.74,2.84,103.7874648,2.79
2679,(주)승일,49830,201912,200101,,0,0,0,제조업,1,-4.324486378,-1.138612535,-9.52865074,1.97,-0.79,-0.31,-95.55468002,205.85,152.21,-13.35,15.21,3.39,75.79798343,2.54
2680,(주)승일,49830,202012,200101,,0,0,0,제조업,1,1.715789021,0.514190745,-2.808250292,-3.04,0.19,-0.06,131.0695238,262.12,189.97,1.87,26.49,6.52,86.8448433,2.93
2681,(주)승화프리텍,111610,201112,201001,42394.0,0,1,1,건설업,1,43.21731566,34.40319082,-38.67458151,-21.43,0.0,4.21,-322.1085857,125.25,125.25,0.0,-8.39,-8.31,78.31727273,1.05
2682,(주)시공테크,20710,201112,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,14.40065135,1.917343025,25.48110771,6.94,14.3,-0.97,644.3769752,159.2,159.01,2775.91,39.65,16.49,146.9158378,1.61
2683,(주)시공테크,20710,201212,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-18.53651816,3.291518886,-4.009302731,-6.49,4.51,-0.95,118.9117846,227.87,227.7,319.62,22.35,4.6,127.5598844,1.81
2684,(주)시공테크,20710,201312,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-3.41632147,-2.722392272,-33.84526901,-10.4,0.04,-2.03,-135.698128,236.68,236.37,-21.04,-19.54,-8.59,46.44258065,1.54
2685,(주)시공테크,20710,201412,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.934240926,7.835297194,-0.142286575,-16.13,3.89,-1.3,342.8731687,226.15,225.9,-21.04,19.03,6.55,117.9704615,1.46
2686,(주)시공테크,20710,201512,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.978962303,1.396558226,-4.642853987,0.77,-0.11,-1.1,53.62099006,239.68,239.33,-21.04,11.11,3.67,82.24427481,1.35
2687,(주)시공테크,20710,201612,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.468623341,-7.281837501,11.90782933,34.35,-7.82,-1.5,-336.6550828,189.79,189.59,-21.04,1.7,0.66,52.47034091,1.49
2688,(주)시공테크,20710,201712,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,17.42615083,21.38781966,82.96258463,1.7,12.4,-0.66,933.5898348,216.8,216.65,3609.853333,27.64,5.43,159.3316201,2.72
2689,(주)시공테크,20710,201812,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.671123702,-1.057383693,-38.67458151,9.5,-3.75,-1.48,71.67783072,239.84,238.54,-21.04,20.38,7.73,69.07581633,1.14
2690,(주)시공테크,20710,201912,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.10207664,14.69788561,64.16704164,-4.59,5.78,-1.4,765.2035593,176.78,176.4,72.76,5.78,2.26,140.6008021,1.82
2691,(주)시공테크,20710,202012,199908,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.075632423,4.143722224,-13.41350014,-0.53,3.11,-1.88,261.3438169,156.72,156.15,43.49,32.02,13.12,108.2423118,1.54
2692,(주)시너지이노베이션,48870,201112,200408,,1,0,1,제조업,1,5.263290211,-5.676390684,82.96258463,-12.79,-1.68,1.73,-957.011555,136.89,122.37,-0.98,-6.09,-7.88,39.41493333,0.81
2693,(주)시노펙스,25320,201112,199504,,0,0,0,제조업,1,1.475668753,49.81448803,40.7616404,44.64,4.79,0.77,63.63369747,107.72,78.86,2.02,5.22,2.01,120.2259701,4.67
2694,(주)시노펙스,25320,201212,199504,,0,0,0,제조업,1,6.79946956,3.816842127,37.51684076,35.32,1.25,1.04,-530.7245727,92.57,66.98,0.47,8.56,2.6,14.75391544,5.02
2695,(주)시노펙스,25320,201312,199504,,0,0,0,제조업,1,-3.431916753,9.982179505,-18.93595285,6.43,3.36,0.91,61.17521159,96.96,66.85,1.75,3.84,1.29,75.50276339,4.45
2696,(주)시노펙스,25320,201412,199504,,0,0,0,제조업,1,-9.90042884,-2.126723169,-8.483563242,-30.12,1.37,0.6,-74.33583179,121.75,95.11,1.06,7.79,2.45,76.66759434,3.9
2697,(주)시노펙스,25320,201512,199504,,0,1,1,제조업,1,-22.36308992,-28.47186914,-38.67458151,-30.12,-10.89,1.07,-549.3268036,94.97,82.94,-8.05,12.85,4.86,-10.31801418,2.34
2698,(주)시디즈,134790,201112,201101,,0,0,0,제조업,1,55.1544764,43.9577109,82.96258463,0.0,3.36,-1.84,968.1725,488.71,443.13,4.05,-1.14,-0.29,46.06216049,1.43
2699,(주)시디즈,134790,201212,201101,,0,0,0,제조업,1,-17.12813748,-18.93877927,78.56517884,-30.12,9.69,-0.7,1772.4085,293.39,263.01,45.50333333,23.98,2.98,79.55977011,4.39
2700,(주)시디즈,134790,201312,201101,,0,1,1,제조업,1,-22.36308992,-10.91447938,-38.67458151,-30.12,-3.1,-2.71,-132.83,1062.09,940.6,45.50333333,65.26,4.32,98.56933333,1.05
2701,(주)시스웍,269620,201712,201712,,0,0,0,제조업,1,73.52568179,102.2875763,29.1764376,0.0,18.64,-0.46,307.9648889,884.32,834.24,119.0,121.58,24.21,376.3908696,1.22
2702,(주)시스웍,269620,201812,201712,,0,1,1,제조업,1,9.429566742,12.66481048,-28.7105867,4.35,13.72,-1.05,267.5294444,1062.09,940.6,209.5,121.58,18.95,339.2970833,0.94
2703,(주)시큐브,131090,201112,201112,,0,0,0,정보통신업,0,61.89209985,67.43506691,35.00408431,0.0,16.45,-0.58,502.0812903,317.55,309.8,90.89,27.78,11.68,108.7465625,1.08
2704,(주)시큐브,131090,201212,201112,,0,0,0,정보통신업,0,19.68028315,12.35022022,15.95912596,20.31,12.41,-0.94,517.5656452,298.83,298.51,46.42,25.53,12.72,93.37012987,0.93
2705,(주)시큐브,131090,201312,201112,,0,0,0,정보통신업,0,-1.273920727,3.816305271,-14.66067979,14.29,4.48,-0.91,265.0720968,256.83,255.93,17.54,27.52,14.24,70.52170455,0.76
2706,(주)시큐브,131090,201412,201112,,0,0,0,정보통신업,0,-10.90147028,-2.629565715,-8.838671146,6.82,-1.46,-1.42,74.13612903,314.58,314.57,-21.04,41.4,16.42,61.09212766,0.75
2707,(주)시큐브,131090,201512,201112,,0,0,0,정보통신업,0,4.398182206,0.808936087,-6.97603694,2.13,6.01,-1.18,224.2066129,313.79,313.78,1407.18,45.25,22.38,71.06541667,0.69
2708,(주)시큐브,131090,201612,201112,,0,0,0,정보통신업,0,5.853520118,5.562148921,2.281543151,2.08,7.48,-0.85,194.0723529,324.09,324.08,441.34,48.63,25.09,71.06163265,0.61
2709,(주)시큐브,131090,201712,201112,,0,0,0,정보통신업,0,11.92655495,11.53386117,0.708273883,7.14,8.89,-0.96,91.38047059,326.97,326.96,441.34,47.94,27.75,84.56333333,0.57
2710,(주)시큐브,131090,201812,201112,,0,0,0,정보통신업,0,-1.089138764,9.452127454,-8.576674672,-20.95,6.99,-1.02,72.13836111,444.44,444.42,441.34,59.84,26.51,83.78578313,0.56
2711,(주)시큐브,131090,201912,201112,,0,0,0,정보통신업,0,14.04792389,18.19573801,30.58096884,-6.02,14.41,-0.77,135.4198947,527.41,527.39,798.55,77.6,25.33,132.8246154,0.63
2712,(주)시큐브,131090,202012,201112,,0,0,0,정보통신업,0,0.774472836,6.835157055,-19.22778486,-7.69,11.24,-0.71,63.268825,787.44,787.41,753.51,121.58,28.6,94.91486111,0.56
2713,(주)시티랩스,139050,201112,201107,,0,0,0,정보통신업,0,40.77284837,84.45928511,-34.23975238,0.0,7.37,0.16,149.11264,286.03,278.87,8.98,0.92,0.15,49.63196891,2.87
2714,(주)시티랩스,139050,201212,201107,,0,0,0,정보통신업,0,7.207985061,3.821278265,30.66150379,7.77,7.89,-0.26,87.56728571,270.45,267.58,14.69,27.53,4.27,50.88173077,2.67
2715,(주)시티랩스,139050,201312,201107,,0,0,0,정보통신업,0,7.043885717,-0.380441544,11.06353238,-1.44,0.49,-0.65,28.56899734,221.95,221.95,128.17,9.16,1.7,46.68936585,2.48
2716,(주)시티랩스,139050,201412,201107,,0,0,0,정보통신업,0,10.05091405,7.990717687,38.65711076,-25.37,5.4,-0.58,106.1755351,213.51,213.51,605.11,27.35,4.23,71.34908497,3.22
2717,(주)시티랩스,139050,201512,201107,,0,0,0,정보통신업,0,20.79973925,-3.059857799,-32.73756543,8.5,-2.55,-0.32,-45.86428853,137.0,137.0,-4.0,12.44,5.13,45.57795181,1.91
2718,(주)시티랩스,139050,201612,201107,,1,0,1,정보통신업,0,5.962120063,14.58576409,-15.68724247,-22.89,-2.13,-0.06,-148.0639119,170.92,151.39,-3.19,-1.93,-0.89,39.20789063,1.6
2719,(주)신도리코,29530,201112,199612,,0,0,0,제조업,1,10.82354803,8.051876368,7.851129475,-10.91,7.6,-1.85,6505.869874,708.45,597.0,260.77,65.05,12.32,185.4618848,1.2
2720,(주)신도리코,29530,201212,199612,,0,0,0,제조업,1,-1.117518979,1.826972795,1.10888182,1.32,5.14,-2.21,5156.745085,900.66,802.93,218.46,75.41,11.51,157.0136967,1.17
2721,(주)신도리코,29530,201312,199612,,0,0,0,제조업,1,-5.17544298,-3.558516863,-30.52242452,1.9,3.01,-2.91,2511.035534,1005.94,899.89,136.76,63.99,11.66,148.656593,0.82
2722,(주)신도리코,29530,201412,199612,,0,0,0,제조업,1,-0.450724119,-0.450968291,-9.009690109,-2.33,0.5,-2.91,1697.953151,892.7,787.7,32.72,35.06,6.99,112.8635357,0.77
2723,(주)신도리코,29530,201512,199612,,0,0,0,제조업,1,1.491669243,0.036245152,4.263112539,-2.26,0.71,-2.27,928.0575482,737.68,653.77,13.6,10.02,2.18,113.2857613,0.81
2724,(주)신도리코,29530,201612,199612,,0,0,0,제조업,1,0.313740319,2.553346348,1.354676218,-0.73,1.75,-1.83,3153.701443,904.04,802.21,94.82,38.65,6.93,118.6676319,0.79
2725,(주)신도리코,29530,201712,199612,,0,0,0,제조업,1,0.895449731,1.743719986,10.08380189,-3.44,3.48,-1.66,3142.716653,1000.77,909.2,420.26,79.22,12.02,128.5734053,0.84
2726,(주)신도리코,29530,201812,199612,,0,0,0,제조업,1,1.027571055,1.835530833,-0.088077905,-6.61,2.63,-2.12,3475.59635,1062.09,940.6,376.87,68.54,9.66,144.1257279,0.81
2727,(주)신도리코,29530,201912,199612,,0,1,1,제조업,1,-0.284827193,-0.105535222,-23.45758157,-1.77,0.66,-2.91,1437.199337,1062.09,940.6,48.64,61.71,11.11,112.7731856,0.6
2728,(주)신성에프에이,104120,201112,200809,42737.0,0,1,1,제조업,1,-19.43193671,-8.078312947,-27.31055945,13.71,2.43,0.47,191.6217596,135.41,130.84,2.35,-7.89,-2.51,86.62375,2.13
2729,(주)신세계,4170,201112,198508,,0,0,0,도매 및 소매업,1,-22.36308992,-31.51271657,-38.67458151,-30.12,2.9,0.4,16360.35769,51.15,33.02,7.4,10.83,9.74,193.9989952,4.74
2730,(주)신세계,4170,201212,198508,,0,0,0,도매 및 소매업,1,68.12971504,42.25816116,5.089275681,0.82,4.26,0.92,16360.35769,51.15,33.02,4.54,2.51,4.23,199.5434712,6.87
2731,(주)신세계,4170,201312,198508,,0,0,0,도매 및 소매업,1,7.627100389,7.84095645,6.310521507,15.08,4.24,2.56,16360.35769,51.15,33.02,3.41,6.35,10.82,181.1262091,7.52
2732,(주)신세계,4170,201412,198508,,0,0,0,도매 및 소매업,1,5.752972038,6.734816219,2.075246318,2.36,3.54,2.57,16360.35769,51.15,33.02,3.37,7.48,13.09,182.3436086,6.6
2733,(주)신세계,4170,201512,198508,,0,0,0,도매 및 소매업,1,-0.167405916,13.78041745,2.87598134,-1.04,3.31,1.57,16360.35769,51.15,33.02,3.85,8.52,12.82,279.637162,6.32
2734,(주)신세계,4170,201612,198508,,0,0,0,도매 및 소매업,1,25.71769403,15.56425222,14.95720259,-2.06,2.81,1.26,16360.35769,51.15,33.02,3.98,5.87,10.47,204.6290885,6.58
2735,(주)신세계,4170,201712,198508,,0,0,0,도매 및 소매업,1,1.980668478,4.828231311,31.34639367,-6.26,3.44,1.51,16360.35769,51.15,33.02,4.54,6.65,8.99,222.6201299,5.53
2736,(주)신세계,4170,201812,198508,,0,0,0,도매 및 소매업,1,9.353851353,1.679854252,33.94796423,-13.53,3.74,1.24,16360.35769,56.61,33.02,4.75,5.65,6.64,285.1769121,6.01
2737,(주)신세계,4170,201912,198508,,0,0,0,도매 및 소매업,1,17.27015266,10.25480645,23.30533056,1.21,3.88,1.81,16360.35769,57.71,33.02,3.44,7.47,8.77,522.858878,7.52
2738,(주)신세계,4170,202012,198508,,0,0,0,도매 및 소매업,1,-1.915565099,-8.302171271,-25.41268958,-2.42,0.69,2.28,-2238.020276,51.15,33.02,0.7,8.7,14.07,254.3134644,6.14
2739,(주)신세계아이앤씨,35510,201112,200605,,0,0,0,정보통신업,0,-7.338224883,11.158647,10.98831059,10.6,10.9,-0.68,9969.278488,249.5,221.51,204.19,-16.93,-2.73,102.3409582,2.88
2740,(주)신세계아이앤씨,35510,201212,200605,,0,0,0,정보통신업,0,4.007352502,10.453955,-11.85294864,0.87,10.1,-0.98,8725.787791,310.55,284.13,1267.0675,32.37,5.26,102.4353886,2.58
2741,(주)신세계아이앤씨,35510,201312,200605,,0,0,0,정보통신업,0,2.495778747,7.922885682,-19.29583858,-9.15,9.14,-1.17,7445.488953,384.35,356.56,1267.0675,56.2,9.79,109.4688593,1.88
2742,(주)신세계아이앤씨,35510,201412,200605,,0,0,0,정보통신업,0,7.210246071,5.483640235,-4.887692446,-1.14,7.68,-1.2,7038.670349,365.17,338.0,1267.0675,37.0,7.7,110.1309615,1.66
2743,(주)신세계아이앤씨,35510,201512,200605,,0,0,0,정보통신업,0,4.013446973,2.916897479,14.48399158,6.15,5.15,-0.85,3959.413372,294.75,268.34,1267.0675,29.99,5.87,96.87,1.94
2744,(주)신세계아이앤씨,35510,201612,200605,,0,0,0,정보통신업,0,1.650129966,-0.355936546,13.49855309,2.36,3.98,-0.49,1480.407558,267.27,259.5,1267.0675,37.38,6.97,107.3146018,2.24
2745,(주)신세계아이앤씨,35510,201712,200605,,0,0,0,정보통신업,0,2.784601143,0.46635602,8.034866922,9.91,6.9,-0.45,5766.504651,248.8,234.4,1267.0675,34.56,6.55,121.7195008,2.32
2746,(주)신세계아이앤씨,35510,201912,200605,,0,0,0,정보통신업,0,-5.235106428,3.62280719,22.08878898,18.93,6.21,-0.29,6196.193605,205.0,184.64,224.24,6.3,1.25,113.0951672,2.42
2747,(주)신세계아이앤씨,35510,202012,200605,,0,0,0,정보통신업,0,-2.101208125,6.070464308,5.321492818,6.46,10.47,-0.09,16360.35769,226.03,197.69,294.83,24.11,3.63,198.7347237,3.28
2748,(주)신세계인터내셔날,31430,201112,201107,,0,0,0,도매 및 소매업,1,44.83586294,91.31829464,35.86181419,0.0,12.46,0.14,6465.844398,156.27,63.46,17.95,15.56,3.4,149.7197829,7.52
2749,(주)신세계인터내셔날,31430,201212,201107,,0,0,0,도매 및 소매업,1,16.14168022,12.99878196,-0.263091365,1.45,4.97,-0.02,6911.373249,139.26,46.69,14.28,29.1,7.82,157.2378359,7.52
2750,(주)신세계인터내셔날,31430,201312,201107,,0,0,0,도매 및 소매업,1,21.60013833,6.664654764,1.630393935,16.65,3.21,0.13,4410.618207,102.9,33.2,7.26,12.84,5.1,114.4312334,7.52
2751,(주)신세계인터내셔날,31430,201412,201107,,0,0,0,도매 및 소매업,1,17.51297174,3.084766,13.54237878,2.34,1.93,0.44,2696.593137,97.52,34.23,2.83,2.5,1.2,99.29381474,7.52
2752,(주)신세계인터내셔날,31430,201512,201107,,0,0,0,도매 및 소매업,1,2.975062297,3.35923686,10.23663996,-3.69,2.21,0.6,2939.566667,102.57,38.93,2.74,5.52,2.47,118.466484,7.52
2753,(주)신세계인터내셔날,31430,201612,201107,,0,0,0,도매 및 소매업,1,5.686275425,2.951004934,1.58006254,12.0,2.88,0.7,2444.614006,110.67,42.53,3.3,10.39,4.96,113.3934072,7.52
2754,(주)신세계인터내셔날,31430,201712,201107,,0,0,0,도매 및 소매업,1,-1.586499002,3.693952372,7.97375199,9.23,2.65,0.74,3380.739916,121.36,49.43,2.94,7.03,2.9,124.7533052,7.52
2755,(주)신세계인터내셔날,31430,201812,201107,,0,0,0,도매 및 소매업,1,3.32510144,9.804333185,14.52145028,13.36,5.74,0.6,8078.158543,164.0,68.2,6.84,13.39,4.64,130.801745,7.52
2756,(주)신세계인터내셔날,31430,201912,201107,,0,0,0,도매 및 소매업,1,14.90177764,9.995940062,12.85795437,6.56,8.0,0.68,10364.29174,149.25,59.14,8.05,19.8,7.36,159.356676,7.52
2757,(주)신세계인터내셔날,31430,202012,201107,,0,0,0,도매 및 소매업,1,1.645427448,6.99476074,-6.982569179,6.86,2.97,0.67,7137.0,142.17,57.65,3.35,20.5,7.83,151.9501834,7.52
2758,(주)신세계푸드,31440,201112,201004,,0,0,0,숙박 및 음식점업,1,11.38598207,14.02345507,12.8564917,-1.37,16.61,-0.17,9128.222598,198.78,115.86,3609.853333,20.08,2.08,86.90302951,7.52
2759,(주)신세계푸드,31440,201212,201004,,0,0,0,숙박 및 음식점업,1,6.226046111,15.20502715,3.278253444,-12.07,13.38,-0.14,8077.445021,236.01,133.2,3609.853333,23.69,2.01,93.11971372,7.52
2760,(주)신세계푸드,31440,201312,201004,,0,0,0,숙박 및 음식점업,1,8.500527779,7.868876491,0.035199644,44.64,8.22,-0.17,5629.787085,227.16,160.82,3609.853333,58.53,5.49,58.62455469,7.52
2761,(주)신세계푸드,31440,201412,201004,,0,0,0,숙박 및 음식점업,1,33.41153642,30.33010678,-9.595744596,44.64,2.44,-0.22,1085.214643,152.3,108.56,3609.853333,47.64,7.09,26.98637823,6.96
2762,(주)신세계푸드,31440,201512,201004,,0,0,0,숙박 및 음식점업,1,31.5803344,0.58520605,38.99006984,19.33,1.73,0.02,1726.66405,151.48,100.63,8.03,5.86,1.4,42.82115375,7.52
2763,(주)신세계푸드,31440,201612,201004,,0,0,0,숙박 및 음식점업,1,10.51171275,3.494971997,17.94241758,18.34,4.04,0.15,3689.81712,127.89,67.88,8.75,6.56,1.59,46.07584965,7.52
2764,(주)신세계푸드,31440,201712,201004,,0,0,0,숙박 및 음식점업,1,7.051071262,6.017939286,12.95358864,-0.46,5.18,0.21,5323.333368,85.81,57.85,9.7,18.71,4.34,50.72558705,7.52
2765,(주)신세계푸드,31440,201812,201004,,0,0,0,숙박 및 음식점업,1,4.970563477,0.584512173,5.884789403,2.37,4.48,0.17,2198.207609,114.93,62.69,8.79,18.44,4.44,50.35797479,7.52
2766,(주)신세계푸드,31440,201912,201004,,0,0,0,숙박 및 음식점업,1,17.32977511,-0.569320155,3.248243171,-1.9,3.26,0.4,1124.018975,108.97,62.25,3.72,7.03,2.23,49.99421529,7.52
2767,(주)신세계푸드,31440,202012,201004,,0,0,0,숙박 및 음식점업,1,20.99414281,-10.09859716,-6.048875431,-8.13,0.96,0.6,-2238.020276,100.14,65.73,0.78,7.81,3.8,47.14518688,7.52
2768,(주)신영와코루,5800,201512,197612,,0,0,0,제조업,1,4.62642122,4.446093407,-4.048552002,0.0,1.89,-0.58,12613.42556,660.5,456.71,105.15,58.11,10.99,58.83480296,1.82
2769,(주)신영와코루,5800,201612,197612,,0,0,0,제조업,1,5.288415054,5.7913546,0.189017884,-4.8,0.97,-0.91,16360.35769,701.29,482.54,88.25,32.16,6.13,71.12912031,1.75
2770,(주)신영와코루,5800,201712,197612,,0,0,0,제조업,1,-0.858690618,1.503804601,1.643865925,-4.01,1.79,-0.94,10140.19,870.3,577.03,200.27,6.11,0.9,56.46315364,1.78
2771,(주)신영와코루,5800,201812,197612,,0,0,0,제조업,1,1.23630701,1.15783557,-6.012469463,-13.34,0.23,-1.17,3010.452222,889.28,587.56,23.37,9.84,1.57,53.90320373,1.75
2772,(주)신영와코루,5800,201912,197612,,0,0,0,제조업,1,3.75015129,1.963163867,3.861703,-24.73,0.06,-1.3,3191.667778,547.16,343.28,5.49,11.43,2.18,62.20150826,1.86
2773,(주)신영와코루,5800,202012,197612,,0,0,0,제조업,1,7.210202022,0.890306611,-0.044970422,-16.32,0.14,-1.04,3245.041111,391.86,270.95,1.57,10.43,3.3,75.09093827,1.64
2774,(주)신원,9270,201112,198808,,0,0,0,제조업,1,22.81257793,-2.275177193,5.728892139,3.57,0.27,0.72,5.333665856,132.48,55.12,0.22,-5.75,-2.33,69.27049914,5.86
2775,(주)신원,9270,201212,198808,,0,0,0,제조업,1,4.621230766,-5.803679112,7.970242504,-3.1,0.14,1.08,-159.4065127,145.22,69.18,0.08,-9.41,-4.03,62.03097691,5.61
2776,(주)신원,9270,201312,198808,,0,0,0,제조업,1,-0.27613868,-4.94654134,1.95200338,1.42,1.94,1.16,-111.8055289,137.42,57.97,1.14,-4.46,-1.93,65.60504378,5.36
2777,(주)신원,9270,201412,198808,,0,0,0,제조업,1,-0.211050891,2.179508999,3.025250052,4.03,3.6,1.18,53.5324023,121.49,46.86,2.02,4.64,1.91,78.24239057,5.99
2778,(주)신원,9270,201512,198808,,0,0,0,제조업,1,0.768280172,5.09827843,5.254187117,5.89,4.35,1.21,104.8226089,153.16,56.28,2.27,10.75,4.12,86.27801272,6.7
2779,(주)신원,9270,201612,198808,,0,0,0,제조업,1,0.219947365,-2.953295071,0.097528001,2.23,3.48,1.04,-91.24825634,147.24,56.16,2.14,10.2,4.01,67.0107465,6.48
2780,(주)신원,9270,201712,198808,,0,0,0,제조업,1,-2.478753379,-6.543405884,-0.019595148,-4.51,0.2,1.19,-154.9216481,154.61,57.78,0.11,4.57,1.8,65.86441368,6.23
2781,(주)신원,9270,201812,198808,,0,0,0,제조업,1,-2.220075407,8.157376696,-2.881587324,1.3,0.35,0.96,-82.53080104,134.81,48.51,0.23,1.37,0.51,62.09590032,6.24
2782,(주)신원,9270,201912,198808,,0,0,0,제조업,1,-2.137143302,10.19076766,8.588628044,2.73,2.2,0.73,6.240664707,195.93,67.51,1.69,8.69,2.6,88.55312989,7.01
2783,(주)신원,9270,202012,198808,,0,0,0,제조업,1,0.585899929,-7.921914913,2.87886151,-8.45,0.07,0.58,-108.4801319,201.04,70.81,0.07,7.3,2.32,67.35988034,7.3
2784,(주)신일건업,14350,201112,198911,42109.0,0,0,0,건설업,1,-3.141387544,-5.163241675,-8.66406646,-17.12,4.73,5.3,-859.645,126.17,88.96,1.33,6.47,7.91,96.19561983,1.06
2785,(주)신일건업,14350,201212,198911,42109.0,0,1,1,건설업,1,-22.36308992,-31.51271657,-38.67458151,-14.88,-10.89,5.3,-2238.020276,130.89,77.26,-3.61,2.47,6.08,-75.62221774,0.56
